"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"
"XBB.1.9.1.1*"	0.06341543	0.03422	0.09261	15	"Quebec"
"XBB.1.16*"	0.06287745	0.05858	0.06717	683	"Canada"
"EG.1"	0.06151742	0.01881	0.10422	16	"British Columbia"
"XBB.2.3*"	0.06134494	0.04516	0.07753	48	"Quebec"
"XBB.2.3*"	0.06045711	0.04021	0.08071	40	"Alberta"
"XBB.1.9.2.1*"	0.06044276	0.01935	0.10154	17	"British Columbia"
"FL.3.1"	0.06017456	0.03544	0.08491	16	"Canada"
"XBB.1.9.1.3*"	0.05776088	0.03504	0.08049	22	"Quebec"
"FL.3.1"	0.0562688	0.0262	0.08634	12	"Quebec"
"XBB.2*"	0.05581965	0.04115	0.07049	51	"Quebec"
"XBB.1.18.1.1*"	0.05528441	0.04234	0.06823	62	"Ontario"
"XBB.1.9.2*"	0.05520574	0.01694	0.09347	18	"British Columbia"
"XBB.2.3*"	0.05503623	0.0212	0.08887	23	"British Columbia"
"XBB.1.9.2*"	0.0550255	0.02887	0.08118	21	"Alberta"
"FE.1.2"	0.05488146	0.03669	0.07307	27	"Canada"
"FL.4"	0.05443766	0.01889	0.08999	11	"Alberta"
"FL.5"	0.05369857	0.02257	0.08483	14	"Alberta"
"XBB.1.16.1"	0.05347937	0.02323	0.08373	15	"Alberta"
"XBB.1.16.1*"	0.05347937	0.02323	0.08373	15	"Alberta"
"XBB.1.9.1"	0.05314547	0.02381	0.08248	30	"British Columbia"
"XBB.2.3.3"	0.0531364	0.03893	0.06734	43	"Canada"
"XBB.2.3.2"	0.05305942	0.02878	0.07734	17	"Quebec"
"CH.1.1.15"	0.0528519	0.0192	0.08651	12	"Alberta"
"FK.1*"	0.05261596	0.01404	0.09119	17	"British Columbia"
"FK.1.1"	0.05261596	0.01404	0.09119	17	"British Columbia"
"XBB.1.18.1*"	0.05260622	0.04038	0.06483	66	"Ontario"
"XBB.2.3"	0.05189217	0.01368	0.0901	17	"British Columbia"
"XBB.1.5.26.1*"	0.05151325	0.02199	0.08104	11	"Quebec"
"XBB.1.5.26.1.1*"	0.05151325	0.02199	0.08104	11	"Quebec"
"XBB.1.5.47"	0.05107164	0.04153	0.06062	94	"Canada"
"XBB.1.11.1"	0.05085355	0.0261	0.07561	15	"Ontario"
"FL.5"	0.04904361	0.0397	0.05839	93	"Canada"
"XBB.2.3*"	0.04889103	0.04159	0.05619	155	"Canada"
"XBB.1.5.37"	0.04884224	0.0358	0.06188	47	"Canada"
"XBB.1.9.2"	0.0486891	0.03273	0.06464	36	"Quebec"
"FH.1"	0.04855636	0.02297	0.07414	12	"Canada"
"XBB.1.5.67"	0.048537	0.03595	0.06112	57	"Ontario"
"XBB.1.5.30"	0.04823467	0.03562	0.06085	50	"Canada"
"FE.1.1"	0.04803939	0.03255	0.06353	37	"Ontario"
"XBB.1.5.66"	0.04800208	0.03424	0.06177	47	"Ontario"
"XBB.1.5.26.1*"	0.04770887	0.03127	0.06415	29	"Canada"
"XBB.1.9.1.3*"	0.04747364	0.03273	0.06222	36	"Canada"
"XBB.1.18.1.1*"	0.04745156	0.03923	0.05568	119	"Canada"
"XBB.2*"	0.04745027	0.01632	0.07858	24	"British Columbia"
"XBB.1.5.30"	0.04733511	0.0236	0.07107	31	"Newfoundland and Labrador"
"EG.1"	0.04696467	0.0322	0.06173	40	"Quebec"
"FL.5"	0.04690251	0.02446	0.06934	17	"Ontario"
"FL.2"	0.04665611	0.021	0.07231	13	"Quebec"
"XBB.1.5.26.1.1*"	0.04658675	0.03002	0.06316	28	"Canada"
"EU.1.1"	0.04656186	0.02867	0.06446	24	"Canada"
"XBB.1.9.1.2*"	0.04655752	0.02271	0.0704	15	"Quebec"
"FD.1.1"	0.04629886	0.04286	0.04974	733	"Canada"
"XBB.1.5.15.1*"	0.04580896	0.0424	0.04921	742	"Canada"
"XBB.1.5.26*"	0.04558146	0.03245	0.05871	44	"Canada"
"FE.1"	0.04554042	0.02655	0.06453	21	"Canada"
"XBB.1.5.1"	0.04535608	0.02978	0.06094	50	"Alberta"
"XBB.2.3"	0.04520156	0.01994	0.07046	13	"Quebec"
"FE.1.1"	0.04500511	0.03465	0.05536	71	"Canada"
"EG.1"	0.04483625	0.03455	0.05512	71	"Canada"
"FK.1*"	0.04472789	0.01736	0.07209	11	"Ontario"
"FL.3"	0.04450237	0.02295	0.06606	16	"Canada"
"XBB.1.16*"	0.04372995	-0.03289	0.12035	17	"Nova Scotia"
"XBB.1.18.1*"	0.04371693	0.03602	0.05141	128	"Canada"
"XBB.1.18.1.1*"	0.04317005	0.02826	0.05808	36	"Quebec"
"XBB.1.18.1*"	0.04295878	0.02829	0.05763	37	"Quebec"
"FL.12"	0.04276202	0.01822	0.06731	12	"Canada"
"XBB.1.5.49"	0.04249431	0.01936	0.06563	40	"British Columbia"
"XBB.1.5.17"	0.04222232	0.00051	0.08393	12	"British Columbia"
"XBB.1.5.17*"	0.04222232	0.00051	0.08393	12	"British Columbia"
"XBB.1.5.12"	0.04190249	0.03061	0.0532	63	"Ontario"
"XBB.1.5.26"	0.04171689	0.01992	0.06351	15	"Canada"
"XBB.1.9.2"	0.04136029	0.03257	0.05015	93	"Canada"
"XBB.2.3"	0.04069487	0.01083	0.07056	12	"Alberta"
"XBB.1.5.26*"	0.04019817	0.02267	0.05772	24	"Quebec"
"XBB.2*"	0.04003985	0.02437	0.05571	44	"Alberta"
"XBB.1.5.36"	0.04000662	0.01889	0.06112	17	"Ontario"
"XBB.1.9.2*"	0.03993782	0.03423	0.04564	220	"Canada"
"XBB.1.5.14*"	0.03930467	0.00861	0.07	11	"Alberta"
"XBB.1.9.1*"	0.03929598	-0.0395	0.11809	11	"Nova Scotia"
"XBB.1.9.2*"	0.03915169	0.02827	0.05003	64	"Ontario"
"XBB.1.5.56"	0.03835718	0.02207	0.05465	27	"Quebec"
"FE.1.1"	0.03807731	0.0227	0.05345	30	"Quebec"
"XBB.1.5.68"	0.03792694	0.01741	0.05844	16	"Canada"
"XBB.1.5.69"	0.03782393	0.02507	0.05057	46	"Ontario"
"XBB.1.9.2*"	0.03727846	0.02902	0.04554	105	"Quebec"
"XBB.1.5.56"	0.03727027	0.0238	0.05074	37	"Canada"
"XBB.1.9*"	0.03715676	0.02053	0.05378	75	"British Columbia"
"XBB.1.9.2.1*"	0.03709889	0.02901	0.04518	103	"Canada"
"GB.1"	0.03669969	0.01364	0.05976	12	"Canada"
"XBB.2.3"	0.03648085	0.01093	0.06203	11	"Ontario"
"XBB.1.9.1*"	0.03587638	0.01701	0.05474	56	"British Columbia"
"XBB.2*"	0.03564213	0.02946	0.04182	175	"Canada"
"XBB.1.9.2"	0.0354844	0.02181	0.04916	38	"Ontario"
"XBB.1.9.2.1*"	0.03462569	0.01142	0.05783	13	"Ontario"
"EL.1"	0.0344315	0.01614	0.05272	19	"Canada"
"XBB.1.5.18"	0.03422496	0.01535	0.0531	27	"Alberta"
"XBB.1.16.2"	0.03407025	0.02626	0.04189	107	"Canada"
"XBB.1.5.49"	0.0339565	0.01266	0.05525	21	"Alberta"
"BQ.1.25.1"	0.03390749	-0.00393	0.07175	13	"British Columbia"
"XBB.1.9*"	0.03380256	0.00956	0.05804	16	"Nova Scotia"
"CH.1.1"	0.03349008	0.0086	0.05838	14	"Nova Scotia"
"XBB.1.5.50"	0.03309966	0.01507	0.05113	29	"Alberta"
"XBB.1.5.10"	0.03309034	0.01239	0.05379	16	"Ontario"
"XBB.1.9*"	0.03287118	0.02884	0.0369	458	"Quebec"
"FD.1.1"	0.03269402	0.02921	0.03617	663	"Quebec"
"XBB.1.5.15.1*"	0.03269402	0.02921	0.03617	663	"Quebec"
"XBB.1.5.35"	0.03264043	0.02275	0.04253	65	"Canada"
"XBB.1.5.26"	0.0325986	0.01071	0.05449	13	"Quebec"
"XBB.1.16.2"	0.03256563	0.02318	0.04195	80	"Ontario"
"XBB.1.9.1"	0.03247825	0.02553	0.03943	138	"Quebec"
"XBB.1.5.15*"	0.03239186	0.02976	0.03503	1009	"Canada"
"XBB.1.9*"	0.03213994	0.02954	0.03474	1058	"Canada"
"XBB.1.5.10"	0.03200997	0.01649	0.04753	26	"Canada"
"XBB.1.5.50"	0.03184696	0.0097	0.054	37	"British Columbia"
"XBB.1.9.1*"	0.03182478	0.02736	0.03629	353	"Quebec"
"XBB.1.5.32"	0.0312862	0.0208	0.04177	87	"Alberta"
"FL.4"	0.03118562	0.01934	0.04303	48	"Ontario"
"FD.1.1"	0.03104913	0.00698	0.05512	22	"New Brunswick"
"XBB.1.5.15.1*"	0.03104913	0.00698	0.05512	22	"New Brunswick"
"XBB.2.3"	0.03081493	0.02009	0.04154	54	"Canada"
"XBB.1.9.1*"	0.03066287	0.0278	0.03353	835	"Canada"
"XBB.1.9.2.1*"	0.03061643	0.02086	0.04037	64	"Quebec"
"XBB.1.5.46*"	0.03035581	0.01198	0.04873	18	"Canada"
"XBB.1.5.15*"	0.03011113	0.02689	0.03334	744	"Quebec"
"XBB.1.5.24"	0.03008481	0.00508	0.05509	14	"Alberta"
"XBB.2*"	0.02890155	0.01764	0.04016	51	"Ontario"
"XBB.1.5.30"	0.02864439	0.00438	0.05291	11	"Ontario"
"FD.2"	0.02848538	0.00958	0.0474	18	"Ontario"
"XBB.1.5.20"	0.02832217	0.0028	0.05385	13	"Alberta"
"EG.1.3"	0.02795948	0.01058	0.04534	19	"Canada"
"XBB.1.9*"	0.0278434	0.02311	0.03258	309	"Ontario"
"XBB.1.9*"	0.02782307	0.02019	0.03546	163	"Alberta"
"XBB.1.5.66"	0.02776902	0.0183	0.03724	67	"Canada"
"XBB.1.5.49"	0.02755451	0.01817	0.03694	66	"Quebec"
"XBB.1.5.2"	0.02658082	0.00963	0.04353	22	"Ontario"
"FL.4"	0.02644385	0.02069	0.0322	181	"Canada"
"XBB.1.9.1"	0.0263454	0.02249	0.0302	421	"Canada"
"XBB.1.5.20"	0.02634032	0.01998	0.0327	163	"Ontario"
"EG.4"	0.02631538	0.00602	0.04661	14	"Canada"
"XBB.1.9.1.2*"	0.02624433	0.01529	0.0372	49	"Canada"
"XBB.1.5.14*"	0.02596571	0.01414	0.03779	42	"Canada"
"XBB.1.5.35"	0.02595746	0.01481	0.03711	45	"Quebec"
"XBB.1.9.1*"	0.02585672	0.02061	0.0311	243	"Ontario"
"FL.2"	0.02500432	0.01376	0.03625	46	"Canada"
"XBB.1.5.47"	0.02499449	0.00291	0.04708	11	"Quebec"
"XBB.1.5.32"	0.02492577	0.01356	0.03629	144	"British Columbia"
"XBB.1.9.1*"	0.02488499	0.01699	0.03278	142	"Alberta"
"XBB.1.5.15.1*"	0.02416172	-0.00056	0.04889	13	"Alberta"
"FL.10"	0.02411638	0.00185	0.04638	12	"Canada"
"XBB.1.5.17*"	0.02396119	0.01065	0.03727	46	"Alberta"
"FK.1*"	0.02359086	0.0103	0.03689	32	"Canada"
"XBB.1.5.35"	0.02313834	0.00478	0.0415	18	"Ontario"
"XBB.1.5.2"	0.0227991	0.01248	0.03311	50	"Quebec"
"XBB.1.9.1.2*"	0.02240574	0.0009	0.04391	13	"Ontario"
"FL.2"	0.02231768	-0.0002	0.04484	12	"Ontario"
"XBB.1.5.12"	0.0222268	0.01512	0.02934	114	"Canada"
"XBB.1.5.1"	0.0218023	0.01494	0.02867	133	"Ontario"
"XBB.1.5.1"	0.02121634	0.00371	0.03872	53	"British Columbia"
"XBB.1.9.1"	0.02115031	0.01213	0.03017	99	"Alberta"
"XBB.1.5.12"	0.0206936	0.00553	0.03586	22	"Quebec"
"XBB.1.19.1"	0.02063596	-0.0017	0.04297	12	"Ontario"
"XBB.1.9.1.3*"	0.02054794	-0.00273	0.04382	11	"Ontario"
"XBB.1.22*"	0.02047641	-0.00207	0.04302	11	"Canada"
"XBB.1.5.38"	0.02017738	-0.00239	0.04274	11	"Canada"
"XBB.1.5.62"	0.02002018	0.00285	0.03719	20	"Ontario"
"DV.1.1"	0.01993582	0.01584	0.02403	344	"Canada"
"XBB.1.5.15*"	0.0198069	-0.00048	0.04009	28	"New Brunswick"
"XBB.1.5.68"	0.01974625	-0.00342	0.04291	11	"Ontario"
"XBB.1.17.1"	0.01955208	0.00401	0.0351	23	"Canada"
"XBB.1.5.14"	0.01946338	0.00388	0.03505	23	"Canada"
"XBB.1.5.20"	0.01939448	0.01455	0.02424	245	"Canada"
"XBB.1.5.1"	0.01937324	0.00278	0.03597	18	"Quebec"
"XBB.1.9.1"	0.01920206	0.01251	0.0259	136	"Ontario"
"XBB.1.5.3"	0.019077	0.00569	0.03247	33	"Ontario"
"XBB.1.5.52"	0.01897244	0.00445	0.03349	28	"Ontario"
"CH.1.1.10"	0.01867792	-0.00315	0.04051	12	"Ontario"
"CH.1.1*"	0.01864163	0.00411	0.03317	43	"Newfoundland and Labrador"
"BM*"	0.01864163	0.00411	0.03317	43	"Newfoundland and Labrador"
"XBB.1.34"	0.01846966	-0.00734	0.04428	11	"Alberta"
"XBB.1.5.1"	0.01820534	0.01349	0.02292	258	"Canada"
"XBB.1.17.1"	0.01804032	-0.00127	0.03735	13	"Quebec"
"CH.1.1"	0.01763466	0.00303	0.03224	42	"Newfoundland and Labrador"
"XBL*"	0.01761327	-0.00264	0.03786	13	"Canada"
"XBB.1.5.49"	0.01710269	0.01232	0.02188	247	"Canada"
"XBB.1.19.1"	0.01703812	0.00267	0.03141	25	"Canada"
"XBB.1.5.24"	0.01636994	-0.00204	0.03478	14	"Quebec"
"XBR"	0.01534386	-0.00263	0.03332	18	"Canada"
"FL.4"	0.01479644	0.00798	0.02161	103	"Quebec"
"CH.1.1*"	0.01459756	-0.00005	0.02925	28	"Nova Scotia"
"BA.2.75*"	0.01458887	0.00072	0.02845	45	"Newfoundland and Labrador"
"XBB.1.5.62"	0.01450758	-0.00041	0.02942	21	"Quebec"
"XBB.1.5.15"	0.0144494	0.00664	0.02226	78	"Quebec"
"XBB.1.5.62"	0.01437096	0.00396	0.02478	50	"Canada"
"XBB.1.5.15*"	0.0143309	0.00797	0.02069	143	"Ontario"
"XBB.1.5.17"	0.01413349	0.00048	0.02779	38	"Alberta"
"ED.2"	0.01398651	0.00364	0.02433	54	"Ontario"
"XBB.1.34"	0.01382653	-0.00595	0.0336	12	"Canada"
"XBB.1.5.50"	0.01342688	-0.02111	0.04796	12	"Manitoba"
"XBB.1.5.13"	0.01330291	0.00345	0.02316	59	"Ontario"
"XBB.1.17.1*"	0.01329994	-0.00036	0.02696	29	"Canada"
"XBB.1.5.2"	0.01298307	0.00808	0.01789	230	"Canada"
"BM*"	0.01237179	-0.00177	0.02651	29	"Nova Scotia"
"DV.1.1"	0.01213977	0.00806	0.01622	303	"Quebec"
"CH.1.1.28"	0.01201124	-0.00336	0.02738	24	"Ontario"
"DV*"	0.01199318	0.00795	0.01604	309	"Quebec"
"XBB.1.5.4"	0.01176838	0.00315	0.02039	73	"Canada"
"DV*"	0.01152915	0.00796	0.0151	434	"Canada"
"XBB.1.5.13*"	0.01134445	0.00177	0.02092	62	"Ontario"
"FL.2"	0.01109436	-0.01163	0.03382	13	"Alberta"
"XBB.1.9.1.2*"	0.01109436	-0.01163	0.03382	13	"Alberta"
"XBB.1.5.50"	0.01108158	0.00617	0.016	228	"Canada"
"FG.2"	0.01096728	0.00262	0.01932	77	"Canada"
"XBB.1.5.49"	0.01081697	0.00329	0.01835	101	"Ontario"
"XBB.1.5.15*"	0.01055441	-0.00584	0.02695	25	"Alberta"
"XBB.1.5.52"	0.01053928	-0.00117	0.02225	40	"Canada"
"XBB.1.5.2"	0.01007199	0.00141	0.01873	93	"Alberta"
"FK.1.1"	0.00976882	-0.00786	0.0274	17	"Canada"
"XBB.1.17.1*"	0.00976754	-0.00701	0.02654	16	"Quebec"
"BA.2.75*"	0.00920538	-0.00434	0.02275	30	"Nova Scotia"
"BM*"	0.00908784	0.0001	0.01808	85	"Alberta"
"CH.1.1.11"	0.00807396	-0.00746	0.0236	27	"Alberta"
"XBB.1.5.16*"	0.00787169	0.00072	0.01502	105	"Canada"
"XBB.1.5.13"	0.00753042	-0.01653	0.03159	11	"Alberta"
"EG.1.3"	0.00747021	-0.00861	0.02355	17	"Quebec"
"XBB.1.5.13*"	0.007361	-0.01698	0.03171	22	"British Columbia"
"XBB.1.5.13"	0.00709755	0.00178	0.01242	191	"Canada"
"XBB.1.5.51"	0.00651184	-0.00764	0.02066	22	"Quebec"
"XBB.1.5.13*"	0.00646956	-0.01649	0.02943	12	"Alberta"
"XBB.1.5.67"	0.00630157	0.00098	0.01162	191	"Canada"
"FL.5"	0.00609453	-0.02228	0.03447	16	"British Columbia"
"XBR"	0.00577769	-0.0099	0.02145	18	"Quebec"
"XBB.1.5.13*"	0.00564898	0.00051	0.01079	205	"Canada"
"XBB.1.5.5"	0.00550799	-0.00275	0.01376	79	"Canada"
"XBB.1.5.14*"	0.00550207	-0.0127	0.0237	13	"Quebec"
"CH.1.1*"	0.00534118	-0.00387	0.01456	78	"Alberta"
"XBB.1.5.69"	0.00510504	-0.01093	0.02114	17	"Quebec"
"XBB.1.5.15*"	0.00477819	-0.01188	0.02143	48	"British Columbia"
"XBB.1.5.15"	0.00472723	-0.00062	0.01008	189	"Canada"
"XBB.1.5.4"	0.00454778	-0.00637	0.01546	47	"Ontario"
"XBB.1.5.32"	0.00395802	-0.0029	0.01082	94	"Quebec"
"XBB.1.5.13"	0.00364731	-0.02432	0.03161	16	"British Columbia"
"FD.2"	0.00340602	-0.01703	0.02385	31	"British Columbia"
"XBB.1.5.16*"	0.00327199	-0.00417	0.01071	80	"Quebec"
"XBB.1.5.55"	0.00317906	-0.0046	0.01096	89	"Canada"
"XBB.1.5.19"	0.003168	-0.00815	0.01449	34	"Quebec"
"XBB.1.5.51"	0.00303856	-0.00494	0.01102	84	"Canada"
"XBB.1.5.36"	0.00303127	-0.00825	0.01432	42	"Canada"
"CH.1.1*"	0.00298903	-0.00037	0.00635	433	"Quebec"
"BM*"	0.0027898	-0.00056	0.00614	435	"Quebec"
"XBB.1.5.17*"	0.0026902	-0.00221	0.00759	228	"Canada"
"FG.2"	0.00254832	-0.00507	0.01017	76	"Quebec"
"XBB.1.5.51"	0.00246473	-0.01939	0.02432	13	"Alberta"
"XBB.1.5.23"	0.00222184	-0.00992	0.01437	38	"Ontario"
"XBB.1.5.23"	0.00218347	-0.00792	0.01228	52	"Canada"
"XBB.1.5.24"	0.00211304	-0.00619	0.01042	78	"Canada"
"XBB.1.5.17*"	0.00197196	-0.0053	0.00924	108	"Ontario"
"XBB.1.5.17"	0.00182007	-0.00548	0.00913	107	"Ontario"
"XBB.1.5.67"	0.0018016	-0.01589	0.01949	20	"Alberta"
"XBB.1.5.32"	0.00175295	-0.00137	0.00487	581	"Canada"
"FD.2"	0.00157432	-0.0078	0.01095	61	"Canada"
"XBB.1.5.34"	0.0014734	-0.01074	0.01369	36	"Canada"
"BQ.1.1.63"	0.00145879	-0.0164	0.01932	14	"Quebec"
"BA.2.75*"	0.00118132	-0.0069	0.00926	99	"Alberta"
"XBB.1.5.21"	0.00114731	-0.01101	0.0133	44	"Alberta"
"XBB.1.5.31"	0.00107019	-0.00777	0.00991	88	"Alberta"
"XBB.1.5.55"	0.00106261	-0.0133	0.01543	21	"Quebec"
"XBB.1.5.39"	0.00094046	-0.00442	0.0063	159	"Quebec"
"DV*"	0.00089344	-0.01905	0.02084	12	"Nova Scotia"
"BA.2.75*"	0.00088472	-0.00239	0.00416	455	"Quebec"
"XBF"	0.00087085	-0.01227	0.01401	75	"British Columbia"
"XBB.1.5.55"	0.00082913	-0.00873	0.01039	62	"Ontario"
"CH.1.1.28"	0.00063803	-0.01188	0.01315	34	"Canada"
"BQ.1.1.8"	0.0006244	-0.02165	0.0229	21	"New Brunswick"
"BR.2.1"	0.00046632	-0.0301	0.03103	13	"British Columbia"
"XBB.1.5.17"	0.00042961	-0.00461	0.00547	216	"Canada"
"CH.1.1.2"	0.00016738	-0.01208	0.01242	38	"Ontario"
"XBB.1.5.5"	0.0000529	-0.00808	0.00818	67	"Quebec"
