"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"
"XBB.1.5.25"	0.0593454	0.0313	0.08739	12	"Quebec"
"XBB.1.16*"	0.05879985	-0.01253	0.13013	12	"Newfoundland and Labrador"
"XBB.1.16.1"	0.05865575	0.05228	0.06504	223	"Canada"
"XBB.2.3"	0.05847536	0.03606	0.08089	17	"Ontario"
"XBB.1.16.1*"	0.05781207	0.05173	0.0639	242	"Canada"
"XBB.1.5.73"	0.05724926	0.03177	0.08272	14	"Quebec"
"XBB.1.22*"	0.05685149	0.03947	0.07424	26	"Canada"
"XBB.2.3.3*"	0.05683704	0.04759	0.06608	95	"Canada"
"XBB.1.9.1.1*"	0.05679977	0.03612	0.07748	21	"Quebec"
"XBB.1.16.2"	0.05648701	0.04153	0.07145	38	"Alberta"
"XBB.1.16*"	0.05628537	0.04687	0.0657	220	"British Columbia"
"XBB.1.5.44"	0.05599677	0.0362	0.07579	21	"Ontario"
"XBB.2.3.2"	0.05520125	0.04512	0.06528	78	"Canada"
"XBB.1.16.2"	0.05518363	0.0319	0.07847	16	"Quebec"
"XBB.2.3*"	0.05502878	0.04356	0.0665	70	"Quebec"
"FL.3"	0.05443006	0.03768	0.07118	27	"Canada"
"XBB.1.9.1.3*"	0.05427426	0.03806	0.07049	33	"Quebec"
"XBB.1.9.2*"	0.05367084	0.04176	0.06559	57	"Alberta"
"FL.5"	0.05353385	0.04696	0.06011	186	"Canada"
"XBB.1.5.4"	0.05306048	0.03253	0.07359	37	"British Columbia"
"XBB.1.5.25"	0.05287078	0.03069	0.07505	15	"Canada"
"FD.1.1"	0.05268634	0.04056	0.06481	54	"Ontario"
"XBB.1.5.15.1*"	0.05268634	0.04056	0.06481	54	"Ontario"
"FL.5"	0.05188205	0.03921	0.06456	53	"Quebec"
"XBB.2*"	0.05142817	0.04064	0.06221	73	"Quebec"
"FH.1"	0.05107201	0.02989	0.07226	16	"Canada"
"XBB.2.3.2"	0.05086221	0.03335	0.06837	26	"Quebec"
"XBB.1.5.44"	0.05085141	0.03357	0.06813	24	"Canada"
"XBB.2.3*"	0.05072872	0.04624	0.05522	405	"Canada"
"FL.2"	0.05071792	0.03213	0.0693	23	"Quebec"
"FL.3.1"	0.05007967	0.02248	0.07767	19	"British Columbia"
"XBB.2.3.3"	0.0495779	0.03995	0.05921	77	"Canada"
"XBB.2.3*"	0.04925543	0.03961	0.05891	87	"Alberta"
"XBB.1.5.78"	0.04919882	0.02587	0.07253	14	"Quebec"
"XBB.1.9.1.2*"	0.04919047	0.03196	0.06642	26	"Quebec"
"XBB.2*"	0.04907112	0.04469	0.05345	412	"Canada"
"XBB.1.9.2*"	0.04856542	0.04466	0.05247	526	"Canada"
"XBB.1.9.2"	0.04835525	0.04137	0.05534	146	"Canada"
"XBB.1.5.63"	0.0479994	0.01551	0.08049	12	"Manitoba"
"XBB.2*"	0.04760249	0.03817	0.05704	88	"Alberta"
"EU.1.1"	0.04742443	0.03543	0.05942	48	"Canada"
"XBB.1.9.2"	0.04725016	0.03475	0.05975	48	"Quebec"
"XBB.1.5.37"	0.0470406	0.032	0.06208	33	"Quebec"
"XBB.1.9.1*"	0.04664666	0.02242	0.07087	23	"Nova Scotia"
"XBB.1.5.26.1*"	0.04659783	0.03535	0.05785	54	"Canada"
"XBB.2.3.3*"	0.04658993	0.03512	0.05806	53	"Alberta"
"XBB.1.5.26.1.1*"	0.04646479	0.03512	0.05781	53	"Canada"
"EG.1.3"	0.04634301	0.03396	0.05873	44	"Canada"
"FK.1"	0.04628643	0.02521	0.06736	15	"Canada"
"XBB.1.9.1"	0.04590061	-0.00644	0.09825	15	"Nova Scotia"
"XBB.1.5.37"	0.04570606	0.03676	0.05466	85	"Canada"
"XBB.1.9.2*"	0.04567899	0.03435	0.05701	114	"British Columbia"
"XBB.2.3"	0.04554167	0.02394	0.06715	15	"Quebec"
"XBB.1.9.1"	0.04542817	0.03486	0.056	131	"British Columbia"
"XBB.1.5.47"	0.04532382	0.03618	0.05447	86	"Ontario"
"XBB.1.9.2.1*"	0.04527279	0.03216	0.05839	82	"British Columbia"
"XBB.1.9.1.3*"	0.0452712	0.02217	0.06838	25	"British Columbia"
"FL.3.1"	0.044914	0.02334	0.06648	15	"Quebec"
"XBB.1.18.1*"	0.0445263	0.03288	0.05617	52	"Quebec"
"XBB.1.9.1.2*"	0.04443796	0.03405	0.05482	61	"Canada"
"XBB.1.9*"	0.04422731	0.04052	0.04793	587	"Ontario"
"EG.1"	0.04412199	0.03282	0.05542	56	"Quebec"
"FL.4"	0.04390688	0.035	0.05281	85	"Ontario"
"XBB.1.9.1.4*"	0.04390688	0.035	0.05281	85	"Ontario"
"XBB.1.5.62"	0.04360441	0.0298	0.05741	34	"Ontario"
"EG.1"	0.04354812	0.02339	0.0637	16	"Ontario"
"FL.2"	0.04331204	0.03236	0.05426	54	"Canada"
"XBB.1.18.1.1*"	0.04317404	0.03135	0.055	49	"Quebec"
"XBB.1.5.26.1*"	0.04289377	0.02105	0.06474	14	"Quebec"
"XBB.1.5.26.1.1*"	0.04289377	0.02105	0.06474	14	"Quebec"
"EG.1.4"	0.04268217	0.03047	0.0549	43	"Canada"
"XBB.1.9.1.3*"	0.04264387	0.03317	0.05212	72	"Canada"
"XBB.1.9.2"	0.04234168	0.02979	0.05489	41	"Ontario"
"XBB.2.3.3"	0.04233115	0.03064	0.05402	47	"Alberta"
"XBB.1.5.26*"	0.0420292	0.03251	0.05155	71	"Canada"
"XBB.1.16.1"	0.04194264	0.01315	0.07073	15	"British Columbia"
"XBB.1.9.2.1*"	0.04026549	0.03485	0.04568	223	"Canada"
"XBB.1.5.3"	0.04016731	0.02023	0.0601	16	"Quebec"
"XBB.1.9*"	0.04008797	0.03344	0.04673	350	"British Columbia"
"FL.5"	0.04006345	0.02612	0.054	31	"Alberta"
"XBB.2.3*"	0.04005186	0.02964	0.05046	122	"British Columbia"
"XBB.1.18.1.1.1*"	0.04001407	0.0274	0.05263	40	"Quebec"
"XBB.1.9*"	0.03984543	0.02233	0.05736	30	"Nova Scotia"
"FD.1.1"	0.03974648	0.00986	0.06963	20	"New Brunswick"
"XBB.1.5.15.1*"	0.03974648	0.00986	0.06963	20	"New Brunswick"
"XBB.1.9.1"	0.03970774	0.03186	0.04756	105	"Ontario"
"XBB.1.16.1*"	0.0395511	0.01301	0.0661	17	"British Columbia"
"XBB.1.5.13"	0.03953871	0.02604	0.05304	69	"British Columbia"
"XBB.1.16.2"	0.03944209	0.00923	0.06965	13	"British Columbia"
"FD.1.1"	0.0391065	0.03627	0.04195	903	"Canada"
"FL.2"	0.03910362	0.02162	0.05659	20	"Ontario"
"EY.1"	0.03885796	0.02302	0.0547	24	"Canada"
"XBB.2*"	0.03865983	0.02842	0.0489	123	"British Columbia"
"XBB.1.5.15.1*"	0.03864243	0.03583	0.04146	912	"Canada"
"XBB.1.9.2*"	0.03858836	0.03166	0.04552	139	"Quebec"
"EG.1"	0.03857975	0.03156	0.0456	126	"Canada"
"FE.1.2"	0.03846039	0.02212	0.0548	23	"Ontario"
"FL.3.1"	0.03826543	0.02548	0.05105	37	"Canada"
"XBB.1.5.67"	0.03811665	0.02723	0.049	53	"Ontario"
"XBB.1.9.1*"	0.03800001	0.03384	0.04216	392	"Ontario"
"XBB.1.9.1.2*"	0.0376193	0.02074	0.0545	21	"Ontario"
"XBB.1.9*"	0.03760338	0.03554	0.03967	1882	"Canada"
"XBB.1.9.1*"	0.03650404	0.02896	0.04405	235	"British Columbia"
"XBB.1.16.1*"	0.03642782	0.02181	0.05105	26	"Alberta"
"XBB.2.3"	0.03635468	0.01983	0.05288	20	"Alberta"
"XBB.1.5.1"	0.03620226	0.02725	0.04515	82	"Alberta"
"XBB.1.5.2"	0.03595449	0.02203	0.04988	60	"British Columbia"
"XBB.1.9.2.1*"	0.03583956	0.01634	0.05533	14	"Alberta"
"XBB.1.5.46*"	0.03558206	0.0147	0.05646	26	"British Columbia"
"GB.1"	0.03558206	0.0147	0.05646	26	"British Columbia"
"XBB.1.5.47"	0.03530998	0.02761	0.04301	101	"Canada"
"XBB.1.18.1.1.1*"	0.03524022	0.02692	0.04356	85	"Canada"
"EG.4"	0.03516889	0.0109	0.05944	19	"British Columbia"
"XBB.1.5.10"	0.03443871	0.0214	0.04748	34	"Canada"
"XBB.1.5.49"	0.03441372	0.02612	0.04271	86	"Quebec"
"XBB.1.9.1*"	0.03414614	0.03185	0.03644	1352	"Canada"
"XBB.1.9.1.4*"	0.03383651	0.00929	0.05839	18	"British Columbia"
"XBB.1.5.26*"	0.03380651	0.01975	0.04786	29	"Quebec"
"XBB.1.9*"	0.03352497	0.0299	0.03715	568	"Quebec"
"FU.1"	0.03350677	0.01089	0.05613	11	"Canada"
"XBB.2.3"	0.03319748	0.0264	0.04	126	"Canada"
"XBB.1.18.1.1*"	0.03309278	0.02343	0.04276	64	"Ontario"
"XBB.1.18.1.1*"	0.03304423	0.02692	0.03916	157	"Canada"
"FE.1.2"	0.03301289	0.01947	0.04655	31	"Canada"
"GB.1"	0.03264312	0.01989	0.04539	35	"Canada"
"FE.1.1.1"	0.03262164	0.01919	0.04606	31	"Quebec"
"XBB.1.5.39*"	0.03252708	0.00158	0.06347	11	"British Columbia"
"XBB.1.16.2"	0.03250934	0.02641	0.03861	157	"Canada"
"XBB.1.5.13*"	0.03245447	0.02039	0.04452	77	"British Columbia"
"XBB.1.5.46*"	0.03242829	0.02104	0.04381	44	"Canada"
"XBB.1.9.1"	0.03237635	0.02889	0.03587	513	"Canada"
"XBB.1.18.1*"	0.03231418	0.02303	0.0416	69	"Ontario"
"FL.13"	0.03207745	0.01071	0.05344	12	"Quebec"
"XBB.1.9.1*"	0.03194307	0.02794	0.03595	427	"Quebec"
"XBB.1.9.2.1*"	0.03169558	0.0233	0.04009	81	"Quebec"
"FD.1.1"	0.03164123	0.02851	0.03477	811	"Quebec"
"XBB.1.5.15.1*"	0.03164123	0.02851	0.03477	811	"Quebec"
"XBB.1.5.69"	0.0315964	0.01614	0.04706	45	"British Columbia"
"XBB.1.18.1*"	0.03159407	0.02574	0.03745	169	"Canada"
"XBB.1.5.86"	0.03139617	0.02023	0.04256	45	"Canada"
"XBB.1.5.10"	0.03137952	0.01366	0.0491	18	"Ontario"
"FL.13"	0.03110804	0.01942	0.0428	41	"Alberta"
"FE.1.1.1"	0.03083043	0.02199	0.03967	72	"Canada"
"XBB.1.9*"	0.03071819	0.02559	0.03585	290	"Alberta"
"XBB.1.5.7"	0.03055359	0.01424	0.04687	40	"British Columbia"
"XBB.1.16.1"	0.03051462	0.01513	0.0459	22	"Alberta"
"XBB.1.5.50"	0.03036587	0.01961	0.04112	48	"Alberta"
"FL.4"	0.02992419	0.00469	0.05516	16	"British Columbia"
"XBB.1.18.1.1.1*"	0.029714	0.01763	0.0418	39	"Ontario"
"FL.10"	0.02951502	0.01248	0.04655	19	"Canada"
"XBB.1.5.30"	0.02948303	0.01209	0.04688	34	"Newfoundland and Labrador"
"XBB.1.5.15*"	0.02925691	0.02632	0.0322	898	"Quebec"
"XBB.1.9.1.4*"	0.02922863	0.0247	0.03376	280	"Canada"
"XBB.1.5.26"	0.0291556	0.01108	0.04723	17	"Canada"
"XBB.1.5.15*"	0.02904569	0.02673	0.03136	1203	"Canada"
"FE.1"	0.02903742	0.01131	0.04676	33	"British Columbia"
"XBB.1.5.37"	0.02898635	0.00589	0.05208	19	"British Columbia"
"FP.4"	0.02890577	0.00963	0.04818	15	"Ontario"
"XBB.1.11.1*"	0.02890577	0.00963	0.04818	15	"Ontario"
"XBB.1.5.11"	0.02889268	0.00863	0.04916	12	"Alberta"
"XBB.1.5.56"	0.02883455	0.01775	0.03992	45	"Canada"
"XBB.1.5.68"	0.0288222	0.01184	0.04581	19	"Canada"
"XBB.1.9.1"	0.02875661	0.02252	0.03499	147	"Quebec"
"FL.4"	0.02873328	0.02417	0.0333	274	"Canada"
"XBB.1.5.56"	0.02817484	0.01468	0.04167	29	"Quebec"
"FE.1.1.1"	0.02805774	0.01556	0.04056	36	"Ontario"
"XBB.1.9.1.3*"	0.02805131	0.00739	0.04872	13	"Ontario"
"XBB.1.5.30"	0.02778554	0.00791	0.04766	14	"Ontario"
"XBB.1.18.1.1*"	0.02774401	0.01134	0.04415	38	"British Columbia"
"FE.1"	0.02771748	0.01625	0.03919	41	"Canada"
"XBB.1.5.15*"	0.0276612	0.00193	0.0534	25	"New Brunswick"
"XBB.1.9.1.4*"	0.02698531	0.01572	0.03825	42	"Alberta"
"XBB.1.5.19"	0.02694561	0.01008	0.04381	35	"British Columbia"
"XBB.2.3.3*"	0.02689266	-0.00161	0.05539	12	"British Columbia"
"XBB.2.3"	0.02678771	0.01475	0.03883	71	"British Columbia"
"XBB.1.5.26"	0.02635664	0.00794	0.04477	15	"Quebec"
"XBB.1.9.1*"	0.02631913	0.02089	0.03175	233	"Alberta"
"FD.2"	0.02550477	0.00894	0.04207	20	"Ontario"
"FK.1*"	0.02521208	0.00319	0.04723	11	"Ontario"
"XBB.1.5.20"	0.02504	0.0128	0.03728	67	"British Columbia"
"CH.1.1.15"	0.02496177	0.00544	0.04448	14	"Canada"
"FK.1*"	0.0247392	0.01436	0.03512	50	"Canada"
"XBB.1.5.63"	0.02472692	0.01122	0.03823	29	"Canada"
"FL.4"	0.02465365	0.01297	0.03634	38	"Alberta"
"XBB.1.5.77"	0.02450417	0.01482	0.03419	57	"Canada"
"XBB.1.5.36"	0.02435004	0.00695	0.04175	18	"Ontario"
"XBB.1.5.10"	0.0242119	0.00391	0.04452	12	"Quebec"
"XBB.1.5.77"	0.02356212	0.01205	0.03507	37	"Quebec"
"XBB.1.17.1"	0.02354522	0.00949	0.0376	27	"Canada"
"XBB.1.5.38"	0.02339207	0.00788	0.0389	22	"Canada"
"XBB.1.5.49"	0.02333382	0.01385	0.03281	112	"British Columbia"
"EG.4"	0.02325165	0.01072	0.03578	34	"Canada"
"XBB.1.17.1"	0.02324065	0.00516	0.04132	15	"Quebec"
"EG.1"	0.02264996	0.0078	0.0375	43	"British Columbia"
"XBB.1.5.62"	0.02264625	0.01374	0.03156	67	"Canada"
"CH.1.1.11"	0.02260664	0.0102	0.03501	33	"Alberta"
"XBB.1.5.17"	0.0222837	0.00674	0.03783	39	"British Columbia"
"XBB.1.5.17*"	0.0222837	0.00674	0.03783	39	"British Columbia"
"XBB.1.5.12"	0.02208388	0.01251	0.03166	61	"Ontario"
"XBB.1.5.15*"	0.0217583	0.01603	0.02749	171	"Ontario"
"XBB.1.5.49"	0.02173818	0.00874	0.03474	30	"Alberta"
"XBL*"	0.0215843	0.00377	0.0394	17	"Canada"
"XBB.1.5.78"	0.021278	0.0084	0.03415	32	"Canada"
"XBB.1.5.49"	0.02101556	0.01706	0.02497	353	"Canada"
"XBB.1.5.1"	0.02100882	0.01213	0.02989	119	"British Columbia"
"XBB.1.5.35"	0.02098579	0.0122	0.02977	69	"Canada"
"XBB.1.5.73"	0.02084052	0.0116	0.03008	62	"Canada"
"XBB.1.5.20"	0.02077379	0.01517	0.02638	184	"Ontario"
"XBB.1.5.2"	0.02074173	0.01043	0.03106	46	"Quebec"
"XBB.1.19.1"	0.02071878	0.00171	0.03973	15	"Ontario"
"XBB.1.18.1*"	0.02053543	0.00549	0.03558	41	"British Columbia"
"XBB.1.5.4"	0.02049266	0.01385	0.02714	121	"Canada"
"XBB.1.5.1"	0.02023778	0.0163	0.02418	358	"Canada"
"XBB.1.5.69"	0.02018628	0.00922	0.03115	46	"Ontario"
"FL.13"	0.02016806	-0.00712	0.04746	12	"British Columbia"
"CH.1.1.15"	0.02006067	0.00135	0.03877	14	"Alberta"
"DV.1.1"	0.01946831	-0.00485	0.04379	15	"British Columbia"
"DV.1*"	0.01946831	-0.00485	0.04379	15	"British Columbia"
"XBB.1.5.15.1*"	0.01945245	0.00303	0.03587	18	"Alberta"
"XBB.1.5.75"	0.01895262	0.00501	0.03289	27	"Canada"
"XBB.1.5.32"	0.01878162	0.01116	0.0264	98	"Alberta"
"EL.1"	0.01851418	0.00271	0.03432	20	"Canada"
"XBB.1.5.35"	0.01804777	0.00794	0.02815	47	"Quebec"
"FL.4"	0.01777249	0.01119	0.02436	112	"Quebec"
"XBB.1.9.1.4*"	0.01777249	0.01119	0.02436	112	"Quebec"
"XBB.1.5.3"	0.01753062	0.00773	0.02733	55	"Canada"
"XBB.1.16.2"	0.01740819	0.00911	0.02571	82	"Ontario"
"XBB.1.5.13"	0.01737687	-0.00049	0.03525	15	"Alberta"
"XBB.1.9.1"	0.01736312	0.01018	0.02454	101	"Alberta"
"XBB.1.5.69"	0.01697469	0.00997	0.02398	109	"Canada"
"XBB.1.5.38"	0.01695963	-0.00494	0.03885	18	"British Columbia"
"XBB.1.5.20"	0.01653645	0.01225	0.02082	298	"Canada"
"XBB.1.18.1"	0.01622811	-0.00468	0.03714	12	"Canada"
"XBB.1.5.24"	0.01599523	-0.00203	0.03402	15	"Alberta"
"FK.1.1"	0.01592035	0.00223	0.02961	28	"Canada"
"XBB.1.5.13*"	0.01543827	-0.00188	0.03275	16	"Alberta"
"XBB.1.5.13"	0.01531087	0.01068	0.01994	251	"Canada"
"XBB.1.17.1*"	0.01485923	0.00225	0.02747	33	"Canada"
"XBB.1.5.32"	0.01479877	0.00393	0.02567	92	"Manitoba"
"BM*"	0.01474627	0.0071	0.0224	93	"Alberta"
"XBB.1.5.66"	0.01472685	0.00585	0.02361	67	"Canada"
"CH.1.1*"	0.01468217	0.00227	0.0271	54	"Newfoundland and Labrador"
"BM*"	0.01468217	0.00227	0.0271	54	"Newfoundland and Labrador"
"XBB.1.5.62"	0.01446782	0.00088	0.02806	25	"Quebec"
"XBB.1.5.18"	0.01435374	0.00114	0.02757	29	"Alberta"
"XBB.1.5.32"	0.01411199	0.00832	0.0199	299	"British Columbia"
"XBB.1.5.31"	0.0140914	-0.0005	0.02868	40	"British Columbia"
"XBB.1.5.13*"	0.01402709	0.00951	0.01854	264	"Canada"
"XBB.1.5.1"	0.0140078	0.00743	0.02059	133	"Ontario"
"FL.13"	0.01386999	0.00761	0.02013	136	"Canada"
"CH.1.1*"	0.0138577	0.00597	0.02174	86	"Alberta"
"XBB.1.5.12"	0.01368648	0.0071	0.02027	123	"Canada"
"XBB.1.5.1"	0.01353144	-0.00199	0.02905	19	"Quebec"
"BA.2.75*"	0.01347929	0.00122	0.02574	55	"Newfoundland and Labrador"
"XBB.1.5.2"	0.01346817	0.00894	0.018	264	"Canada"
"DV.1*"	0.01327165	0.0093	0.01725	347	"Canada"
"XBB.1.5.24*"	0.01313331	-0.00437	0.03064	16	"Alberta"
"XBB.1.19.1"	0.01313244	-0.00037	0.02664	29	"Canada"
"XBB.1.17.1*"	0.01310403	-0.00285	0.02906	18	"Quebec"
"XBB.1.5.24"	0.01303727	-0.00649	0.03256	12	"Quebec"
"DV.1.1"	0.01284518	0.00882	0.01688	337	"Canada"
"XBB.1.5.50"	0.01259922	-0.00963	0.03483	18	"Manitoba"
"XBB.1.5.49"	0.01241375	0.00524	0.01959	109	"Ontario"
"BA.2.75*"	0.01227166	0.00485	0.0197	99	"Alberta"
"XBB.1.5.51"	0.01225305	-0.01508	0.03959	11	"British Columbia"
"XBB.1.5.14*"	0.01195926	0.00092	0.023	43	"Canada"
"XBB.1.5.15"	0.01151506	0.00403	0.019	84	"Quebec"
"CH.1.1.11"	0.01151316	0.00234	0.02068	63	"Canada"
"XBB.1.5.35"	0.01130702	-0.00576	0.02837	19	"Ontario"
"XBB.1.5.12"	0.01122195	-0.00323	0.02567	22	"Quebec"
"XBB.1.5.68"	0.01083931	-0.01028	0.03196	12	"Ontario"
"XBB.1.5.15*"	0.01078515	-0.00191	0.02348	31	"Alberta"
"FD.4"	0.01042695	-0.01211	0.03296	11	"Ontario"
"DV.1*"	0.01039523	0.00622	0.01457	298	"Quebec"
"DV*"	0.01034252	0.00619	0.01449	303	"Quebec"
"XBB.1.5.19"	0.01027376	0.00195	0.01859	77	"Canada"
"XBB.1.5.14*"	0.01024343	-0.01095	0.03143	11	"Alberta"
"BQ.1.1.45"	0.01020913	-0.01105	0.03147	11	"Alberta"
"DV.1.1"	0.01001918	0.00578	0.01425	288	"Quebec"
"XBB.1.5.4"	0.00974067	-0.00049	0.01997	54	"Ontario"
"XBB.1.5.50"	0.00907713	0.00465	0.0135	280	"Canada"
"XBB.1.5.13"	0.00900914	-0.00101	0.01902	57	"Ontario"
"XBB.1.5.32"	0.0089936	0.00616	0.01183	725	"Canada"
"XBB.1.5.12"	0.00869846	-0.00555	0.02295	24	"Alberta"
"EG.1.3"	0.00845399	-0.00756	0.02447	18	"Quebec"
"FK.1*"	0.00840951	-0.00855	0.02537	28	"British Columbia"
"XBB.1.5.3"	0.00840578	-0.00477	0.02158	33	"Ontario"
"FL.5"	0.00816995	-0.00716	0.0235	34	"British Columbia"
"XBB.1.5.14"	0.00815126	-0.00714	0.02344	23	"Canada"
"DV*"	0.0079731	0.00432	0.01163	417	"Canada"
"XBB.1.5.13*"	0.00734288	-0.0026	0.01728	59	"Ontario"
"XBB.1.5.32"	0.00720299	-0.00055	0.01495	78	"Quebec"
"XBB.1.5.2"	0.00675071	-0.00047	0.01397	106	"Alberta"
"XBB.1.5.16"	0.0066759	-0.00823	0.02159	24	"Canada"
"XBB.1.5.17*"	0.00647162	-0.00408	0.01702	48	"Alberta"
"XBL.2"	0.00641633	-0.0218	0.03463	11	"Canada"
"XBB.1.5.19"	0.00583063	-0.00616	0.01782	32	"Quebec"
"CH.1.1*"	0.00581283	0.00219	0.00943	404	"Quebec"
"BM*"	0.00570692	0.00209	0.00932	405	"Quebec"
"XBB.1.5.15"	0.00552725	0.00036	0.01069	206	"Canada"
"XBB.1.5.13"	0.00539533	-0.00159	0.01238	96	"Quebec"
"XBB.1.5.13*"	0.00539533	-0.00159	0.01238	96	"Quebec"
"XBB.1.5.24"	0.00523688	-0.00328	0.01375	77	"Canada"
"XBR"	0.00495001	-0.01154	0.02144	20	"Canada"
"XBB.1.5.17*"	0.00475694	0.00014	0.00938	262	"Canada"
"XBB.1.5.52"	0.00446632	-0.00754	0.01647	38	"Canada"
"XBB.1.5.20"	0.00431453	-0.01557	0.0242	13	"Alberta"
"BA.2.75*"	0.00428119	0.00072	0.00785	417	"Quebec"
"XBB.1.5.52"	0.00411632	-0.01045	0.01868	28	"Ontario"
"XBB.1.5.51"	0.00380103	-0.01072	0.01832	22	"Quebec"
"XBB.1.5.15"	0.00356239	-0.00489	0.01201	84	"Ontario"
"XBB.1.5.24*"	0.0031882	-0.00957	0.01595	37	"Ontario"
