"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"	"Highlight"	"lineType"	"reference"
"KP.3.1.1"	0.17977363	0.03375	0.3258	742	"British Columbia"	0	"dashed"	"JN.1"
"MC*"	0.1768538	0.10081	0.25289	937	"British Columbia"	0	"dashed"	"JN.1*"
"KP.3.3*"	0.1748858	0.09197	0.2578	218	"Ontario"	0	"dashed"	"JN.1*"
"MG*"	0.17323939	0	0.36819	11	"Quebec"	0	"dashed"	"JN.1*"
"KP.3.3.1"	0.16996439	0.152967951	0.186960829	51	"Ontario"	0	"solid"	"JN.1"
"KP.2.3*"	0.16874824	0.08777	0.24972	94	"Quebec"	0	"dashed"	"JN.1*"
"MC*"	0.16807926	0.09102	0.24513	940	"Ontario"	0	"dashed"	"JN.1*"
"KP.2.3"	0.16752366	0.08607	0.24898	86	"Quebec"	0	"dashed"	"JN.1"
"XDK.5"	0.16598591	0.0072	0.32477	27	"British Columbia"	0	"dashed"	"JN.1"
"KS.1.3"	0.16395368	0.06583	0.26208	38	"Ontario"	0	"dashed"	"JN.1"
"KP.3.3.1"	0.16343132	0	0.49899	15	"Newfoundland and Labrador"	0	"dashed"	"JN.1"
"KP.3.1*"	0.16239564	0	0.45902	81	"Newfoundland and Labrador"	0	"dashed"	"JN.1*"
"KP.3.1.1"	0.15903503	0.08399	0.23408	610	"Ontario"	0	"dashed"	"JN.1"
"KP.3.2*"	0.15891485	0.08188	0.23595	85	"Quebec"	0	"dashed"	"JN.1*"
"KP.4.1.3"	0.15571704	0.06146	0.24997	22	"Ontario"	0	"dashed"	"JN.1"
"LZ*"	0.1556932	0.06361	0.24778	15	"Quebec"	0	"dashed"	"JN.1*"
"KU*"	0.15412255	0.06618	0.24207	20	"British Columbia"	0	"dashed"	"JN.1*"
"KU.2*"	0.15412255	0.06618	0.24207	20	"British Columbia"	0	"dashed"	"JN.1*"
"LZ.1"	0.15375019	0.06063	0.24687	12	"Quebec"	0	"dashed"	"JN.1"
"LZ.1*"	0.15375019	0.06063	0.24687	12	"Quebec"	0	"dashed"	"JN.1*"
"KU.2"	0.15212621	0.05981	0.24444	18	"British Columbia"	0	"dashed"	"JN.1"
"KP.3.3*"	0.15088226	0.09821	0.20356	303	"British Columbia"	0	"dashed"	"JN.1*"
"KP.3.3"	0.15078695	0.09803	0.20354	276	"British Columbia"	0	"dashed"	"JN.1"
"LB.1.4"	0.15053414	0.04452	0.25655	19	"British Columbia"	0	"dashed"	"JN.1"
"KP.3.3*"	0.14997986	0.00792	0.29204	13	"Quebec"	0	"dashed"	"JN.1*"
"LB.1.4*"	0.14959805	0.02252	0.27668	20	"British Columbia"	0	"dashed"	"JN.1*"
"KP.4.1*"	0.1481004	0.07752	0.21868	37	"Ontario"	0	"dashed"	"JN.1*"
"KP.4*"	0.14598742	0.08292	0.20905	56	"Ontario"	0	"dashed"	"JN.1*"
"LW*"	0.14577486	0.07005	0.2215	65	"Quebec"	0	"dashed"	"JN.1*"
"MC.10"	0.1451019	0.01078	0.27942	38	"Ontario"	0	"dashed"	"JN.1"
"KP.3.2"	0.14461638	0.04981	0.23942	18	"Quebec"	0	"dashed"	"JN.1"
"KP.3"	0.14429168	0.05414	0.23444	23	"Quebec"	0	"dashed"	"JN.1"
"KP.3.2.3"	0.14412022	0.06826	0.21998	63	"Quebec"	0	"dashed"	"JN.1"
"XEE.50*"	0.14384882	0.05793	0.22977	26	"Ontario"	0	"dashed"	"JN.1*"
"KS.1.1"	0.14320974	0.128888766	0.157530714	19	"British Columbia"	0	"solid"	"JN.1"
"LG.1"	0.14202601	0.03973	0.24433	12	"British Columbia"	0	"dashed"	"JN.1"
"LG*"	0.14202601	0.03973	0.24433	12	"British Columbia"	0	"dashed"	"JN.1*"
"KP.2.14"	0.1412512	0.12712608	0.15537632	11	"British Columbia"	0	"solid"	"JN.1"
"ML*"	0.14029406	0.05634	0.22425	27	"Ontario"	0	"dashed"	"JN.1*"
"KP.3.3.3"	0.14028806	0.05685	0.22372	24	"Ontario"	0	"dashed"	"JN.1"
"KP.3.3"	0.13906696	0.0716	0.20653	100	"Ontario"	0	"dashed"	"JN.1"
"KP.2*"	0.13881621	0.07868	0.19896	153	"Quebec"	0	"dashed"	"JN.1*"
"LB.1.3*"	0.13801468	0.04426	0.23177	20	"Quebec"	0	"dashed"	"JN.1*"
"LF.2"	0.13756916	0.06193	0.21321	20	"British Columbia"	0	"dashed"	"JN.1"
"LB.1.3.1"	0.13726921	0	0.34809	52	"Ontario"	0	"dashed"	"JN.1"
"KP.3.5"	0.13561491	0.05049	0.22074	28	"British Columbia"	0	"dashed"	"JN.1"
"JN.1.65.1"	0.13439999	0.05214	0.21666	11	"Ontario"	0	"dashed"	"JN.1"
"MF*"	0.13439999	0.05214	0.21666	11	"Ontario"	0	"dashed"	"JN.1*"
"KP.3.2.4"	0.1332053	0.11988477	0.14652583	26	"British Columbia"	0	"solid"	"JN.1"
"MC.13"	0.13209369	0	0.28699	13	"British Columbia"	0	"dashed"	"JN.1"
"KP.1.1.3"	0.12931079	0.06991	0.18871	57	"British Columbia"	0	"dashed"	"JN.1"
"KP.3.1"	0.12922043	0	0.41529	17	"Newfoundland and Labrador"	0	"dashed"	"JN.1"
"JN.1.50"	0.12833266	0.115499394	0.141165926	18	"Ontario"	0	"solid"	"JN.1"
"MC.6"	0.12514776	0.112632984	0.137662536	28	"British Columbia"	0	"solid"	"JN.1"
"LA.1"	0.12513732	0.04418	0.2061	12	"British Columbia"	0	"dashed"	"JN.1"
"LA*"	0.12513732	0.04418	0.2061	12	"British Columbia"	0	"dashed"	"JN.1*"
"MC.13"	0.12461925	0.112157325	0.137081175	18	"Quebec"	0	"solid"	"JN.1"
"MC.11*"	0.12372238	0.111350142	0.136094618	34	"British Columbia"	0	"solid"	"JN.1*"
"KP.2.3*"	0.12357588	0.08004	0.16711	372	"Ontario"	0	"dashed"	"JN.1*"
"LB.1"	0.1231408	0.07159	0.17469	165	"Ontario"	0	"dashed"	"JN.1"
"LB.1.3"	0.12284495	0.03036	0.21533	12	"Quebec"	0	"dashed"	"JN.1"
"MC.2*"	0.12251347	0	0.29366	17	"British Columbia"	0	"dashed"	"JN.1*"
"MC.13*"	0.1223663	0	0.26738	83	"Ontario"	0	"dashed"	"JN.1*"
"MC.6"	0.12223436	0.110010924	0.134457796	44	"Ontario"	0	"solid"	"JN.1"
"KP.3.2.4"	0.1220976	0.03822	0.20598	12	"Ontario"	0	"dashed"	"JN.1"
"LP.1*"	0.12182727	0.05104	0.19261	22	"Quebec"	0	"dashed"	"JN.1*"
"MC.3"	0.12177692	0.109599228	0.133954612	27	"Ontario"	0	"solid"	"JN.1"
"MC.11"	0.12170617	0.109535553	0.133876787	31	"British Columbia"	0	"solid"	"JN.1"
"KP.2.3"	0.12152089	0.0777	0.16534	339	"Ontario"	0	"dashed"	"JN.1"
"MC.16"	0.11963666	0	0.2963	13	"Quebec"	0	"dashed"	"JN.1"
"KP.1.1.3"	0.11928505	0.04957	0.189	26	"Quebec"	0	"dashed"	"JN.1"
"LB.1*"	0.11891556	0.06037	0.17746	91	"Quebec"	0	"dashed"	"JN.1*"
"LB*"	0.11891556	0.06037	0.17746	91	"Quebec"	0	"dashed"	"JN.1*"
"LP.1"	0.11877942	0.04702	0.19054	18	"Quebec"	0	"dashed"	"JN.1"
"LF.1.1.1"	0.11874807	0	0.26473	13	"Ontario"	0	"dashed"	"JN.1"
"LY*"	0.11817674	0.01997	0.21638	13	"British Columbia"	0	"dashed"	"JN.1*"
"KP.2.2"	0.11773092	0.0492	0.18626	19	"Quebec"	0	"dashed"	"JN.1"
"MU.1"	0.116673	0.00205	0.2313	16	"Ontario"	0	"dashed"	"JN.1"
"MC.13"	0.1165714	0	0.26046	69	"Ontario"	0	"dashed"	"JN.1"
"LZ*"	0.11649024	0.01213	0.22085	27	"Ontario"	0	"dashed"	"JN.1*"
"LB.1.7"	0.11615479	0.03221	0.2001	12	"Quebec"	0	"dashed"	"JN.1"
"LB.1.7*"	0.11615479	0.03221	0.2001	12	"Quebec"	0	"dashed"	"JN.1*"
"MC.16"	0.11595438	0	0.27497	62	"Ontario"	0	"dashed"	"JN.1"
"KP.4.1"	0.1158226	0.0545	0.17714	15	"Ontario"	0	"dashed"	"JN.1"
"KS.1*"	0.1157489	0.05539	0.17611	31	"Quebec"	0	"dashed"	"JN.1*"
"KS*"	0.1157489	0.05539	0.17611	31	"Quebec"	0	"dashed"	"JN.1*"
"XEE.13*"	0.1157489	0.05539	0.17611	31	"Quebec"	0	"dashed"	"JN.1*"
"KS.1"	0.11527703	0.05449	0.17606	25	"Quebec"	0	"dashed"	"JN.1"
"XEE.49*"	0.11482533	0.103342797	0.126307863	17	"British Columbia"	0	"solid"	"JN.1*"
"MB.1.1*"	0.11482533	0.103342797	0.126307863	17	"British Columbia"	0	"solid"	"JN.1*"
"KP.4.2*"	0.11408689	0.05103	0.17714	19	"Ontario"	0	"dashed"	"JN.1*"
"KP.4.2"	0.11353173	0.051	0.17606	18	"Ontario"	0	"dashed"	"JN.1"
"LP*"	0.11338542	0.06304	0.16373	186	"Ontario"	0	"dashed"	"JN.1*"
"LW.1"	0.11315516	0.03901	0.1873	13	"Ontario"	0	"dashed"	"JN.1"
"KP.2.19"	0.11273118	0.101458062	0.124004298	26	"Ontario"	0	"solid"	"JN.1"
"MK*"	0.11239736	0.06294	0.16185	46	"Ontario"	0	"dashed"	"JN.1*"
"MC.2"	0.11233647	0.03076	0.19391	15	"British Columbia"	0	"dashed"	"JN.1"
"LP*"	0.11214048	0.05893	0.16535	50	"Quebec"	0	"dashed"	"JN.1*"
"KP.3.3.1"	0.11131788	0.06592	0.15671	83	"Canada"	0	"dashed"	"JN.1"
"MC.9"	0.11114862	0.100033758	0.122263482	24	"British Columbia"	0	"solid"	"JN.1"
"MC.16"	0.11094844	0.06278	0.15911	124	"Canada"	0	"dashed"	"JN.1"
"XEE.30*"	0.1109344	0.04725	0.17462	21	"British Columbia"	0	"dashed"	"JN.1*"
"LF.1.1*"	0.11047526	0.03278	0.18817	14	"Ontario"	0	"dashed"	"JN.1*"
"MC.13*"	0.11037243	0.04173	0.17902	158	"Canada"	0	"dashed"	"JN.1*"
"XDY"	0.11036454	0.099328086	0.121400994	21	"British Columbia"	0	"solid"	"JN.1"
"LF.2"	0.11015436	0.04541	0.1749	13	"Ontario"	0	"dashed"	"JN.1"
"KP.1.1.3"	0.10997264	0.05201	0.16794	111	"Ontario"	0	"dashed"	"JN.1"
"KP.2.3"	0.10994786	0.07092	0.14898	333	"British Columbia"	0	"dashed"	"JN.1"
"KP.3.1.6"	0.10983655	0.05957	0.1601	32	"Ontario"	0	"dashed"	"JN.1"
"KP.1*"	0.10976393	0.06015	0.15938	86	"Quebec"	0	"dashed"	"JN.1*"
"KP.2.3*"	0.10975405	0.07103	0.14848	354	"British Columbia"	0	"dashed"	"JN.1*"
"MK*"	0.10957439	0.06857	0.15058	81	"British Columbia"	0	"dashed"	"JN.1*"
"KP.3.3*"	0.109394	0.09051	0.12828	786	"Canada"	0	"dashed"	"JN.1*"
"KP.3.2.4"	0.10923574	0.07584	0.14263	61	"Canada"	0	"dashed"	"JN.1"
"MU*"	0.1089757	0.05681	0.16114	39	"Ontario"	0	"dashed"	"JN.1*"
"KP.3.1.6"	0.10896498	0.06786	0.15007	77	"British Columbia"	0	"dashed"	"JN.1"
"KP.3.2.1"	0.1085666	0.02295	0.19418	11	"British Columbia"	0	"dashed"	"JN.1"
"LB.1.2*"	0.10825005	0.0595	0.157	43	"British Columbia"	0	"dashed"	"JN.1*"
"KP*"	0.10822612	0.06484	0.15161	1029	"Quebec"	0	"dashed"	"JN.1*"
"MK.1"	0.10818148	0.097363332	0.118999628	14	"Ontario"	0	"solid"	"JN.1"
"KP.1.1*"	0.10782307	0.0598	0.15584	82	"Quebec"	0	"dashed"	"JN.1*"
"KS.1.3"	0.10758424	0.07103	0.14414	38	"Canada"	0	"dashed"	"JN.1"
"LB.1"	0.10747239	0.04982	0.16512	35	"Quebec"	0	"dashed"	"JN.1"
"LB.1.2"	0.10691255	0.05755	0.15628	36	"British Columbia"	0	"dashed"	"JN.1"
"MC.13"	0.10621351	0.07447	0.13795	133	"Canada"	0	"dashed"	"JN.1"
"KP.3.3"	0.1061346	0.08654	0.12572	566	"Canada"	0	"dashed"	"JN.1"
"LB.1.3*"	0.10589747	0.06093	0.15087	172	"Ontario"	0	"dashed"	"JN.1*"
"LZ.1"	0.1055828	0.09502452	0.11614108	23	"Ontario"	0	"solid"	"JN.1"
"KP.3.1.5"	0.10530046	0.01459	0.19601	11	"Ontario"	0	"dashed"	"JN.1"
"KP.3*"	0.10437021	0.05984	0.1489	783	"Quebec"	0	"dashed"	"JN.1*"
"KP.5"	0.10350881	0.04504	0.16198	15	"Ontario"	0	"dashed"	"JN.1"
"KP.2"	0.10333605	0.03864	0.16803	32	"Quebec"	0	"dashed"	"JN.1"
"MC.10"	0.10313795	0.05796	0.14831	92	"Canada"	0	"dashed"	"JN.1"
"LZ.1*"	0.1031349	0.02985	0.17641	25	"Ontario"	0	"dashed"	"JN.1*"
"KP.3.4*"	0.10180843	0	0.22653	12	"Ontario"	0	"dashed"	"JN.1*"
"LP.1*"	0.10104989	0.05519	0.14691	65	"Ontario"	0	"dashed"	"JN.1*"
"KP.3.2.1"	0.10077361	0.02597	0.17558	11	"Ontario"	0	"dashed"	"JN.1"
"MC.1"	0.10069953	0	0.25228	20	"Ontario"	0	"dashed"	"JN.1"
"KP.1.2"	0.10042265	0.01309	0.18776	11	"Ontario"	0	"dashed"	"JN.1"
"KP.3.2*"	0.10039345	0	0.33757	116	"Newfoundland and Labrador"	0	"dashed"	"JN.1*"
"LF.7"	0.10003698	0.090033282	0.110040678	24	"Ontario"	0	"solid"	"JN.1"
"LP.1"	0.09988546	0.0537	0.14607	59	"Ontario"	0	"dashed"	"JN.1"
"KP.3.3.2"	0.09962759	0.05768	0.14158	55	"Canada"	0	"dashed"	"JN.1"
"KP.1.1.5"	0.09884896	0.0482	0.1495	23	"Ontario"	0	"dashed"	"JN.1"
"LB.1.3.1"	0.09853383	0.06562	0.13145	61	"Canada"	0	"dashed"	"JN.1"
"KP.3.1"	0.09846093	0.06657	0.13035	280	"British Columbia"	0	"dashed"	"JN.1"
"XEE.7*"	0.09737867	0.02935	0.1654	16	"Quebec"	0	"dashed"	"JN.1*"
"KP.3.2.3"	0.09712505	0	0.33939	96	"Newfoundland and Labrador"	0	"dashed"	"JN.1"
"LW*"	0.09712505	0	0.33939	96	"Newfoundland and Labrador"	0	"dashed"	"JN.1*"
"MM*"	0.09705831	0.05011	0.14401	310	"Quebec"	0	"dashed"	"JN.1*"
"KP.3.1.4"	0.09700366	0.05003	0.14398	309	"Quebec"	0	"dashed"	"JN.1"
"KP.3.1*"	0.09677438	0.05302	0.14053	658	"Quebec"	0	"dashed"	"JN.1*"
"MH*"	0.09668281	0.087014529	0.106351091	12	"Ontario"	0	"solid"	"JN.1*"
"MC.11*"	0.09585721	0.03814	0.15358	77	"Canada"	0	"dashed"	"JN.1*"
"KP.3.1.7"	0.09585498	0.05674	0.13497	53	"Canada"	0	"dashed"	"JN.1"
"LB.1.3"	0.09578885	0.05149	0.14008	105	"Ontario"	0	"dashed"	"JN.1"
"KP.3.5"	0.09524201	0.06748	0.12301	68	"Canada"	0	"dashed"	"JN.1"
"LB.1.2*"	0.09523004	0.03728	0.15318	22	"Ontario"	0	"dashed"	"JN.1*"
"KR.1*"	0.0951809	0.04128	0.14908	14	"Ontario"	0	"dashed"	"JN.1*"
"KP.2.3.4"	0.09487609	0.085388481	0.104363699	32	"Canada"	0	"solid"	"JN.1"
"LF.1*"	0.09455627	0.0374	0.15172	15	"Ontario"	0	"dashed"	"JN.1*"
"MC.11"	0.09453756	0.06112	0.12796	74	"Canada"	0	"dashed"	"JN.1"
"KP.1.1"	0.09429104	0.03176	0.15682	16	"Quebec"	0	"dashed"	"JN.1"
"LB.1.2.3"	0.09349487	0.0571	0.12989	23	"Canada"	0	"dashed"	"JN.1"
"MC.2*"	0.09335823	0.05782	0.1289	40	"Canada"	0	"dashed"	"JN.1*"
"KP.2.19"	0.09279874	0.083518866	0.102078614	32	"Canada"	0	"solid"	"JN.1"
"KP.3.1.1"	0.09279015	0.06643	0.11915	503	"Alberta"	0	"dashed"	"JN.1"
"MB.1.1"	0.09235008	0.05142	0.13328	17	"Canada"	0	"dashed"	"JN.1"
"MC.1"	0.0918942	0.08270478	0.10108362	56	"Canada"	0	"solid"	"JN.1"
"KP.3.1*"	0.09183615	0.06308	0.12059	1266	"Ontario"	0	"dashed"	"JN.1*"
"XEC*"	0.09162648	0.082463832	0.100789128	46	"Canada"	0	"solid"	"JN.1*"
"XDY"	0.09014983	0.04004	0.14026	34	"Canada"	0	"dashed"	"JN.1"
"MB.1.1*"	0.08994734	0.080952606	0.098942074	30	"Canada"	0	"solid"	"JN.1*"
"LB.1.2"	0.08968827	0.02843	0.15095	11	"Ontario"	0	"dashed"	"JN.1"
"KR.1"	0.08919142	0.03754	0.14084	12	"Ontario"	0	"dashed"	"JN.1"
"KP*"	0.08744222	0	0.24196	247	"Newfoundland and Labrador"	0	"dashed"	"JN.1*"
"KP.2.3"	0.08685528	0.07165	0.10206	1086	"Canada"	0	"dashed"	"JN.1"
"KP.3.1.5"	0.08673525	0.0465	0.12697	14	"Canada"	0	"dashed"	"JN.1"
"KP.2.3*"	0.08645977	0.07157	0.10135	1168	"Canada"	0	"dashed"	"JN.1*"
"LF*"	0.08627396	0.02927	0.14328	25	"Quebec"	0	"dashed"	"JN.1*"
"LB.1.3*"	0.08614206	0.05318	0.1191	128	"British Columbia"	0	"dashed"	"JN.1*"
"MC.2"	0.08603215	0.05407	0.118	32	"Canada"	0	"dashed"	"JN.1"
"MU*"	0.08592183	0.06196	0.10988	60	"Canada"	0	"dashed"	"JN.1*"
"KP.2.2"	0.08590844	0.05765	0.11416	184	"British Columbia"	0	"dashed"	"JN.1"
"KP.2.15"	0.08590204	0.04751	0.1243	47	"British Columbia"	0	"dashed"	"JN.1"
"KP.2.15*"	0.08590204	0.04751	0.1243	47	"British Columbia"	0	"dashed"	"JN.1*"
"LB.1.7*"	0.08580927	0.04572	0.1259	44	"British Columbia"	0	"dashed"	"JN.1*"
"XDK.5"	0.08566144	0.05644	0.11488	29	"Canada"	0	"dashed"	"JN.1"
"JN.1.18.6"	0.08498998	0	0.18581	11	"Canada"	0	"dashed"	"JN.1"
"LW*"	0.08495782	0.05305	0.11686	125	"British Columbia"	0	"dashed"	"JN.1*"
"KP.3.2.3"	0.08490451	0.05295	0.11686	122	"British Columbia"	0	"dashed"	"JN.1"
"MK.1"	0.08481466	0.05367	0.11596	25	"Canada"	0	"dashed"	"JN.1"
"KR.1"	0.08471232	0.0241	0.14532	13	"British Columbia"	0	"dashed"	"JN.1"
"KP.1.1.5"	0.08413814	0.05584	0.11244	33	"Canada"	0	"dashed"	"JN.1"
"ML*"	0.08391028	0.06125	0.10657	67	"Canada"	0	"dashed"	"JN.1*"
"LB.1*"	0.08382789	0.0462	0.12145	515	"Ontario"	0	"dashed"	"JN.1*"
"MC.7"	0.08377254	0.04229	0.12525	11	"Canada"	0	"dashed"	"JN.1"
"KP.3.3.4"	0.08366571	0.075299139	0.092032281	15	"Canada"	0	"solid"	"JN.1"
"LB.1.7"	0.08354845	0.0444	0.1227	42	"British Columbia"	0	"dashed"	"JN.1"
"XEE.49*"	0.08351141	0.03324	0.13378	12	"Ontario"	0	"dashed"	"JN.1*"
"LB.1.3"	0.08348865	0.04984	0.11714	107	"British Columbia"	0	"dashed"	"JN.1"
"KP.3.3.3"	0.08297778	0.06033	0.10563	64	"Canada"	0	"dashed"	"JN.1"
"XEE.18*"	0.08261509	0.03604	0.12919	32	"Quebec"	0	"dashed"	"JN.1*"
"MW*"	0.08238963	0.04665	0.11813	15	"Canada"	0	"dashed"	"JN.1*"
"XEC"	0.08223758	0.074013822	0.090461338	43	"Canada"	0	"solid"	"JN.1"
"KP.3.1*"	0.08211348	0.05842	0.10581	1414	"British Columbia"	0	"dashed"	"JN.1*"
"MC.16"	0.08208217	0.02428	0.13988	26	"Alberta"	0	"dashed"	"JN.1"
"MC.13.1"	0.08175691	0.073581219	0.089932601	25	"Canada"	0	"solid"	"JN.1"
"MF*"	0.08173582	0.0518	0.11167	26	"Canada"	0	"dashed"	"JN.1*"
"LB.1.1"	0.08149494	0.04381	0.11918	31	"British Columbia"	0	"dashed"	"JN.1"
"MC.13"	0.08106509	0.03661	0.12552	24	"Alberta"	0	"dashed"	"JN.1"
"MC.13*"	0.08106509	0.03661	0.12552	24	"Alberta"	0	"dashed"	"JN.1*"
"MK*"	0.08085245	0.06268	0.09903	152	"Canada"	0	"dashed"	"JN.1*"
"LB*"	0.08080654	0.04441	0.1172	518	"Ontario"	0	"dashed"	"JN.1*"
"JN.1.50"	0.08070235	0.0555	0.10591	40	"Canada"	0	"dashed"	"JN.1"
"MC.1"	0.08037171	0.072334539	0.088408881	12	"Alberta"	0	"solid"	"JN.1"
"KP.3.1"	0.0801581	0.03336	0.12695	24	"Quebec"	0	"dashed"	"JN.1"
"MV*"	0.0798059	0.07182531	0.08778649	13	"Canada"	0	"solid"	"JN.1*"
"XEE.50*"	0.07979893	0.0565	0.1031	50	"Canada"	0	"dashed"	"JN.1*"
"LB.1.8"	0.07939891	0.047	0.1118	15	"Canada"	0	"dashed"	"JN.1"
"MU.1"	0.07931686	0.05127	0.10736	27	"Canada"	0	"dashed"	"JN.1"
"LF.9*"	0.07878271	0.04622	0.11135	18	"Canada"	0	"dashed"	"JN.1*"
"KP.3"	0.07869378	0.04923	0.10816	174	"Ontario"	0	"dashed"	"JN.1"
"LB.1.2.1"	0.07863138	0.04038	0.11688	14	"Canada"	0	"dashed"	"JN.1"
"XEE.1*"	0.07857348	0.0335	0.12364	18	"Ontario"	0	"dashed"	"JN.1*"
"LF.7"	0.07826425	0.04803	0.10849	26	"Canada"	0	"dashed"	"JN.1"
"KP.2*"	0.07819657	0.04925	0.10714	663	"Ontario"	0	"dashed"	"JN.1*"
"LF*"	0.07798301	0.04451	0.11145	108	"British Columbia"	0	"dashed"	"JN.1*"
"LB.1*"	0.0777127	0	0.2006	29	"Newfoundland and Labrador"	0	"dashed"	"JN.1*"
"LB*"	0.0777127	0	0.2006	29	"Newfoundland and Labrador"	0	"dashed"	"JN.1*"
"KP.3.1.6"	0.07752479	0.05917	0.09587	123	"Canada"	0	"dashed"	"JN.1"
"KP.3.1"	0.07740644	0.04565	0.10916	191	"Ontario"	0	"dashed"	"JN.1"
"KR.1*"	0.07732018	0.02608	0.12856	20	"British Columbia"	0	"dashed"	"JN.1*"
"LB.1.2.2"	0.07690326	0.00422	0.14959	12	"Canada"	0	"dashed"	"JN.1"
"MH*"	0.07680283	0.05539	0.09822	56	"Canada"	0	"dashed"	"JN.1*"
"KV*"	0.07675137	0.01035	0.14315	13	"Ontario"	0	"dashed"	"JN.1*"
"LW.1"	0.07666947	0.0481	0.10523	19	"Canada"	0	"dashed"	"JN.1"
"LB.1.3*"	0.07666259	0.06191	0.09141	400	"Canada"	0	"dashed"	"JN.1*"
"MC.11"	0.07626184	0.068635656	0.083888024	17	"Alberta"	0	"solid"	"JN.1"
"MC.11*"	0.07626184	0.068635656	0.083888024	17	"Alberta"	0	"solid"	"JN.1*"
"XEE.16*"	0.07608088	0.02502	0.12715	33	"Quebec"	0	"dashed"	"JN.1*"
"KP.1.1.3"	0.07576425	0.05923	0.09229	259	"Canada"	0	"dashed"	"JN.1"
"MC.8*"	0.07547959	0	0.23418	11	"Canada"	0	"dashed"	"JN.1*"
"MC.6"	0.07538617	0.02604	0.12473	19	"Alberta"	0	"dashed"	"JN.1"
"LB.1.2*"	0.07533786	0.05632	0.09436	106	"Canada"	0	"dashed"	"JN.1*"
"LF.9.1"	0.07513368	0.04229	0.10798	14	"Canada"	0	"dashed"	"JN.1"
"LB.1.7*"	0.07502089	0.05786	0.09218	134	"Canada"	0	"dashed"	"JN.1*"
"MA.1"	0.07486782	0.04601	0.10373	19	"Canada"	0	"dashed"	"JN.1"
"XEC*"	0.07483646	0.067352814	0.082320106	18	"Alberta"	0	"solid"	"JN.1*"
"LB.1.7"	0.0745664	0.05747	0.09167	130	"Canada"	0	"dashed"	"JN.1"
"MC.10"	0.07433535	0.01612	0.13255	12	"Alberta"	0	"dashed"	"JN.1"
"XEC"	0.07417588	0.066758292	0.081593468	15	"Alberta"	0	"solid"	"JN.1"
"KP.3.1.4"	0.07395387	0.03625	0.11166	65	"Ontario"	0	"dashed"	"JN.1"
"MM*"	0.07395387	0.03625	0.11166	65	"Ontario"	0	"dashed"	"JN.1*"
"KP.3*"	0.07383096	NA	NA	2496	"British Columbia"	0	"dashed"	"JN.1*"
"KP.2.3.3"	0.07356709	0.04507	0.10207	22	"Canada"	0	"dashed"	"JN.1"
"LF.1*"	0.07314607	0.02327	0.12303	16	"British Columbia"	0	"dashed"	"JN.1*"
"LB.1.3"	0.07309064	0.05783	0.08835	279	"Canada"	0	"dashed"	"JN.1"
"KP.3.5"	0.07264424	0.03476	0.11052	29	"Alberta"	0	"dashed"	"JN.1"
"KP.2.2"	0.07262999	0.0589	0.08636	398	"Canada"	0	"dashed"	"JN.1"
"KP.3.4*"	0.07239011	0.0457	0.09908	20	"Canada"	0	"dashed"	"JN.1*"
"LF.1"	0.07217611	0.02265	0.1217	14	"British Columbia"	0	"dashed"	"JN.1"
"LB.1.7"	0.0719627	0.0366	0.10732	26	"Ontario"	0	"dashed"	"JN.1"
"LB.1.7*"	0.0719627	0.0366	0.10732	26	"Ontario"	0	"dashed"	"JN.1*"
