"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"
"HN*"	0.06896919	0.04542	0.09252	107	"Alberta"
"FL.1.5.1"	0.06880187	0.04528	0.09233	106	"Alberta"
"EG.5*"	0.06864304	NA	NA	327	"British Columbia"
"GK*"	0.06833075	0.03961	0.09705	30	"British Columbia"
"XBB.1.16.11"	0.06822627	0.04984	0.08662	92	"Ontario"
"EG.5.1*"	0.06811671	NA	NA	318	"British Columbia"
"EG.5.1.3"	0.06801898	0.0457	0.09034	50	"British Columbia"
"FL.1*"	0.06756522	0.04564	0.08949	109	"Alberta"
"EG*"	0.06750191	0.04768	0.08733	215	"Nova Scotia"
"EG.10.1"	0.06592624	0.02918	0.10267	17	"Ontario"
"EG.5.1.4"	0.0658112	0.04319	0.08843	40	"British Columbia"
"FU.2.1"	0.06573324	0.02979	0.10167	18	"Ontario"
"DV*"	0.06513376	0.00321	0.12706	12	"Alberta"
"DV.7.1"	0.06513376	0.00321	0.12706	12	"Alberta"
"DV.7*"	0.06513376	0.00321	0.12706	12	"Alberta"
"HK*"	0.06483614	0.04068	0.08899	63	"Nova Scotia"
"FL.1.5.1"	0.06433697	0.03208	0.0966	29	"New Brunswick"
"FL.1*"	0.06433697	0.03208	0.0966	29	"New Brunswick"
"HN*"	0.06433697	0.03208	0.0966	29	"New Brunswick"
"FL.1.5*"	0.06433697	0.03208	0.0966	29	"New Brunswick"
"EG.5.1.1"	0.06399909	0.03954	0.08846	56	"Nova Scotia"
"EG.5.1.6"	0.06378603	0.03022	0.09735	14	"British Columbia"
"XBB.1.16.6"	0.06356665	NA	NA	24	"New Brunswick"
"GK.2"	0.06343104	0.03318	0.09369	20	"British Columbia"
"HK.3"	0.06342524	0.02746	0.09939	24	"Alberta"
"XBB.1.5.10"	0.06292184	0.04267	0.08318	28	"Quebec"
"GJ.4"	0.06288932	0.03803	0.08775	20	"Canada"
"FL.20"	0.0627733	0.04887	0.07668	147	"Ontario"
"GJ.1.2.1"	0.06266225	0.02612	0.09921	20	"Alberta"
"HV*"	0.0626358	NA	NA	19	"New Brunswick"
"GJ.1*"	0.06241656	0.04234	0.08249	41	"Quebec"
"XBB.1.16.15"	0.06224332	0.04419	0.08029	38	"Canada"
"EG.5.1"	0.06191025	0.04294	0.08088	52	"British Columbia"
"EG.5.1*"	0.06176567	NA	NA	563	"Alberta"
"EG.5.1.6"	0.06171485	0.05175	0.07168	154	"Canada"
"EG.5.1.3"	0.06156432	0.05437	0.06876	360	"Canada"
"GJ.1.2"	0.06142215	0.04093	0.08191	36	"Quebec"
"GJ.1.2*"	0.06142215	0.04093	0.08191	36	"Quebec"
"GK.2"	0.06141353	0.04254	0.08028	61	"Ontario"
"HK*"	0.06121134	0.03229	0.09013	32	"New Brunswick"
"EG.5.1.4"	0.06111921	0.05346	0.06877	289	"Canada"
"HS.1"	0.06108657	NA	NA	12	"Alberta"
"HS*"	0.06108657	NA	NA	12	"Alberta"
"FL.1.5.1"	0.0607532	0.03503	0.08647	22	"British Columbia"
"HN*"	0.0607532	0.03503	0.08647	22	"British Columbia"
"EG.5*"	0.06070055	NA	NA	579	"Alberta"
"HK.3"	0.0606294	NA	NA	15	"New Brunswick"
"GE.1"	0.06045297	0.03653	0.08437	12	"Quebec"
"GK*"	0.05986024	0.03312	0.0866	39	"Alberta"
"GB.1"	0.05957958	0.02879	0.09037	12	"Quebec"
"FL.20"	0.05931609	0.04985	0.06878	166	"Canada"
"EG.5.1.6"	0.05899039	NA	NA	11	"New Brunswick"
"EG*"	0.05894912	0.04954	0.06836	377	"Quebec"
"HK*"	0.05882197	0.04422	0.07342	254	"Alberta"
"EG.5.1.4"	0.05853603	0.04744	0.06963	177	"Ontario"
"EG.5.1*"	0.05830681	0.05475	0.06187	3173	"Canada"
"FU.2*"	0.05791845	0.03248	0.08336	26	"Ontario"
"FL.10.1"	0.0578897	0.0206	0.09518	13	"New Brunswick"
"FL.10*"	0.0578897	0.0206	0.09518	13	"New Brunswick"
"EG.5*"	0.05749986	0.05401	0.06099	3268	"Canada"
"EG.5.1.1"	0.05736657	0.0428	0.07193	230	"Alberta"
"HV*"	0.05703813	0.0399	0.07418	106	"Alberta"
"HR.1"	0.05671616	0.04297	0.07047	52	"Canada"
"FL.1.5*"	0.05657432	0.04169	0.07146	59	"Quebec"
"FL.1.5.1"	0.05646903	0.05086	0.06208	525	"Canada"
"HK*"	0.05625133	0.04306	0.06945	155	"British Columbia"
"EG.6.1"	0.05593697	0.0323	0.07957	33	"Nova Scotia"
"FL.1*"	0.05590143	0.03503	0.07678	45	"Nova Scotia"
"EG.5.1.3"	0.05583696	0.04632	0.06535	226	"Ontario"
"HN*"	0.05565593	0.05022	0.06109	544	"Canada"
"XBB.1.16.14"	0.05537677	0.02626	0.08449	13	"British Columbia"
"EG.5.1.1"	0.05531668	0.04214	0.0685	149	"British Columbia"
"EG.5*"	0.05506654	0.03719	0.07295	94	"New Brunswick"
"EG.5.1*"	0.05506654	0.03719	0.07295	94	"New Brunswick"
"EG.6.1"	0.05493706	0.03978	0.0701	167	"Alberta"
"XBB.1.5.49"	0.05475581	0.02584	0.08367	15	"Nova Scotia"
"HT*"	0.05475581	0.02584	0.08367	15	"Nova Scotia"
"GK*"	0.05470992	0.03557	0.07385	24	"Quebec"
"HF*"	0.0544222	0.03066	0.07818	12	"Quebec"
"GW.5"	0.0543767	0.02677	0.08199	11	"Canada"
"GJ*"	0.05419892	0.03617	0.07223	44	"Quebec"
"GK.1.1"	0.05396076	0.01829	0.08963	14	"Alberta"
"XBB.1.16.9"	0.05347345	0.02609	0.08086	24	"Alberta"
"EG*"	0.05289304	NA	NA	490	"British Columbia"
"EG.5.1*"	0.05288831	NA	NA	1666	"Ontario"
"XBB.1.17.1"	0.05276806	0.02662	0.07892	11	"Quebec"
"GA*"	0.05276806	0.02662	0.07892	11	"Quebec"
"GK.1*"	0.05262991	0.0214	0.08386	17	"Alberta"
"EG.6.1"	0.05258011	0.04086	0.0643	112	"Ontario"
"EG.5*"	0.05236601	NA	NA	1719	"Ontario"
"GK.2"	0.05211002	0.04298	0.06124	114	"Canada"
"EG.5.1.4"	0.05203326	0.01135	0.09272	19	"Newfoundland and Labrador"
"XBB.1.9*"	0.05132495	0.03501	0.06764	317	"Nova Scotia"
"XBB.1.16.6"	0.05116332	0.03691	0.06541	73	"British Columbia"
"XBB.1.16.6"	0.05095595	0.04332	0.05859	298	"Ontario"
"XBB.1.5.62"	0.0507192	0.02336	0.07808	14	"Quebec"
"HK*"	0.05061647	0.0469	0.05433	1494	"Canada"
"XBB.1.16.15"	0.05056426	NA	NA	16	"Ontario"
"XBB.1.5.30"	0.05047489	0.02169	0.07926	18	"Nova Scotia"
"HM*"	0.05047489	0.02169	0.07926	18	"Nova Scotia"
"EG.5.1"	0.05037212	0.03584	0.06491	116	"Alberta"
"FU*"	0.05033621	0.02265	0.07802	25	"Nova Scotia"
"EG.5.1.4"	0.05004854	0.02688	0.07322	29	"Alberta"
"XBB.1.42*"	0.04998269	0.00712	0.09284	13	"Newfoundland and Labrador"
"XBB.1.42"	0.04998269	0.00712	0.09284	13	"Newfoundland and Labrador"
"FL.1.5.1"	0.04982092	0.04215	0.05749	279	"Ontario"
"FL.20"	0.0496245	0.022	0.07725	11	"British Columbia"
"XBB.1.16.6"	0.04953956	0.04467	0.05441	519	"Canada"
"FL.1.5*"	0.0494189	0.04474	0.0541	576	"Canada"
"XBB.1.16.6"	0.04929863	0.02754	0.07106	34	"Nova Scotia"
"EG.5.1.1"	0.04920619	0.04547	0.05294	1353	"Canada"
"EG.5.1"	0.04915064	0.04457	0.05373	621	"Canada"
"XBB.1.16.9"	0.04884847	0.0298	0.0679	31	"Ontario"
"FL.1.5*"	0.04860609	0.04139	0.05582	304	"Ontario"
"EG.5.1.1"	0.04853632	0.01786	0.07921	17	"New Brunswick"
"HN*"	0.04811464	0.04091	0.05532	296	"Ontario"
"DV.7*"	0.04778812	0.03995	0.05563	129	"Canada"
"HY.1"	0.04770525	0.02825	0.06716	17	"Canada"
"GK*"	0.04746241	0.04174	0.05318	279	"Canada"
"XBB.1.9.1"	0.04727507	0.02268	0.07187	15	"Nova Scotia"
"JA*"	0.04721499	NA	NA	11	"Ontario"
"HK*"	0.04714596	0.04192	0.05237	754	"Ontario"
"GK.1*"	0.04706457	0.03973	0.0544	141	"Canada"
"FL.6"	0.04705466	0.02424	0.06987	12	"Canada"
"XBB.2.3"	0.04699354	0.02979	0.0642	29	"Quebec"
"FL.1*"	0.04694112	0.03394	0.05995	67	"Quebec"
"GJ.1.2*"	0.046707	0.03754	0.05587	139	"Ontario"
"GJ.1.2"	0.04656336	0.03741	0.05572	138	"Ontario"
"XBB.2.3*"	0.04626627	0.03401	0.05853	101	"Quebec"
"EG*"	0.04617142	0.0434	0.04894	4240	"Canada"
"EG.6.1"	0.04602249	0.04117	0.05088	440	"Canada"
"XBB.1.16.14"	0.04548242	NA	NA	14	"Ontario"
"EG.5.1.1"	0.04543132	0.04019	0.05067	666	"Ontario"
"XBB.1.16.1"	0.04539791	0.01822	0.07258	19	"Nova Scotia"
"HR.1"	0.04532658	0.02756	0.06309	27	"Ontario"
"XBB.2*"	0.04526166	0.03316	0.05736	102	"Quebec"
"FL.1.5*"	0.04526098	0.0271	0.06343	25	"British Columbia"
"GJ.1*"	0.0452463	0.03647	0.05403	141	"Ontario"
"GM.2"	0.04516882	0.0315	0.05884	33	"Canada"
"GN*"	0.04506057	0.02121	0.06891	11	"Quebec"
"GJ*"	0.04504382	0.03678	0.05331	162	"Ontario"
"GK*"	0.04495411	0.03675	0.05316	159	"Ontario"
"FK.1.1*"	0.04489037	0.02882	0.06096	35	"Ontario"
"EG*"	0.0448132	NA	NA	2058	"Ontario"
"EG*"	0.04468365	NA	NA	808	"Alberta"
"XBB.1.9*"	0.0444611	0.03679	0.05213	703	"Quebec"
"XBB.1.5.44"	0.04398123	0.02532	0.06265	29	"British Columbia"
"FU.2.1"	0.04323668	0.03126	0.05521	80	"British Columbia"
"GD.1"	0.04290197	0.02403	0.06177	20	"British Columbia"
"XBB.2.3"	0.04288075	0.02976	0.056	48	"Ontario"
"FL.15"	0.04280998	0.02015	0.06547	18	"Quebec"
"EG.5.1"	0.04266212	0.03653	0.04879	335	"Ontario"
"GK.1"	0.04226509	0.02507	0.05946	18	"Canada"
"JA*"	0.04186203	NA	NA	11	"Canada"
"XBB.1.16.11"	0.04157268	0.03531	0.04783	162	"Canada"
"XBB.1.42*"	0.04150344	0.01462	0.06839	12	"Quebec"
"XBB.1.42.2"	0.04150344	0.01462	0.06839	12	"Quebec"
"HL*"	0.04150344	0.01462	0.06839	12	"Quebec"
"FL.1*"	0.04143554	0.03538	0.04749	323	"Ontario"
"XBB.1.16.9"	0.04141102	0.03286	0.04996	77	"Canada"
"XBB.1.16.8"	0.04132756	0.03334	0.04932	86	"Canada"
"FL.1*"	0.04131014	0.03742	0.0452	629	"Canada"
"EG.2"	0.04118034	0.02254	0.05982	19	"British Columbia"
"XBB.1.9.2"	0.04117732	0.01854	0.06382	14	"Nova Scotia"
"GE.1"	0.04113277	0.03053	0.05174	69	"Ontario"
"EG.5.1.1"	0.04112419	0.01057	0.07168	26	"Newfoundland and Labrador"
"HK*"	0.04112419	0.01057	0.07168	26	"Newfoundland and Labrador"
"XBB.1.16.14"	0.04096803	0.02883	0.05311	34	"Canada"
"FK.1.1"	0.04093102	0.02413	0.05773	27	"Ontario"
"FU.2*"	0.04090979	0.02958	0.05224	88	"British Columbia"
"EG.5.1.5"	0.04077294	0.01137	0.07017	11	"Canada"
"XBB.2.3*"	0.04075612	0.02165	0.05986	33	"Nova Scotia"
"XBB.2*"	0.04075612	0.02165	0.05986	33	"Nova Scotia"
"XBB.2.3"	0.04009603	0.01798	0.06221	17	"Nova Scotia"
"XBB.1.41*"	0.03995232	0.01781	0.0621	15	"Canada"
"EG.7"	0.03957551	0.02553	0.05362	34	"Ontario"
"EG.5.1.6"	0.03913752	0.0221	0.05617	38	"Alberta"
"XBB.1.16.6"	0.03901421	0.0249	0.05313	66	"Alberta"
"EG.6.1"	0.03876781	0.01451	0.06303	21	"New Brunswick"
"GJ.1*"	0.03862075	0.02689	0.05035	160	"Alberta"
"HF.1"	0.03847877	0.02044	0.05651	19	"British Columbia"
"XBB.1.9*"	0.03845738	NA	NA	1012	"Alberta"
"GJ.1.2*"	0.03841356	0.02666	0.05016	158	"Alberta"
"EG.5*"	0.03838032	0.01538	0.06138	73	"Newfoundland and Labrador"
"EG.5.1*"	0.03838032	0.01538	0.06138	73	"Newfoundland and Labrador"
"XBB.1.9.2"	0.03834602	0.01888	0.05781	15	"British Columbia"
"GM.2"	0.03833791	0.02417	0.0525	33	"Ontario"
"GK.1*"	0.03795394	0.02917	0.04674	85	"Ontario"
"GK.3*"	0.03764642	0.02043	0.05487	15	"Canada"
"EG.5.2*"	0.0375814	0.02663	0.04853	51	"Ontario"
"XBB.1.42.2"	0.03749304	0.01726	0.05773	14	"British Columbia"
"GJ.1.2*"	0.03746602	0.03318	0.04175	392	"Canada"
"XBB.1.16.8"	0.03745288	0.02418	0.05073	34	"Ontario"
"GE.1"	0.03742011	0.03097	0.04387	124	"Canada"
"DV.7*"	0.03724963	0.02933	0.04517	110	"Ontario"
"EG.7"	0.037244	0.01863	0.05586	22	"Alberta"
"GJ.1*"	0.03711441	0.03289	0.04133	404	"Canada"
"GJ.1.2"	0.03637557	0.03208	0.04067	370	"Canada"
"FL.6"	0.03635242	0.01339	0.05932	12	"Ontario"
"XBB.2.3.8"	0.03630493	0.02694	0.04567	53	"Canada"
"GN.1*"	0.03616235	0.02303	0.0493	24	"Canada"
"GJ.1.2"	0.03604091	0.0242	0.04788	138	"Alberta"
"DV*"	0.03581331	0.03011	0.04152	149	"Canada"
"XBB.1.9*"	0.03567413	0.02759	0.04376	725	"British Columbia"
"XBB.1.42"	0.03557586	0.02053	0.05063	18	"Canada"
"EG.5.2"	0.03540787	0.02451	0.04631	46	"Ontario"
"EG.1.7"	0.03516714	0.01331	0.05703	12	"British Columbia"
"XBB.1.42*"	0.03512876	0.01555	0.0547	20	"Alberta"
"FK.1*"	0.03510522	0.02313	0.04708	40	"Ontario"
"EG.1.8"	0.03479337	0.01808	0.0515	14	"Canada"
"DV*"	0.03466525	0.02736	0.04197	115	"Ontario"
"XBB.2.3*"	0.03445885	0.0298	0.03912	488	"Ontario"
"XBB.2*"	0.03445885	0.0298	0.03912	488	"Ontario"
"XBB.1.9*"	0.03431653	0.03199	0.03665	6215	"Canada"
"EG.5.2*"	0.03410534	0.02729	0.04092	91	"Canada"
"FL*"	0.03404342	0.02531	0.04278	320	"Quebec"
"FL.10.1"	0.03391243	0.02618	0.04165	74	"Canada"
"FU.2.1"	0.03365589	0.02736	0.03995	120	"Canada"
"GJ*"	0.03359397	0.02976	0.03743	462	"Canada"
"FL*"	0.03357519	0.01829	0.04886	102	"Nova Scotia"
"HS.1"	0.03355143	0.02155	0.04555	26	"Canada"
"FL.14"	0.03333647	0.00793	0.05874	15	"Quebec"
"FY*"	0.03302019	0.01207	0.05397	21	"Quebec"
"XBB.1.22*"	0.03302019	0.01207	0.05397	21	"Quebec"
"EG.5.2*"	0.03289418	0.01333	0.05245	16	"Alberta"
"XBB.1.5.10"	0.03286838	0.01783	0.0479	42	"Alberta"
"XBB.1.9*"	0.03276516	0.02945	0.03608	2981	"Ontario"
"XBB.2.3.8"	0.03275763	0.02155	0.04396	43	"Ontario"
"EG.5.2"	0.032668	0.02537	0.03996	74	"Canada"
"GV.1"	0.03259521	0.01903	0.04616	20	"Canada"
"GJ.1*"	0.03247235	0.02005	0.0449	51	"British Columbia"
"HP.1.1"	0.03242023	0.0206	0.04424	27	"Canada"
"HN.1"	0.03218874	0.01839	0.04598	19	"Canada"
"FL.10*"	0.03213823	0.02522	0.03906	91	"Canada"
"XBB.1.16.1"	0.03195907	0.01836	0.04556	51	"Alberta"
"GJ*"	0.0317822	0.0198	0.04376	59	"British Columbia"
"GJ.1.2*"	0.03150714	0.01902	0.04399	49	"British Columbia"
"FL.4"	0.03111453	0.01554	0.04669	66	"Quebec"
"EG.7"	0.03107637	0.02441	0.03775	89	"Canada"
"GJ.1.2"	0.03097194	0.01844	0.0435	48	"British Columbia"
"GM*"	0.03095253	0.01951	0.04239	37	"Ontario"
"HP*"	0.03076235	0.01941	0.04212	28	"Canada"
"XBB.2.3.2"	0.03072557	0.01975	0.0417	37	"Ontario"
"XBB.1.16.8"	0.03071562	0.01825	0.04318	44	"Alberta"
"EG*"	0.03061439	0.01964	0.04158	128	"New Brunswick"
"GE.1"	0.03051296	0.01457	0.04645	29	"Alberta"
"XBB.2.3*"	0.03046831	0.02748	0.03346	1125	"Canada"
"FU*"	0.0304034	0.02103	0.03977	162	"British Columbia"
"HL*"	0.03039084	0.01458	0.0462	24	"British Columbia"
"XBB.2*"	0.03038459	0.0274	0.03337	1126	"Canada"
"FU*"	0.03031519	0.01988	0.04075	131	"Alberta"
"FL.4*"	0.0302768	0.01481	0.04574	67	"Quebec"
"XBB.1.16.9"	0.03015247	0.00283	0.05748	11	"Quebec"
"XBB.1.5.37"	0.03010324	0.00504	0.05517	16	"Quebec"
"EG.7"	0.02999136	0.01414	0.04584	22	"British Columbia"
"XBB.1.16*"	0.029949	0.01338	0.04652	132	"Nova Scotia"
"FL.2*"	0.02970386	0.00993	0.04948	29	"Quebec"
"GJ*"	0.02968537	0.01957	0.0398	176	"Alberta"
"FU.1"	0.02968009	0.01792	0.04144	52	"Alberta"
"XBB.1.9.2"	0.02955519	0.02095	0.03816	61	"Ontario"
"CH.1.1*"	0.02945559	0.02376	0.03515	173	"Ontario"
"FU.2*"	0.02928991	0.02395	0.03463	154	"Canada"
"FL.1*"	0.02926965	0.01653	0.04201	46	"British Columbia"
"BA.2.75*"	0.0292669	0.0236	0.03493	174	"Ontario"
"XBB.1.42.1"	0.02910731	0.017	0.04121	23	"Canada"
"GD.1"	0.02817356	0.01839	0.03796	36	"Canada"
"FU.2.1"	0.02807508	0.00707	0.04908	13	"Alberta"
"HH*"	0.02804059	0.01847	0.03762	45	"Ontario"
"GA*"	0.02795292	0.01559	0.04031	21	"Canada"
"FL.2.5"	0.02753026	0.01245	0.04261	14	"Canada"
"XBB.1.16.1"	0.02747438	0.0139	0.04105	34	"British Columbia"
"EG.1*"	0.02714298	0.01627	0.03802	58	"British Columbia"
"HH.1*"	0.02711913	0.00599	0.04824	11	"Alberta"
"GK.1.3"	0.02695158	0.01761	0.03629	38	"Canada"
"XBB.1.42.2"	0.02691754	0.01229	0.04154	18	"Ontario"
"HF.1"	0.02682782	0.01989	0.03377	75	"Canada"
"XBB.2.3*"	0.02680415	0.0173	0.03631	291	"Alberta"
"XBB.2*"	0.02680415	0.0173	0.03631	291	"Alberta"
"FU*"	0.02678424	0.0207	0.03287	136	"Ontario"
"GN.1"	0.0265342	0.01164	0.04143	14	"Canada"
"FK.1*"	0.0264736	-0.00166	0.05461	12	"Quebec"
"HF*"	0.02634115	0.01179	0.0409	23	"British Columbia"
"XBB.2.3.2"	0.0261873	0.01989	0.03248	90	"Canada"
"XBB.1.16*"	0.02615217	0.01786	0.03445	552	"British Columbia"
"EG.5.1"	0.02600026	0.00768	0.04432	28	"New Brunswick"
"FU.1"	0.02598303	0.01451	0.03745	29	"Ontario"
"XBB.1.42.2"	0.02595295	0.01792	0.03399	53	"Canada"
"GV*"	0.02594977	0.01456	0.03734	24	"Canada"
"XBB.1.5.67"	0.02588568	0.00994	0.04183	12	"Canada"
"XBB.1.42*"	0.02583804	0.01182	0.03986	33	"British Columbia"
"EG.5.2"	0.02565109	0.00566	0.04565	11	"Alberta"
"XBB.2.3*"	0.02560983	0.01531	0.03591	167	"British Columbia"
"XBB.2*"	0.02560983	0.01531	0.03591	167	"British Columbia"
"GM*"	0.02552867	0.01731	0.03375	50	"Canada"
"HZ*"	0.02552847	0.01229	0.03876	18	"Canada"
"FE.1.2"	0.02547361	0.01427	0.03667	25	"Canada"
"FL*"	0.0254721	0.01686	0.03409	195	"Alberta"
"FU.1"	0.02542812	0.02004	0.03082	126	"Canada"
"FY.2*"	0.02539505	0.00907	0.04172	13	"Ontario"
"XBB.2.3.11"	0.02524864	0.0184	0.0321	68	"Canada"
"XBB.1.16*"	0.02520838	0.01643	0.03399	292	"Quebec"
"FL.1.5"	0.02519092	0.00545	0.04493	19	"Quebec"
"FU*"	0.02494485	0.02158	0.02831	541	"Canada"
"XBB.1.16.1"	0.02467681	0.01736	0.03199	76	"Ontario"
"HP.1.1"	0.02460451	0.01225	0.03696	24	"Ontario"
"HH*"	0.0245785	0.01104	0.03812	38	"Alberta"
"XBB.2.3.2"	0.02457264	0.00623	0.04291	14	"British Columbia"
"HH*"	0.02430675	0.01908	0.02953	140	"Canada"
"FU.2*"	0.02397046	-0.00089	0.04883	13	"Quebec"
"XBB.1.16*"	0.02389418	0.02035	0.02744	1138	"Ontario"
"EG.1"	0.02375258	0.0127	0.0348	41	"British Columbia"
"XBB.1.5.15"	0.02363868	-0.00416	0.05144	12	"Quebec"
"XBB.1.5.10"	0.02362187	0.01859	0.02865	166	"Canada"
"XBB.1.16*"	0.02351826	0.02109	0.02595	2762	"Canada"
"HS*"	0.02314585	0.01356	0.03273	32	"Canada"
"FY.2"	0.02311362	0.00602	0.04021	11	"Ontario"
"FK.1.1.2"	0.022974	0.01017	0.03577	18	"Canada"
"XBB.1.5.59"	0.02292529	0.01323	0.03262	32	"Canada"
"HP*"	0.02288639	0.01106	0.03471	25	"Ontario"
"HR*"	0.02278739	0.01666	0.02892	83	"Canada"
"GS*"	0.02257435	0.01624	0.02891	77	"Canada"
"CH.1.1*"	0.02255692	0.0188	0.02631	294	"Canada"
"XBB.1.42*"	0.02252925	0.01698	0.02808	118	"Canada"
"BA.2.75*"	0.02251656	0.01877	0.02627	295	"Canada"
"HZ.2"	0.02244229	0.00792	0.03697	14	"Canada"
"XBB.1.16*"	0.02241868	NA	NA	501	"Alberta"
"XBB.1.5.72"	0.02236669	0.00743	0.0373	25	"British Columbia"
"HN.1"	0.02227888	0.00844	0.03612	17	"Ontario"
"FL.10"	0.02206337	0.00893	0.03519	17	"Canada"
"HF*"	0.02202304	0.01582	0.02823	89	"Canada"
"EG.1.7"	0.0217556	0.00619	0.03732	12	"Canada"
"XBB.1.5.72"	0.02166087	0.01666	0.02666	156	"Canada"
"FH.1"	0.02159631	0.00602	0.03717	12	"Canada"
"FY.5"	0.02157316	0.00597	0.03717	17	"British Columbia"
"DV*"	0.02141186	-0.00035	0.04317	17	"Quebec"
"FY*"	0.02137605	0.00949	0.03326	37	"British Columbia"
"HR*"	0.02133454	-0.00164	0.04431	18	"Quebec"
"XBB.2.3.2"	0.02124796	0.00718	0.03532	27	"Alberta"
"XBB.1.16.1"	0.02108345	0.01696	0.02521	250	"Canada"
"HF.1"	0.02108059	0.01122	0.03094	35	"Ontario"
"HT.1"	0.02084388	0.00536	0.03632	13	"Ontario"
"FL.2*"	0.02073159	0.00564	0.03582	23	"Alberta"
"EG.1.4"	0.02071743	0.00945	0.03199	23	"Canada"
"XBB.1.5.28"	0.02069762	-0.00991	0.0513	11	"Quebec"
"XBB.1.16.5"	0.02058376	0.00629	0.03488	14	"Canada"
"EG.1.5"	0.02021486	0.00884	0.03159	23	"Canada"
"XBB.1.22*"	0.02020791	0.00857	0.03184	40	"British Columbia"
"FL*"	0.0201696	0.01772	0.02262	1938	"Canada"
"FK.1.1*"	0.0200822	0.01374	0.02643	82	"Canada"
"FL.10.1"	0.01988381	0.00456	0.03521	13	"Ontario"
"HQ.1"	0.01981441	0.0072	0.03243	18	"Canada"
"FU*"	0.01974474	0.00593	0.03356	67	"Quebec"
"GY.5"	0.01968442	0.00417	0.0352	21	"British Columbia"
"GW.1"	0.01966354	0.00045	0.03888	13	"British Columbia"
"GW*"	0.01966354	0.00045	0.03888	13	"British Columbia"
"XBB.2.3"	0.01950061	0.01495	0.02405	182	"Canada"
"XBB.1.16.19"	0.0193835	0.00715	0.03161	19	"Canada"
"FL*"	0.01933279	0.01581	0.02285	922	"Ontario"
"FL.15"	0.01904758	0.01449	0.02361	173	"Canada"
"FK.1.1"	0.0189242	0.01187	0.02597	64	"Canada"
"FL.10*"	0.0188213	0.00578	0.03186	18	"Ontario"
