"Date"	"Lineage"	"Frequency"	"% Frequency"
2022-05-16	"XBB.1.5.21"	0	"0%"
2022-05-16	"XBB.1.5.31"	0	"0%"
2022-05-16	"XBB.1.5.32"	0	"0%"
2022-05-16	"XBB.1.5.33"	0	"0%"
2022-05-16	"XBB.1.5.39"	0	"0%"
2022-05-16	"XBB.1.5.7"	0	"0%"
2022-05-16	"XBB.1.5.9"	0	"0%"
2022-05-16	"XBB.1.9.1"	0	"0%"
2022-05-16	"XBF"	0	"0%"
2022-05-16	"XBM"	0	"0%"
2022-05-23	" other lineages"	4	"12%"
2022-05-23	"XAC"	19	"59%"
2022-05-23	"XAQ"	9	"28%"
2022-05-23	"XAZ"	0	"0%"
2022-05-23	"XBB"	0	"0%"
2022-05-23	"XBB.1"	0	"0%"
2022-05-23	"XBB.1.15"	0	"0%"
2022-05-23	"XBB.1.5"	0	"0%"
2022-05-23	"XBB.1.5.1"	0	"0%"
2022-05-23	"XBB.1.5.11"	0	"0%"
2022-05-23	"XBB.1.5.13"	0	"0%"
2022-05-23	"XBB.1.5.15"	0	"0%"
2022-05-23	"XBB.1.5.17"	0	"0%"
2022-05-23	"XBB.1.5.18"	0	"0%"
2022-05-23	"XBB.1.5.2"	0	"0%"
2022-05-23	"XBB.1.5.20"	0	"0%"
2022-05-23	"XBB.1.5.21"	0	"0%"
2022-05-23	"XBB.1.5.31"	0	"0%"
2022-05-23	"XBB.1.5.32"	0	"0%"
2022-05-23	"XBB.1.5.33"	0	"0%"
2022-05-23	"XBB.1.5.39"	0	"0%"
2022-05-23	"XBB.1.5.7"	0	"0%"
2022-05-23	"XBB.1.5.9"	0	"0%"
2022-05-23	"XBB.1.9.1"	0	"0%"
2022-05-23	"XBF"	0	"0%"
2022-05-23	"XBM"	0	"0%"
2022-05-30	" other lineages"	8	"23%"
2022-05-30	"XAC"	19	"54%"
2022-05-30	"XAQ"	7	"20%"
2022-05-30	"XAZ"	1	"3%"
2022-05-30	"XBB"	0	"0%"
2022-05-30	"XBB.1"	0	"0%"
2022-05-30	"XBB.1.15"	0	"0%"
2022-05-30	"XBB.1.5"	0	"0%"
2022-05-30	"XBB.1.5.1"	0	"0%"
2022-05-30	"XBB.1.5.11"	0	"0%"
2022-05-30	"XBB.1.5.13"	0	"0%"
2022-05-30	"XBB.1.5.15"	0	"0%"
2022-05-30	"XBB.1.5.17"	0	"0%"
2022-05-30	"XBB.1.5.18"	0	"0%"
2022-05-30	"XBB.1.5.2"	0	"0%"
2022-05-30	"XBB.1.5.20"	0	"0%"
2022-05-30	"XBB.1.5.21"	0	"0%"
2022-05-30	"XBB.1.5.31"	0	"0%"
2022-05-30	"XBB.1.5.32"	0	"0%"
2022-05-30	"XBB.1.5.33"	0	"0%"
2022-05-30	"XBB.1.5.39"	0	"0%"
2022-05-30	"XBB.1.5.7"	0	"0%"
2022-05-30	"XBB.1.5.9"	0	"0%"
2022-05-30	"XBB.1.9.1"	0	"0%"
2022-05-30	"XBF"	0	"0%"
2022-05-30	"XBM"	0	"0%"
2022-06-06	" other lineages"	6	"46%"
2022-06-06	"XAC"	7	"54%"
2022-06-06	"XAQ"	0	"0%"
2022-06-06	"XAZ"	0	"0%"
2022-06-06	"XBB"	0	"0%"
2022-06-06	"XBB.1"	0	"0%"
2022-06-06	"XBB.1.15"	0	"0%"
2022-06-06	"XBB.1.5"	0	"0%"
2022-06-06	"XBB.1.5.1"	0	"0%"
2022-06-06	"XBB.1.5.11"	0	"0%"
2022-06-06	"XBB.1.5.13"	0	"0%"
2022-06-06	"XBB.1.5.15"	0	"0%"
2022-06-06	"XBB.1.5.17"	0	"0%"
2022-06-06	"XBB.1.5.18"	0	"0%"
2022-06-06	"XBB.1.5.2"	0	"0%"
2022-06-06	"XBB.1.5.20"	0	"0%"
2022-06-06	"XBB.1.5.21"	0	"0%"
2022-06-06	"XBB.1.5.31"	0	"0%"
2022-06-06	"XBB.1.5.32"	0	"0%"
2022-06-06	"XBB.1.5.33"	0	"0%"
2022-06-06	"XBB.1.5.39"	0	"0%"
2022-06-06	"XBB.1.5.7"	0	"0%"
2022-06-06	"XBB.1.5.9"	0	"0%"
2022-06-06	"XBB.1.9.1"	0	"0%"
2022-06-06	"XBF"	0	"0%"
2022-06-06	"XBM"	0	"0%"
2022-06-13	" other lineages"	1	"6%"
2022-06-13	"XAC"	13	"81%"
2022-06-13	"XAQ"	1	"6%"
2022-06-13	"XAZ"	1	"6%"
2022-06-13	"XBB"	0	"0%"
2022-06-13	"XBB.1"	0	"0%"
2022-06-13	"XBB.1.15"	0	"0%"
2022-06-13	"XBB.1.5"	0	"0%"
2022-06-13	"XBB.1.5.1"	0	"0%"
2022-06-13	"XBB.1.5.11"	0	"0%"
2022-06-13	"XBB.1.5.13"	0	"0%"
2022-06-13	"XBB.1.5.15"	0	"0%"
2022-06-13	"XBB.1.5.17"	0	"0%"
2022-06-13	"XBB.1.5.18"	0	"0%"
2022-06-13	"XBB.1.5.2"	0	"0%"
2022-06-13	"XBB.1.5.20"	0	"0%"
2022-06-13	"XBB.1.5.21"	0	"0%"
2022-06-13	"XBB.1.5.31"	0	"0%"
2022-06-13	"XBB.1.5.32"	0	"0%"
2022-06-13	"XBB.1.5.33"	0	"0%"
2022-06-13	"XBB.1.5.39"	0	"0%"
2022-06-13	"XBB.1.5.7"	0	"0%"
2022-06-13	"XBB.1.5.9"	0	"0%"
2022-06-13	"XBB.1.9.1"	0	"0%"
2022-06-13	"XBF"	0	"0%"
