"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"
"FU.2.1"	0.08967448	0.04377	0.13558	17	"British Columbia"
"GJ.1.2"	0.08948061	0.04902	0.12994	20	"British Columbia"
"GJ.1*"	0.08948061	0.04902	0.12994	20	"British Columbia"
"GJ.1.2*"	0.08948061	0.04902	0.12994	20	"British Columbia"
"HV.1"	0.08873936	0.06984	0.10764	105	"Canada"
"EG.5.1.4"	0.08862973	NA	NA	19	"Newfoundland and Labrador"
"HH.1*"	0.08752261	0.04546	0.12959	18	"British Columbia"
"EG.5.1"	0.08745499	0.06108	0.11383	30	"Quebec"
"HV*"	0.08580359	NA	NA	41	"Nova Scotia"
"EG.10.1"	0.08256796	0.04335	0.12178	16	"Canada"
"EG.5.1.6"	0.08195778	NA	NA	30	"Nova Scotia"
"XBB.1.42*"	0.08150875	NA	NA	11	"Newfoundland and Labrador"
"XBB.1.42"	0.08150875	NA	NA	11	"Newfoundland and Labrador"
"EG.5.1.1"	0.08046518	0.02253	0.1384	24	"Newfoundland and Labrador"
"HK*"	0.08046518	0.02253	0.1384	24	"Newfoundland and Labrador"
"GB.1"	0.07981586	0.04445	0.11518	12	"Quebec"
"GB*"	0.07981586	0.04445	0.11518	12	"Quebec"
"EG.5.1*"	0.07946689	0.05545	0.10348	136	"Nova Scotia"
"EG.5.1.3"	0.07939837	0.03885	0.11995	11	"Quebec"
"FU.2*"	0.07928599	0.03863	0.11994	20	"British Columbia"
"FL.1.5.1"	0.07570208	0.03461	0.11679	22	"Nova Scotia"
"HN*"	0.07570208	0.03461	0.11679	22	"Nova Scotia"
"FL.1.5*"	0.07570208	0.03461	0.11679	22	"Nova Scotia"
"EG.5*"	0.07550952	0.05309	0.09793	140	"Nova Scotia"
"HV*"	0.07514751	0.06432	0.08597	214	"Canada"
"XBB.1.5.72"	0.0744862	0.04382	0.10515	13	"Quebec"
"HV.1"	0.07418636	-0.02793	0.1763	11	"Nova Scotia"
"FU.1"	0.07317795	0.03969	0.10666	28	"British Columbia"
"HV.1"	0.07315885	0.05067	0.09565	66	"Ontario"
"EG.5.1"	0.07255517	0.03963	0.10548	25	"Nova Scotia"
"HV*"	0.07200144	0.05356	0.09045	102	"Ontario"
"EG.5.1.6"	0.07099515	0.04213	0.09986	36	"Ontario"
"EG.10.1"	0.06953935	0.02769	0.11139	15	"Ontario"
"FL.20"	0.06937092	0.05365	0.08509	141	"Ontario"
"EG.5.1.3"	0.06888519	NA	NA	23	"Alberta"
"FL.20"	0.06870633	0.05756	0.07985	148	"Canada"
"EG*"	0.06755808	0.04877	0.08634	190	"Nova Scotia"
"XBB.1.16.11"	0.06742927	0.04811	0.08675	73	"Ontario"
"FU.2.1"	0.06727682	0.02789	0.10666	15	"Ontario"
"HK*"	0.06693839	0.04297	0.0909	56	"Nova Scotia"
"EG.5.1.1"	0.06667734	0.04261	0.09074	54	"Nova Scotia"
"EG.5.1.6"	0.06657469	0.0549	0.07825	109	"Canada"
"GJ.1*"	0.06628846	0.04663	0.08595	40	"Quebec"
"FL.1.5.1"	0.06624348	0.03824	0.09425	35	"Alberta"
"HN*"	0.06624348	0.03824	0.09425	35	"Alberta"
"FL.1.5*"	0.06545197	0.0365	0.0944	36	"Alberta"
"EG.5.1.3"	0.06533446	0.05705	0.07362	238	"Canada"
"GJ.1.2"	0.06485625	0.04497	0.08475	36	"Quebec"
"GJ.1.2*"	0.06485625	0.04497	0.08475	36	"Quebec"
"EG.5*"	0.0647446	0.03276	0.09673	66	"Newfoundland and Labrador"
"EG.5.1*"	0.0647446	0.03276	0.09673	66	"Newfoundland and Labrador"
"EG.6.1"	0.06467295	0.04662	0.08272	105	"Alberta"
"EG.6*"	0.06467295	0.04662	0.08272	105	"Alberta"
"FL.1*"	0.06461555	0.03816	0.09107	37	"Alberta"
"GJ.4"	0.06445378	0.02382	0.10508	12	"Ontario"
"HK*"	0.0639886	0.04818	0.0798	157	"Alberta"
"XBB.1.16.15"	0.06396415	0.03865	0.08928	17	"Canada"
"EG*"	0.06396258	0.04418	0.08375	86	"British Columbia"
"GJ.4"	0.06371984	0.03482	0.09262	13	"Canada"
"EG.5.1.4"	0.06359274	0.05474	0.07245	178	"Canada"
"EG.5.1.1"	0.06283844	0.04707	0.0786	147	"Alberta"
"GK.2"	0.06172141	0.04194	0.0815	50	"Ontario"
"EG.5*"	0.06164572	0.04151	0.08178	80	"New Brunswick"
"EG.5.1*"	0.06164572	0.04151	0.08178	80	"New Brunswick"
"FL.1*"	0.06139459	NA	NA	27	"New Brunswick"
"FL.1.5.1"	0.06139459	NA	NA	27	"New Brunswick"
"HN*"	0.06139459	NA	NA	27	"New Brunswick"
"FL.1.5*"	0.06139459	NA	NA	27	"New Brunswick"
"EG.10*"	0.06081138	0.03676	0.08487	17	"Canada"
"EG.5*"	0.05997311	NA	NA	306	"Alberta"
"EG.5.1*"	0.05991428	NA	NA	297	"Alberta"
"EG.5.1*"	0.05928015	0.05559	0.06297	2102	"Canada"
"FU*"	0.05912183	0.03496	0.08329	65	"British Columbia"
"GJ*"	0.05896842	0.04109	0.07684	43	"Quebec"
"EG.6.1"	0.05879587	0.03576	0.08184	33	"Nova Scotia"
"EG.6*"	0.05879587	0.03576	0.08184	33	"Nova Scotia"
"FU.2*"	0.05867727	0.03201	0.08535	22	"Ontario"
"HK*"	0.05835981	-0.05743	0.17415	22	"New Brunswick"
"FL.1.5.1"	0.05809982	0.05208	0.06412	358	"Canada"
"EG*"	0.05759919	0.04893	0.06627	322	"Quebec"
"HN*"	0.05752771	0.05168	0.06337	375	"Canada"
"FL.10.1"	0.05743028	NA	NA	12	"New Brunswick"
"FL.10*"	0.05743028	NA	NA	12	"New Brunswick"
"EG.5*"	0.05717121	0.05364	0.06071	2167	"Canada"
"XBB.1.5.49"	0.05712334	0.02894	0.0853	15	"Nova Scotia"
"HT*"	0.05712334	0.02894	0.0853	15	"Nova Scotia"
"EG.5.1.3"	0.05659379	0.04676	0.06643	186	"Ontario"
"XBB.2.3"	0.05636483	0.03917	0.07356	29	"Quebec"
"HV*"	0.05619956	0.03549	0.07691	39	"Alberta"
"XBB.1.42*"	0.05581966	0.02771	0.08393	12	"Quebec"
"XBB.1.42.2"	0.05581966	0.02771	0.08393	12	"Quebec"
"HL*"	0.05581966	0.02771	0.08393	12	"Quebec"
"EG.5.1.4"	0.0555699	0.02666	0.08448	16	"Alberta"
"XBB.2.3*"	0.05545657	0.03668	0.07423	116	"British Columbia"
"XBB.2*"	0.05545657	0.03668	0.07423	116	"British Columbia"
"FU*"	0.0553069	0.0285	0.08211	25	"Nova Scotia"
"GM.2"	0.0548949	0.0394	0.07039	32	"Canada"
"XBB.1.5.30"	0.05451138	0.02666	0.08236	18	"Nova Scotia"
"HM*"	0.05451138	0.02666	0.08236	18	"Nova Scotia"
"EG.5.1.4"	0.05422161	0.04333	0.06512	121	"Ontario"
"GK*"	0.05348519	0.03223	0.07474	20	"Quebec"
"GK.2"	0.05278013	0.04203	0.06353	63	"Canada"
"HK.3"	0.0524856	NA	NA	43	"Ontario"
"HK*"	0.05227278	0.04837	0.05618	1027	"Canada"
"EG.5.1.1"	0.0522189	0.00793	0.09651	14	"New Brunswick"
"FL.1*"	0.05205856	0.03059	0.07352	25	"Nova Scotia"
"GK*"	0.05171239	0.02175	0.08167	12	"Alberta"
"EG.5.1*"	0.05162013	NA	NA	1241	"Ontario"
"FL.15"	0.05160071	0.02941	0.07379	19	"Quebec"
"XBB.1.16.6"	0.05145682	0.02975	0.07316	30	"Nova Scotia"
"EG.5.1.6"	0.05142272	0.03087	0.07197	30	"Alberta"
"EG.5.1.1"	0.05127906	0.04736	0.0552	959	"Canada"
"FL.1.5.1"	0.05118407	0.04329	0.05908	235	"Ontario"
"XBB.1.9*"	0.05096367	0.03567	0.06626	275	"Nova Scotia"
"FL.1.5*"	0.05031039	0.03599	0.06463	52	"Quebec"
"GK.1.1"	0.05008976	NA	NA	26	"Canada"
"XBB.1.16.1"	0.05001277	0.02362	0.07641	19	"Nova Scotia"
"XBB.1.16.6"	0.04997193	0.04476	0.05518	331	"Canada"
"XBB.1.5.10"	0.0499238	0.03014	0.0697	25	"Quebec"
"FL.1.5*"	0.04987241	0.04245	0.05729	254	"Ontario"
"HN*"	0.04972309	0.04231	0.05714	252	"Ontario"
"EG.5.1"	0.04941106	0.04468	0.05414	434	"Canada"
"XBB.1.16.6"	0.04930154	0.04148	0.05713	213	"Ontario"
"HR.1"	0.04906111	0.03546	0.06266	31	"Canada"
"EG.6.1"	0.04897825	0.02113	0.07683	20	"New Brunswick"
"FK.1.1*"	0.04897358	0.03178	0.06617	33	"Ontario"
"FL.1.5*"	0.04881004	0.04406	0.05356	403	"Canada"
"HT*"	0.04869379	0.01994	0.07744	32	"British Columbia"
"EG.5*"	0.04843262	NA	NA	1280	"Ontario"
"XBB.1.16*"	0.04819136	0.03198	0.0644	296	"British Columbia"
"XBB.1.9*"	0.04812788	0.03231	0.06395	260	"British Columbia"
"EG.10*"	0.04742052	0.02419	0.07065	16	"Ontario"
"GY*"	0.04729233	0.01684	0.07775	24	"British Columbia"
"GJ.1*"	0.04688715	0.03385	0.05993	109	"Alberta"
"GJ.1.2*"	0.04688715	0.03385	0.05993	109	"Alberta"
"XBB.2.3*"	0.04643673	0.03502	0.05785	101	"Quebec"
"XBB.1.42*"	0.04640075	0.02203	0.07078	15	"Alberta"
"EG.6.1"	0.04625155	0.04127	0.05123	310	"Canada"
"XBB.1.16.6"	0.04588523	0.02952	0.06225	42	"Alberta"
"EG.6*"	0.04586211	0.04093	0.0508	311	"Canada"
"GJ.1.2"	0.04575741	0.03265	0.05887	102	"Alberta"
"XBB.2*"	0.04571225	0.0344	0.05703	102	"Quebec"
"FU.2.1"	0.0456217	0.01902	0.07222	12	"Alberta"
"XBB.2.3.8"	0.04535146	0.03504	0.05566	49	"Canada"
"GJ.1.2*"	0.04522333	0.03629	0.05415	116	"Ontario"
"DV.7*"	0.04522017	0.0375	0.05294	90	"Canada"
"XBB.1.16.11"	0.04508781	0.03839	0.05178	127	"Canada"
"GJ.1.2"	0.04504785	0.03613	0.05397	115	"Ontario"
"XBB.1.16.9"	0.04482936	0.01606	0.0736	26	"Ontario"
"HK*"	0.04461744	0.03948	0.04976	551	"Ontario"
"EG*"	0.04451367	NA	NA	460	"Alberta"
"XBB.1.5.49"	0.04441622	0.01235	0.07648	22	"British Columbia"
"EG.6.1"	0.04396833	0.03475	0.05319	101	"Ontario"
"EG.6*"	0.04396833	0.03475	0.05319	101	"Ontario"
"FL.14"	0.04371747	0.01911	0.06832	16	"Quebec"
"EG*"	0.04353844	0.01998	0.06709	100	"Newfoundland and Labrador"
"EG.1.8"	0.04344524	0.02578	0.06111	14	"Canada"
"XBB.2.3"	0.04341573	0.02195	0.06488	17	"Nova Scotia"
"EG*"	0.04337829	0.04071	0.04604	2937	"Canada"
"EG.5.1.1"	0.04332477	0.03817	0.04848	503	"Ontario"
"EG.5.1"	0.04308931	0.03688	0.0493	277	"Ontario"
"GM.2"	0.04300013	0.02803	0.05797	32	"Ontario"
"FY*"	0.04264565	0.02258	0.06271	22	"Quebec"
"XBB.1.22*"	0.04264565	0.02258	0.06271	22	"Quebec"
"XBB.1.5.62"	0.04259527	0.01926	0.06593	18	"Quebec"
"GJ.1*"	0.04251382	0.03425	0.05078	119	"Ontario"
"GJ*"	0.04235937	0.03452	0.0502	134	"Ontario"
"XBB.1.9*"	0.04226188	0.01942	0.06511	121	"Newfoundland and Labrador"
"GK*"	0.04222821	0.03635	0.04811	153	"Canada"
"FL.1*"	0.04219365	0.0361	0.04829	274	"Ontario"
"EG.5.1"	0.04210253	0.02874	0.05547	57	"Alberta"
"FL*"	0.04198047	0.02442	0.05954	169	"British Columbia"
"GK.1.1"	0.04187293	-0.00844	0.09219	12	"Ontario"
"XBB.2.3"	0.04187046	0.01999	0.06376	53	"British Columbia"
"GE.1"	0.04142666	0.02278	0.06007	23	"Alberta"
"FL.1*"	0.04116487	0.0372	0.04513	455	"Canada"
"FL.1*"	0.04096655	0.02823	0.05371	62	"Quebec"
"FL.6"	0.04095541	0.01283	0.06908	12	"Ontario"
"XBB.2.3*"	0.04064773	0.02266	0.05863	32	"Nova Scotia"
"XBB.2*"	0.04064773	0.02266	0.05863	32	"Nova Scotia"
"XBB.1.42"	0.04003853	0.02426	0.05582	16	"Canada"
"XBB.1.5.10"	0.04002261	0.02414	0.0559	34	"Alberta"
"HP.1.1"	0.0399338	0.02758	0.05228	26	"Canada"
"FY.5"	0.03991091	-0.00131	0.08113	11	"British Columbia"
"FL.6"	0.03932852	0.01541	0.06324	12	"Canada"
"EG.5.1"	0.03930579	0.00752	0.07109	15	"Newfoundland and Labrador"
"XBB.1.16"	0.03923601	0.02138	0.05709	145	"British Columbia"
"XBB.1.9*"	0.03909918	0.03255	0.04565	690	"Quebec"
"HR.1"	0.0389596	0.02196	0.05596	19	"Ontario"
"EG*"	0.03893958	NA	NA	1611	"Ontario"
"GK*"	0.03892878	0.03097	0.04688	104	"Ontario"
"FL.10.1"	0.03865479	0.03062	0.04669	65	"Canada"
"FK.1*"	0.03846993	0.02614	0.0508	38	"Ontario"
"GJ.1.2*"	0.0383777	0.03393	0.04283	294	"Canada"
"HP*"	0.03823002	0.02644	0.05002	27	"Canada"
"XBB.1.9.1"	0.03784584	0.0186	0.05709	17	"Nova Scotia"
"GJ.1.2"	0.03782124	0.03337	0.04228	286	"Canada"
"EG.7"	0.03780563	0.02392	0.05169	28	"Ontario"
"GJ.1*"	0.03770653	0.03333	0.04208	302	"Canada"
"XBB.1.22*"	0.03769421	0.00655	0.06883	24	"British Columbia"
"EG.6*"	0.03765806	0.01534	0.05997	21	"New Brunswick"
"XBB.2.3.8"	0.03764282	0.02598	0.04931	43	"Ontario"
"GE.1"	0.03749541	0.03062	0.04437	88	"Canada"
"HN.1"	0.03736793	0.02303	0.05171	17	"Canada"
"GK.1*"	0.03722351	0.0298	0.04465	72	"Canada"
"GK.1"	0.03639627	0.01192	0.06087	11	"Canada"
"FK.1*"	0.03638437	0.00978	0.06299	13	"Quebec"
"XBB.1.9*"	0.03612288	0.02802	0.04422	598	"Alberta"
"XBB.1.9.2"	0.03599377	0.01536	0.05662	13	"Nova Scotia"
"EG.5.1"	0.03590353	0.01618	0.05563	27	"New Brunswick"
"FY*"	0.0356831	0.00389	0.06747	22	"British Columbia"
"GV.1"	0.03557099	0.02163	0.04951	17	"Canada"
"GE.1"	0.03546802	0.02486	0.04608	45	"Ontario"
"FU*"	0.03529696	0.02392	0.04667	90	"Alberta"
"GM*"	0.0351287	0.02337	0.04689	36	"Ontario"
"XBB.2.3*"	0.03498951	0.02495	0.04502	228	"Alberta"
"XBB.2*"	0.03498951	0.02495	0.04502	228	"Alberta"
"GJ*"	0.03464749	0.02399	0.04531	129	"Alberta"
"XBB.1.16.14"	0.03464019	0.01903	0.05025	13	"Canada"
"GN.1*"	0.03440299	0.01878	0.05003	13	"Canada"
"GJ*"	0.0340247	0.03008	0.03797	356	"Canada"
"FL.10*"	0.0339932	0.02715	0.04084	82	"Canada"
"XBB.1.16.1"	0.03395179	0.0197	0.0482	37	"Alberta"
"DV.7*"	0.03386245	0.02617	0.04156	83	"Ontario"
"FL.2*"	0.03364334	0.01694	0.05035	21	"Alberta"
"HH*"	0.03302046	0.01873	0.04732	33	"Alberta"
"XBB.1.42.1"	0.03255698	0.0191	0.04601	17	"Canada"
"XBB.1.9*"	0.03235147	0.03009	0.03461	4773	"Canada"
"FL.4"	0.03229122	-0.00045	0.06503	19	"British Columbia"
"FL*"	0.03187044	0.01663	0.04711	85	"Nova Scotia"
"DV*"	0.03186515	0.02466	0.03907	88	"Ontario"
"FL*"	0.03150152	0.00836	0.05464	21	"Newfoundland and Labrador"
"XBB.1.42.2"	0.03128209	0.01625	0.04632	18	"Ontario"
"FL.2.5"	0.03110849	0.01323	0.04899	11	"Canada"
"XBB.1.16.8"	0.03095075	0.01777	0.04414	22	"Ontario"
"FU.2*"	0.03063772	0.01451	0.04677	21	"Alberta"
"GK.3*"	0.03057634	0.013	0.04815	11	"Canada"
"GM*"	0.03050781	0.02248	0.03854	50	"Canada"
"FU.1"	0.03041556	0.01881	0.04202	29	"Ontario"
"EG.1.3"	0.03039712	0.0049	0.05589	15	"Quebec"
"FE.1.2"	0.03037548	0.01878	0.04197	22	"Canada"
"XBB.1.16.9"	0.03027887	0.02295	0.0376	59	"Canada"
"FL.4"	0.03015083	0.01725	0.04305	80	"Quebec"
"GV*"	0.02979034	0.0178	0.04178	20	"Canada"
"FL.4*"	0.02978081	0.01694	0.04263	81	"Quebec"
"XBB.2.3*"	0.02965803	0.0267	0.03262	936	"Canada"
"FL.4*"	0.02960113	0.00447	0.05473	45	"British Columbia"
"XBB.2*"	0.0295945	0.02664	0.03255	937	"Canada"
"XBB.2.3*"	0.02952927	0.02522	0.03384	411	"Ontario"
"XBB.2*"	0.02952927	0.02522	0.03384	411	"Ontario"
"HP.1.1"	0.02938448	0.01689	0.04188	24	"Ontario"
"XBB.1.9*"	0.02915751	0.02604	0.03227	2510	"Ontario"
"CH.1.1*"	0.02908459	0.02334	0.03483	143	"Ontario"
"XBB.1.16.8"	0.02907521	0.02039	0.03776	39	"Canada"
"DV*"	0.02906074	0.02387	0.03425	120	"Canada"
"HR*"	0.02902984	0.00816	0.0499	20	"Quebec"
"XBB.1.42.2"	0.02884086	0.0199	0.03778	38	"Canada"
"EG.1.5"	0.02879492	0.01748	0.04011	23	"Canada"
"FL*"	0.02849583	0.02107	0.03592	361	"Quebec"
"FU.1"	0.02844885	0.01503	0.04186	26	"Alberta"
"BA.2.75*"	0.02838751	0.02273	0.03404	145	"Ontario"
"EG*"	0.02834493	0.01882	0.03787	116	"New Brunswick"
"XBB.2.3.2"	0.02814187	0.01766	0.03862	32	"Ontario"
"XBB.2.3"	0.02796339	0.0181	0.03783	37	"Ontario"
"XBB.2.3.2"	0.0277125	0.013	0.04243	23	"Alberta"
"HP*"	0.02766642	0.01576	0.03958	25	"Ontario"
"XBB.1.16.3"	0.02762472	0.00354	0.05171	18	"Quebec"
"FU.2.1"	0.02754291	0.02	0.03508	53	"Canada"
"HF.1"	0.02741287	0.01976	0.03507	52	"Canada"
"FK.1.1.2"	0.02712194	0.01399	0.04026	16	"Canada"
"FY.2*"	0.02706056	0.01051	0.04362	12	"Ontario"
"HH*"	0.02697902	0.01764	0.03631	40	"Ontario"
"HN.1"	0.0267628	0.01287	0.04065	17	"Ontario"
"FK.1.1*"	0.02653132	0.02005	0.03301	75	"Canada"
"XBB.1.42*"	0.02647672	0.02057	0.03239	95	"Canada"
"GK.1.3"	0.02628948	0.01684	0.03574	32	"Canada"
"FL.2.3"	0.02616528	0.01554	0.03679	25	"Canada"
"XBB.1.16*"	0.0261617	0.01176	0.04057	142	"Nova Scotia"
"FL.2*"	0.02610028	0.00911	0.04309	37	"Quebec"
"GK.1*"	0.02601789	0.01732	0.03472	46	"Ontario"
"FK.1.1"	0.02600672	0.01884	0.03317	59	"Canada"
"EG.7"	0.02598825	0.019	0.03298	60	"Canada"
"XBB.1.5.28"	0.02591578	-0.00168	0.05351	13	"Quebec"
"FH.1"	0.02578712	0.01079	0.04079	12	"Canada"
"XBB.2.3.2"	0.02566055	0.01941	0.03191	78	"Canada"
"XBB.1.5.67"	0.02563743	0.01166	0.03961	14	"Canada"
"XBB.1.5.10"	0.0256229	0.02055	0.0307	146	"Canada"
"GZ.1"	0.02560623	0.01203	0.03918	15	"Canada"
"HT.1"	0.02510024	0.00959	0.04061	13	"Ontario"
"XBB.1.5.72"	0.02487137	0.01986	0.02988	141	"Canada"
"HF.1"	0.0248579	0.01497	0.03475	34	"Ontario"
"EG.1.4"	0.02480327	0.0136	0.036	22	"Canada"
"XBB.1.5.15"	0.02462321	-0.00031	0.04955	15	"Quebec"
"XBB.1.16.1"	0.02456437	-0.00969	0.05882	17	"British Columbia"
"XBB.1.5.59"	0.02448092	0.0146	0.03436	28	"Canada"
"FL.10.1"	0.02439374	0.00906	0.03973	13	"Ontario"
"FU.1"	0.02434741	0.01842	0.03027	88	"Canada"
"FU.2*"	0.0242094	-0.00195	0.05037	13	"Quebec"
"HH*"	0.0241238	0.01892	0.02933	123	"Canada"
"FU.2*"	0.02402297	0.01791	0.03014	81	"Canada"
"FK.1*"	0.02375667	0.01796	0.02955	94	"Canada"
"FY*"	0.02355072	0.00092	0.04619	13	"Nova Scotia"
"XBB.1.22*"	0.02355072	0.00092	0.04619	13	"Nova Scotia"
"FL.10*"	0.02347881	0.01048	0.03648	18	"Ontario"
"HZ.2"	0.02320261	0.00839	0.03802	12	"Canada"
"XBB.1.16*"	0.02315151	0.00289	0.04341	29	"Newfoundland and Labrador"
"GF.1"	0.02300343	0.00456	0.04144	13	"Alberta"
"HZ*"	0.02297166	0.00998	0.03596	16	"Canada"
"FY.5"	0.02294507	0.01668	0.02921	81	"Canada"
"XBB.1.5.32"	0.02241733	-0.00876	0.05359	21	"British Columbia"
"EG.5.2*"	0.02237905	0.01556	0.0292	63	"Canada"
"CH.1.1*"	0.022151	0.0184	0.0259	265	"Canada"
"XBB.1.16*"	0.02213549	0.01403	0.03024	330	"Quebec"
"XBB.2.3"	0.02207965	0.00723	0.03693	25	"Alberta"
"BA.2.75*"	0.02197852	0.01824	0.02572	267	"Canada"
"GY*"	0.02169335	0.00975	0.03363	39	"Alberta"
"XBB.1.22*"	0.02165691	0.01718	0.02613	192	"Canada"
"FY*"	0.02144637	0.01691	0.02598	184	"Canada"
"HF*"	0.02140337	0.01253	0.03027	40	"Ontario"
"HT.1"	0.02116288	0.0105	0.03182	24	"Canada"
"EG.6.1"	0.0211491	-0.00561	0.04791	34	"Newfoundland and Labrador"
"EG.6*"	0.0211491	-0.00561	0.04791	34	"Newfoundland and Labrador"
"GA*"	0.02103387	0.00853	0.03354	17	"Canada"
"FL.15"	0.02100593	0.01616	0.02586	146	"Canada"
"CH.1.1.14"	0.02088143	-0.00623	0.04799	14	"Quebec"
"EG.5.2"	0.02085901	0.01364	0.02808	55	"Canada"
"FU*"	0.02073918	0.00802	0.03346	77	"Quebec"
"HL*"	0.02073544	0.01377	0.02771	62	"Canada"
"XBB.1.5.30"	0.02064112	0.01164	0.02964	35	"Canada"
"EU.1.1*"	0.02053155	-0.00855	0.04961	11	"Quebec"
"XBB.1.16*"	0.02052439	0.01204	0.02901	372	"Alberta"
"FY.1*"	0.020517	0.00883	0.0322	20	"Canada"
"HF*"	0.02033156	0.0138	0.02686	71	"Canada"
"FL*"	0.02030327	0.01787	0.02273	1814	"Canada"
"GZ*"	0.02028964	0.0084	0.03218	19	"Canada"
"GN.2"	0.0202336	0.00857	0.0319	20	"Canada"
"HS.1"	0.02022581	0.00604	0.03441	13	"Canada"
"XBB.1.22*"	0.02020181	0.01413	0.02627	104	"Ontario"
"XBB.1.16.1"	0.02018321	0.0061	0.03426	62	"Quebec"
"FU*"	0.02006638	0.01671	0.02342	425	"Canada"
"XBB.1.16*"	0.01965941	0.01728	0.02204	2336	"Canada"
"FL*"	0.0195761	0.01067	0.02848	130	"Alberta"
"FY*"	0.01951085	0.01338	0.02564	99	"Ontario"
"GY.5"	0.01946281	0.01139	0.02754	44	"Canada"
"GF*"	0.019209	0.00286	0.03556	18	"Alberta"
"XBB.1.16.19"	0.01904592	0.00751	0.03059	20	"Canada"
"XBB.1.16.1"	0.01901801	0.0149	0.02313	226	"Canada"
"HR*"	0.01897208	0.01228	0.02566	65	"Canada"
"GD.1"	0.01888123	0.0075	0.03026	21	"Canada"
"XBB.1.16*"	0.01884705	0.00813	0.02956	71	"New Brunswick"
"XBB.2.3.11"	0.0185484	0.011	0.0261	49	"Canada"
"HH.1.1"	0.01853276	0.0076	0.02947	23	"Canada"
"XBB.1.9.2"	0.01850685	0.01161	0.0254	62	"Ontario"
"EG.1.5"	0.01849708	0.00713	0.02986	22	"Ontario"
"XBB.1.16.1"	0.01847116	0.01189	0.02505	74	"Ontario"
"XBB.2.3"	0.01836945	0.0138	0.02293	170	"Canada"
"FL*"	0.01831719	0.01495	0.02168	898	"Ontario"
"XBB.1.16.2"	0.01830013	0.00523	0.03137	26	"Alberta"
"XBB.1.16*"	0.01823476	0.01496	0.02151	1056	"Ontario"
"EG.4"	0.01795935	0.00619	0.02973	20	"Canada"
"FL.2*"	0.01788732	0.01236	0.02342	102	"Canada"
"EG.4*"	0.01760526	0.00662	0.02859	23	"Canada"
"FL.10"	0.01752597	0.00487	0.03018	17	"Canada"
"XBB.1.16.8"	0.01752542	0.00136	0.03369	14	"Alberta"
"FU.2"	0.01737737	0.00754	0.02722	28	"Canada"
"FY.5"	0.01727898	0.00978	0.02478	58	"Ontario"
"FL.2"	0.01720182	-0.00286	0.03727	30	"Quebec"
"XBB.2.3*"	0.017052	-0.00826	0.04236	13	"Newfoundland and Labrador"
"XBB.2*"	0.017052	-0.00826	0.04236	13	"Newfoundland and Labrador"
"FU*"	0.01691818	0.01196	0.02187	149	"Ontario"
"FL.2*"	0.01677905	0.00798	0.02557	35	"Ontario"
