#node	date	numeric date
hCoV-19/Canada/ON-PHL-21-07941-v2/2021_B.1.369_2021-02-21	2021-02-21	2021.141096
NODE_0001074	2020-09-12	2020.697207
hCoV-19/Canada/QC-HCLM-T81515239Q/2020_B.1.369_2020-10-15	2020-10-15	2020.788251
NODE_0001075	2020-09-13	2020.700287
hCoV-19/Canada/Qc-L00298436/2020_B.1.369_2020-10-09	2020-10-09	2020.771858
hCoV-19/Canada/QC-1nDJXW-46712056/2020_B.1.369_2020-09-25	2020-09-25	2020.733607
NODE_0001076	2020-10-20	2020.800558
hCoV-19/Canada/ON-PHL-20-03424/2020_B.1.369_2020-11-11	2020-11-11	2020.862022
NODE_0001077	2020-10-21	2020.803638
NODE_0001078	2020-10-22	2020.806718
hCoV-19/Canada/ON-PHL-20-03297/2020_B.1.369_2020-11-05	2020-11-05	2020.845628
hCoV-19/Canada/ON-PHL-21-00794/2021_B.1.369_2021-01-06	2021-01-06	2021.015068
NODE_0001079	2020-10-22	2020.806718
hCoV-19/Canada/NS-NML-5483/2020_B.1.369_2020-10-30	2020-10-30	2020.829235
NODE_0001080	2020-12-17	2020.959495
hCoV-19/Canada/ON-PHL-21-00429/2021_B.1.369_2021-01-02	2021-01-02	2021.004110
NODE_0001081	2020-12-17	2020.960383
hCoV-19/Canada/ON-PHL-21-01271/2021_B.1.369_2021-01-23	2021-01-23	2021.061644
hCoV-19/Canada/ON-PHL-21-00035/2020_B.1.369_2020-12-17	2020-12-17	2020.960383
NODE_0001082	2020-06-06	2020.430091
NODE_0001083	2020-12-15	2020.954988
hCoV-19/Canada/NB-NML-8789/2021_B.1.369.1_2021-01-21	2021-01-21	2021.056164
NODE_0001084	2020-12-16	2020.958047
hCoV-19/Canada/NB-NML-3281/2020_B.1.369.1_2020-12-31	2020-12-31	2020.998634
NODE_0001085	2020-12-31	2020.997364
hCoV-19/Canada/NB-NML-5583/2021_B.1.369.1_2021-01-09	2021-01-09	2021.023288
hCoV-19/Canada/NB-NML-3285/2021_B.1.369.1_2021-01-01	2021-01-01	2021.001370
NODE_0001086	2020-07-28	2020.573736
hCoV-19/Canada/AB-ABPHL-04164/2020_B.1.369_2020-11-28	2020-11-28	2020.908470
NODE_0001087	2020-08-10	2020.608924
NODE_0001088	2020-10-09	2020.771510
hCoV-19/Canada/ON-PHL-20-02693/2020_B.1.564.1_2020-10-12	2020-10-12	2020.780055
hCoV-19/Canada/ON-PHL-20-02582/2020_B.1.564.1_2020-10-10	2020-10-10	2020.774590
NODE_0001089	2020-08-11	2020.609925
hCoV-19/Canada/QC-1nIOU-A2031325/2020_B.1.564.1_2020-10-03	2020-10-03	2020.755464
NODE_0001090	2020-08-11	2020.610742
NODE_0001091	2020-09-29	2020.743292
NODE_0001092	2021-03-24	2021.227322
hCoV-19/Canada/QC-1nQUP-9966786447/2021_B.1.564.1_2021-04-22	2021-04-22	2021.305479
hCoV-19/Canada/QC-1nQUP-2758007187/2021_B.1.564.1_2021-04-30	2021-04-30	2021.327397
NODE_0001093	2020-10-20	2020.802005
hCoV-19/Canada/ON-PHL-20-03193/2020_B.1.564.1_2020-11-03	2020-11-03	2020.840164
NODE_0001094	2020-10-21	2020.805085
hCoV-19/Canada/ON-PHL-21-00377/2020_B.1.564.1_2020-12-28	2020-12-28	2020.990437
NODE_0001095	2020-11-01	2020.834699
hCoV-19/Canada/ON-PHL-21-00191/2020_B.1.564.1_2020-12-24	2020-12-24	2020.979508
hCoV-19/Canada/ON-PHL-20-04001/2020_B.1.564.1_2020-11-01	2020-11-01	2020.834699
NODE_0001096	2020-08-11	2020.611722
NODE_0001097	2020-08-12	2020.612501
hCoV-19/Canada/QC-1nQUP-9968981926/2021_B.1.564.1_2021-01-08	2021-01-08	2021.020548
NODE_0001098	2020-08-12	2020.613388
hCoV-19/Canada/ON-PHL-20-01859/2020_B.1.564.1_2020-08-12	2020-08-12	2020.613388
hCoV-19/Canada/ON-PHL-20-02916/2020_B.1.564.1_2020-10-19	2020-10-19	2020.799180
NODE_0001099	2020-10-12	2020.779989
NODE_0001100	2020-10-28	2020.825017
hCoV-19/Canada/ON-UHTC_0424/2021_B.1.564.1_2020-11-23	2020-11-23	2020.894809
NODE_0001101	2020-12-28	2020.990111
hCoV-19/Canada/ON-PHL-21-02940/2021_B.1.564.1_2021-01-23	2021-01-23	2021.061644
NODE_0001102	2021-03-22	2021.219226
hCoV-19/Canada/ON-PHL-21-13424/2021_B.1.564.1_2021-03-29	2021-03-29	2021.239726
hCoV-19/Canada/ON-PHL-21-10776/2021_B.1.564.1_2021-04-15	2021-04-15	2021.286301
NODE_0001103	2020-11-12	2020.864503
hCoV-19/Canada/ON-PHL-21-00022/2020_B.1.564.1_2020-12-17	2020-12-17	2020.960383
NODE_0001104	2020-11-13	2020.867583
NODE_0001105	2020-11-14	2020.870663
hCoV-19/Canada/BC-BCCDC-26175/2021_B.1.564.1_2021-02-13	2021-02-13	2021.119178
hCoV-19/Canada/ON-PHL-21-00374/2020_B.1.564.1_2020-12-02	2020-12-02	2020.919399
NODE_0001106	2020-11-13	2020.868553
NODE_0001107	2020-11-20	2020.886455
hCoV-19/Canada/ON-PHL-20-04525/2020_B.1.564.1_2020-12-08	2020-12-08	2020.935792
NODE_0001108	2021-03-05	2021.174461
hCoV-19/Canada/ON-PHL-21-06419/2021_B.1.564.1_2021-03-06	2021-03-06	2021.176712
hCoV-19/Canada/ON-PHL-21-07727/2021_B.1.564.1_2021-03-10	2021-03-10	2021.187671
NODE_0001109	2020-11-14	2020.869331
NODE_0001110	2020-11-14	2020.870219
hCoV-19/Canada/ON-PHL-21-03286/2021_B.1.564.1_2021-01-25	2021-01-25	2021.067123
hCoV-19/Canada/ON-PHL-20-03369/2020_B.1.564.1_2020-11-14	2020-11-14	2020.870219
NODE_0001111	2020-11-30	2020.913415
hCoV-19/Canada/ON-PHL-21-04457/2021_B.1.564.1_2021-02-23	2021-02-23	2021.146575
NODE_0001112	2020-12-01	2020.916495
NODE_0001113	2021-03-04	2021.171119
hCoV-19/Canada/ON-PHL-21-13641/2021_B.1.564.1_2021-04-05	2021-04-05	2021.258904
NODE_0001114	2021-03-04	2021.171119
hCoV-19/Canada/ON-PHL-21-08670/2021_B.1.564.1_2021-03-22	2021-03-22	2021.220548
hCoV-19/Canada/ON-PHL-21-09038/2021_B.1.564.1_2021-03-16	2021-03-16	2021.204110
NODE_0001115	2020-12-11	2020.944875
hCoV-19/Canada/ON-PHL-21-00651/2021_B.1.564.1_2021-01-03	2021-01-03	2021.006849
NODE_0001116	2020-12-31	2020.997760
hCoV-19/Canada/ON-PHL-21-01026/2021_B.1.564.1_2021-01-12	2021-01-12	2021.031507
NODE_0001117	2021-02-04	2021.094521
hCoV-19/Canada/ON-PHL-21-20418/2021_B.1.564.1_2021-06-03	2021-06-03	2021.420548
hCoV-19/Canada/ON-UHTC_0433/2021_B.1.564.1_2021-02-04	2021-02-04	2021.094521
NODE_0001118	2020-02-22	2020.142349
NODE_0001119	2020-03-24	2020.227106
hCoV-19/Canada/ON-PHL-20-01797/2020_B.1.167_2020-04-01	2020-04-01	2020.250000
NODE_0001120	2020-04-10	2020.275056
NODE_0001121	2020-04-14	2020.285947
hCoV-19/Canada/ON-PHL-20-00905/2020_B.1.167_2020-06-01	2020-06-01	2020.416667
hCoV-19/Canada/ON-PHL-20-02034/2020_B.1.167_2020-04-25	2020-04-25	2020.315574
NODE_0001122	2020-04-11	2020.278135
hCoV-19/Canada/ON-PHL-20-02043/2020_B.1.167_2020-04-29	2020-04-29	2020.326503
NODE_0001123	2020-04-17	2020.293436
NODE_0001124	2020-05-18	2020.378068
hCoV-19/Canada/ON-PHL-20-00619/2020_B.1.167_2020-05-26	2020-05-26	2020.400273
hCoV-19/Canada/ON-PHL-20-00514/2020_B.1.167_2020-05-19	2020-05-19	2020.381148
NODE_0001125	2020-04-30	2020.329317
hCoV-19/Canada/ON-PHL-20-01701/2020_B.1.167_2020-05-04	2020-05-04	2020.340164
NODE_0001126	2020-05-13	2020.364754
hCoV-19/Canada/ON-PHL-20-00372/2020_B.1.167_2020-05-13	2020-05-13	2020.364754
hCoV-19/Canada/ON-PHL-20-01269/2020_B.1.167_2020-06-09	2020-06-09	2020.438525
NODE_0001127	2020-02-22	2020.142349
NODE_0001128	2020-02-22	2020.142349
hCoV-19/Canada/ON-PHL-20-80795/2020_B.1.510_2020-03-14	2020-03-14	2020.200820
hCoV-19/Canada/QC-CHUM-2008101693A/2020_B.1.616_2020-03-21	2020-03-21	2020.219945
NODE_0001129	2020-02-23	2020.145429
NODE_0001130	2020-10-01	2020.750145
NODE_0001131	2020-12-13	2020.949565
NODE_0001132	2021-01-03	2021.006849
hCoV-19/Canada/ON-PHL-21-01721/2021_B.1.311_2021-01-03	2021-01-03	2021.006849
hCoV-19/Canada/ON-PHL-21-07990-v2/2021_B.1.311_2021-01-26	2021-01-26	2021.069863
NODE_0001133	2020-12-14	2020.952645
NODE_0001134	2021-01-02	2021.004439
hCoV-19/Canada/ON-PHL-21-07852/2021_B.1.311_2021-03-06	2021-03-06	2021.176712
hCoV-19/Canada/ON-PHL-21-03544/2021_B.1.311_2021-01-13	2021-01-13	2021.034247
NODE_0001135	2020-12-25	2020.982822
hCoV-19/Canada/ON-PHL-21-00762/2021_B.1.311_2021-01-06	2021-01-06	2021.015068
hCoV-19/Canada/ON-PHL-21-01740/2020_B.1.311_2020-12-29	2020-12-29	2020.993169
NODE_0001136	2020-10-13	2020.782636
NODE_0001137	2020-10-23	2020.810609
hCoV-19/Canada/Qc-HSJ-U0131117/2020_B.1.311_2020-12-13	2020-12-13	2020.949454
hCoV-19/Canada/BC-BCCDC-9794/2020_B.1.311_2020-12-22	2020-12-22	2020.974044
NODE_0001138	2020-10-14	2020.785716
NODE_0001139	2020-11-23	2020.894809
hCoV-19/Canada/QC-L00336451/2020_B.1.311_2020-12-03	2020-12-03	2020.922131
hCoV-19/Canada/QC-L00332797001/2020_B.1.311_2020-11-23	2020-11-23	2020.894809
NODE_0001140	2020-10-16	2020.790320
hCoV-19/Canada/BC-BCCDC-6284/2020_B.1.311_2020-10-18	2020-10-18	2020.796448
NODE_0001141	2020-10-17	2020.793335
hCoV-19/Canada/BC-BCCDC-6544/2020_B.1.311_2020-10-22	2020-10-22	2020.807377
hCoV-19/Canada/BC-BCCDC-6565/2020_B.1.311_2020-10-29	2020-10-29	2020.826503
NODE_0001142	2020-02-24	2020.147793
NODE_0001143	2020-03-03	2020.170022
NODE_0001144	2020-03-04	2020.173102
hCoV-19/Canada/Qc-CHUM-2013302912A/2020_B.1_2020-05-12	2020-05-12	2020.362022
NODE_0001145	2020-03-04	2020.173102
NODE_0001146	2020-03-20	2020.217213
hCoV-19/Canada/QC-JUS-V5271071/2020_B.1.359_2020-03-27	2020-03-27	2020.236339
hCoV-19/Canada/QC-CHUM-2008001152A/2020_B.1.359_2020-03-20	2020-03-20	2020.217213
NODE_0001147	2020-07-15	2020.538120
hCoV-19/Canada/ON-PHL-20-02138/2020_B.1.509_2020-07-24	2020-07-24	2020.561475
NODE_0001148	2020-09-01	2020.667879
hCoV-19/Canada/BC-BCCDC-9879/2020_B.1.509_2020-11-26	2020-11-26	2020.903005
NODE_0001149	2020-09-02	2020.670959
hCoV-19/Canada/BC-BCCDC-37325/2021_B.1.509_2021-01-08	2021-01-08	2021.020548
NODE_0001150	2020-09-11	2020.695794
NODE_0001151	2020-09-12	2020.698874
hCoV-19/Canada/ON-PHL-20-03195/2020_B.1.509_2020-11-03	2020-11-03	2020.840164
hCoV-19/Canada/ON-PHL-20-02854/2020_B.1.509_2020-10-18	2020-10-18	2020.796448
NODE_0001152	2020-10-16	2020.789713
hCoV-19/Canada/ON-PHL-20-03045-v2/2020_B.1.509_2020-10-28	2020-10-28	2020.823770
hCoV-19/Canada/NS-NML-5494/2020_B.1.509_2020-10-22	2020-10-22	2020.807377
NODE_0001153	2020-03-15	2020.202927
NODE_0001154	2020-08-20	2020.635029
hCoV-19/Canada/QC-1nIOU-A1131065/2020_B.1.505_2020-09-13	2020-09-13	2020.700820
NODE_0001155	2020-08-27	2020.655427
NODE_0001156	2020-09-01	2020.668033
hCoV-19/Canada/ON-PHL-20-02441/2020_B.1.505_2020-09-01	2020-09-01	2020.668033
hCoV-19/Canada/Qc-HSE-5524174642/2020_B.1.505_2020-11-09	2020-11-09	2020.856557
NODE_0001157	2020-09-05	2020.679423
hCoV-19/Canada/Qc-RIM-0632991262/2020_B.1.505_2020-11-02	2020-11-02	2020.837432
NODE_0001158	2020-09-06	2020.682503
NODE_0001159	2020-09-06	2020.682503
hCoV-19/Canada/QC-1nIFO-S6053443IA/2020_B.1.505_2020-10-05	2020-10-05	2020.760929
NODE_0001160	2020-09-06	2020.682503
hCoV-19/Canada/QC-L00409606001/2020_B.1.505_2020-09-14	2020-09-14	2020.703552
NODE_0001161	2020-09-24	2020.730527
hCoV-19/Canada/Qc-JUS-W219199899/2020_B.1.505_2020-10-19	2020-10-19	2020.799180
hCoV-19/Canada/QC-1nDJXW-46711726/2020_B.1.505_2020-09-25	2020-09-25	2020.733607
NODE_0001162	2020-09-26	2020.737241
hCoV-19/Canada/Qc-L00299530/2020_B.1.505_2020-10-12	2020-10-12	2020.780055
NODE_0001163	2020-09-27	2020.740321
hCoV-19/Canada/Qc-CHIC-R3293034/2020_B.1.505_2020-09-29	2020-09-29	2020.744536
NODE_0001164	2020-10-06	2020.764060
NODE_0001165	2020-10-13	2020.782146
hCoV-19/Canada/QC-1nIFO-S6262942IA/2020_B.1.505_2020-10-26	2020-10-26	2020.818306
NODE_0001166	2020-10-25	2020.816272
hCoV-19/Canada/QC-L00327025001/2021_B.1.505_2021-02-09	2021-02-09	2021.108219
hCoV-19/Canada/Qc-HSJ-U0130816/2020_B.1.505_2020-12-13	2020-12-13	2020.949454
NODE_0001167	2020-10-07	2020.767206
hCoV-19/Canada/QC-HEJ-8146533290/2020_B.1.505_2020-12-21	2020-12-21	2020.971311
NODE_0001168	2020-10-10	2020.773454
NODE_0001169	2020-11-13	2020.866818
hCoV-19/Canada/QC-HCLM-7056167129/2020_B.1.505_2020-11-27	2020-11-27	2020.905738
hCoV-19/Canada/Qc-HPB-T93024339Q/2020_B.1.505_2020-11-30	2020-11-30	2020.913934
NODE_0001170	2020-11-06	2020.847878
hCoV-19/Canada/QC-HEJ-8146415222/2020_B.1.505_2020-11-18	2020-11-18	2020.881148
NODE_0001171	2020-12-02	2020.920021
hCoV-19/Canada/QC-1nSKP-0633054406/2021_B.1.505_2021-01-02	2021-01-02	2021.004110
NODE_0001172	2020-12-03	2020.923101
hCoV-19/Canada/QC-1nSKP-0636191107/2020_B.1.505_2020-12-16	2020-12-16	2020.957650
NODE_0001173	2020-12-29	2020.992450
NODE_0001174	2020-12-30	2020.995530
hCoV-19/Canada/QC-1nSKP-0636222270/2021_B.1.505_2021-01-26	2021-01-26	2021.069863
hCoV-19/Canada/QC-1nSKP-0636216472/2021_B.1.505_2021-01-18	2021-01-18	2021.047945
NODE_0001175	2020-12-31	2020.997746
hCoV-19/Canada/QC-1nSKP-0636204581/2021_B.1.505_2021-01-04	2021-01-04	2021.009589
NODE_0001176	2020-12-31	2020.998634
hCoV-19/Canada/QC-1nSKP-0636202460/2020_B.1.505_2020-12-31	2020-12-31	2020.998634
hCoV-19/Canada/QC-1nSKP-0636210303/2021_B.1.505_2021-01-11	2021-01-11	2021.028767
NODE_0001177	2020-03-15	2020.203773
NODE_0001178	2020-06-08	2020.434521
hCoV-19/Canada/QC-HSE-0084069284/2020_B.1.611_2020-08-07	2020-08-07	2020.599727
NODE_0001179	2020-06-09	2020.437601
NODE_0001180	2020-06-19	2020.464629
NODE_0001181	2020-06-30	2020.495554
hCoV-19/Canada/Qc-JUS-V918078799/2020_B.1.611_2020-07-17	2020-07-17	2020.542350
hCoV-19/Canada/Qc-JUS-V902106399/2020_B.1.611_2020-07-01	2020-07-01	2020.498634
NODE_0001182	2020-08-03	2020.589750
hCoV-19/Canada/QC-1nIOU-A1090795/2020_B.1.611_2020-09-08	2020-09-08	2020.687158
NODE_0001183	2020-09-21	2020.722330
hCoV-19/Canada/ON-PHL-20-02783/2020_B.1.611_2020-09-22	2020-09-22	2020.725410
hCoV-19/Canada/ON-PHL-20-02997/2020_B.1.611_2020-10-25	2020-10-25	2020.815574
NODE_0001184	2020-06-09	2020.438525
hCoV-19/Canada/Qc-CHUM-2016103625A/2020_B.1.611_2020-06-09	2020-06-09	2020.438525
NODE_0001185	2020-06-18	2020.462767
hCoV-19/Canada/Qc-JUS-V819168999/2020_B.1.611_2020-06-19	2020-06-19	2020.465847
NODE_0001186	2020-07-06	2020.513197
hCoV-19/Canada/Qc-HCLM-0081243503/2020_B.1.611_2020-08-11	2020-08-11	2020.610656
NODE_0001187	2020-07-07	2020.516277
hCoV-19/Canada/QC-HGA-T50920742D/2020_B.1.611_2020-07-09	2020-07-09	2020.520492
NODE_0001188	2020-07-08	2020.518789
hCoV-19/Canada/Qc-JUS-V921005299/2020_B.1.611_2020-07-20	2020-07-20	2020.550546
hCoV-19/Canada/QC-HSE-0084062067/2020_B.1.611_2020-08-01	2020-08-01	2020.583333
NODE_0001189	2020-03-15	2020.204505
NODE_0001190	2020-03-16	2020.207318
NODE_0001191	2020-07-03	2020.504109
hCoV-19/Canada/ON-PHL-20-02177/2020_B.1_2020-07-23	2020-07-23	2020.558743
hCoV-19/Canada/ON-PHL-20-01629/2020_B.1_2020-07-18	2020-07-18	2020.545082
NODE_0001192	2020-03-16	2020.207318
hCoV-19/Canada/ON-PHL-20-01494/2020_B.1_2020-07-09	2020-07-09	2020.520492
NODE_0001193	2020-03-22	2020.222678
hCoV-19/Canada/QC-1nIFV-45395101/2020_B.1.499_2020-03-22	2020-03-22	2020.222678
NODE_0001194	2020-03-27	2020.236339
hCoV-19/Canada/QC-JUS-V6010823/2020_B.1.499_2020-04-01	2020-04-01	2020.250000
hCoV-19/Canada/QC-JUS-V5301313/2020_B.1.499_2020-03-27	2020-03-27	2020.236339
NODE_0001195	2020-03-23	2020.224318
hCoV-19/Canada/QC-CHAL-0061114942/2020_B.1_2020-06-13	2020-06-13	2020.449454
NODE_0001196	2020-04-09	2020.270686
hCoV-19/Canada/QC-L00255943/2020_B.1_2020-04-30	2020-04-30	2020.329235
NODE_0001197	2020-07-22	2020.556985
hCoV-19/Canada/QC-HSE-0084062112/2020_B.1.615_2020-08-01	2020-08-01	2020.583333
NODE_0001198	2020-07-23	2020.560065
hCoV-19/Canada/Qc-JUS-V927155399/2020_B.1.615_2020-07-26	2020-07-26	2020.566940
NODE_0001199	2020-07-24	2020.561944
hCoV-19/Canada/QC-HSE-0084069646/2020_B.1.615_2020-08-08	2020-08-08	2020.602459
NODE_0001200	2020-07-31	2020.581039
hCoV-19/Canada/QC-HSE-0084082202/2020_B.1.615_2020-08-21	2020-08-21	2020.637978
hCoV-19/Canada/QC-1nIUH-0084071941/2020_B.1.615_2020-08-11	2020-08-11	2020.610656
NODE_0001201	2020-02-25	2020.150884
NODE_0001202	2020-02-27	2020.158148
NODE_0001203	2020-03-15	2020.203199
hCoV-19/Canada/QC-L00245456/2020_B.1.356_2020-04-02	2020-04-02	2020.252732
NODE_0001204	2020-03-16	2020.206279
hCoV-19/Canada/NL-NML-1390/2020_B.1.356_2020-03-25	2020-03-25	2020.230874
NODE_0001205	2020-03-20	2020.217140
hCoV-19/Canada/NL-NML-2399/2020_B.1.356_2020-04-16	2020-04-16	2020.290984
NODE_0001206	2020-03-20	2020.218248
hCoV-19/Canada/NL-NML-1398/2020_B.1.356_2020-04-09	2020-04-09	2020.271858
NODE_0001207	2020-03-21	2020.219945
hCoV-19/Canada/NL-NML-2401/2020_B.1.356_2020-04-24	2020-04-24	2020.312842
hCoV-19/Canada/NL_88/2020_B.1.356_2020-03-21	2020-03-21	2020.219945
NODE_0001208	2020-02-29	2020.161228
NODE_0001209	2020-03-20	2020.216965
hCoV-19/Canada/QC-JUS-V5300961/2020_B.1.597_2020-03-27	2020-03-27	2020.236339
NODE_0001210	2020-04-09	2020.272459
hCoV-19/Canada/Qc-HCLM-7051286298/2020_B.1.597_2020-08-30	2020-08-30	2020.662568
NODE_0001211	2020-04-10	2020.275539
hCoV-19/Canada/QC-1nIEOQ-T63117509Q/2020_B.1.367_2020-08-31	2020-08-31	2020.665301
hCoV-19/Canada/QC-1nIEOQ-0091299757/2020_B.1.597_2020-09-04	2020-09-04	2020.676230
NODE_0001212	2020-07-22	2020.554809
hCoV-19/Canada/QC-1nEAQ-0691532/2021_B.1.349_2021-02-15	2021-02-15	2021.124658
NODE_0001213	2020-10-22	2020.806457
NODE_0001214	2020-10-22	2020.807377
hCoV-19/Canada/ON-PHL-20-02849/2020_B.1.349_2020-10-22	2020-10-22	2020.807377
hCoV-19/Canada/ON-PHL-20-03037/2020_B.1.349_2020-10-29	2020-10-29	2020.826503
NODE_0001215	2020-11-02	2020.836141
hCoV-19/Canada/SK-NML-5599/2020_B.1.349_2020-11-30	2020-11-30	2020.913934
NODE_0001216	2020-11-03	2020.839221
NODE_0001217	2020-11-04	2020.842079
hCoV-19/Canada/ON-PHL-20-03332/2020_B.1.349_2020-11-04	2020-11-04	2020.842896
hCoV-19/Canada/ON-PHL-20-04447/2020_B.1.349_2020-12-08	2020-12-08	2020.935792
NODE_0001218	2020-12-05	2020.928546
NODE_0001219	2020-12-06	2020.931626
hCoV-19/Canada/AB-ABPHL-02465/2020_B.1.349_2020-12-20	2020-12-20	2020.968579
hCoV-19/Canada/SK-RRPL-131309/2021_B.1.349_2021-01-16	2021-01-16	2021.042466
NODE_0001220	2020-12-14	2020.951015
hCoV-19/Canada/SK-RRPL-133608/2021_B.1.349_2021-02-08	2021-02-08	2021.105479
NODE_0001221	2020-12-15	2020.954095
hCoV-19/Canada/SK-RRPL-131370/2021_B.1.349_2021-02-02	2021-02-02	2021.089041
NODE_0001222	2020-12-16	2020.957042
NODE_0001223	2020-12-17	2020.960122
hCoV-19/Canada/SK-NML-16579/2021_B.1.349_2021-01-04	2021-01-04	2021.009589
hCoV-19/Canada/MB-NML-16757/2021_B.1.349_2021-01-02	2021-01-02	2021.004110
NODE_0001224	2020-12-17	2020.960122
hCoV-19/Canada/SK-NML-17848/2021_B.1.349_2021-01-19	2021-01-19	2021.050685
NODE_0001225	2020-12-17	2020.960122
hCoV-19/Canada/SK-NML-16617/2020_B.1.349_2020-12-27	2020-12-27	2020.987705
hCoV-19/Canada/SK-NML-16545/2020_B.1.349_2020-12-31	2020-12-31	2020.998634
NODE_0001226	2020-02-25	2020.150884
NODE_0001227	2020-02-28	2020.160849
NODE_0001228	2020-04-16	2020.290636
hCoV-19/Canada/ON-PHL-20-80716/2020_B.1.350_2020-04-17	2020-04-17	2020.293716
hCoV-19/Canada/ON-PHL-20-80743/2020_B.1.350_2020-04-23	2020-04-23	2020.310109
NODE_0001229	2020-02-29	2020.161832
hCoV-19/Canada/ON-PHL-20-80811/2020_B.1.350_2020-03-18	2020-03-18	2020.211749
NODE_0001230	2020-02-29	2020.162658
NODE_0001231	2020-02-29	2020.163661
hCoV-19/Canada/Qc-L00260287/2020_B.1.350_2020-05-18	2020-05-18	2020.378415
NODE_0001232	2020-03-01	2020.165301
hCoV-19/Canada/ON-PHL-20-90013-v2/2020_B.1.350_2020-03-01	2020-03-01	2020.165301
hCoV-19/Canada/ON-PHL-20-90256/2020_B.1.350_2020-03-14	2020-03-14	2020.200820
NODE_0001233	2020-03-11	2020.192316
NODE_0001234	2020-03-12	2020.195396
hCoV-19/Canada/ON-PHL-20-00115/2020_B.1.350_2020-04-02	2020-04-02	2020.252732
hCoV-19/Canada/ON-PHL-20-80972/2020_B.1.350_2020-04-07	2020-04-07	2020.266393
NODE_0001235	2020-03-12	2020.195396
hCoV-19/Canada/QC-HGA-T30701692D/2020_B.1.350_2020-05-07	2020-05-07	2020.348361
NODE_0001236	2020-03-12	2020.195396
NODE_0001237	2020-03-12	2020.195396
hCoV-19/Canada/QC-HSCM-P8140405GP/2020_B.1.350_2020-06-14	2020-06-14	2020.452186
hCoV-19/Canada/Qc-LSPQ-L00234655/2020_B.1.350_2020-03-23	2020-03-23	2020.225410
NODE_0001238	2020-03-20	2020.216173
NODE_0001239	2020-05-13	2020.363950
hCoV-19/Canada/Qc-L00263421/2020_B.1.350_2020-05-26	2020-05-26	2020.400273
hCoV-19/Canada/QC-HGA-T40117352D/2020_B.1.350_2020-06-01	2020-06-01	2020.416667
NODE_0001240	2020-04-23	2020.310729
hCoV-19/Canada/Qc-JEW-Q9030985/2020_B.1.350_2020-05-03	2020-05-03	2020.337432
NODE_0001241	2020-05-15	2020.370219
hCoV-19/Canada/QC-1nKGZ-R0171271/2020_B.1.350_2020-06-17	2020-06-17	2020.460383
hCoV-19/Canada/Qc-JEW-Q9152100/2020_B.1.350_2020-05-15	2020-05-15	2020.370219
NODE_0001242	2020-06-01	2020.416123
NODE_0001243	2020-06-02	2020.419203
NODE_0001244	2020-06-03	2020.422283
hCoV-19/Canada/NS-NML-5503/2020_B.1.630_2020-09-30	2020-09-30	2020.747268
NODE_0001245	2020-11-07	2020.850338
hCoV-19/Canada/BC-BCCDC-167098/2020_B.1_2020-11-21	2020-11-21	2020.889344
hCoV-19/Canada/BC-BCCDC-166609/2020_B.1_2020-11-13	2020-11-13	2020.867486
NODE_0001246	2020-06-03	2020.422283
NODE_0001247	2020-06-12	2020.447646
hCoV-19/Canada/BC-BCCDC-3487/2020_B.1.428_2020-07-10	2020-07-10	2020.523224
NODE_0001248	2021-01-25	2021.066783
hCoV-19/Canada/ON-PHL-21-02150/2021_B.1.411_2021-01-26	2021-01-26	2021.069863
hCoV-19/Canada/ON-PHL-21-06706/2021_B.1.411_2021-02-22	2021-02-22	2021.143836
NODE_0001249	2020-11-11	2020.862894
hCoV-19/Canada/ON-PHL-21-24718/2020_B.1.346_2020-12-28	2020-12-28	2020.990437
NODE_0001250	2020-11-12	2020.863867
hCoV-19/Canada/ON-PHL-21-24738/2020_B.1.346_2020-12-24	2020-12-24	2020.979508
NODE_0001251	2020-11-12	2020.864754
hCoV-19/Canada/ON-PHL-20-04380/2020_B.1.346_2020-11-12	2020-11-12	2020.864754
NODE_0001252	2020-11-30	2020.912849
hCoV-19/Canada/ON-PHL-21-03261/2021_B.1.346_2021-01-26	2021-01-26	2021.069863
NODE_0001253	2020-12-01	2020.915929
NODE_0001254	2020-12-14	2020.951890
hCoV-19/Canada/ON-PHL-21-06257/2021_B.1.346_2021-02-28	2021-02-28	2021.160274
NODE_0001255	2021-01-14	2021.037541
hCoV-19/Canada/ON-PHL-21-07773/2021_B.1.346_2021-03-09	2021-03-09	2021.184932
hCoV-19/Canada/ON-PHL-21-08981/2021_B.1.346_2021-03-18	2021-03-18	2021.209589
NODE_0001256	2020-12-06	2020.931439
hCoV-19/Canada/ON-PHL-21-02781/2021_B.1.346_2021-01-21	2021-01-21	2021.056164
NODE_0001257	2020-12-06	2020.931439
hCoV-19/Canada/ON-PHL-21-00801/2021_B.1.346_2021-01-07	2021-01-07	2021.017808
NODE_0001258	2020-12-06	2020.931439
hCoV-19/Canada/ON-PHL-21-00005/2020_B.1.346_2020-12-15	2020-12-15	2020.954918
NODE_0001259	2021-01-03	2021.006849
hCoV-19/Canada/ON-PHL-21-01029/2021_B.1.346_2021-01-12	2021-01-12	2021.031507
hCoV-19/Canada/ON-PHL-21-02969/2021_B.1.346_2021-01-03	2021-01-03	2021.006849
NODE_0001260	2020-07-07	2020.514951
hCoV-19/Canada/ON-PHL-21-00169/2020_B.1.630_2020-12-13	2020-12-13	2020.949454
NODE_0001261	2020-11-13	2020.868671
