"Date"	"Lineage"	"Frequency"	"% Frequency"
2023-03-20	"BQ.1.5"	1	"0%"
2023-03-20	"CH.1.1"	33	"2%"
2023-03-20	"DV.1.1"	23	"1%"
2023-03-20	"EE.3"	5	"0%"
2023-03-20	"FD.1.1"	43	"2%"
2023-03-20	"other lineages"	431	"22%"
2023-03-20	"XBB.1.16"	13	"1%"
2023-03-20	"XBB.1.5"	1027	"53%"
2023-03-20	"XBB.1.5.31"	19	"1%"
2023-03-20	"XBB.1.5.32"	35	"2%"
2023-03-20	"XBB.1.5.39"	39	"2%"
2023-03-20	"XBB.1.5.7"	28	"1%"
2023-03-20	"XBB.1.9.1"	74	"4%"
2023-03-20	"XBF"	13	"1%"
2023-03-27	"BF.7"	0	"0%"
2023-03-27	"BQ.1"	11	"1%"
2023-03-27	"BQ.1.1"	78	"4%"
2023-03-27	"BQ.1.1.1"	3	"0%"
2023-03-27	"BQ.1.1.3"	0	"0%"
2023-03-27	"BQ.1.1.35"	12	"1%"
2023-03-27	"BQ.1.1.40"	3	"0%"
2023-03-27	"BQ.1.1.5"	1	"0%"
2023-03-27	"BQ.1.10"	5	"0%"
2023-03-27	"BQ.1.12"	1	"0%"
2023-03-27	"BQ.1.2"	18	"1%"
2023-03-27	"BQ.1.3"	0	"0%"
2023-03-27	"BQ.1.5"	0	"0%"
2023-03-27	"CH.1.1"	17	"1%"
2023-03-27	"DV.1.1"	40	"2%"
2023-03-27	"EE.3"	1	"0%"
2023-03-27	"FD.1.1"	42	"2%"
2023-03-27	"other lineages"	362	"20%"
2023-03-27	"XBB.1.16"	46	"3%"
2023-03-27	"XBB.1.5"	939	"52%"
2023-03-27	"XBB.1.5.31"	25	"1%"
2023-03-27	"XBB.1.5.32"	24	"1%"
2023-03-27	"XBB.1.5.39"	68	"4%"
2023-03-27	"XBB.1.5.7"	29	"2%"
2023-03-27	"XBB.1.9.1"	57	"3%"
2023-03-27	"XBF"	8	"0%"
2023-04-03	"BF.7"	0	"0%"
2023-04-03	"BQ.1"	6	"0%"
2023-04-03	"BQ.1.1"	32	"2%"
2023-04-03	"BQ.1.1.1"	5	"0%"
2023-04-03	"BQ.1.1.3"	0	"0%"
2023-04-03	"BQ.1.1.35"	7	"0%"
2023-04-03	"BQ.1.1.40"	1	"0%"
2023-04-03	"BQ.1.1.5"	3	"0%"
2023-04-03	"BQ.1.10"	3	"0%"
2023-04-03	"BQ.1.12"	0	"0%"
2023-04-03	"BQ.1.2"	4	"0%"
2023-04-03	"BQ.1.3"	0	"0%"
2023-04-03	"BQ.1.5"	0	"0%"
2023-04-03	"CH.1.1"	7	"0%"
2023-04-03	"DV.1.1"	30	"2%"
2023-04-03	"EE.3"	2	"0%"
2023-04-03	"FD.1.1"	63	"4%"
2023-04-03	"other lineages"	369	"26%"
2023-04-03	"XBB.1.16"	47	"3%"
2023-04-03	"XBB.1.5"	694	"48%"
2023-04-03	"XBB.1.5.31"	18	"1%"
2023-04-03	"XBB.1.5.32"	17	"1%"
2023-04-03	"XBB.1.5.39"	49	"3%"
2023-04-03	"XBB.1.5.7"	24	"2%"
2023-04-03	"XBB.1.9.1"	50	"3%"
2023-04-03	"XBF"	3	"0%"
2023-04-10	"BF.7"	0	"0%"
2023-04-10	"BQ.1"	2	"0%"
2023-04-10	"BQ.1.1"	25	"2%"
2023-04-10	"BQ.1.1.1"	1	"0%"
2023-04-10	"BQ.1.1.3"	0	"0%"
2023-04-10	"BQ.1.1.35"	7	"0%"
2023-04-10	"BQ.1.1.40"	1	"0%"
2023-04-10	"BQ.1.1.5"	2	"0%"
2023-04-10	"BQ.1.10"	1	"0%"
2023-04-10	"BQ.1.12"	0	"0%"
2023-04-10	"BQ.1.2"	3	"0%"
2023-04-10	"BQ.1.3"	0	"0%"
2023-04-10	"BQ.1.5"	0	"0%"
2023-04-10	"CH.1.1"	15	"1%"
2023-04-10	"DV.1.1"	11	"1%"
2023-04-10	"EE.3"	2	"0%"
2023-04-10	"FD.1.1"	77	"5%"
2023-04-10	"other lineages"	392	"26%"
2023-04-10	"XBB.1.16"	51	"3%"
2023-04-10	"XBB.1.5"	739	"49%"
2023-04-10	"XBB.1.5.31"	3	"0%"
2023-04-10	"XBB.1.5.32"	42	"3%"
2023-04-10	"XBB.1.5.39"	35	"2%"
2023-04-10	"XBB.1.5.7"	17	"1%"
2023-04-10	"XBB.1.9.1"	83	"5%"
2023-04-10	"XBF"	4	"0%"
2023-04-17	"BF.7"	0	"0%"
2023-04-17	"BQ.1"	1	"0%"
2023-04-17	"BQ.1.1"	4	"0%"
2023-04-17	"BQ.1.1.1"	1	"0%"
2023-04-17	"BQ.1.1.3"	1	"0%"
2023-04-17	"BQ.1.1.35"	0	"0%"
2023-04-17	"BQ.1.1.40"	0	"0%"
2023-04-17	"BQ.1.1.5"	2	"0%"
2023-04-17	"BQ.1.10"	0	"0%"
2023-04-17	"BQ.1.12"	0	"0%"
2023-04-17	"BQ.1.2"	5	"0%"
2023-04-17	"BQ.1.3"	0	"0%"
2023-04-17	"BQ.1.5"	0	"0%"
2023-04-17	"CH.1.1"	11	"1%"
2023-04-17	"DV.1.1"	27	"3%"
2023-04-17	"EE.3"	0	"0%"
2023-04-17	"FD.1.1"	63	"6%"
2023-04-17	"other lineages"	224	"22%"
2023-04-17	"XBB.1.16"	39	"4%"
2023-04-17	"XBB.1.5"	528	"52%"
2023-04-17	"XBB.1.5.31"	13	"1%"
2023-04-17	"XBB.1.5.32"	10	"1%"
2023-04-17	"XBB.1.5.39"	14	"1%"
2023-04-17	"XBB.1.5.7"	6	"1%"
2023-04-17	"XBB.1.9.1"	55	"5%"
2023-04-17	"XBF"	6	"1%"
2023-04-24	"BF.7"	0	"0%"
2023-04-24	"BQ.1"	0	"0%"
2023-04-24	"BQ.1.1"	2	"0%"
2023-04-24	"BQ.1.1.1"	0	"0%"
2023-04-24	"BQ.1.1.3"	0	"0%"
2023-04-24	"BQ.1.1.35"	1	"0%"
2023-04-24	"BQ.1.1.40"	1	"0%"
2023-04-24	"BQ.1.1.5"	0	"0%"
2023-04-24	"BQ.1.10"	0	"0%"
2023-04-24	"BQ.1.12"	0	"0%"
2023-04-24	"BQ.1.2"	3	"1%"
2023-04-24	"BQ.1.3"	0	"0%"
2023-04-24	"BQ.1.5"	0	"0%"
2023-04-24	"CH.1.1"	3	"1%"
2023-04-24	"DV.1.1"	29	"6%"
2023-04-24	"EE.3"	0	"0%"
2023-04-24	"FD.1.1"	55	"12%"
2023-04-24	"other lineages"	94	"20%"
2023-04-24	"XBB.1.16"	16	"3%"
2023-04-24	"XBB.1.5"	213	"45%"
2023-04-24	"XBB.1.5.31"	4	"1%"
2023-04-24	"XBB.1.5.32"	13	"3%"
2023-04-24	"XBB.1.5.39"	4	"1%"
2023-04-24	"XBB.1.5.7"	3	"1%"
2023-04-24	"XBB.1.9.1"	33	"7%"
2023-04-24	"XBF"	1	"0%"
2023-05-01	"BF.7"	0	"0%"
2023-05-01	"BQ.1"	0	"0%"
2023-05-01	"BQ.1.1"	2	"1%"
2023-05-01	"BQ.1.1.1"	0	"0%"
2023-05-01	"BQ.1.1.3"	0	"0%"
2023-05-01	"BQ.1.1.35"	3	"2%"
2023-05-01	"BQ.1.1.40"	1	"1%"
2023-05-01	"BQ.1.1.5"	0	"0%"
2023-05-01	"BQ.1.10"	0	"0%"
2023-05-01	"BQ.1.12"	0	"0%"
2023-05-01	"BQ.1.2"	0	"0%"
2023-05-01	"BQ.1.3"	0	"0%"
2023-05-01	"BQ.1.5"	0	"0%"
2023-05-01	"CH.1.1"	0	"0%"
2023-05-01	"DV.1.1"	9	"6%"
2023-05-01	"EE.3"	0	"0%"
2023-05-01	"FD.1.1"	26	"18%"
2023-05-01	"other lineages"	28	"19%"
2023-05-01	"XBB.1.16"	4	"3%"
2023-05-01	"XBB.1.5"	59	"40%"
2023-05-01	"XBB.1.5.31"	1	"1%"
2023-05-01	"XBB.1.5.32"	1	"1%"
2023-05-01	"XBB.1.5.39"	1	"1%"
2023-05-01	"XBB.1.5.7"	1	"1%"
2023-05-01	"XBB.1.9.1"	12	"8%"
2023-05-01	"XBF"	0	"0%"
