"Date"	"Lineage"	"Frequency"	"% Frequency"
2023-05-22	"XBB.1.5.30"	5	"0%"
2023-05-22	"XBB.1.5.31"	1	"0%"
2023-05-22	"XBB.1.5.32"	13	"1%"
2023-05-22	"XBB.1.5.37"	10	"1%"
2023-05-22	"XBB.1.5.39"	14	"1%"
2023-05-22	"XBB.1.5.4"	9	"1%"
2023-05-22	"XBB.1.5.47"	0	"0%"
2023-05-22	"XBB.1.5.49"	24	"2%"
2023-05-22	"XBB.1.5.50"	4	"0%"
2023-05-22	"XBB.1.5.67"	1	"0%"
2023-05-22	"XBB.1.5.69"	0	"0%"
2023-05-22	"XBB.1.5.7"	18	"2%"
2023-05-22	"XBB.1.5.72"	9	"1%"
2023-05-22	"XBB.1.5.73"	3	"0%"
2023-05-22	"XBB.1.9.1"	37	"3%"
2023-05-22	"XBB.1.9.2"	30	"3%"
2023-05-22	"XBB.2.3"	21	"2%"
2023-05-22	"XBB.2.3.2"	9	"1%"
2023-05-22	"XBB.2.3.3"	6	"1%"
2023-05-29	"BQ.1.1"	0	"0%"
2023-05-29	"CH.1.1"	2	"0%"
2023-05-29	"DV.1.1"	7	"1%"
2023-05-29	"EG.1"	19	"2%"
2023-05-29	"EG.5.1"	3	"0%"
2023-05-29	"EG.5.1.1"	10	"1%"
2023-05-29	"EG.5.2"	0	"0%"
2023-05-29	"EG.6.1"	5	"0%"
2023-05-29	"EU.1.1"	3	"0%"
2023-05-29	"FD.1.1"	88	"8%"
2023-05-29	"FE.1.1.1"	9	"1%"
2023-05-29	"FL.13"	3	"0%"
2023-05-29	"FL.15"	15	"1%"
2023-05-29	"FL.2"	5	"0%"
2023-05-29	"FL.4"	41	"4%"
2023-05-29	"FL.5"	17	"2%"
2023-05-29	"FY.5"	3	"0%"
2023-05-29	"other lineages"	242	"23%"
2023-05-29	"XBB.1.16"	154	"15%"
2023-05-29	"XBB.1.16.1"	20	"2%"
2023-05-29	"XBB.1.16.2"	11	"1%"
2023-05-29	"XBB.1.16.3"	3	"0%"
2023-05-29	"XBB.1.19.1"	1	"0%"
2023-05-29	"XBB.1.5"	187	"18%"
2023-05-29	"XBB.1.5.1"	7	"1%"
2023-05-29	"XBB.1.5.10"	4	"0%"
2023-05-29	"XBB.1.5.12"	2	"0%"
2023-05-29	"XBB.1.5.13"	12	"1%"
2023-05-29	"XBB.1.5.15"	4	"0%"
2023-05-29	"XBB.1.5.17"	8	"1%"
2023-05-29	"XBB.1.5.2"	4	"0%"
2023-05-29	"XBB.1.5.20"	2	"0%"
2023-05-29	"XBB.1.5.30"	0	"0%"
2023-05-29	"XBB.1.5.31"	2	"0%"
2023-05-29	"XBB.1.5.32"	8	"1%"
2023-05-29	"XBB.1.5.37"	2	"0%"
2023-05-29	"XBB.1.5.39"	12	"1%"
2023-05-29	"XBB.1.5.4"	2	"0%"
2023-05-29	"XBB.1.5.47"	0	"0%"
2023-05-29	"XBB.1.5.49"	18	"2%"
2023-05-29	"XBB.1.5.50"	7	"1%"
2023-05-29	"XBB.1.5.67"	0	"0%"
2023-05-29	"XBB.1.5.69"	0	"0%"
2023-05-29	"XBB.1.5.7"	8	"1%"
2023-05-29	"XBB.1.5.72"	3	"0%"
2023-05-29	"XBB.1.5.73"	0	"0%"
2023-05-29	"XBB.1.9.1"	45	"4%"
2023-05-29	"XBB.1.9.2"	26	"2%"
2023-05-29	"XBB.2.3"	11	"1%"
2023-05-29	"XBB.2.3.2"	7	"1%"
2023-05-29	"XBB.2.3.3"	7	"1%"
2023-06-05	"BQ.1.1"	0	"0%"
2023-06-05	"CH.1.1"	0	"0%"
2023-06-05	"DV.1.1"	1	"0%"
2023-06-05	"EG.1"	4	"1%"
2023-06-05	"EG.5.1"	1	"0%"
2023-06-05	"EG.5.1.1"	3	"0%"
2023-06-05	"EG.5.2"	1	"0%"
2023-06-05	"EG.6.1"	0	"0%"
2023-06-05	"EU.1.1"	1	"0%"
2023-06-05	"FD.1.1"	56	"8%"
2023-06-05	"FE.1.1.1"	9	"1%"
2023-06-05	"FL.13"	9	"1%"
2023-06-05	"FL.15"	7	"1%"
2023-06-05	"FL.2"	2	"0%"
2023-06-05	"FL.4"	55	"7%"
2023-06-05	"FL.5"	1	"0%"
2023-06-05	"FY.5"	0	"0%"
2023-06-05	"other lineages"	179	"24%"
2023-06-05	"XBB.1.16"	72	"10%"
2023-06-05	"XBB.1.16.1"	14	"2%"
2023-06-05	"XBB.1.16.2"	7	"1%"
2023-06-05	"XBB.1.16.3"	8	"1%"
2023-06-05	"XBB.1.19.1"	4	"1%"
2023-06-05	"XBB.1.5"	142	"19%"
2023-06-05	"XBB.1.5.1"	0	"0%"
2023-06-05	"XBB.1.5.10"	7	"1%"
2023-06-05	"XBB.1.5.12"	0	"0%"
2023-06-05	"XBB.1.5.13"	12	"2%"
2023-06-05	"XBB.1.5.15"	6	"1%"
2023-06-05	"XBB.1.5.17"	8	"1%"
2023-06-05	"XBB.1.5.2"	1	"0%"
2023-06-05	"XBB.1.5.20"	3	"0%"
2023-06-05	"XBB.1.5.30"	3	"0%"
2023-06-05	"XBB.1.5.31"	7	"1%"
2023-06-05	"XBB.1.5.32"	1	"0%"
2023-06-05	"XBB.1.5.37"	3	"0%"
2023-06-05	"XBB.1.5.39"	4	"1%"
2023-06-05	"XBB.1.5.4"	0	"0%"
2023-06-05	"XBB.1.5.47"	0	"0%"
2023-06-05	"XBB.1.5.49"	8	"1%"
2023-06-05	"XBB.1.5.50"	6	"1%"
2023-06-05	"XBB.1.5.67"	1	"0%"
2023-06-05	"XBB.1.5.69"	0	"0%"
2023-06-05	"XBB.1.5.7"	1	"0%"
2023-06-05	"XBB.1.5.72"	15	"2%"
2023-06-05	"XBB.1.5.73"	1	"0%"
2023-06-05	"XBB.1.9.1"	49	"7%"
2023-06-05	"XBB.1.9.2"	12	"2%"
2023-06-05	"XBB.2.3"	7	"1%"
2023-06-05	"XBB.2.3.2"	1	"0%"
2023-06-05	"XBB.2.3.3"	4	"1%"
2023-06-12	"BQ.1.1"	0	"0%"
2023-06-12	"CH.1.1"	0	"0%"
2023-06-12	"DV.1.1"	2	"0%"
2023-06-12	"EG.1"	5	"1%"
2023-06-12	"EG.5.1"	5	"1%"
2023-06-12	"EG.5.1.1"	12	"2%"
2023-06-12	"EG.5.2"	1	"0%"
2023-06-12	"EG.6.1"	10	"2%"
2023-06-12	"EU.1.1"	2	"0%"
2023-06-12	"FD.1.1"	49	"8%"
2023-06-12	"FE.1.1.1"	4	"1%"
2023-06-12	"FL.13"	7	"1%"
2023-06-12	"FL.15"	3	"1%"
2023-06-12	"FL.2"	5	"1%"
2023-06-12	"FL.4"	24	"4%"
2023-06-12	"FL.5"	0	"0%"
2023-06-12	"FY.5"	1	"0%"
2023-06-12	"other lineages"	152	"26%"
2023-06-12	"XBB.1.16"	62	"11%"
2023-06-12	"XBB.1.16.1"	11	"2%"
2023-06-12	"XBB.1.16.2"	7	"1%"
2023-06-12	"XBB.1.16.3"	6	"1%"
2023-06-12	"XBB.1.19.1"	18	"3%"
2023-06-12	"XBB.1.5"	90	"15%"
2023-06-12	"XBB.1.5.1"	1	"0%"
2023-06-12	"XBB.1.5.10"	9	"2%"
2023-06-12	"XBB.1.5.12"	1	"0%"
2023-06-12	"XBB.1.5.13"	6	"1%"
2023-06-12	"XBB.1.5.15"	2	"0%"
2023-06-12	"XBB.1.5.17"	0	"0%"
2023-06-12	"XBB.1.5.2"	0	"0%"
2023-06-12	"XBB.1.5.20"	1	"0%"
2023-06-12	"XBB.1.5.30"	1	"0%"
2023-06-12	"XBB.1.5.31"	2	"0%"
2023-06-12	"XBB.1.5.32"	0	"0%"
2023-06-12	"XBB.1.5.37"	3	"1%"
2023-06-12	"XBB.1.5.39"	2	"0%"
2023-06-12	"XBB.1.5.4"	1	"0%"
2023-06-12	"XBB.1.5.47"	0	"0%"
2023-06-12	"XBB.1.5.49"	2	"0%"
2023-06-12	"XBB.1.5.50"	3	"1%"
2023-06-12	"XBB.1.5.67"	1	"0%"
2023-06-12	"XBB.1.5.69"	0	"0%"
2023-06-12	"XBB.1.5.7"	0	"0%"
2023-06-12	"XBB.1.5.72"	4	"1%"
2023-06-12	"XBB.1.5.73"	4	"1%"
2023-06-12	"XBB.1.9.1"	41	"7%"
2023-06-12	"XBB.1.9.2"	9	"2%"
2023-06-12	"XBB.2.3"	8	"1%"
2023-06-12	"XBB.2.3.2"	2	"0%"
2023-06-12	"XBB.2.3.3"	4	"1%"
2023-06-19	"BQ.1.1"	1	"0%"
2023-06-19	"CH.1.1"	2	"0%"
2023-06-19	"DV.1.1"	0	"0%"
2023-06-19	"EG.1"	12	"2%"
2023-06-19	"EG.5.1"	1	"0%"
2023-06-19	"EG.5.1.1"	6	"1%"
