"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"	"Highlight"	"lineType"	"reference"
"MC.10.1*"	0.03751188	0.01992	0.0551	27	"Newfoundland and Labrador"	0	"dashed"	"XEC*"
"MC.10*"	0.03674937	0.01971	0.05379	29	"Newfoundland and Labrador"	0	"dashed"	"XEC*"
"MC.10.1*"	0.0349725	0.00701	0.06293	17	"Nova Scotia"	0	"dashed"	"XEC*"
"NY*"	0.03459969	0.02641	0.04279	122	"Alberta"	0	"dashed"	"XEC*"
"LF.7.7*"	0.03415948	0.02514	0.04318	93	"Ontario"	0	"dashed"	"XEC*"
"XEC.9"	0.03386188	0.01136	0.05636	13	"Newfoundland and Labrador"	0	"dashed"	"XEC"
"LF.7.7.2"	0.03344455	0.02425	0.04264	88	"Ontario"	0	"dashed"	"XEC"
"NL.4.1*"	0.03343495	0.0143	0.05257	16	"Ontario"	0	"dashed"	"XEC*"
"LF.7.7.1"	0.03289203	0.01605	0.04974	17	"Canada"	0	"dashed"	"XEC"
"PA.1"	0.03197899	0.02066	0.0433	40	"Canada"	0	"dashed"	"XEC"
"NL.4*"	0.030745	0.01233	0.04916	17	"Ontario"	0	"dashed"	"XEC*"
"LP.8.1.1"	0.03009062	0.01847	0.04171	65	"British Columbia"	0	"dashed"	"XEC"
"LP.8.1.1"	0.02845276	0.02491	0.032	752	"Canada"	0	"dashed"	"XEC"
"NY*"	0.02838027	0.02355	0.03321	575	"Ontario"	0	"dashed"	"XEC*"
"MC.10.1.7"	0.02837676	0.0064	0.05035	16	"Newfoundland and Labrador"	0	"dashed"	"XEC"
"LF.7*"	0.02808008	0.02068	0.03548	146	"Ontario"	0	"dashed"	"XEC*"
"LF*"	0.02808008	0.02068	0.03548	146	"Ontario"	0	"dashed"	"XEC*"
"KP*"	0.02773377	0.01547	0.04	71	"Newfoundland and Labrador"	0	"dashed"	"XEC*"
"NY*"	0.02765833	0.02427	0.03105	904	"Canada"	0	"dashed"	"XEC*"
"JN.1.16*"	0.02752941	0.0203	0.03475	157	"Ontario"	0	"dashed"	"XEC*"
"LP.8.1*"	0.02749416	0.02288	0.03211	715	"Ontario"	0	"dashed"	"XEC*"
"LP*"	0.02737911	0.02277	0.03199	716	"Ontario"	0	"dashed"	"XEC*"
"KP.1.1*"	0.02737911	0.02277	0.03199	716	"Ontario"	0	"dashed"	"XEC*"
"NB.1*"	0.02723369	0.01284	0.04163	26	"British Columbia"	0	"dashed"	"XEC*"
"LP.8.1.1"	0.02723345	0.02237	0.0321	522	"Ontario"	0	"dashed"	"XEC"
"NL.4.1.1"	0.02635106	0.00624	0.04646	14	"Ontario"	0	"dashed"	"XEC"
"PA*"	0.02564306	0.01579	0.0355	52	"Canada"	0	"dashed"	"XEC*"
"LP.8.1*"	0.02531815	0.02227	0.02837	1246	"Canada"	0	"dashed"	"XEC*"
"LP*"	0.02525899	0.02221	0.02831	1248	"Canada"	0	"dashed"	"XEC*"
"KP.1.1*"	0.02521588	0.02217	0.02826	1249	"Canada"	0	"dashed"	"XEC*"
"NY.7"	0.02488508	0.01096	0.03881	24	"Canada"	0	"dashed"	"XEC"
"MC*"	0.02423359	0.01044	0.03803	39	"Newfoundland and Labrador"	0	"dashed"	"XEC*"
"KP.3.1*"	0.02423359	0.01044	0.03803	39	"Newfoundland and Labrador"	0	"dashed"	"XEC*"
"XEC.8.1"	0.02345125	0.00989	0.03701	32	"Ontario"	0	"dashed"	"XEC"
"KP.3*"	0.0233236	0.01027	0.03638	47	"Newfoundland and Labrador"	0	"dashed"	"XEC*"
"LF.7*"	0.02305287	0.01017	0.03594	28	"Alberta"	0	"dashed"	"XEC*"
"LF*"	0.02305287	0.01017	0.03594	28	"Alberta"	0	"dashed"	"XEC*"
"LP.8.1*"	0.02250403	0.01685	0.02816	250	"Alberta"	0	"dashed"	"XEC*"
"LP*"	0.02250403	0.01685	0.02816	250	"Alberta"	0	"dashed"	"XEC*"
"KP.1.1*"	0.02250403	0.01685	0.02816	250	"Alberta"	0	"dashed"	"XEC*"
"NL.4.1*"	0.02240648	0.00823	0.03659	24	"Canada"	0	"dashed"	"XEC*"
"XEC.18"	0.02158266	0.00985	0.03331	35	"Canada"	0	"dashed"	"XEC"
"LF.7.7*"	0.02154288	0	0.04466	63	"Quebec"	0	"dashed"	"XEC*"
"NW*"	0.02145631	0.00088	0.04204	11	"Canada"	0	"dashed"	"XEC*"
"NL.4.1.1"	0.02119462	0.00343	0.03896	15	"Canada"	0	"dashed"	"XEC"
"NY*"	0.02116994	0.0114	0.03094	124	"British Columbia"	0	"dashed"	"XEC*"
"MC.10*"	0.02115944	0	0.04542	39	"Nova Scotia"	0	"dashed"	"XEC*"
"NY.1"	0.02099406	0.00012	0.04187	13	"Ontario"	0	"dashed"	"XEC"
"LP.8.1"	0.02078965	0.01269	0.02889	107	"Ontario"	0	"dashed"	"XEC"
"LF.7.7.2"	0.02078104	0	0.04393	62	"Quebec"	0	"dashed"	"XEC"
"NL.4*"	0.02014523	0.00648	0.03381	26	"Canada"	0	"dashed"	"XEC*"
"LP.8.1*"	0.02008433	0.01103	0.02914	168	"British Columbia"	0	"dashed"	"XEC*"
"LP*"	0.02008433	0.01103	0.02914	168	"British Columbia"	0	"dashed"	"XEC*"
"LP.8.1.5"	0.01976937	0.00165	0.03789	14	"Canada"	0	"dashed"	"XEC"
"KP.1.1*"	0.01975852	0.01073	0.02878	169	"British Columbia"	0	"dashed"	"XEC*"
"NY.2"	0.01932118	0.01018	0.02846	62	"Canada"	0	"dashed"	"XEC"
"LF.7*"	0.01841194	0.01355	0.02327	286	"Canada"	0	"dashed"	"XEC*"
"LF*"	0.01820988	0.01336	0.02306	287	"Canada"	0	"dashed"	"XEC*"
"LF.7.7*"	0.01813591	0.01217	0.0241	174	"Canada"	0	"dashed"	"XEC*"
"JN.1.16*"	0.0174838	0.01288	0.02208	335	"Canada"	0	"dashed"	"XEC*"
"NL*"	0.01720491	0	0.03489	12	"Alberta"	0	"dashed"	"XEC*"
"XEC.18"	0.01659427	0	0.04627	17	"Newfoundland and Labrador"	0	"dashed"	"XEC"
"LF.7*"	0.01639981	0	0.03741	84	"Quebec"	0	"dashed"	"XEC*"
"LF.7.7.2"	0.01630597	0.01004	0.02257	157	"Canada"	0	"dashed"	"XEC"
"XEC.11*"	0.0162896	0.00218	0.0304	30	"Ontario"	0	"dashed"	"XEC*"
"NF*"	0.01623087	0	0.03911	11	"Ontario"	0	"dashed"	"XEC*"
"NY.1"	0.01603388	0.00474	0.02733	38	"Canada"	0	"dashed"	"XEC"
"MC.10.1"	0.01596034	0.01012	0.0218	142	"Canada"	0	"dashed"	"XEC"
"KP*"	0.01567145	0.01064	0.02071	368	"Alberta"	0	"dashed"	"XEC*"
"XEC.8.1"	0.01514331	0.00328	0.02701	36	"Canada"	0	"dashed"	"XEC"
"LF*"	0.01473068	0	0.0355	85	"Quebec"	0	"dashed"	"XEC*"
"MC.10.1*"	0.01465176	0.0106	0.0187	398	"Canada"	0	"dashed"	"XEC*"
"NF.1.3"	0.01460857	0.0036	0.02561	42	"Canada"	0	"dashed"	"XEC"
"JN.1.16*"	0.01421833	0	0.03485	87	"Quebec"	0	"dashed"	"XEC*"
"MC.10.2"	0.01419403	0	0.04914	18	"Nova Scotia"	0	"dashed"	"XEC"
"MC.10*"	0.01355171	0.00967	0.01743	458	"Canada"	0	"dashed"	"XEC*"
"XEC.11.1*"	0.01331407	0	0.02956	23	"Ontario"	0	"dashed"	"XEC*"
"LB.1*"	0.01326752	0	0.03011	13	"Alberta"	0	"dashed"	"XEC*"
"KP*"	0.01325367	0.0052	0.0213	319	"British Columbia"	0	"dashed"	"XEC*"
"MC.10.1*"	0.01241919	0	0.02578	35	"British Columbia"	0	"dashed"	"XEC*"
"KP*"	0.01231258	0	0.03293	102	"Nova Scotia"	0	"dashed"	"XEC*"
"NF*"	0.01219684	0.00174	0.02266	48	"Canada"	0	"dashed"	"XEC*"
"NF.1*"	0.0121198	0.00145	0.02279	46	"Canada"	0	"dashed"	"XEC*"
"XEC.11.1"	0.01173699	0	0.02965	19	"Ontario"	0	"dashed"	"XEC"
"JN.1.16*"	0.01144965	0.00232	0.02058	59	"Alberta"	0	"dashed"	"XEC*"
"LF.7.8"	0.01131148	0	0.03043	14	"Canada"	0	"dashed"	"XEC"
"MC.10*"	0.01128664	0	0.02407	40	"British Columbia"	0	"dashed"	"XEC*"
"XEK.1"	0.01115723	0	0.02764	19	"Canada"	0	"dashed"	"XEC"
"MC.10.2"	0.01104734	0	0.02271	38	"Canada"	0	"dashed"	"XEC"
"JN.1.16*"	0.01100605	0	0.03044	13	"British Columbia"	0	"dashed"	"XEC*"
"KP*"	0.01088993	0	0.02649	70	"New Brunswick"	0	"dashed"	"XEC*"
"MC.10.1.7"	0.01085967	0.00467	0.01705	153	"Canada"	0	"dashed"	"XEC"
"XEC.11.1*"	0.01070481	0.00014	0.02127	47	"Canada"	0	"dashed"	"XEC*"
"LF.7*"	0.01069605	0	0.03074	12	"British Columbia"	0	"dashed"	"XEC*"
"LF*"	0.01069605	0	0.03074	12	"British Columbia"	0	"dashed"	"XEC*"
"XEC.11.1"	0.01027812	0	0.02132	43	"Canada"	0	"dashed"	"XEC"
"XEC.14"	0.01023897	0	0.0243	32	"Ontario"	0	"dashed"	"XEC"
"MC.10.1*"	0.01009176	0	0.03845	24	"Quebec"	0	"dashed"	"XEC*"
"MC.10.1*"	0.01007622	0.00418	0.01598	249	"Ontario"	0	"dashed"	"XEC*"
"NT*"	0.00984289	0	0.02906	14	"Canada"	0	"dashed"	"XEC*"
"XEC.2.2"	0.00983271	0	0.02219	45	"Ontario"	0	"dashed"	"XEC"
"KP*"	0.00980338	0.0073	0.01231	3108	"Canada"	0	"dashed"	"XEC*"
"NY.2"	0.00974865	0	0.02219	56	"British Columbia"	0	"dashed"	"XEC"
"LP.8.1"	0.00971088	0.0044	0.01502	216	"Canada"	0	"dashed"	"XEC"
"NL*"	0.00938841	0.0022	0.01658	111	"Canada"	0	"dashed"	"XEC*"
"NL*"	0.00912881	0	0.01867	75	"Ontario"	0	"dashed"	"XEC*"
"LB.1*"	0.00912881	0	0.01867	75	"Ontario"	0	"dashed"	"XEC*"
"MC.10*"	0.00905289	0	0.03619	26	"Quebec"	0	"dashed"	"XEC*"
"LF.7.2.1"	0.0090255	0	0.02459	22	"Canada"	0	"dashed"	"XEC"
"MC.1.2"	0.00897436	0	0.03693	27	"Nova Scotia"	0	"dashed"	"XEC"
"NL.3"	0.00891427	0	0.02312	31	"Ontario"	0	"dashed"	"XEC"
"MC.10.1.7"	0.00886688	0.00078	0.01696	110	"Ontario"	0	"dashed"	"XEC"
"LB.1*"	0.00878132	0.00163	0.01594	113	"Canada"	0	"dashed"	"XEC*"
"KP*"	0.0087743	0.005	0.01255	1920	"Ontario"	0	"dashed"	"XEC*"
"KP.3*"	0.00865441	0	0.02972	91	"Nova Scotia"	0	"dashed"	"XEC*"
"MC.10*"	0.0085874	0.00284	0.01433	274	"Ontario"	0	"dashed"	"XEC*"
"MC.10.1*"	0.00834654	0	0.03321	17	"New Brunswick"	0	"dashed"	"XEC*"
"MC.10.2*"	0.00812218	0	0.0416	20	"Nova Scotia"	0	"dashed"	"XEC*"
"KP.3.3.5"	0.00791939	0	0.01848	49	"Canada"	0	"dashed"	"XEC"
"XEC.11*"	0.00755714	0	0.01664	68	"Canada"	0	"dashed"	"XEC*"
"MC*"	0.00718894	0	0.02859	87	"Nova Scotia"	0	"dashed"	"XEC*"
"KP.3.1*"	0.00718894	0	0.02859	87	"Nova Scotia"	0	"dashed"	"XEC*"
"NL.3"	0.00607697	0	0.01927	32	"Canada"	0	"dashed"	"XEC"
"MC.1*"	0.00596511	0	0.02383	18	"British Columbia"	0	"dashed"	"XEC*"
"KP.3.1.1"	0.00596348	0	0.01846	40	"British Columbia"	0	"dashed"	"XEC"
"MC.10.2*"	0.00589537	0	0.01617	54	"Canada"	0	"dashed"	"XEC*"
"KP.3*"	0.00561951	0	0.01451	148	"British Columbia"	0	"dashed"	"XEC*"
"XEC.2.2"	0.00554427	0	0.01532	63	"Canada"	0	"dashed"	"XEC"
"NP.1"	0.00515213	0	0.01297	129	"Ontario"	0	"dashed"	"XEC"
"MC*"	0.00512142	0	0.01231	103	"Alberta"	0	"dashed"	"XEC*"
"KP.3.1*"	0.00512142	0	0.01231	103	"Alberta"	0	"dashed"	"XEC*"
"XEC.8*"	0.00486486	0	0.01279	132	"Ontario"	0	"dashed"	"XEC*"
"MC.10*"	0.00484217	0	0.02911	18	"New Brunswick"	0	"dashed"	"XEC*"
"PA.1"	0.00418612	0	0.02256	18	"British Columbia"	0	"dashed"	"XEC"
"PA*"	0.00418612	0	0.02256	18	"British Columbia"	0	"dashed"	"XEC*"
"MC.1.7"	0.00405635	0	0.02407	17	"Ontario"	0	"dashed"	"XEC"
"XEK*"	0.00399874	0	0.02441	13	"British Columbia"	0	"dashed"	"XEC*"
"NP*"	0.00369744	0	0.01072	179	"Ontario"	0	"dashed"	"XEC*"
"NY.1"	0.00367433	0	0.01656	24	"Alberta"	0	"dashed"	"XEC"
"KP.3.3*"	0.00332975	0	0.00842	278	"Canada"	0	"dashed"	"XEC*"
"KP.3*"	0.00315898	0	0.01006	118	"Alberta"	0	"dashed"	"XEC*"
"MC.10.1.1"	0.00286138	0	0.02493	12	"Canada"	0	"dashed"	"XEC"
"KP.3.3*"	0.00232477	0	0.00885	219	"Ontario"	0	"dashed"	"XEC*"
"XEC.1"	0.00207632	0	0.01772	25	"Canada"	0	"dashed"	"XEC"
"NF.1.3"	0.00156283	0	0.01387	30	"Alberta"	0	"dashed"	"XEC"
"NB.1"	0.00129855	0	0.02354	12	"Canada"	0	"dashed"	"XEC"
"XEC.8*"	0.00118115	0	0.00807	145	"Canada"	0	"dashed"	"XEC*"
"MC.21*"	0.00105499	0	0.01669	30	"Ontario"	0	"dashed"	"XEC*"
"LF.7.1*"	0.00102923	0	0.01331	41	"Canada"	0	"dashed"	"XEC*"
"NF.1*"	0.00086731	0	0.01306	31	"Alberta"	0	"dashed"	"XEC*"
"NF*"	0.00086731	0	0.01306	31	"Alberta"	0	"dashed"	"XEC*"
"MC.21.1"	0.00076816	0	0.01668	29	"Ontario"	0	"dashed"	"XEC"
"KP.3.3.2"	0.00067008	0	0.01073	64	"Canada"	0	"dashed"	"XEC"
"NP*"	0.00061395	0	0.00644	217	"Canada"	0	"dashed"	"XEC*"
"NP.1"	0.00058194	0	0.00731	153	"Canada"	0	"dashed"	"XEC"
"MC.1.7"	0.00052351	0	0.0196	17	"Canada"	0	"dashed"	"XEC"
"MC*"	0.0003288	0	0.00972	131	"British Columbia"	0	"dashed"	"XEC*"
"KP.3.1*"	0.0003288	0	0.00972	131	"British Columbia"	0	"dashed"	"XEC*"
"MC.10.1"	0.00014164	0	0.00984	86	"Ontario"	0	"dashed"	"XEC"
"XEC.2"	0.000124	0	0.00688	154	"Canada"	0	"dashed"	"XEC"
"MC.1*"	0.0001186	0	0.02505	41	"Nova Scotia"	0	"dashed"	"XEC*"
