"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"
"XBB.1.11.1"	0.04985862	0.02685	0.07287	17	"Canada"
"XBB.1.9*"	0.04957598	NA	NA	13	"Nova Scotia"
"XBB.1.18.1*"	0.0492889	0.03048	0.0681	30	"Quebec"
"XBB.1.18.1.1*"	0.04913243	0.03005	0.06822	29	"Quebec"
"XBB.1.9.2"	0.04873391	0.02831	0.06915	25	"Quebec"
"XBB.1.5.67"	0.04863685	0.03609	0.06119	57	"Ontario"
"XBB.2.3.3"	0.04858206	0.03222	0.06494	34	"Canada"
"XBB.1.18.1*"	0.04836735	0.03961	0.05713	121	"Canada"
"FE.1.1"	0.04814162	0.0327	0.06358	37	"Ontario"
"XBB.1.5.66"	0.04810548	0.03438	0.06183	47	"Ontario"
"XBB.2*"	0.0476911	0.01671	0.07867	24	"British Columbia"
"FL.5"	0.04707762	0.02469	0.06946	17	"Ontario"
"XBB.1.5.30"	0.04636555	0.02226	0.07047	31	"Newfoundland and Labrador"
"FE.1.1"	0.0463441	0.02684	0.06585	26	"Quebec"
"XBB.2.3*"	0.04581288	0.03751	0.05411	128	"Canada"
"XBB.1.5.1"	0.04544937	0.02991	0.06099	50	"Alberta"
"FK.1*"	0.0448766	0.01761	0.07214	11	"Ontario"
"XBB.1.5.26"	0.04426258	0.01972	0.06881	14	"Canada"
"FD.1.1"	0.04391018	0.04006	0.04776	619	"Canada"
"XBB.1.5.15.1*"	0.04345252	0.03964	0.04726	628	"Canada"
"FE.1"	0.04314062	0.02219	0.06409	18	"Canada"
"XBB.1.5.49"	0.04275552	0.01974	0.06577	40	"British Columbia"
"XBB.1.5.17"	0.04253154	0.00102	0.08404	12	"British Columbia"
"XBB.1.5.17*"	0.04253154	0.00102	0.08404	12	"British Columbia"
"XBB.1.5.12"	0.04204825	0.0308	0.0533	63	"Ontario"
"XBB.1.9.1"	0.04167036	0.01563	0.06771	31	"British Columbia"
"XBB.1.5.26"	0.04134371	0.01434	0.06835	12	"Quebec"
"EL.1"	0.04102902	0.02069	0.06137	19	"Canada"
"XBB.2.3*"	0.04084866	0.02091	0.06078	22	"Quebec"
"XBB.2.3"	0.04081236	0.01104	0.07058	12	"Alberta"
"XBB.1.9.2"	0.04063692	0.03077	0.0505	82	"Canada"
"XBB.1.5.56"	0.04014101	0.02573	0.05455	38	"Canada"
"XBB.1.5.36"	0.04007387	0.019	0.06114	17	"Ontario"
"XBB.1.5.26*"	0.03967429	0.02494	0.05441	36	"Canada"
"XBB.1.5.14*"	0.03940738	0.00884	0.06998	11	"Alberta"
"XBB.1.9.2*"	0.03931017	0.02847	0.05015	64	"Ontario"
"FL.5"	0.0388625	0.02827	0.04945	69	"Canada"
"FL.3"	0.03870256	0.0144	0.063	13	"Canada"
"XBB.1.5.37"	0.03848958	0.02388	0.05309	36	"Canada"
"XBB.1.16.2"	0.03835168	0.02969	0.04701	104	"Canada"
"XBB.1.5.69"	0.0380025	0.02531	0.05069	46	"Ontario"
"EU.1.1"	0.03793459	0.01802	0.05785	19	"Canada"
"XBB.1.9.1"	0.03777938	0.02929	0.04627	120	"Quebec"
"XBB.1.9.1.3*"	0.03767205	0.02094	0.0544	27	"Canada"
"XBB.1.5.26.1*"	0.03719003	0.01877	0.05561	22	"Canada"
"XBB.2*"	0.0369186	0.01899	0.05484	25	"Quebec"
"XBB.2.3"	0.03680748	0.01137	0.06225	11	"Ontario"
"XBB.1.5.47"	0.0366419	0.00981	0.06347	11	"Quebec"
"XBB.1.5.35"	0.03633379	0.02544	0.04723	63	"Canada"
"XBB.1.9.2*"	0.03595096	0.02958	0.04232	186	"Canada"
"XBB.1.9.2"	0.03568541	0.02209	0.04928	38	"Ontario"
"GB.1"	0.0355113	0.01088	0.06015	12	"Canada"
"XBB.1.5.46*"	0.03543499	0.01531	0.05556	18	"Canada"
"XBB.1.9.2.1*"	0.03493285	0.01185	0.05802	13	"Ontario"
"XBB.1.5.35"	0.03475479	0.02133	0.04818	43	"Quebec"
"FD.1.1"	0.03466644	0.03055	0.03879	550	"Quebec"
"XBB.1.5.15.1*"	0.03466644	0.03055	0.03879	550	"Quebec"
"XBB.1.5.18"	0.03438875	0.01559	0.05318	27	"Alberta"
"BQ.1.25.1"	0.03431123	-0.00324	0.07187	13	"British Columbia"
"CH.1.1.15"	0.03415388	0.011	0.05731	13	"Canada"
"XBB.1.5.49"	0.03412193	0.01292	0.05533	21	"Alberta"
"XBB.1.9*"	0.03370551	0.01782	0.04959	76	"British Columbia"
"XBB.1.5.10"	0.03331635	0.01274	0.0539	16	"Ontario"
"XBB.1.5.50"	0.03326932	0.01531	0.05122	29	"Alberta"
"XBB.1.5.66"	0.03280737	0.02252	0.0431	67	"Canada"
"XBB.1.16.2"	0.03280337	0.02348	0.04213	80	"Ontario"
"XBB.1.5.49"	0.03276568	0.02149	0.04404	59	"Quebec"
"XBB.1.5.50"	0.03228943	0.01032	0.05426	37	"British Columbia"
"XBB.1.5.10"	0.03199271	0.01501	0.04897	24	"Canada"
"XBB.1.5.15*"	0.03178851	0.02801	0.03557	624	"Quebec"
"EG.1"	0.03166085	0.02011	0.04321	52	"Canada"
"XBB.1.5.32"	0.03148122	0.02104	0.04192	87	"Alberta"
"XBB.1.9.1*"	0.03139383	0.01355	0.04924	57	"British Columbia"
"XBB.2.3"	0.03138318	0.01961	0.04316	50	"Canada"
"XBB.1.9.1*"	0.03131097	0.02602	0.03661	280	"Quebec"
"FD.1.1"	0.03130118	0.00735	0.05525	22	"New Brunswick"
"XBB.1.5.15.1*"	0.03130118	0.00735	0.05525	22	"New Brunswick"
"XBB.1.9*"	0.03089149	0.02612	0.03566	351	"Quebec"
"XBB.1.5.14*"	0.03072082	0.01794	0.0435	42	"Canada"
"XBB.1.5.2"	0.03069878	0.01847	0.04293	48	"Quebec"
"XBB.1.5.26*"	0.03064187	0.00972	0.05157	16	"Quebec"
"XBB.1.5.12"	0.03036653	0.01253	0.0482	22	"Quebec"
"XBB.1.5.24"	0.03028275	0.0054	0.05516	14	"Alberta"
"XBB.1.9*"	0.02994476	0.02712	0.03277	952	"Canada"
"XBB.1.9.2*"	0.02948262	0.01953	0.03943	71	"Quebec"
"XBB.1.5.15*"	0.02933103	0.02645	0.03221	890	"Canada"
"XBB.1.9.1*"	0.02894436	0.02585	0.03204	763	"Canada"
"XBB.1.5.30"	0.02891601	0.00487	0.05296	11	"Ontario"
"FD.2"	0.02878838	0.01001	0.04756	18	"Ontario"
"XBB.1.9.2.1*"	0.0287864	0.01978	0.0378	83	"Canada"
"XBB.1.5.1"	0.02861235	0.00922	0.048	18	"Quebec"
"FL.10"	0.02856165	0.00463	0.0525	12	"Canada"
"XBB.1.5.20"	0.02850515	0.00314	0.05387	13	"Alberta"
"XBB.2*"	0.02814429	0.01473	0.04156	47	"Alberta"
"XBB.1.9*"	0.02805999	0.02046	0.03566	163	"Alberta"
"FK.1*"	0.02782896	0.0136	0.04206	32	"Canada"
"XBB.1.9.1"	0.02747245	0.02332	0.03162	403	"Canada"
"XBB.2*"	0.02737074	0.02075	0.03399	152	"Canada"
"XBB.1.5.69"	0.02697701	0.018	0.03595	82	"Canada"
"XBB.1.9*"	0.02697504	0.02233	0.03162	312	"Ontario"
"XBB.2*"	0.02684571	0.01594	0.03775	52	"Ontario"
"EG.1"	0.02658852	0.00896	0.04421	21	"Quebec"
"EG.4"	0.02649181	0.00418	0.04881	13	"Canada"
"XBB.1.5.12"	0.02640029	0.0188	0.034	114	"Canada"
"XBB.1.5.20"	0.02593416	0.01967	0.0322	164	"Ontario"
"FL.4"	0.02592384	0.01983	0.03202	176	"Canada"
"XBB.1.9.1*"	0.02514789	0.0173	0.033	142	"Alberta"
"XBB.1.9.1*"	0.02477622	0.01965	0.0299	246	"Ontario"
"XBB.1.22*"	0.02448162	0.00044	0.04852	11	"Canada"
"XBB.1.5.15.1*"	0.0244456	-0.00012	0.04902	13	"Alberta"
"XBB.1.5.17*"	0.02422345	0.01099	0.03745	46	"Alberta"
"XBB.1.5.32"	0.02379801	0.01274	0.03485	145	"British Columbia"
"XBB.1.5.35"	0.02340576	0.00524	0.04158	18	"Ontario"
"XBB.1.5.14"	0.02303847	0.00654	0.03954	23	"Canada"
"XBB.1.5.24"	0.02297045	0.00129	0.04466	13	"Quebec"
"FL.2"	0.02254834	0.00031	0.04479	12	"Ontario"
"XBB.1.5.3"	0.02206603	0.00979	0.03434	41	"Canada"
"XBB.1.5.20"	0.02197035	0.01688	0.02706	246	"Canada"
"XBB.1.5.1"	0.02187175	0.00457	0.03917	53	"British Columbia"
"XBB.1.9.1.3*"	0.02150929	-0.00163	0.04465	11	"Ontario"
"XBB.1.9.1"	0.02145575	0.0125	0.03041	99	"Alberta"
"XBB.1.5.1"	0.02144395	0.01648	0.02641	259	"Canada"
"XBB.1.5.1"	0.02143083	0.01469	0.02818	134	"Ontario"
"XBB.1.9.1.2*"	0.0211761	-0.00001	0.04236	13	"Ontario"
"XBB.1.9.1.2*"	0.02109522	0.00923	0.03296	43	"Canada"
"FL.2"	0.02099801	0.0088	0.03319	41	"Canada"
"XBB.1.19.1"	0.0208496	0.0054	0.0363	25	"Canada"
"XBB.1.19.1"	0.02081351	-0.00121	0.04284	12	"Ontario"
"XBB.1.9.2.1*"	0.02059751	0.00893	0.03226	44	"Quebec"
"XBB.1.5.62"	0.02050277	0.0035	0.03751	20	"Ontario"
"FL.4"	0.02048743	0.0085	0.03248	51	"Ontario"
"XBL*"	0.02043796	-0.00175	0.04263	13	"Canada"
"XBB.1.5.15*"	0.02019791	0.00006	0.04033	28	"New Brunswick"
"DV.1.1"	0.01989457	0.01555	0.02424	331	"Canada"
"XBB.1.5.68"	0.01978717	-0.00304	0.04261	11	"Ontario"
"XBB.1.9.1"	0.01969799	0.01307	0.02632	136	"Ontario"
"XBB.1.5.2"	0.01963497	-0.0491	0.08837	23	"Ontario"
"XBB.1.5.3"	0.01954239	0.00629	0.0328	33	"Ontario"
"XBB.1.5.52"	0.01950085	0.00514	0.03386	28	"Ontario"
"XBB.1.5.62"	0.01890343	0.00195	0.03586	20	"Quebec"
"CH.1.1*"	0.01863454	0.0041	0.03316	43	"Newfoundland and Labrador"
"BM*"	0.01863454	0.0041	0.03316	43	"Newfoundland and Labrador"
"XBB.1.5.49"	0.01849502	0.01343	0.02356	240	"Canada"
"FL.4"	0.01794956	0.01022	0.02568	96	"Quebec"
"CH.1.1"	0.01762502	0.00301	0.03224	42	"Newfoundland and Labrador"
"XBB.1.17.1"	0.01732648	0.00034	0.03431	21	"Canada"
"CH.1.1.10"	0.01723651	-0.0043	0.03878	12	"Ontario"
"CH.1.1.10"	0.01707293	-0.00498	0.03912	12	"Canada"
"EG.1.3"	0.01681289	-0.00076	0.03438	19	"Canada"
"XBB.1.17.1"	0.01670387	-0.00578	0.03919	11	"Quebec"
"XBB.1.5.62"	0.0162319	0.00525	0.02722	49	"Canada"
"XBB.1.5.15"	0.01602332	0.00713	0.02492	71	"Quebec"
"CH.1.1*"	0.01554619	-0.00144	0.03253	23	"Nova Scotia"
"DV.1.1"	0.01503054	0.01049	0.01957	290	"Quebec"
"BA.2.75*"	0.01464955	0.00075	0.02855	45	"Newfoundland and Labrador"
"ED.2"	0.01459641	0.00439	0.0248	54	"Ontario"
"XBB.1.5.17"	0.01454655	0.00099	0.02811	38	"Alberta"
"XBB.1.5.2"	0.01453364	0.00944	0.01963	230	"Canada"
"XBB.1.5.15*"	0.01427696	0.00803	0.02052	144	"Ontario"
"DV*"	0.01425949	0.0098	0.01872	298	"Quebec"
"XBB.1.5.13"	0.01382929	0.00411	0.02354	59	"Ontario"
"XBB.1.5.50"	0.01342688	-0.02111	0.04796	12	"Manitoba"
"XBB.1.5.50"	0.01297979	0.00787	0.01809	227	"Canada"
"BM*"	0.01295889	-0.00337	0.02928	24	"Nova Scotia"
"CH.1.1.28"	0.01250051	-0.00265	0.02765	24	"Ontario"
"FK.1.1"	0.01247459	-0.00519	0.03014	17	"Canada"
"EG.1.3"	0.01216889	-0.00544	0.02978	17	"Quebec"
"XBB.1.5.13*"	0.01194152	0.0025	0.02138	62	"Ontario"
"FL.2"	0.01152961	-0.01098	0.03404	13	"Alberta"
"XBB.1.9.1.2*"	0.01152961	-0.01098	0.03404	13	"Alberta"
"XBB.1.5.41"	0.011481	-0.01211	0.03507	11	"Canada"
"XBB.1.5.49"	0.01142975	0.00401	0.01885	101	"Ontario"
"XBB.1.5.14*"	0.01119005	-0.00882	0.0312	13	"Quebec"
"XBB.1.5.52"	0.01116499	-0.00095	0.02328	39	"Canada"
"XBB.1.5.15*"	0.01102442	-0.00521	0.02726	25	"Alberta"
"DV*"	0.01099741	0.00727	0.01473	423	"Canada"
"XBB.1.17.1*"	0.01098432	-0.00356	0.02553	27	"Canada"
"FG.2"	0.01089764	0.00211	0.01969	74	"Canada"
"XBB.1.5.69"	0.01058152	-0.00698	0.02815	17	"Quebec"
"XBB.1.5.2"	0.01052751	0.00196	0.0191	93	"Alberta"
"XBR"	0.00915479	-0.00968	0.02799	16	"Canada"
"BA.2.75*"	0.00914386	-0.00641	0.0247	25	"Nova Scotia"
"CH.1.1.11"	0.00857953	-0.00678	0.02394	27	"Alberta"
"DV*"	0.00840058	-0.0134	0.0302	12	"Nova Scotia"
"XBB.1.5.13*"	0.00836956	-0.01558	0.03232	22	"British Columbia"
"XBB.1.5.16*"	0.00834653	0.00088	0.01582	102	"Canada"
"XBB.1.5.13"	0.00813743	-0.01567	0.03195	11	"Alberta"
"XBB.1.5.67"	0.00799134	0.0025	0.01349	189	"Canada"
"XBB.1.17.1*"	0.00732812	-0.0117	0.02635	14	"Quebec"
"XBB.1.5.13"	0.00724777	0.00173	0.01277	187	"Canada"
"BM*"	0.00722647	-0.00145	0.0159	87	"Alberta"
"FL.5"	0.00705938	-0.02081	0.03493	16	"British Columbia"
"XBB.1.5.13*"	0.00703155	-0.01566	0.02973	12	"Alberta"
"XBB.1.5.32"	0.00697214	-0.00053	0.01448	91	"Quebec"
"XBB.1.5.19"	0.0064899	-0.00628	0.01926	31	"Quebec"
"XBB.1.5.15*"	0.00590395	-0.01045	0.02226	48	"British Columbia"
"XBB.1.5.16*"	0.00581557	-0.00233	0.01396	77	"Quebec"
"XBB.1.5.4"	0.00553163	-0.00364	0.01471	67	"Canada"
"BQ.1.1.63"	0.00513257	-0.01384	0.0241	14	"Quebec"
"XBB.1.5.13*"	0.00507659	-0.00021	0.01037	203	"Canada"
"FG.2"	0.00480872	-0.00353	0.01315	73	"Quebec"
"XBB.1.5.13"	0.00476106	-0.02267	0.03219	16	"British Columbia"
"FD.2"	0.00457918	-0.01548	0.02464	31	"British Columbia"
"XBB.1.5.17*"	0.00402763	-0.00096	0.00902	229	"Canada"
"XBB.1.5.15"	0.00402205	-0.00156	0.0096	182	"Canada"
"XBB.1.5.4"	0.00374075	-0.00687	0.01435	48	"Ontario"
"CH.1.1*"	0.00355442	-0.00534	0.01245	80	"Alberta"
"XBB.1.5.51"	0.00355112	-0.01803	0.02513	13	"Alberta"
"XBR"	0.00348243	-0.01428	0.02125	16	"Quebec"
"CH.1.1.28"	0.00333227	-0.00948	0.01615	34	"Canada"
"CH.1.1*"	0.00333181	-0.00031	0.00697	417	"Quebec"
"XBB.1.5.32"	0.00327355	0.00009	0.00646	581	"Canada"
"XBB.1.5.24"	0.00305973	-0.00562	0.01174	77	"Canada"
"XBB.1.5.23"	0.00305424	-0.00885	0.01496	38	"Ontario"
"XBB.1.5.23"	0.00304252	-0.00717	0.01326	53	"Canada"
"XBB.1.5.17*"	0.00291241	-0.00422	0.01004	108	"Ontario"
"XBB.1.5.17"	0.00280759	-0.00436	0.00997	107	"Ontario"
"BM*"	0.00279108	-0.00083	0.00641	421	"Quebec"
"XBB.1.5.16"	0.0026766	-0.01642	0.02177	16	"Ontario"
"XBB.1.5.5"	0.00261964	-0.00597	0.0112	76	"Canada"
"FD.2"	0.00255321	-0.00691	0.01202	62	"Canada"
"XBB.1.5.67"	0.00248398	-0.01497	0.01994	20	"Alberta"
"XBF"	0.00216796	-0.01073	0.01507	75	"British Columbia"
"XBB.1.5.55"	0.00199886	-0.00737	0.01137	62	"Ontario"
"XBB.1.5.21"	0.00186128	-0.01012	0.01385	44	"Alberta"
"XBB.1.5.31"	0.00180334	-0.00691	0.01052	88	"Alberta"
"CH.1.1.2"	0.00173342	-0.01018	0.01365	38	"Ontario"
"XBB.1.5.17"	0.00159221	-0.00353	0.00672	217	"Canada"
"XBB.1.5.51"	0.00145218	-0.00693	0.00983	80	"Canada"
"BQ.1.1.8"	0.00142626	-0.02054	0.02339	21	"New Brunswick"
"XBB.1.5.39"	0.0014207	-0.00447	0.00731	150	"Quebec"
"XBB.1.5.34"	0.00139282	-0.01397	0.01675	21	"Quebec"
"BE.9"	0.00102691	-0.01367	0.01572	26	"Canada"
"XBB.1.5.36"	0.00072083	-0.0111	0.01255	40	"Canada"
"XBB.1.5.16*"	0.00070912	-0.01648	0.0179	19	"Ontario"
"BA.2.75*"	0.00065844	-0.00287	0.00418	442	"Quebec"
"XBB.1.5.18"	0.00034248	-0.0069	0.00759	107	"Canada"
"XBB.1.5.5"	0.00023625	-0.0087	0.00918	63	"Quebec"
"XBB.1.5.34"	0.00001932	-0.01248	0.01252	36	"Canada"
