"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"
"XBB.1.5"	0.06802523	0.06408	0.07197	3208	"Ontario"
"XBB.1.5*"	0.06725714	0.06342	0.07109	3501	"Ontario"
"XBB.1.9.1"	0.06701384	0.04508	0.08894	26	"Ontario"
"XBF"	0.06692684	0.047	0.08685	30	"Quebec"
"XBB.1.5.1"	0.06665495	0.03909	0.09422	16	"Ontario"
"XBF*"	0.06607884	0.04734	0.08481	34	"Quebec"
"XBB.1*"	0.06607348	0.06335	0.0688	6807	"Canada"
"BQ.1.12"	0.06530756	0.02652	0.1041	12	"New Brunswick"
"BQ.1.1.61"	0.06503195	0.04325	0.08682	25	"Ontario"
"BW.1.1.2"	0.06453336	0.04898	0.08009	52	"Ontario"
"BA.2*"	0.0644216	0.05862	0.07022	2344	"Quebec"
"EA*"	0.0641203	0.0342	0.09404	40	"Quebec"
"XBB.1.9*"	0.06404029	0.04551	0.08257	34	"Ontario"
"XBB*"	0.06333568	0.06073	0.06595	6893	"Canada"
"BQ.1.1.52"	0.06317082	0.04519	0.08115	39	"Quebec"
"BA.2*"	0.06239132	0.02765	0.09713	33	"Newfoundland and Labrador"
"XBB.1*"	0.06226756	0.0551	0.06944	575	"Alberta"
"BQ.1.1.65"	0.06169036	0.04394	0.07944	42	"Alberta"
"CH.1.1*"	0.06161386	0.05133	0.07189	187	"Quebec"
"XBB.1.5.4"	0.06149768	0.04419	0.0788	32	"Canada"
"BQ.1.1.46"	0.06030169	0.0463	0.0743	48	"Canada"
"BQ.1.1.65"	0.05985919	0.05269	0.06703	226	"Canada"
"XBB.1*"	0.0590764	0.05569	0.06246	3736	"Ontario"
"BQ.1.1.46"	0.0589413	0.04338	0.07451	42	"Ontario"
"XBB.1.5.2"	0.05885763	NA	NA	22	"Alberta"
"XBB*"	0.05854524	0.05186	0.06524	599	"Alberta"
"BM*"	0.05800397	0.04834	0.06767	194	"Quebec"
"XBB.1.9.1"	0.05789337	NA	NA	20	"Alberta"
"XBB.1.9*"	0.05789337	NA	NA	20	"Alberta"
"BQ.1.1.65"	0.0575091	0.04914	0.06588	175	"Ontario"
"XBF.3"	0.05735676	0.03092	0.08379	12	"Canada"
"BQ.1.15.1"	0.05729776	0.04502	0.06958	81	"Quebec"
"XBB.1.5"	0.05701832	0.02264	0.09139	25	"Newfoundland and Labrador"
"XBB*"	0.05701832	0.02264	0.09139	25	"Newfoundland and Labrador"
"XBB.1.5*"	0.05701832	0.02264	0.09139	25	"Newfoundland and Labrador"
"XBB.1*"	0.05701832	0.02264	0.09139	25	"Newfoundland and Labrador"
"DV*"	0.05685058	0.04796	0.06574	114	"Canada"
"XBB*"	0.05642306	0.05317	0.05967	3784	"Ontario"
"BQ.1.25*"	0.05575968	0.03377	0.07775	19	"Alberta"
"BM*"	0.05573476	0.02574	0.08573	18	"New Brunswick"
"EF.1.1*"	0.0547919	0.04068	0.0689	41	"Canada"
"BQ.1.25.1"	0.05450347	0.03239	0.07662	18	"Alberta"
"BQ.1.1.48"	0.05437757	0.03033	0.07843	20	"Alberta"
"BQ.1.15*"	0.05405908	0.04248	0.06564	86	"Quebec"
"EF.1.1*"	0.05398686	0.03822	0.06976	36	"Ontario"
"CH.1.1.2"	0.05367646	0.04034	0.06702	53	"Quebec"
"XBB.1.5.4"	0.05245483	0.03451	0.0704	26	"Ontario"
"CH.1.1"	0.05239983	0.03943	0.06537	59	"Quebec"
"XBB.1.5.9"	0.05217355	0.03728	0.06706	34	"Canada"
"EE.1"	0.05210859	0.02151	0.08271	16	"New Brunswick"
"XBB.1.5.7"	0.05083976	0.04466	0.05702	231	"Canada"
"BW.1.1.2"	0.05030622	0.03976	0.06085	68	"Canada"
"BQ.1.1.39"	0.04999957	0.03911	0.06089	63	"Canada"
"DV*"	0.04898979	0.03351	0.06447	32	"Ontario"
"BA.2*"	0.04785594	0.03368	0.06203	139	"New Brunswick"
"DU.1"	0.04689241	0.02827	0.06552	19	"Canada"
"BQ.1.1.9"	0.04665927	0.02935	0.06397	22	"Canada"
"BA.5.2.13"	0.04551628	0.02245	0.06858	14	"Alberta"
"XBB.1.5.9"	0.04530257	0.03047	0.06014	32	"Ontario"
"XBB*"	0.04492808	0.02847	0.06139	98	"Nova Scotia"
"XBB.1.5*"	0.04492808	0.02847	0.06139	98	"Nova Scotia"
"XBB.1*"	0.04492808	0.02847	0.06139	98	"Nova Scotia"
"CH.1.1.2"	0.04465616	0.03503	0.05428	70	"Canada"
"BW.1.1"	0.04458629	0.02518	0.06399	66	"New Brunswick"
"XBB.1.5"	0.04411507	0.02773	0.0605	95	"Nova Scotia"
"BW.1*"	0.04409171	0.0257	0.06248	74	"New Brunswick"
"BQ.1.1.67"	0.04328698	0.03087	0.0557	44	"Alberta"
"XBB.1.5.7"	0.04315783	0.03672	0.04959	202	"Ontario"
"BW.1.1*"	0.04312541	0.02465	0.06161	72	"New Brunswick"
"BQ.1.1.10"	0.04292266	0.02817	0.05767	26	"Quebec"
"DT.2"	0.04275956	0.02503	0.06049	19	"Canada"
"BQ.1.15.1"	0.0426944	0.03448	0.05091	95	"Canada"
"BQ.1.1.3"	0.04263081	0.02144	0.06382	53	"New Brunswick"
"DR*"	0.04263081	0.02144	0.06382	53	"New Brunswick"
"BQ.1.1.47"	0.04258987	0.03259	0.05259	62	"Canada"
"DU.1"	0.04171792	0.0233	0.06014	19	"Ontario"
"CH.1.1.1"	0.0417161	0.0243	0.05914	21	"Ontario"
"EF.1*"	0.04155397	0.02938	0.05373	45	"Ontario"
"BQ.1.1.9"	0.04154189	0.02439	0.05869	22	"Ontario"
"BA.2*"	0.04148141	0.03966	0.0433	8615	"Canada"
"CH.1.1*"	0.04064194	0.03684	0.04445	612	"Canada"
"BQ.1.10"	0.0396222	0.02506	0.05418	32	"Alberta"
"CH.1.1.2"	0.03947706	0.02003	0.05892	16	"Ontario"
"CH.1.1*"	0.03915638	0.00878	0.06954	11	"New Brunswick"
"BA.2.75*"	0.03908271	0.0179	0.06027	28	"New Brunswick"
"BA.2.75*"	0.03872933	0.03193	0.04553	256	"Quebec"
"BQ.1.1.47"	0.0384466	0.02829	0.0486	61	"Ontario"
"BQ.1.1.39"	0.03844481	0.02589	0.051	39	"Ontario"
"BQ.1.3"	0.03805872	0.02484	0.05128	40	"Alberta"
"XBF*"	0.03778771	0.03169	0.04388	169	"Canada"
"BQ.1.15*"	0.03774107	0.0302	0.04528	103	"Canada"
"BM*"	0.0376697	0.0341	0.04124	668	"Canada"
"EF*"	0.03757037	0.02636	0.04879	49	"Ontario"
"XBF"	0.03712162	0.03077	0.04347	151	"Canada"
"EF.1*"	0.03640348	0.02966	0.04315	130	"Canada"
"CJ.1*"	0.03614189	0.02293	0.04936	31	"Canada"
"CH.1.1"	0.03610052	0.03191	0.04029	422	"Canada"
"BA.2*"	0.03562009	0.03328	0.03796	4894	"Ontario"
"BQ.1.1.35"	0.03536233	0.02752	0.04321	105	"Ontario"
"XBF*"	0.0353224	0.02479	0.04586	53	"Ontario"
"CH.1.1*"	0.03527321	0.03044	0.04011	363	"Ontario"
"EF.1*"	0.03469611	0.01914	0.05025	20	"Quebec"
"EF.1"	0.0344931	0.01669	0.0523	15	"Quebec"
"BQ.1.10*"	0.0341706	0.02137	0.04698	37	"Alberta"
"BQ.1.25"	0.03415404	0.02638	0.04193	90	"Canada"
"XBF"	0.03414091	0.02227	0.04601	40	"Ontario"
"BA.2*"	0.03413782	0.02021	0.04806	109	"Nova Scotia"
"CH.1.1.1"	0.03410426	0.02206	0.04615	36	"Canada"
"BE.10"	0.03391951	0.01413	0.05371	14	"Quebec"
"EF*"	0.0338223	0.02754	0.04011	145	"Canada"
"CH.1.1"	0.03368099	0.02865	0.03871	314	"Ontario"
"BQ.1.13.1"	0.03324784	0.01875	0.04774	27	"Quebec"
"BQ.1.1.5"	0.03296245	0.0168	0.04912	56	"New Brunswick"
"DN*"	0.03296245	0.0168	0.04912	56	"New Brunswick"
"BQ.1.1.67"	0.03218101	0.01063	0.05373	11	"Quebec"
"BA.2*"	0.03214678	0.02786	0.03643	856	"Alberta"
"BQ.1.1.48"	0.03198902	0.02206	0.04192	53	"Canada"
"EF*"	0.03179797	0.01818	0.04542	27	"Quebec"
"CJ.1"	0.03178917	0.01731	0.04626	24	"Canada"
"CL.1"	0.0317472	0.01055	0.05294	11	"Canada"
"BM*"	0.03160269	0.0271	0.03611	401	"Ontario"
"BQ.1.14"	0.03157858	-0.00343	0.06659	25	"Newfoundland and Labrador"
"BQ.1.1.30"	0.03131725	0.01524	0.04739	20	"Quebec"
"BQ.1.25"	0.03124724	0.02276	0.03974	78	"Ontario"
"EF.1"	0.03119853	0.0233	0.0391	84	"Canada"
"CQ.2"	0.0311865	0.01013	0.05224	13	"Ontario"
"CK.2.1"	0.03115682	0.00933	0.05298	11	"Alberta"
"XBB.1"	0.03095071	0.02008	0.04183	53	"Quebec"
"XBF"	0.03031225	0.01971	0.04091	59	"Alberta"
"XBF*"	0.03031225	0.01971	0.04091	59	"Alberta"
"BQ.1.1.67"	0.02835811	0.02222	0.0345	138	"Canada"
"BQ.1.1.44"	0.02834671	0.01847	0.03823	51	"Canada"
"CK.1"	0.02810516	0.01174	0.04447	18	"Quebec"
"BQ.1.1.44"	0.02804859	0.01684	0.03926	42	"Ontario"
"BQ.1.1.41"	0.02780509	0.01898	0.03663	90	"Alberta"
"BQ.1.1.54"	0.02765145	0.01453	0.04078	28	"Canada"
"BQ.1.13.1"	0.02735352	0.02056	0.03415	113	"Canada"
"BQ.1.1.18"	0.02720778	0.00938	0.04503	15	"Alberta"
"BQ.1.25*"	0.02716122	0.02159	0.03273	169	"Canada"
"EE*"	0.02696703	0.01136	0.04258	45	"New Brunswick"
"BN.1"	0.02683123	0.00693	0.04673	12	"Quebec"
"BQ.1.1.51"	0.02682751	0.02051	0.03315	129	"Canada"
"CK*"	0.02673144	0.01208	0.04139	24	"Alberta"
"BE.4*"	0.02664481	0.00859	0.0447	15	"Ontario"
"XBB.2*"	0.02644759	0.00886	0.04403	16	"Alberta"
"BQ.1.13.1"	0.02612241	0.01717	0.03508	67	"Ontario"
"BQ.1.22"	0.02600544	0.01167	0.04034	26	"Quebec"
"BQ.1.1.54"	0.02563997	0.01177	0.03951	26	"Ontario"
"CJ.1*"	0.02559475	0.00907	0.04212	18	"Ontario"
"DT*"	0.02554864	0.00788	0.04322	16	"Alberta"
"BQ.1.1*"	0.0254592	0.01479	0.03613	447	"New Brunswick"
"BF.7.5"	0.02535	0.01177	0.03893	29	"Alberta"
"DT*"	0.02529827	0.01624	0.03436	59	"Canada"
"EF.1.1"	0.02515539	0.00417	0.04614	11	"Ontario"
"XBB.2"	0.02495347	0.007	0.04291	15	"Alberta"
"BE.9"	0.02473141	0.01285	0.03662	33	"Canada"
"BQ.1.1.15"	0.02470567	0.00939	0.04002	23	"Quebec"
"DU*"	0.02464668	0.01494	0.03435	51	"Canada"
"BN.3.1"	0.02431995	0.00732	0.04132	16	"Canada"
"BQ.1.1.3"	0.02431502	0.01293	0.0357	43	"Alberta"
"DR*"	0.02431502	0.01293	0.0357	43	"Alberta"
"BW.1.1*"	0.02397623	0.01761	0.03034	136	"Ontario"
"CM.8*"	0.02380235	0.0167	0.0309	98	"Canada"
"CM.8.1"	0.02367296	0.01655	0.0308	97	"Canada"
"BQ.1.1.35"	0.0236271	0.01924	0.02802	280	"Canada"
"DU*"	0.02354376	0.0126	0.03449	42	"Ontario"
"EF.1.1"	0.02348031	0.00538	0.04158	14	"Canada"
"CK.1"	0.02329786	0.00357	0.04302	12	"Alberta"
"CM.8.1"	0.02318127	0.01476	0.03161	73	"Ontario"
"CM.8*"	0.02318127	0.01476	0.03161	73	"Ontario"
"BQ.1.1.55"	0.02284158	0.0107	0.03498	33	"Ontario"
"BQ.1.1.35"	0.02278777	0.0158	0.02977	171	"Quebec"
"EE.3"	0.02265803	0.00433	0.04099	23	"New Brunswick"
"BQ.1.15.1"	0.02254499	0.00413	0.04096	14	"Ontario"
"BQ.1.15*"	0.02254499	0.00413	0.04096	14	"Ontario"
"BQ.1.1.68"	0.021914	0.00419	0.03964	16	"Quebec"
"BQ.1.1.55"	0.02172431	0.01586	0.02759	265	"Alberta"
"EA*"	0.02133071	0.01517	0.02749	129	"Canada"
"BQ.1.25*"	0.02108342	0.01483	0.02734	133	"Ontario"
"BW.1.1*"	0.02106005	0.01664	0.02548	279	"Canada"
"BW.1.1.2"	0.02097309	0.00044	0.0415	11	"Alberta"
"XBB.1"	0.02084441	0.01115	0.03053	64	"Alberta"
"BR.2.1"	0.02070699	0.01106	0.03036	53	"Ontario"
"XBB.1.2"	0.0206246	0.01076	0.03049	48	"Canada"
"BQ.1.1"	0.02061804	0.00705	0.03418	80	"Nova Scotia"
"BN.1.7"	0.02059618	0.00039	0.04081	11	"Canada"
"BQ.1.8"	0.02044684	0.0015	0.03939	14	"Quebec"
"BQ.1.1.52"	0.02042251	0.0142	0.02665	126	"Canada"
"BQ.1.1.51"	0.02041029	0.01357	0.02725	112	"Ontario"
"BN*"	0.02035854	0.00871	0.03201	39	"Quebec"
"CH.1.1*"	0.02007669	0.00926	0.03089	43	"Alberta"
"BQ.1.13"	0.02004043	0.00685	0.03323	29	"Alberta"
"BW.1*"	0.01990511	0.01405	0.02576	158	"Ontario"
"BQ.1.1.41"	0.01986168	0.01473	0.02499	196	"Canada"
"BQ.1.13*"	0.01984423	0.00902	0.03066	51	"Quebec"
"BN.1*"	0.01967001	0.00791	0.03143	38	"Quebec"
"BQ.1.25.1"	0.01954832	0.01182	0.02727	79	"Canada"
"BR.2.1"	0.01945616	0.01153	0.02738	75	"Canada"
"ED.2"	0.01925666	0.00726	0.03125	33	"Ontario"
"BQ.1.1.48"	0.01919946	0.00709	0.03131	33	"Ontario"
"BQ.1.22"	0.01912092	0.01252	0.02572	111	"Canada"
"BQ.1.13*"	0.01886106	-0.00398	0.0417	15	"New Brunswick"
"BQ.1.2"	0.01885857	-0.00444	0.04215	15	"New Brunswick"
"BQ.1.1*"	0.01876337	0.01474	0.02279	2128	"Alberta"
"XBB.1.2"	0.018706	0.0077	0.02971	40	"Ontario"
"BM*"	0.01864124	0.008	0.02928	44	"Alberta"
"BQ.1.1.67"	0.018597	0.01081	0.02639	83	"Ontario"
"BE.9"	0.01847608	0.00531	0.03164	27	"Ontario"
"BN.3.1"	0.01842711	0.00024	0.03661	14	"Ontario"
"BQ.1.1"	0.01841394	0.00662	0.0302	174	"New Brunswick"
"BQ.1.1.32"	0.0182429	0.00611	0.03038	31	"Canada"
"CK*"	0.01819776	0.00441	0.03199	26	"Quebec"
"BQ.1.1.8"	0.01818799	0.0087	0.02768	54	"Ontario"
"BQ.1.1.1"	0.01806897	-0.00443	0.04057	16	"New Brunswick"
"CZ*"	0.01806897	-0.00443	0.04057	16	"New Brunswick"
"BQ.1.1*"	0.01794921	-0.00358	0.03948	59	"Newfoundland and Labrador"
"BQ.1.22"	0.01790635	0.0092	0.02661	65	"Ontario"
"CZ.2"	0.01721647	0.01198	0.02245	187	"Canada"
"BF.7.24"	0.01714458	0.00152	0.03277	21	"Quebec"
"BW.1.1*"	0.01709092	0.00291	0.03127	24	"Alberta"
"BQ.1.13*"	0.01667461	0.00447	0.02888	34	"Alberta"
"BQ.1.1.8"	0.01657319	0.00364	0.02951	30	"Alberta"
"BQ.1.1.13"	0.0165157	-0.00202	0.03506	13	"Canada"
"BW.1*"	0.01638712	0.00247	0.0303	25	"Alberta"
"BQ.1.1.7"	0.01638554	0.00695	0.02583	70	"Quebec"
"CH.1.1"	0.01632945	0.00501	0.02765	38	"Alberta"
"BQ.1.1.69"	0.0162071	0.00082	0.03159	23	"Quebec"
"BW.1*"	0.01559486	0.01156	0.01963	331	"Canada"
"BW.1.1.1"	0.01556742	0.00728	0.02385	69	"Canada"
"ED*"	0.0153669	0.00928	0.02146	142	"Ontario"
"BQ.1.1"	0.0153056	0.01056	0.02005	2009	"Quebec"
"BQ.1.1.41"	0.01515466	0.00761	0.0227	86	"Ontario"
"BN.1.5"	0.01506271	0.00218	0.02794	28	"Ontario"
"BQ.1.1.55"	0.01502964	0.01087	0.01919	312	"Canada"
"BQ.1.1*"	0.01451082	0.01006	0.01896	3718	"Quebec"
"BQ.1.1.8"	0.01448057	0.00785	0.02111	109	"Canada"
"BQ.1.1.69"	0.0143802	0.00783	0.02093	113	"Canada"
"BQ.1.1.18"	0.01436584	0.00751	0.02122	108	"Ontario"
"BQ.1.1"	0.01435876	0.01017	0.01855	1151	"Alberta"
"XBM"	0.01429699	0.00935	0.01925	216	"Canada"
"BQ.1.25*"	0.01402112	-0.01279	0.04083	11	"Nova Scotia"
"CJ.1"	0.01396454	-0.00646	0.03439	11	"Ontario"
"BA.2.75*"	0.01392786	0.01165	0.0162	1433	"Canada"
"BQ.1.1.11"	0.01369279	-0.00166	0.02905	19	"Canada"
"ED*"	0.01362154	0.00505	0.02219	72	"Alberta"
"DN*"	0.01361996	0.00689	0.02035	111	"Ontario"
"DT*"	0.01345928	0.00112	0.0258	31	"Ontario"
"DN*"	0.01344327	0.00936	0.01753	316	"Canada"
"BQ.1.1.69"	0.013378	0.00548	0.02127	80	"Ontario"
"BQ.1.1.5"	0.01335552	0.0066	0.02011	110	"Ontario"
"BQ.1.1.5"	0.01333635	0.00925	0.01743	315	"Canada"
"BQ.1.1.4"	0.01327544	0.00381	0.02274	63	"Alberta"
"BQ.1.1.2"	0.01323061	0.0013	0.02516	32	"Canada"
"BQ.1.1*"	0.01304037	0.00168	0.0244	259	"Nova Scotia"
"BQ.1.1.1"	0.01296379	-0.00521	0.03114	38	"Nova Scotia"
"CZ*"	0.01296379	-0.00521	0.03114	38	"Nova Scotia"
"EE*"	0.01292374	0.00469	0.02115	91	"Alberta"
"BA.5.1.22"	0.01289057	-0.0073	0.03308	11	"Canada"
"BQ.1.1*"	0.01281295	0.01115	0.01448	15575	"Canada"
"BQ.1.1.68"	0.01268603	0.00375	0.02162	58	"Canada"
"BM.1.1*"	0.01250949	0.00334	0.02168	55	"Canada"
"BQ.1.1.32"	0.01247177	-0.00148	0.02642	24	"Ontario"
"EE.4"	0.0123745	-0.00392	0.02867	17	"Canada"
"XBB.1"	0.01234834	0.00797	0.01673	281	"Canada"
"BF.7.16.1"	0.01227043	-0.00604	0.03058	30	"New Brunswick"
"EF.1"	0.01221457	-0.00529	0.02972	30	"Nova Scotia"
"EF.1*"	0.01221457	-0.00529	0.02972	30	"Nova Scotia"
"EF*"	0.01221457	-0.00529	0.02972	30	"Nova Scotia"
"BE.1.2.1"	0.01220393	-0.00016	0.02457	30	"Alberta"
"CZ.2"	0.0122017	0.00673	0.01768	186	"Ontario"
"BW.1.1.1"	0.0120784	0.00275	0.0214	57	"Ontario"
"BQ.1.1.18"	0.01200027	0.00667	0.01733	175	"Canada"
"EE.1"	0.01183815	0.00368	0.01999	71	"Canada"
"BQ.1.1.15"	0.01172784	0.00408	0.01938	81	"Canada"
"BF.7.22"	0.01170218	-0.0027	0.02611	22	"Canada"
"BQ.1.11"	0.01155976	-0.00171	0.02483	31	"Quebec"
"BQ.1.1.11"	0.01113939	-0.00701	0.02929	14	"Ontario"
"BW.1.1"	0.01103937	0.00513	0.01695	142	"Canada"
"BN.1.4"	0.01099852	-0.00713	0.02912	14	"Ontario"
"BA.5.2.63"	0.01097969	0.00342	0.01854	84	"Canada"
"ED*"	0.01095424	0.00662	0.01529	279	"Canada"
"BQ.1.1*"	0.01093736	0.00866	0.01322	8345	"Ontario"
"BR.2.1"	0.0108666	-0.00523	0.02696	18	"Alberta"
"BN.1.2.1"	0.01070007	-0.0052	0.0266	18	"Canada"
"CZ*"	0.0104841	0.00658	0.01439	434	"Ontario"
"EE.2"	0.01027643	-0.00356	0.02411	24	"Canada"
"BQ.1.1.2"	0.01026043	-0.004	0.02452	23	"Ontario"
"XBB.1"	0.0102374	-0.01545	0.03592	14	"New Brunswick"
"CZ*"	0.01021402	0.00725	0.01318	736	"Canada"
"BF.26"	0.01011959	-0.00256	0.0228	36	"Quebec"
"BQ.1.1.7"	0.01007473	0.0058	0.01435	292	"Canada"
"ED.2"	0.01004762	0.00049	0.0196	57	"Alberta"
"BQ.1.1"	0.00997886	0.00823	0.01173	8764	"Canada"
"BE.1.2.1"	0.00988783	-0.01146	0.03124	28	"New Brunswick"
"BQ.1.5"	0.00973754	-0.00927	0.02874	32	"New Brunswick"
"BF.7.22"	0.00972146	-0.00599	0.02544	19	"Ontario"
"BF.13"	0.00968555	-0.00604	0.02542	21	"Quebec"
"ED*"	0.00961716	-0.0152	0.03443	12	"New Brunswick"
"BQ.1.1.4"	0.00952515	0.00302	0.01603	120	"Ontario"
"BA.2.10.1"	0.00944118	-0.0061	0.02498	19	"Canada"
"BQ.1.1.23"	0.00935084	-0.01011	0.02882	12	"Canada"
"EE.3"	0.00931098	0.00346	0.01516	287	"Quebec"
"BQ.1.1.40"	0.00927444	0.00412	0.01443	546	"Quebec"
"ED.2"	0.00924471	0.00241	0.01608	103	"Canada"
"XBM"	0.00911945	0.00385	0.01439	212	"Ontario"
"BQ.1.1.30"	0.00894549	0.003	0.0149	138	"Canada"
"EE.3"	0.00890547	-0.00651	0.02432	20	"Alberta"
"BQ.1.1.5"	0.00889615	-0.0042	0.02199	57	"Nova Scotia"
"DN*"	0.00889615	-0.0042	0.02199	57	"Nova Scotia"
"BQ.1.1.1"	0.00884191	0.00096	0.01672	118	"Quebec"
"CZ*"	0.00884191	0.00096	0.01672	118	"Quebec"
"BQ.1.1.19"	0.0087704	-0.00287	0.02041	43	"Quebec"
"BQ.1.1.1"	0.00871137	0.00396	0.01346	248	"Ontario"
"BQ.1.1.3"	0.0085424	0.0047	0.01238	383	"Canada"
"DR*"	0.00849242	0.00466	0.01232	386	"Canada"
"BQ.1.1.3"	0.00834164	-0.00054	0.01723	89	"Quebec"
"DR*"	0.00823471	-0.00062	0.01709	90	"Quebec"
"BQ.1.1.68"	0.00796603	-0.00282	0.01875	41	"Ontario"
"BA.2.75*"	0.00783299	0.00494	0.01073	945	"Ontario"
"DJ.1.1"	0.00772566	-0.00983	0.02528	15	"Canada"
"CA.7"	0.00771858	-0.01121	0.02664	13	"Ontario"
"BQ.1.25.1"	0.00771389	-0.00166	0.01709	55	"Ontario"
"CA.7"	0.00771093	-0.00715	0.02257	21	"Canada"
"CM.8*"	0.00759434	-0.01133	0.02652	13	"Alberta"
"BQ.1.1.1"	0.00752752	0.00425	0.0108	549	"Canada"
"BQ.1.3"	0.00749827	0.00342	0.01158	341	"Canada"
"BQ.1.8*"	0.00738169	-0.00818	0.02294	23	"Quebec"
"XBB.2*"	0.00732851	-0.00142	0.01608	62	"Canada"
"BQ.1.1.6"	0.00731669	-0.00264	0.01727	48	"Canada"
"BQ.1.30"	0.00721981	0.00176	0.01268	175	"Canada"
"BQ.1.1.5"	0.00716638	-0.01077	0.0251	17	"Quebec"
"DN*"	0.00716638	-0.01077	0.0251	17	"Quebec"
"BQ.1.1.40"	0.00698265	0.00273	0.01124	338	"Ontario"
"BQ.1.10"	0.00686426	0.00207	0.01166	232	"Canada"
"EE*"	0.00680869	0.00129	0.01233	357	"Quebec"
"CK.1"	0.0067764	0.00048	0.01307	125	"Canada"
"EE.3"	0.00671872	-0.00079	0.01423	92	"Ontario"
"EE*"	0.00669596	0.00208	0.01132	286	"Ontario"
"BQ.1.1"	0.00663512	0.00426	0.00901	4837	"Ontario"
"BF.7.24"	0.00647103	-0.0075	0.02044	24	"Canada"
"CM*"	0.00631944	-0.01217	0.02481	16	"Quebec"
"BA.2.3*"	0.00631944	-0.01217	0.02481	16	"Quebec"
"BQ.1.13*"	0.00602776	0.00255	0.00951	491	"Canada"
"BQ.1.10"	0.00601246	-0.00061	0.01263	124	"Ontario"
"BU.1"	0.00592466	-0.00808	0.01993	24	"Canada"
"BQ.1.12"	0.00581456	0.00097	0.01065	419	"Alberta"
"BQ.1.1.40"	0.00552129	0.00283	0.00821	932	"Canada"
"BQ.1.1.5"	0.00548079	-0.00446	0.01542	53	"Alberta"
"DN*"	0.00548079	-0.00446	0.01542	53	"Alberta"
"BQ.1.1.10"	0.00547215	0.00107	0.00988	286	"Canada"
"BF.7.4"	0.00540599	-0.01276	0.02357	30	"New Brunswick"
"BN.1.5"	0.00530128	-0.00411	0.01471	54	"Canada"
"BA.5.2.48"	0.00524358	-0.01534	0.02583	11	"Canada"
"EE*"	0.00524065	0.0024	0.00808	834	"Canada"
"BA.5.2.63"	0.00524008	-0.00273	0.01321	81	"Ontario"
"BA.5.3.1"	0.00518673	-0.011	0.02137	18	"Canada"
"BQ.1.6"	0.00512449	-0.01152	0.02177	17	"Canada"
"BQ.1.1.40"	0.00501312	-0.01405	0.02407	13	"Alberta"
"BQ.1.1.4"	0.00491663	0.00045	0.00938	268	"Canada"
"BQ.1.1.7"	0.00467666	-0.0005	0.00985	212	"Ontario"
"CM.8.1"	0.00460723	-0.01532	0.02453	12	"Alberta"
"BQ.1.1"	0.00457704	-0.01954	0.02869	27	"Newfoundland and Labrador"
"EE.2"	0.00427963	-0.01053	0.01909	22	"Ontario"
"XBB.1"	0.00426654	-0.00181	0.01034	147	"Ontario"
"BQ.1.10.1"	0.00415497	-0.0036	0.01191	142	"Quebec"
"EE.3"	0.00368556	0.00006	0.00731	437	"Canada"
"BA.2.10.1"	0.00356722	-0.01324	0.02037	17	"Ontario"
"BA.2.3*"	0.00355508	-0.00263	0.00974	139	"Ontario"
"BN.1.4"	0.00322585	-0.0128	0.01925	19	"Canada"
"BN.1.3.5"	0.0031979	-0.00691	0.01331	48	"Canada"
