"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"	"Highlight"	"lineType"	"reference"
"LF.7.1*"	0.04328213	0.0191	0.06747	12	"New Brunswick"	0	"dashed"	"KP.3*"
"NL*"	0.04327183	0.02614	0.0604	16	"Alberta"	0	"dashed"	"KP.3*"
"LF.7*"	0.04314493	0.02905	0.05724	21	"British Columbia"	0	"dashed"	"KP.3*"
"XEC.9"	0.04307877	0.03149	0.05467	34	"British Columbia"	0	"dashed"	"KP.3.1.1"
"XEC.11"	0.04267636	0.03636	0.04899	113	"Canada"	0	"dashed"	"KP.3.1.1"
"LF.7.1.2"	0.04218672	0.02521	0.05916	14	"Canada"	0	"dashed"	"KP.3.1.1"
"LP*"	0.04196648	0.03565	0.04828	147	"British Columbia"	0	"dashed"	"KP.3*"
"XEK.1*"	0.04190884	0.03527	0.04855	117	"Ontario"	0	"dashed"	"KP.3*"
"XEC.5"	0.04183931	0.03233	0.05135	46	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.1*"	0.04164234	0.02484	0.05845	41	"Nova Scotia"	0	"dashed"	"KP.3*"
"XEC.6"	0.04145722	0.02823	0.05468	23	"Canada"	0	"dashed"	"KP.3.1.1"
"LB.1.3*"	0.04140666	0.02558	0.05723	18	"Alberta"	0	"dashed"	"KP.3*"
"LF*"	0.0412557	0.02747	0.05504	22	"British Columbia"	0	"dashed"	"KP.3*"
"NP*"	0.0412169	0.03679	0.04565	305	"Ontario"	0	"dashed"	"KP.3*"
"XEC.2"	0.04121048	0.02233	0.06009	15	"Quebec"	0	"dashed"	"KP.3.1.1"
"XEC*"	0.04114295	0	0.13155	19	"Manitoba"	0	"dashed"	"KP.3*"
"XEK"	0.04106472	0.02724	0.05489	22	"British Columbia"	0	"dashed"	"KP.3.1.1"
"XEK.1.1"	0.04079566	0.03403	0.04756	108	"Ontario"	0	"dashed"	"KP.3.1.1"
"XEC.5"	0.04056851	0.02949	0.05165	37	"Ontario"	0	"dashed"	"KP.3.1.1"
"NV.1"	0.04052025	0.02417	0.05687	17	"Alberta"	0	"dashed"	"KP.3.1.1"
"XEC.2"	0.04026066	0.0243	0.05622	16	"British Columbia"	0	"dashed"	"KP.3.1.1"
"XEC.9"	0.03993527	0.02713	0.05274	29	"Alberta"	0	"dashed"	"KP.3.1.1"
"XEC.2*"	0.03976911	0.02809	0.05145	31	"British Columbia"	0	"dashed"	"KP.3*"
"MC.10*"	0.03959769	0.02354	0.05565	46	"Nova Scotia"	0	"dashed"	"KP.3*"
"NP.1"	0.03954246	0.03486	0.04422	247	"Ontario"	0	"dashed"	"KP.3.1.1"
"KP.1.1*"	0.03949693	0.03356	0.04543	162	"British Columbia"	0	"dashed"	"KP.3*"
"NP.1"	0.03948926	0.03251	0.04647	126	"Alberta"	0	"dashed"	"KP.3.1.1"
"XEC.2"	0.03899357	0.03541	0.04258	362	"Canada"	0	"dashed"	"KP.3.1.1"
"NT*"	0.03867082	0.02282	0.05452	15	"Canada"	0	"dashed"	"KP.3*"
"LF.7.3*"	0.0385326	0.02313	0.05393	16	"Canada"	0	"dashed"	"KP.3*"
"MC.10.1"	0.03772775	0.0338	0.04165	372	"Ontario"	0	"dashed"	"KP.3.1.1"
"JN.1.16*"	0.0376422	0.02865	0.04663	52	"Alberta"	0	"dashed"	"KP.3*"
"XEK"	0.03757521	0.03062	0.04453	81	"Canada"	0	"dashed"	"KP.3.1.1"
"NP.1"	0.03751179	0.03411	0.04092	402	"Canada"	0	"dashed"	"KP.3.1.1"
"LB.1.3.1"	0.03746524	0.03116	0.04377	97	"Canada"	0	"dashed"	"KP.3.1.1"
"LP*"	0.03731956	0.03496	0.03967	993	"Canada"	0	"dashed"	"KP.3*"
"XEK"	0.03713789	0.02784	0.04644	49	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.26.1"	0.03688738	0.02791	0.04587	58	"British Columbia"	0	"dashed"	"KP.3.1.1"
"XEC*"	0.03685683	0.02434	0.04937	84	"Newfoundland and Labrador"	0	"dashed"	"KP.3*"
"LF.7.3"	0.03634613	0.01964	0.05305	13	"Canada"	0	"dashed"	"KP.3.1.1"
"XEK*"	0.03588735	0.03229	0.03948	339	"Canada"	0	"dashed"	"KP.3*"
"KP.1.1*"	0.03560571	0.03333	0.03788	1023	"Canada"	0	"dashed"	"KP.3*"
"XEC.11"	0.03546362	0.02755	0.04338	67	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.1.2"	0.03526786	0.03173	0.03881	335	"Canada"	0	"dashed"	"KP.3.1.1"
"XEC.9"	0.03514374	0.03196	0.03833	436	"Canada"	0	"dashed"	"KP.3.1.1"
"XEF"	0.03475722	0.02652	0.043	54	"Canada"	0	"dashed"	"KP.3.1.1"
"LP.8.1"	0.03454788	0.02567	0.04343	51	"British Columbia"	0	"dashed"	"KP.3.1.1"
"KP.3.3*"	0.034449	0.03082	0.03808	397	"Ontario"	0	"dashed"	"KP.3*"
"XEC*"	0.0342976	0.03088	0.03771	1721	"Alberta"	0	"dashed"	"KP.3*"
"LF.7.2.1"	0.03397372	0.02106	0.04689	21	"Canada"	0	"dashed"	"KP.3.1.1"
"XEC.15"	0.03395516	0.02649	0.04142	66	"Canada"	0	"dashed"	"KP.3.1.1"
"XEC"	0.03393605	0.02123	0.04664	72	"Newfoundland and Labrador"	0	"dashed"	"KP.3.1.1"
"XEC"	0.03378909	0.0303	0.03728	1507	"Alberta"	0	"dashed"	"KP.3.1.1"
"KP.2.3.4"	0.03378219	0.02334	0.04423	36	"Ontario"	0	"dashed"	"KP.3.1.1"
"LP*"	0.03353345	0.03038	0.03669	526	"Ontario"	0	"dashed"	"KP.3*"
"LB.1.3.1"	0.03339543	0.02568	0.04111	65	"Ontario"	0	"dashed"	"KP.3.1.1"
"KP.1.1*"	0.03327593	0.03013	0.03642	528	"Ontario"	0	"dashed"	"KP.3*"
"LP.8.1"	0.0331332	0.02981	0.03645	375	"Canada"	0	"dashed"	"KP.3.1.1"
"XEK*"	0.03304655	0.02886	0.03723	272	"Ontario"	0	"dashed"	"KP.3*"
"XEC.2.1"	0.0329232	0.01967	0.04618	24	"Alberta"	0	"dashed"	"KP.3.1.1"
"XEC.2"	0.03290829	0.02875	0.03706	264	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.10.1"	0.03285497	0.03018	0.03553	640	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.26*"	0.0323709	0.02398	0.04076	64	"British Columbia"	0	"dashed"	"KP.3*"
"XEC.2*"	0.03181646	0.02897	0.03466	524	"Canada"	0	"dashed"	"KP.3*"
"XEC*"	0.03176146	0.01938	0.04414	56	"Nova Scotia"	0	"dashed"	"KP.3*"
"NL*"	0.03175922	0.02763	0.03589	223	"Canada"	0	"dashed"	"KP.3*"
"XEC"	0.03153662	0.02108	0.042	70	"New Brunswick"	0	"dashed"	"KP.3.1.1"
"KP.2.3.4"	0.03152975	0.02239	0.04067	42	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.10*"	0.03144482	0.0212	0.04169	52	"Quebec"	0	"dashed"	"KP.3*"
"XEC.9"	0.03144364	0.02766	0.03523	322	"Ontario"	0	"dashed"	"KP.3.1.1"
"XEC.16"	0.03132128	0.01261	0.05003	12	"Alberta"	0	"dashed"	"KP.3.1.1"
"KP.4.2"	0.03124138	0.01784	0.04464	19	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.10.1"	0.0311028	0.02077	0.04143	50	"Quebec"	0	"dashed"	"KP.3.1.1"
"MC.19*"	0.03097431	0.02682	0.03513	218	"Canada"	0	"dashed"	"KP.3*"
"XEC.11"	0.03092465	0.01758	0.04427	27	"Quebec"	0	"dashed"	"KP.3.1.1"
"LF.7.2.1"	0.03092094	0.01419	0.04766	15	"Quebec"	0	"dashed"	"KP.3.1.1"
"XEC*"	0.03068404	0.02131	0.04005	96	"New Brunswick"	0	"dashed"	"KP.3*"
"LB.1*"	0.03063332	0.00894	0.05233	12	"New Brunswick"	0	"dashed"	"KP.3*"
"MC.21*"	0.03062478	0.0109	0.05035	11	"Quebec"	0	"dashed"	"KP.3*"
"MC.1.2"	0.03055184	0.02548	0.03563	154	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.21*"	0.03028321	0.01481	0.04575	18	"Alberta"	0	"dashed"	"KP.3*"
"LF.7.2*"	0.03027626	0.01964	0.04091	30	"Canada"	0	"dashed"	"KP.3*"
"MC.19"	0.03025553	0.02602	0.03449	208	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.8.1"	0.03008264	0.01328	0.04688	15	"Alberta"	0	"dashed"	"KP.3.1.1"
"MC.19*"	0.02993686	0.01573	0.04415	21	"Alberta"	0	"dashed"	"KP.3*"
"MC.10.2"	0.02993242	0.0249	0.03496	144	"Canada"	0	"dashed"	"KP.3.1.1"
"LF.7*"	0.029778	0.02565	0.0339	215	"Canada"	0	"dashed"	"KP.3*"
"XEC.9"	0.02972827	0	0.12114	16	"Manitoba"	0	"dashed"	"KP.3.1.1"
"XEC*"	0.02957967	0.02389	0.03527	353	"Quebec"	0	"dashed"	"KP.3*"
"XEC"	0.02956393	0.0231	0.03603	212	"Quebec"	0	"dashed"	"KP.3.1.1"
"MC.13.2"	0.02949102	0.02112	0.03786	49	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.1"	0.02946178	0.02479	0.03413	395	"Alberta"	0	"dashed"	"KP.3.1.1"
"NL.4"	0.02943917	0.02009	0.03879	39	"Canada"	0	"dashed"	"KP.3.1.1"
"XEF"	0.02931201	0.02092	0.03771	52	"Ontario"	0	"dashed"	"KP.3.1.1"
"LP.8.1"	0.02927107	0.02381	0.03474	126	"Ontario"	0	"dashed"	"KP.3.1.1"
"JN.1.16.5"	0.02917642	0.01249	0.04586	12	"Canada"	0	"dashed"	"KP.3.1.1"
"LF.7.2*"	0.02900058	0.01301	0.04499	16	"Quebec"	0	"dashed"	"KP.3*"
"XEK*"	0.02881767	0.01929	0.03834	44	"British Columbia"	0	"dashed"	"KP.3*"
"XEK.4"	0.02873877	0.02221	0.03527	82	"Canada"	0	"dashed"	"KP.3.1.1"
"XEC.2.1"	0.02857721	0.01575	0.04141	21	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.8*"	0.02855445	0.01313	0.04398	18	"Alberta"	0	"dashed"	"KP.3*"
"KP.4.2*"	0.02852875	0.01562	0.04144	20	"Canada"	0	"dashed"	"KP.3*"
"MC.21"	0.02840825	0.01136	0.04545	15	"Alberta"	0	"dashed"	"KP.3.1.1"
"XEC.15"	0.02815499	0.02041	0.0359	61	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.13.2"	0.02783483	0.01434	0.04133	25	"Quebec"	0	"dashed"	"KP.3.1.1"
"NL.3"	0.02722097	0.02056	0.03389	77	"Canada"	0	"dashed"	"KP.3.1.1"
"NF*"	0.02698192	0.02032	0.03365	76	"Canada"	0	"dashed"	"KP.3*"
"NF.1"	0.02683294	0.01955	0.03411	63	"Canada"	0	"dashed"	"KP.3.1.1"
"NP*"	0.02677187	0.02422	0.02933	628	"Canada"	0	"dashed"	"KP.3*"
"JN.1.16*"	0.02671102	0.00808	0.04534	15	"New Brunswick"	0	"dashed"	"KP.3*"
"LF*"	0.02671102	0.00808	0.04534	15	"New Brunswick"	0	"dashed"	"KP.3*"
"LF.7*"	0.02671102	0.00808	0.04534	15	"New Brunswick"	0	"dashed"	"KP.3*"
"NL*"	0.02663534	0.02174	0.03153	157	"Ontario"	0	"dashed"	"KP.3*"
"MC.17"	0.02663299	0.01295	0.04032	23	"Alberta"	0	"dashed"	"KP.3.1.1"
"XEC.16"	0.02658112	0.0101	0.04306	15	"Quebec"	0	"dashed"	"KP.3.1.1"
"LP.7"	0.02655554	0.01692	0.03619	36	"Canada"	0	"dashed"	"KP.3.1.1"
"JN.1.16.5"	0.02647859	0.00896	0.044	11	"Ontario"	0	"dashed"	"KP.3.1.1"
"NF.1*"	0.02644049	0.01923	0.03366	64	"Canada"	0	"dashed"	"KP.3*"
"LB.1.3*"	0.0263062	0.02252	0.0301	251	"Canada"	0	"dashed"	"KP.3*"
