"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"
"XBB.1.16.9"	0.0692321	0.0441	0.09436	17	"Quebec"
"XBB.1.9.1.1*"	0.06862891	0.04619	0.09107	16	"Ontario"
"FU.2"	0.06811686	0.04524	0.09099	15	"Canada"
"FL.15"	0.06771506	0.04821	0.08722	21	"Ontario"
"XBB.1.5.77"	0.06744178	0.04931	0.08558	24	"Ontario"
"FL.14"	0.06702558	0.04179	0.09226	12	"Canada"
"FY.2"	0.06698189	0.04441	0.08955	15	"Canada"
"XBL*"	0.06642353	0.05072	0.08213	32	"Ontario"
"XBB.1.16.9"	0.06622488	0.04767	0.08478	22	"Canada"
"XBB.2.3.11*"	0.06552551	0.05342	0.07763	51	"Canada"
"XBB.1.9.2.5*"	0.06420147	0.05592	0.07248	113	"Canada"
"FL.7"	0.06419409	0.04363	0.08476	17	"Canada"
"XBB.1.22.1*"	0.06387877	0.05089	0.07687	43	"Canada"
"XBB.2.3.11"	0.06350448	0.05108	0.07593	46	"Canada"
"XBB.1.16"	0.06240417	0.04472	0.08009	62	"Nova Scotia"
"FE.1"	0.06210737	0.03467	0.08955	12	"Quebec"
"CH.1.1.14"	0.06163711	0.03881	0.08447	13	"Canada"
"FE.1.1"	0.06160942	0.04506	0.07816	25	"Canada"
"XBB.2.3.6"	0.06087115	0.03976	0.08198	15	"Canada"
"XBB.1.16"	0.06075138	0.04952	0.07199	184	"British Columbia"
"FL.7"	0.06070687	0.0393	0.08212	14	"Ontario"
"XBB.1.5.44"	0.06056572	0.04864	0.07249	47	"Canada"
"XBB.1.5.61"	0.06020652	0.03821	0.08221	41	"British Columbia"
"XBB.1.9.2"	0.0601073	0.02203	0.09818	13	"British Columbia"
"XBB.1.9.2"	0.05931932	0.04379	0.07485	35	"Alberta"
"XBB.1.42"	0.05885321	0.04281	0.0749	25	"Canada"
"CH.1.1.14"	0.05867265	0.03335	0.08399	13	"Quebec"
"XBB.1.16.1"	0.05806508	0.04617	0.06996	63	"Quebec"
"XBB.1.16.1*"	0.05768045	0.04687	0.06849	77	"Quebec"
"XBB.1.5.28"	0.05761864	0.03046	0.08478	11	"Quebec"
"XBB.1.5.25"	0.05759755	0.03937	0.07583	25	"Quebec"
"XBB.1.9.1.1*"	0.05749575	0.04787	0.06713	70	"Canada"
"XBB.1.22*"	0.05737358	0.04579	0.06896	47	"Canada"
"XBB.1.16*"	0.05695151	0.05123	0.06268	356	"Quebec"
"EU.1.1"	0.05655359	0.03088	0.08223	12	"Quebec"
"XBB.1.16*"	0.05622292	0.0461	0.06635	218	"British Columbia"
"XBB.2.3.3*"	0.05600034	0.03557	0.07643	19	"Quebec"
"XBB.1.5.44"	0.05591124	0.04442	0.0674	44	"Ontario"
"XBB.1.16*"	0.05578397	0.04051	0.07106	77	"Nova Scotia"
"XBB.1.5.28"	0.05530074	0.03951	0.07109	24	"Canada"
"XBB.1.9.2.5*"	0.05518718	0.04679	0.06359	89	"Ontario"
"XBB.1.16*"	0.05495987	0.04823	0.06169	338	"Alberta"
"XBB.1.19.1"	0.0548555	0.04383	0.06588	47	"Ontario"
"EG.6.1"	0.0543987	0.04344	0.06535	50	"Canada"
"XBB.1.9.1.1*"	0.05439565	0.04016	0.06863	39	"Quebec"
"XBB.1.16"	0.05439518	0.047	0.06179	246	"Alberta"
"FL.1"	0.05398029	0.03488	0.07308	16	"Canada"
"XBB.2.3.3*"	0.05331952	0.03518	0.07146	16	"Ontario"
"XBB.1.9.1*"	0.05317876	0.03595	0.07041	44	"Nova Scotia"
"XBB.1.16"	0.05316514	0.04648	0.05985	210	"Quebec"
"XBB.1.5.25"	0.05266404	0.03859	0.06674	29	"Canada"
"XBB.1.16"	0.05256465	0.04832	0.05681	464	"Ontario"
"XBB.1.5.46*"	0.05249095	0.03499	0.07	17	"Ontario"
"EG.1"	0.05205516	0.03996	0.06415	36	"Ontario"
"XBB.1.16.6"	0.05185341	0.0342	0.06951	18	"Canada"
"XBB.2.3*"	0.05146099	0.04509	0.05783	147	"Ontario"
"EG.5.2"	0.05117406	0.04126	0.06109	58	"Canada"
"XBB.2*"	0.05094862	0.04464	0.05726	148	"Ontario"
"FU.1"	0.05087212	0.03508	0.06666	22	"Canada"
"XBB.1.5.4"	0.05035243	0.02878	0.07192	37	"British Columbia"
"XBL*"	0.05030323	0.03854	0.06207	40	"Canada"
"XBB.1.5.73"	0.05017646	0.032	0.06835	21	"Quebec"
"XBB.1.5.73*"	0.05017646	0.032	0.06835	21	"Quebec"
"EG.1.3"	0.05016168	0.03593	0.06439	25	"Ontario"
"FL.5"	0.0501196	0.04152	0.05872	75	"Ontario"
"XBB.1.9.2*"	0.04945644	0.04444	0.05448	262	"Ontario"
"XBB.1.16"	0.04928474	0.04664	0.05193	1223	"Canada"
"XBB.1.22.1*"	0.0492497	0.03138	0.06712	15	"Ontario"
"FL.1.3"	0.04921881	0.03092	0.06752	16	"Canada"
"XBB.1.5.26.1.1*"	0.04902059	0.03792	0.06012	40	"Ontario"
"XBB.1.9.2*"	0.04898475	0.03834	0.05963	64	"Alberta"
"XBB.1.9.2.1*"	0.04882202	0.03987	0.05777	64	"Ontario"
"XBB.1.16.2"	0.04868164	0.0356	0.06176	41	"Alberta"
"XBB.1.22*"	0.04856423	0.03137	0.06576	16	"Ontario"
"FL.3"	0.04852153	0.03201	0.06504	25	"Quebec"
"XBB.1.5.26.1*"	0.04849866	0.03759	0.0594	41	"Ontario"
"EU.1.1"	0.04800743	0.03689	0.05913	39	"Ontario"
"XBB.1.16.8"	0.04799971	0.02619	0.06981	11	"Canada"
"XBB.1.16*"	0.04766718	0.04542	0.04991	1869	"Canada"
"XBB.2.3.2"	0.04722101	0.03028	0.06416	16	"Ontario"
"XBB.1.9*"	0.04720992	0.03335	0.06107	58	"Nova Scotia"
"XBB.1.5.10"	0.04712398	0.0376	0.05664	58	"Canada"
"FL.3.1"	0.04709305	0.01796	0.07622	19	"British Columbia"
"XBB.1.16"	0.04686383	0.02222	0.0715	17	"Manitoba"
"XBB.1.5.26*"	0.04671445	0.03613	0.0573	42	"Ontario"
"FL.4"	0.04648862	0.04068	0.0523	156	"Ontario"
"XBB.1.9.1.4*"	0.04648862	0.04068	0.0523	156	"Ontario"
"XBB.1.18.1.1*"	0.04634576	0.03743	0.05526	88	"Quebec"
"XBB.1.18.1*"	0.04630069	0.03752	0.05508	91	"Quebec"
"XBB.2.3*"	0.04628699	0.03765	0.05492	101	"Alberta"
"XBB.2*"	0.04628699	0.03765	0.05492	101	"Alberta"
"XBB.1.16*"	0.04595653	0.04271	0.0492	804	"Ontario"
"XBB.1.9.1.3*"	0.04583068	0.03366	0.058	45	"Quebec"
"XBB.1.9.1"	0.04568121	0.02532	0.06604	22	"Nova Scotia"
"XBB.1.5.13"	0.04561598	0.02973	0.0615	66	"British Columbia"
"EG.5.2"	0.04542214	0.03598	0.05487	54	"Ontario"
"XBB.2.3.3"	0.04538002	0.02337	0.06739	13	"Quebec"
"XBB.1.16.3"	0.04530958	0.03743	0.05319	85	"Canada"
"XBB.1.9.1"	0.0449828	0.03338	0.05659	129	"British Columbia"
"XBB.1.5.10"	0.04475236	0.03373	0.05578	37	"Ontario"
"XBB.2.3.5"	0.04469435	0.03339	0.056	40	"Canada"
"XBB.1.18.1.1.1*"	0.04468609	0.03515	0.05422	73	"Quebec"
"XBB.1.19.1"	0.04457759	0.03559	0.05357	62	"Canada"
"FL.2"	0.04439584	0.0306	0.0582	33	"Quebec"
"XBB.2.3"	0.04435536	0.02793	0.06078	23	"Quebec"
"XBB.1.9.2.1*"	0.04432794	0.03001	0.05864	81	"British Columbia"
"EU.1.1"	0.04420361	0.03531	0.0531	64	"Canada"
"XBB.1.9.1"	0.04414069	0.03876	0.04952	179	"Ontario"
"XBB.1.16*"	0.04412419	0.02191	0.06633	20	"Manitoba"
"XBB.1.5.26.1.1*"	0.04409103	0.0357	0.05249	72	"Canada"
"XBB.1.5.63"	0.04407375	0.03391	0.05424	49	"Canada"
"XBB.1.5.4"	0.04398441	0.02755	0.06042	23	"Quebec"
"XBB.1.9.2*"	0.04396737	0.03167	0.05626	113	"British Columbia"
"XBB.1.5.26.1*"	0.04387593	0.03555	0.0522	73	"Canada"
"XBB.2.3.5"	0.04360493	0.03279	0.05442	39	"Ontario"
"XBB.1.16.1*"	0.04333266	0.03897	0.0477	295	"Canada"
"XBB.1.9.2"	0.04318016	0.03314	0.05322	64	"Quebec"
"XBB.1.5.86"	0.04306181	0.03233	0.0538	39	"Ontario"
"XBB.1.16.2"	0.04302511	0.02564	0.06041	20	"Quebec"
"XBB.1.18.1.1.1*"	0.04282111	0.03669	0.04895	136	"Canada"
"XBB.1.5.26.1*"	0.04266266	0.02439	0.06093	18	"Quebec"
"XBB.1.5.26.1.1*"	0.04266266	0.02439	0.06093	18	"Quebec"
"FL.3"	0.04255429	0.03098	0.05413	37	"Canada"
"XBB.1.9*"	0.04248831	0.03956	0.04542	863	"Ontario"
"XBB.1.9.2*"	0.04243686	0.03937	0.0455	663	"Canada"
"XBB.2.3*"	0.04241594	0.03383	0.051	88	"Quebec"
"XBB.2.3.3*"	0.04221427	0.03549	0.04894	112	"Canada"
"XBB.1.9.1.2*"	0.04221164	0.02924	0.05518	36	"Quebec"
"XBB.1.16.1*"	0.04208083	0.02906	0.0551	36	"Alberta"
"XBB.2.3.3*"	0.04196506	0.03156	0.05237	58	"Alberta"
"XBB.1.9.1.3*"	0.0416996	0.01709	0.06631	25	"British Columbia"
"XBB.1.9.2"	0.0413699	0.03596	0.04678	178	"Canada"
"XBB.1.16.1"	0.04128312	0.03668	0.04588	256	"Canada"
"FK.1"	0.04116366	0.02601	0.05632	21	"Canada"
"XBB.1.9*"	0.04114861	0.03356	0.04874	341	"British Columbia"
"XBB.1.9.1.2*"	0.04058342	0.03261	0.04856	77	"Canada"
"XBB.1.5.73*"	0.0404454	0.0267	0.05419	22	"Ontario"
"FL.13"	0.0403876	0.02347	0.0573	20	"Quebec"
"FL.2"	0.04033074	0.03187	0.04879	68	"Canada"
"XBB.2*"	0.04027857	0.03203	0.04853	92	"Quebec"
"XBB.2.3"	0.03996979	0.02539	0.05455	25	"Alberta"
"XBB.2.3*"	0.03989081	0.03651	0.04327	492	"Canada"
"FD.1.1"	0.03984297	0.01554	0.06415	12	"Alberta"
"FL.3.1"	0.03962795	0.0213	0.05796	17	"Quebec"
"EG.6.1"	0.03953864	0.02865	0.05043	36	"Ontario"
"XBB.2*"	0.03949538	0.03614	0.04285	497	"Canada"
"FE.1.1.1"	0.03932744	0.03272	0.04594	111	"Canada"
"XBB.1.9.1*"	0.03918517	0.03602	0.04235	601	"Ontario"
"XBB.1.16.1*"	0.03907329	0.03339	0.04476	148	"Ontario"
"XBB.1.16.3"	0.03904037	0.031	0.04708	69	"Ontario"
"FL.5"	0.03901936	0.03377	0.04427	188	"Canada"
"XBB.1.16.1"	0.03883549	0.03298	0.04469	139	"Ontario"
"XBB.2.3.2"	0.03860047	0.03129	0.04591	91	"Canada"
"XBB.1.5.37"	0.03851457	0.02727	0.04976	33	"Ontario"
"XBB.1.9.1*"	0.03835879	0.02963	0.04709	227	"British Columbia"
"FH.1"	0.03818704	0.02249	0.05388	19	"Canada"
"XBB.1.5.26*"	0.03800605	0.03072	0.04529	90	"Canada"
"XBB.1.16.1"	0.03792517	0.00708	0.06877	15	"British Columbia"
"CH.1.1.29"	0.03789759	0.02497	0.05083	28	"Canada"
"FD.1.1"	0.03780626	-0.00224	0.07785	18	"New Brunswick"
"XBB.1.5.15.1*"	0.03780626	-0.00224	0.07785	18	"New Brunswick"
"XBB.1.5.13*"	0.03777674	0.02337	0.05219	73	"British Columbia"
"XBB.1.9.2*"	0.03742821	0.01549	0.05936	14	"Nova Scotia"
"XBB.2.3.2"	0.03724679	0.01413	0.06036	16	"Manitoba"
"EG.1.3"	0.03724114	0.02771	0.04677	52	"Canada"
"FE.1.1.1"	0.03716878	0.02682	0.04752	53	"Quebec"
"XBB.1.9*"	0.03710086	0.03528	0.03893	2319	"Canada"
"XBB.1.9.2*"	0.03704933	0.0312	0.0429	186	"Quebec"
"XBB.1.5.73"	0.0369842	0.02284	0.05113	20	"Ontario"
"XBB.2.3.3"	0.03696194	0.02616	0.04776	50	"Alberta"
"XBB.1.5.37"	0.03619577	0.02456	0.04783	41	"Quebec"
"FE.1.1.1"	0.03602919	0.02735	0.04471	53	"Ontario"
"FL.4"	0.03584702	0.0321	0.03959	358	"Canada"
"XBB.1.9.1.4*"	0.03581667	0.0321	0.03954	364	"Canada"
"XBB.1.9.1.2*"	0.03579418	0.0239	0.04769	28	"Ontario"
"XBB.1.18.1.1.1*"	0.03551637	0.02708	0.04395	56	"Ontario"
"XBB.1.5.10"	0.03544871	0.01775	0.05315	17	"Quebec"
"XBB.2.3*"	0.03543549	0.02422	0.04665	122	"British Columbia"
"XBB.2*"	0.03543549	0.02422	0.04665	122	"British Columbia"
"XBB.1.5.77"	0.0352288	0.02721	0.04325	72	"Canada"
"FD.1.1"	0.03518193	0.02709	0.04327	63	"Ontario"
"XBB.1.5.15.1*"	0.03518193	0.02709	0.04327	63	"Ontario"
"XBB.1.16.1*"	0.03515954	0.00658	0.06374	17	"British Columbia"
"FD.1.1"	0.03509308	0.03266	0.03752	1059	"Canada"
"XBB.1.16.2"	0.03508367	0.00254	0.06762	13	"British Columbia"
"FL.5"	0.03483286	0.02445	0.04522	52	"Quebec"
"XBB.1.5.15.1*"	0.03473327	0.03232	0.03715	1067	"Canada"
"XBB.1.9.1*"	0.03457046	0.03256	0.03658	1653	"Canada"
"XBB.1.5.13"	0.03454188	0.01404	0.05504	12	"Alberta"
"XBB.1.18.1.1*"	0.03452742	0.0298	0.03926	215	"Canada"
"XBB.2.3.2"	0.03432323	0.02073	0.04792	29	"Quebec"
"XBB.2.3.3"	0.03385433	0.02637	0.04134	83	"Canada"
"BQ.1.1.1"	0.03376891	0.02351	0.04403	38	"Ontario"
"XBB.1.9*"	0.03368789	0.03029	0.03709	700	"Quebec"
"XBB.1.18.1*"	0.03343653	0.02883	0.03805	225	"Canada"
"XBB.1.9.1.3*"	0.0334117	0.02604	0.04078	86	"Canada"
"XBB.1.5.37"	0.0333912	0.02637	0.04041	95	"Canada"
"EG.1"	0.03330144	0.02776	0.03885	154	"Canada"
"XBB.1.9*"	0.03326719	0.02771	0.03882	287	"Alberta"
"XBB.1.5.73*"	0.0331853	0.02445	0.04192	60	"Canada"
"XBB.1.9.2"	0.03316945	0.02412	0.04222	49	"Ontario"
"XBB.1.9.2.1*"	0.03302079	0.02871	0.03733	265	"Canada"
"XBB.2.3"	0.03250918	0.01788	0.04713	18	"Ontario"
"EG.1"	0.03244814	0.02326	0.04163	65	"Quebec"
"XBB.1.9.1"	0.03227024	0.0293	0.03524	600	"Canada"
"XBB.1.9.1*"	0.03207134	0.02832	0.03583	512	"Quebec"
"XBB.2.3*"	0.03163019	0.01113	0.05213	18	"Manitoba"
"XBB.2*"	0.03163019	0.01113	0.05213	18	"Manitoba"
"XBB.1.5.73"	0.03150729	0.02265	0.04036	58	"Canada"
"XBB.1.5.1"	0.03150311	0.02271	0.04029	82	"Alberta"
"FL.5"	0.03120561	0.01792	0.04449	31	"Alberta"
"XBB.1.5.13*"	0.03089432	0.01121	0.05058	13	"Alberta"
"XBB.1.18.1.1*"	0.03087596	0.02392	0.03783	82	"Ontario"
"XBB.1.5.2"	0.0308646	0.01575	0.04598	60	"British Columbia"
"GB.1"	0.03067222	0.02065	0.04069	45	"Canada"
"GB.1"	0.03045485	0.00776	0.05315	26	"British Columbia"
"XBB.1.5.46*"	0.03045485	0.00776	0.05315	26	"British Columbia"
"XBB.1.5.30"	0.03020378	0.01291	0.0475	36	"Newfoundland and Labrador"
"XBB.1.5.30"	0.03004441	0.02202	0.03807	70	"Canada"
"EG.4"	0.03000429	0.00359	0.05642	19	"British Columbia"
"XBB.1.5.86"	0.02997151	0.02089	0.03905	55	"Canada"
"FL.2"	0.02978277	0.01595	0.04361	25	"Ontario"
"XBB.1.5.50"	0.0297561	0.01911	0.0404	49	"Alberta"
"XBB.1.18.1*"	0.02957352	0.02282	0.03632	87	"Ontario"
"XBB.1.9.1"	0.0294868	0.02123	0.03774	88	"Alberta"
"EG.1.4"	0.02944678	0.01963	0.03927	47	"Canada"
"XBB.1.9.2.1*"	0.0291482	0.02196	0.03634	103	"Quebec"
"XBB.1.9.1*"	0.02886346	0.02291	0.03482	223	"Alberta"
"XBB.1.5.78"	0.02885777	0.01004	0.04768	14	"Quebec"
"XBB.1.5.62"	0.02875493	0.01811	0.0394	34	"Ontario"
"FD.1.1"	0.02868794	0.02572	0.03165	954	"Quebec"
"XBB.1.5.15.1*"	0.02868794	0.02572	0.03165	954	"Quebec"
"XBB.1.5.15*"	0.02858715	0.02646	0.03072	1330	"Canada"
"XBB.1.9.1.4*"	0.02846064	0.00168	0.05524	18	"British Columbia"
"XBB.1.5.46*"	0.02831926	0.01917	0.03746	54	"Canada"
"XBB.1.16.2"	0.02823198	0.02326	0.0332	187	"Canada"
"XBB.1.5.26*"	0.02738112	0.01511	0.03965	33	"Quebec"
"FL.3.1"	0.02729758	0.01655	0.03805	39	"Canada"
"XBB.1.5.39*"	0.02704809	-0.00682	0.06092	11	"British Columbia"
"XBB.1.5.15*"	0.02686527	0.02402	0.02971	1039	"Quebec"
"XBB.1.9.2.1*"	0.02660581	0.00762	0.04559	14	"Alberta"
"FL.4"	0.02648574	0.0199	0.03307	121	"Quebec"
"XBB.1.9.1.4*"	0.02648574	0.0199	0.03307	121	"Quebec"
"XBB.1.5.49"	0.02619703	0.01903	0.03337	101	"Quebec"
"XBB.1.5.62"	0.02571174	0.01724	0.03419	63	"Canada"
"XBB.1.5.69"	0.02568776	0.00872	0.04266	45	"British Columbia"
"XBB.2.3"	0.02566908	0.02001	0.03133	144	"Canada"
"FL.10"	0.0255346	0.01093	0.04014	21	"Canada"
"FL.13"	0.02447675	0.01307	0.03588	42	"Alberta"
"XBB.1.5.7"	0.0243724	0.0064	0.04235	40	"British Columbia"
"XBB.1.5.47"	0.02435351	0.01733	0.03138	84	"Ontario"
"FL.4"	0.02382046	-0.004	0.05164	16	"British Columbia"
"XBB.1.5.15.1*"	0.02271129	0.00657	0.03886	19	"Alberta"
"XBB.1.5.37"	0.02260179	-0.00293	0.04814	19	"British Columbia"
"FE.1"	0.02252532	0.00289	0.04216	33	"British Columbia"
"XBB.1.5.3"	0.02247369	0.00523	0.03972	16	"Quebec"
"XBB.1.9.1"	0.02239987	0.01678	0.02802	167	"Quebec"
"DV*"	0.0223359	0.01332	0.03135	47	"Ontario"
"EY.1"	0.02199158	0.00839	0.03559	24	"Canada"
"FD.2"	0.02169802	0.00697	0.03642	18	"Ontario"
"FK.1*"	0.0216546	0.00504	0.03827	14	"Ontario"
"XBB.1.5.67"	0.02158549	0.01277	0.0304	52	"Ontario"
"FK.1*"	0.02154766	0.01282	0.03028	60	"Canada"
"FL.5"	0.02133719	0.00037	0.0423	28	"British Columbia"
"XBB.1.5.49"	0.02103406	0.00994	0.03213	108	"British Columbia"
"FE.1.2"	0.02099618	0.0082	0.03379	24	"Ontario"
"XBB.1.18.1.1*"	0.02091103	0.00267	0.03915	38	"British Columbia"
"XBB.1.5.47"	0.02079548	0.01391	0.02768	99	"Canada"
"EG.1.2"	0.02074287	0.00124	0.04025	12	"Canada"
"XBB.1.5.15*"	0.02033225	0.01529	0.02538	169	"Ontario"
"XBB.1.5.11"	0.02016558	-0.00029	0.04062	12	"Alberta"
"XBB.1.9.1.4*"	0.0201566	0.00888	0.03143	43	"Alberta"
"XBB.2.3.3*"	0.02010994	-0.0116	0.05182	12	"British Columbia"
"XBB.1.5.19"	0.01999746	0.00124	0.03876	35	"British Columbia"
"XBB.1.16.2"	0.01989651	0.01367	0.02612	104	"Ontario"
"XBB.2.3"	0.01965683	0.00624	0.03308	71	"British Columbia"
"XBB.1.5.20"	0.01965066	0.00572	0.03358	66	"British Columbia"
"EG.1.3"	0.01952259	0.00583	0.03321	25	"Quebec"
"XBB.1.5.62"	0.01936296	0.00534	0.03339	24	"Quebec"
"XBB.1.9.1.3*"	0.0184141	0.00204	0.03479	15	"Ontario"
"XBB.1.5.15*"	0.01815214	0.00509	0.03122	30	"Alberta"
"XBB.1.18.1*"	0.0181198	0.00028	0.03596	39	"British Columbia"
"EG.1"	0.01808307	0.00096	0.03521	42	"British Columbia"
"FL.4"	0.01796556	0.00616	0.02977	39	"Alberta"
"XBB.1.5.13"	0.01764308	0.01315	0.02213	241	"Canada"
"XBB.1.5.66"	0.01761797	0.00791	0.02732	44	"Ontario"
"XBB.1.5.17"	0.01753914	-0.00041	0.03549	38	"British Columbia"
"XBB.1.5.17*"	0.01753914	-0.00041	0.03549	38	"British Columbia"
"XBB.1.17.1"	0.01751277	-0.0015	0.03653	13	"Quebec"
"XBB.1.5.4"	0.01747768	0.01099	0.02397	113	"Canada"
"XBB.1.5.26"	0.01715094	0.0007	0.03361	17	"Canada"
"XBB.1.17.1"	0.01710603	0.00313	0.03108	24	"Canada"
"XBB.1.5.68"	0.0169025	0.00158	0.03222	20	"Canada"
"XBB.1.5.77"	0.01658849	0.00541	0.02777	38	"Quebec"
"CH.1.1.11"	0.0165576	0.00352	0.02959	32	"Alberta"
"BA.5.2*"	0.01653257	0.00105	0.03201	17	"Ontario"
"BQ.1.1.1"	0.01638971	0.0078	0.02498	64	"Canada"
"XBB.1.5.13*"	0.01627643	0.01187	0.02068	253	"Canada"
"XBB.1.5.1"	0.01609201	0.00585	0.02633	116	"British Columbia"
"XBB.1.5.61"	0.01575311	0.00591	0.0256	49	"Canada"
"XBB.1.5.31"	0.01544471	0.00749	0.0234	67	"Ontario"
"XBB.1.11.1*"	0.01528783	0.00036	0.03022	20	"Canada"
"XBB.1.5.63"	0.01527811	-0.00707	0.03763	12	"Manitoba"
"XBB.1.5.56"	0.01524038	0.00481	0.02567	44	"Canada"
"FL.13"	0.01514609	0.00958	0.02072	155	"Canada"
"CH.1.1*"	0.01508459	0.0017	0.02847	52	"Newfoundland and Labrador"
"BA.2.75*"	0.01508459	0.0017	0.02847	52	"Newfoundland and Labrador"
"XBB.1.5.49"	0.01468593	0.01086	0.01851	349	"Canada"
"XBB.1.5.13"	0.01455348	0.00736	0.02175	94	"Quebec"
"XBB.1.5.13*"	0.01455348	0.00736	0.02175	94	"Quebec"
"XBB.1.5.12"	0.01374741	-0.00287	0.03037	19	"Alberta"
"EG.4"	0.01355092	0.00161	0.02549	34	"Canada"
"XBB.1.5.78"	0.01349666	0.00058	0.02642	29	"Canada"
"XBB.1.5.49"	0.01301435	-0.00062	0.02665	30	"Alberta"
"XBB.1.5.35"	0.01286095	0.0043	0.02143	67	"Canada"
"XBB.1.5.56"	0.01244464	-0.00047	0.02536	29	"Quebec"
"XBB.1.5.24"	0.01229094	-0.00603	0.03062	16	"Alberta"
"XBB.1.5.32"	0.01181684	0.00361	0.02003	95	"Alberta"
"XBB.1.5.36"	0.01168653	-0.00436	0.02774	17	"Ontario"
"CH.1.1*"	0.01166917	0.00312	0.02022	82	"Alberta"
"XBB.1.5.20"	0.0116604	0.00643	0.01689	175	"Ontario"
"XBB.1.11.1*"	0.01160901	-0.00546	0.02868	15	"Ontario"
"FL.13"	0.01144985	-0.01959	0.04249	12	"British Columbia"
"CH.1.1.15"	0.01118109	-0.00868	0.03104	14	"Alberta"
"XBB.1.5.15*"	0.01111383	-0.0236	0.04582	23	"New Brunswick"
"XBB.1.5.26"	0.01095118	-0.00689	0.0288	15	"Quebec"
"XBB.1.5.17*"	0.01079448	0.00387	0.01772	96	"Ontario"
"XBB.1.5.24*"	0.01075795	-0.00131	0.02283	31	"Ontario"
"DV.1.1"	0.01069895	-0.01706	0.03845	15	"British Columbia"
"XBB.1.5.17"	0.01055734	0.00355	0.01756	94	"Ontario"
"BA.2.75*"	0.01054555	0.00239	0.0187	93	"Alberta"
"XBB.1.5.12"	0.01041306	0.00172	0.01911	61	"Ontario"
"BE.9"	0.01009061	-0.00936	0.02954	13	"Canada"
"XBB.1.5.2"	0.00982231	0.00131	0.01833	88	"Alberta"
