#node	date	numeric date
NODE_0000995	2020-06-07	2020.433060
hCoV-19/Canada/ON-PHL-20-01463/2020_B.1.1.222_2020-06-20	2020-06-20	2020.468579
hCoV-19/Canada/ON-PHL-20-01042/2020_B.1.1.222_2020-06-07	2020-06-07	2020.433060
NODE_0000996	2021-02-27	2021.157534
hCoV-19/Canada/ON-PHL-21-12176/2021_B.1.1.222_2021-02-27	2021-02-27	2021.157534
hCoV-19/Canada/ON-PHL-21-07838/2021_B.1.1.222_2021-03-09	2021-03-09	2021.184932
NODE_0000997	2020-08-04	2020.591433
hCoV-19/Canada/QC-1nEAQ-0691593/2021_B.1.1.222_2021-02-15	2021-02-15	2021.124658
NODE_0000998	2020-08-07	2020.600096
NODE_0000999	2020-08-08	2020.603305
hCoV-19/Canada/MB-NML-16721/2021_B.1.1.222_2021-01-19	2021-01-19	2021.050685
hCoV-19/Canada/BC-BCCDC-9909/2020_B.1.1.222_2020-12-24	2020-12-24	2020.979508
NODE_0001000	2020-09-03	2020.672888
hCoV-19/Canada/BC-BCCDC-9898/2020_B.1.1.222_2020-12-16	2020-12-16	2020.957650
NODE_0001001	2020-09-04	2020.676096
hCoV-19/Canada/BC-BCCDC-74910/2021_B.1.1.322_2021-04-18	2021-04-18	2021.294521
NODE_0001002	2020-10-09	2020.771949
hCoV-19/Canada/ON-PHL-21-02814/2021_B.1.1.222_2021-01-30	2021-01-30	2021.080822
hCoV-19/Canada/QC-L00325530001/2021_B.1.1.222_2021-02-10	2021-02-10	2021.110959
NODE_0001003	2020-06-26	2020.486059
NODE_0001004	2020-10-23	2020.809833
hCoV-19/Canada/QC-1nIEOQ-8941774851/2021_B.1.1.222_2021-04-30	2021-04-30	2021.327397
NODE_0001005	2020-11-11	2020.862926
hCoV-19/Canada/BC-BCCDC-53783/2021_B.1.1.222_2021-03-19	2021-03-19	2021.212329
hCoV-19/Canada/BC-BCCDC-37403/2021_B.1.1.222_2021-01-09	2021-01-09	2021.023288
NODE_0001006	2020-10-29	2020.826470
NODE_0001007	2021-01-25	2021.067994
hCoV-19/Canada/AB-ABPHL-06370/2021_B.1.1.519_2021-02-19	2021-02-19	2021.135616
hCoV-19/CANADA/ABPHL-11512/2021_B.1.1.519_2021-03-28	2021-03-28	2021.236986
NODE_0001008	2020-10-30	2020.829679
NODE_0001009	2020-10-30	2020.829679
NODE_0001010	2020-10-30	2020.829679
hCoV-19/Canada/BC-BCCDC-37476/2020_B.1.1.519_2020-12-01	2020-12-01	2020.916667
NODE_0001011	2021-02-08	2021.106744
hCoV-19/Canada/BC-BCCDC-43926/2021_B.1.1.519_2021-03-16	2021-03-16	2021.204110
hCoV-19/Canada/BC-BCCDC-168504/2021_B.1.1.519_2021-02-22	2021-02-22	2021.143836
NODE_0001012	2021-01-03	2021.008104
NODE_0001013	2021-03-31	2021.243998
hCoV-19/Canada/BC-BCCDC-88088/2021_B.1.1.519_2021-05-09	2021-05-09	2021.352055
hCoV-19/Canada/AB-ABPHL-19264/2021_B.1.1.519_2021-05-11	2021-05-11	2021.357534
NODE_0001014	2021-01-05	2021.011313
hCoV-19/CANADA/ABPHL-20751/2021_B.1.1.519_2021-06-21	2021-06-21	2021.469863
hCoV-19/Canada/BC-BCCDC-107270/2021_B.1.1.519_2021-06-09	2021-06-09	2021.436986
NODE_0001015	2020-11-07	2020.851984
NODE_0001016	2020-12-25	2020.981931
hCoV-19/Canada/QC-1nDJLG-R8102486/2021_B.1.1.519_2021-02-10	2021-02-10	2021.110959
NODE_0001017	2021-02-03	2021.092966
hCoV-19/Canada/QC-1nDJLG-R9140393/2021_B.1.1.519_2021-03-12	2021-03-12	2021.193151
hCoV-19/Canada/QC-L00342325001/2021_B.1.1.519_2021-03-31	2021-03-31	2021.245205
NODE_0001018	2020-11-09	2020.855193
hCoV-19/Canada/ON-PHL-21-07949-v2/2021_B.1.1.519_2021-02-03	2021-02-03	2021.091781
NODE_0001019	2020-11-28	2020.908831
hCoV-19/Canada/BC-BCCDC-105896/2021_B.1.1.519_2021-05-26	2021-05-26	2021.398630
NODE_0001020	2020-11-28	2020.908831
NODE_0001021	2021-02-08	2021.106089
NODE_0001022	2021-03-03	2021.168493
hCoV-19/Canada/QC-1nMCY-T1032317/2021_B.1.1.519_2021-03-03	2021-03-03	2021.168493
hCoV-19/Canada/QC-1nDJXW-48930050/2021_B.1.1.519_2021-05-18	2021-05-18	2021.376712
NODE_0001023	2021-02-25	2021.150853
hCoV-19/Canada/QC-1nDWVQ-MX21276229/2021_B.1.1.519_2021-09-03	2021-09-03	2021.672603
NODE_0001024	2021-03-20	2021.214913
hCoV-19/Canada/QC-L00344929001/2021_B.1.1.519_2021-04-07	2021-04-07	2021.264384
NODE_0001025	2021-04-05	2021.258746
hCoV-19/Canada/QC-1nDJXQ-Q8170422C2/2021_B.1.1.519_2021-04-17	2021-04-17	2021.291781
hCoV-19/Canada/QC-1nKWV-W918127199B/2021_B.1.1.519_2021-04-20	2021-04-20	2021.300000
NODE_0001026	2020-12-07	2020.933306
NODE_0001027	2021-01-07	2021.017965
hCoV-19/Canada/QC-1nEAQ-0670785/2021_B.1.1.519_2021-01-28	2021-01-28	2021.075342
hCoV-19/Canada/QC-1nMCY-S9241990/2021_B.1.1.519_2021-01-24	2021-01-24	2021.064384
NODE_0001028	2020-12-18	2020.963004
hCoV-19/Canada/QC-1nIUX-Q5131610CO/2021_B.1.1.519_2021-01-13	2021-01-13	2021.034247
NODE_0001029	2020-12-18	2020.963722
NODE_0001030	2021-01-03	2021.006849
hCoV-19/Canada/QC-1nEAQ-0636886/2021_B.1.1.519_2021-01-03	2021-01-03	2021.006849
hCoV-19/Canada/QC-1nIOU-A5083921/2021_B.1.1.519_2021-01-08	2021-01-08	2021.020548
NODE_0001031	2020-12-18	2020.963722
hCoV-19/Canada/QC-DYN-0624832/2020_B.1.1.519_2020-12-20	2020-12-20	2020.968579
NODE_0001032	2020-12-18	2020.963722
hCoV-19/Canada/QC-1nEAQ-0630093/2020_B.1.1.519_2020-12-23	2020-12-23	2020.976776
hCoV-19/Canada/QC-1nIUX-80230CO/2020_B.1.1.519_2020-12-28	2020-12-28	2020.990437
NODE_0001033	2020-02-10	2020.110854
NODE_0001034	2020-02-25	2020.152576
hCoV-19/Canada/ON-PHL-20-01814/2020_B.1.1_2020-07-01	2020-07-01	2020.498634
NODE_0001035	2020-04-15	2020.289499
hCoV-19/Canada/NS-NML-16241/2021_B.1.1.432_2021-01-28	2021-01-28	2021.075342
NODE_0001036	2020-06-19	2020.465326
hCoV-19/Canada/ON-PHL-20-02302/2020_B.1.1.244_2020-09-01	2020-09-01	2020.668033
hCoV-19/Canada/BC-BCCDC-27127/2021_B.1.1.244_2021-02-11	2021-02-11	2021.113699
NODE_0001037	2020-02-10	2020.110854
NODE_0001038	2020-03-30	2020.244754
NODE_0001039	2020-04-03	2020.254332
NODE_0001040	2020-04-04	2020.257541
NODE_0001041	2020-04-04	2020.257541
hCoV-19/Canada/QC-L00432034001/2020_B.1.1_2020-05-21	2020-05-21	2020.386612
NODE_0001042	2020-04-15	2020.288545
hCoV-19/Canada/ON-PHL-20-02671/2020_B.1.1_2020-09-12	2020-09-12	2020.698087
hCoV-19/Canada/ON-PHL-20-02109/2020_B.1.1.344_2020-07-30	2020-07-30	2020.577869
NODE_0001043	2020-04-17	2020.293551
NODE_0001044	2020-05-29	2020.409081
hCoV-19/Canada/ON-PHL-21-09050/2021_B.1.1.25_2021-03-17	2021-03-17	2021.206849
hCoV-19/Canada/QC-1nIEOQ-7056217129/2020_P.6_2020-12-24	2020-12-24	2020.979508
NODE_0001045	2020-07-24	2020.562614
NODE_0001046	2020-12-22	2020.973567
hCoV-19/Canada/ON-PHL-21-02914/2021_B.1.1.312_2021-01-22	2021-01-22	2021.058904
hCoV-19/Canada/ON-PHL-21-00271/2020_B.1.1.312_2020-12-23	2020-12-23	2020.976776
NODE_0001047	2020-11-07	2020.850616
hCoV-19/Canada/BC-BCCDC-166260/2020_B.1.1.312_2020-11-08	2020-11-08	2020.853825
hCoV-19/Canada/BC-BCCDC-166171/2020_B.1.1.312_2020-11-09	2020-11-09	2020.856557
NODE_0001048	2020-05-05	2020.343025
NODE_0001049	2020-11-01	2020.833570
hCoV-19/Canada/ON-PHL-21-00486/2020_L.3_2020-12-29	2020-12-29	2020.993169
hCoV-19/Canada/AB-ABPHL-04569/2021_L.3_2021-01-15	2021-01-15	2021.039726
NODE_0001050	2020-09-06	2020.682467
NODE_0001051	2020-12-29	2020.993342
hCoV-19/Canada/NS-NML-5142/2021_B.1.1.487_2021-01-04	2021-01-04	2021.009589
hCoV-19/Canada/NS-NML-5154/2021_B.1.1.487_2021-01-03	2021-01-03	2021.006849
NODE_0001052	2021-01-19	2021.051734
hCoV-19/Canada/ON-PHL-21-07808-v2/2021_B.1.1.487_2021-03-11	2021-03-11	2021.190411
NODE_0001053	2021-01-20	2021.053486
hCoV-19/Canada/ON-PHL-21-06453/2021_B.1.1.487_2021-03-05	2021-03-05	2021.173973
NODE_0001054	2021-01-20	2021.053486
NODE_0001055	2021-01-20	2021.053486
hCoV-19/Canada/ON-PHL-21-02157/2021_B.1.1.487_2021-01-26	2021-01-26	2021.069863
hCoV-19/Canada/ON-PHL-21-15179-v2/2021_B.1.1.487_2021-04-03	2021-04-03	2021.253425
NODE_0001056	2021-03-16	2021.203002
NODE_0001057	2021-03-16	2021.204110
hCoV-19/Canada/ON-PHL-21-09041/2021_B.1.1.487_2021-03-16	2021-03-16	2021.204110
hCoV-19/Canada/ON-PHL-21-08671/2021_B.1.1.487_2021-03-22	2021-03-22	2021.220548
NODE_0001058	2021-04-02	2021.250074
hCoV-19/Canada/ON-PHL-21-14123/2021_B.1.1.487_2021-04-08	2021-04-08	2021.267123
NODE_0001059	2021-04-14	2021.283562
hCoV-19/Canada/ON-PHL-21-10218/2021_B.1.1.487_2021-04-14	2021-04-14	2021.283562
hCoV-19/Canada/ON-PHL-21-23128/2021_B.1.1.487_2021-04-20	2021-04-20	2021.300000
NODE_0001060	2020-05-17	2020.375866
NODE_0001061	2020-05-26	2020.400273
hCoV-19/Canada/ON-PHL-20-00647/2020_B.1.1_2020-05-26	2020-05-26	2020.400273
hCoV-19/Canada/ON-PHL-20-01478/2020_B.1.1_2020-07-07	2020-07-07	2020.515027
NODE_0001062	2020-06-20	2020.467622
hCoV-19/Canada/ON-PHL-20-02186/2020_B.1.1_2020-08-02	2020-08-02	2020.586066
NODE_0001063	2020-08-11	2020.609436
hCoV-19/Canada/ON-PHL-20-01857/2020_B.1.1_2020-08-19	2020-08-19	2020.632514
NODE_0001064	2020-08-26	2020.650568
NODE_0001065	2020-09-01	2020.668033
hCoV-19/Canada/ON-PHL-20-02417/2020_B.1.1.417_2020-09-01	2020-09-01	2020.668033
NODE_0001066	2020-09-09	2020.690911
hCoV-19/Canada/Qc-L00293213/2020_B.1.1.417_2020-09-26	2020-09-26	2020.736339
NODE_0001067	2020-10-13	2020.782986
hCoV-19/Canada/QC-1nIUH-5524146728/2020_B.1.1.417_2020-10-15	2020-10-15	2020.788251
NODE_0001068	2020-12-03	2020.921654
hCoV-19/Canada/QC-1nIUM-U0044077/2020_B.1.1.417_2020-12-04	2020-12-04	2020.924863
NODE_0001069	2020-12-16	2020.956536
NODE_0001070	2020-12-26	2020.985549
hCoV-19/Canada/QC-1nIID-U10622942D/2021_B.1.1.417_2021-01-06	2021-01-06	2021.015068
hCoV-19/Canada/QC-1nIID-U1183414/2021_B.1.1.417_2021-01-18	2021-01-18	2021.047945
NODE_0001071	2020-12-30	2020.994910
hCoV-19/Canada/QC-1nIID-U1153029/2021_B.1.1.417_2021-01-15	2021-01-15	2021.039726
NODE_0001072	2020-12-30	2020.995902
hCoV-19/Canada/QC-1nIID-U10303602D/2021_B.1.1.417_2021-01-03	2021-01-03	2021.006849
hCoV-19/Canada/QC-HGA-U0302010/2020_B.1.1.417_2020-12-30	2020-12-30	2020.995902
NODE_0001073	2020-09-17	2020.711975
hCoV-19/Canada/ON-PHL-20-02887/2020_B.1.1.417_2020-10-21	2020-10-21	2020.804645
NODE_0001074	2020-09-18	2020.715184
NODE_0001075	2020-10-12	2020.780539
NODE_0001076	2020-10-13	2020.783748
hCoV-19/Canada/ON-PHL-20-03386/2020_B.1.1.417_2020-11-13	2020-11-13	2020.867486
hCoV-19/Canada/ON-PHL-20-04512/2020_B.1.1.417_2020-12-12	2020-12-12	2020.946721
NODE_0001077	2020-10-13	2020.783748
hCoV-19/Canada/ON-PHL-21-00333/2020_B.1.1.417_2020-11-22	2020-11-22	2020.892077
hCoV-19/Canada/ON-PHL-21-00265/2020_B.1.1.417_2020-12-14	2020-12-14	2020.952186
NODE_0001078	2020-09-19	2020.716138
NODE_0001079	2020-10-11	2020.776540
hCoV-19/Canada/ON-PHL-20-03125/2020_B.1.1.417_2020-10-27	2020-10-27	2020.821038
NODE_0001080	2020-11-22	2020.891600
hCoV-19/Canada/ON-PHL-21-00323/2020_B.1.1.417_2020-11-23	2020-11-23	2020.894809
hCoV-19/Canada/ON-PHL-21-00381/2020_B.1.1.417_2020-12-24	2020-12-24	2020.979508
NODE_0001081	2020-09-19	2020.716984
hCoV-19/Canada/ON-PHL-20-02310/2020_B.1.1.417_2020-09-20	2020-09-20	2020.719945
NODE_0001082	2020-09-20	2020.720193
hCoV-19/Canada/ON-PHL-20-03296/2020_B.1.1.417_2020-11-05	2020-11-05	2020.845628
NODE_0001083	2020-09-20	2020.720193
hCoV-19/Canada/ON-PHL-20-02652/2020_B.1.1.417_2020-10-04	2020-10-04	2020.758197
hCoV-19/Canada/ON-PHL-20-02513/2020_B.1.1.417_2020-10-07	2020-10-07	2020.766393
NODE_0001084	2020-02-10	2020.110854
NODE_0001085	2020-02-20	2020.137255
NODE_0001086	2020-03-14	2020.200783
hCoV-19/Canada/QC-CHUM-2008001096A/2020_B.1.1.339_2020-03-20	2020-03-20	2020.217213
hCoV-19/Canada/Qc-LSPQ-L00236551/2020_B.1.1.339_2020-03-24	2020-03-24	2020.228142
NODE_0001087	2020-06-12	2020.445648
hCoV-19/Canada/ON-PHL-21-18178/2021_B.1.1.216_2021-04-10	2021-04-10	2021.272603
NODE_0001088	2020-06-13	2020.448857
NODE_0001089	2020-07-08	2020.517045
hCoV-19/Canada/ON-PHL-21-07947-v2/2021_B.1.1.216_2021-02-02	2021-02-02	2021.089041
NODE_0001090	2020-07-09	2020.520254
hCoV-19/Canada/BC-BCCDC-9942/2020_B.1.1.216_2020-11-19	2020-11-19	2020.883880
NODE_0001091	2020-10-09	2020.771381
hCoV-19/Canada/SK-NML-8812/2020_B.1.1.216_2020-10-13	2020-10-13	2020.782787
hCoV-19/Canada/SK-NML-16546/2020_B.1.1.216_2020-10-10	2020-10-10	2020.774590
NODE_0001092	2020-06-14	2020.452066
NODE_0001093	2020-10-21	2020.805191
NODE_0001094	2020-12-14	2020.951709
hCoV-19/Canada/ON-PHL-21-02752/2021_B.1.1.216_2021-01-26	2021-01-26	2021.069863
hCoV-19/Canada/ON-PHL-21-00099/2020_B.1.1.216_2020-12-15	2020-12-15	2020.954918
NODE_0001095	2020-11-01	2020.833694
hCoV-19/Canada/ON-PHL-21-00303/2020_B.1.1.216_2020-12-23	2020-12-23	2020.976776
NODE_0001096	2020-11-01	2020.834699
hCoV-19/Canada/ON-PHL-20-03658/2020_B.1.1.216_2020-11-01	2020-11-01	2020.834699
NODE_0001097	2020-12-29	2020.991953
hCoV-19/Canada/ON-PHL-21-01254/2021_B.1.1.216_2021-01-23	2021-01-23	2021.061644
NODE_0001098	2021-03-04	2021.170764
hCoV-19/Canada/ON-PHL-21-11775/2021_B.1.1.216_2021-03-26	2021-03-26	2021.231507
hCoV-19/Canada/ON-PHL-21-06454/2021_B.1.1.216_2021-03-05	2021-03-05	2021.173973
NODE_0001099	2020-06-27	2020.487302
NODE_0001100	2020-06-28	2020.490511
NODE_0001101	2020-06-29	2020.493720
hCoV-19/Canada/BC-BCCDC-165590/2020_B.1.1.216_2020-09-22	2020-09-22	2020.725410
hCoV-19/Canada/BC-BCCDC-4036/2020_B.1.1.216_2020-08-22	2020-08-22	2020.640710
NODE_0001102	2020-09-02	2020.669840
hCoV-19/Canada/BC-BCCDC-166540/2020_B.1.1.216_2020-11-15	2020-11-15	2020.872951
NODE_0001103	2020-09-02	2020.670765
hCoV-19/Canada/BC-BCCDC-3701/2020_B.1.1.216_2020-09-11	2020-09-11	2020.695355
hCoV-19/Canada/BC-BCCDC-4381/2020_B.1.1.216_2020-09-02	2020-09-02	2020.670765
NODE_0001104	2020-10-21	2020.803377
NODE_0001105	2020-10-22	2020.808708
hCoV-19/Canada/ON-PHL-21-00187/2020_AM.4_2020-12-26	2020-12-26	2020.984973
NODE_0001106	2020-11-19	2020.884047
hCoV-19/Canada/ON-PHL-20-04426/2020_AM.4_2020-12-12	2020-12-12	2020.946721
NODE_0001107	2020-12-03	2020.922296
hCoV-19/Canada/ON-PHL-21-00065/2020_AM.4_2020-12-16	2020-12-16	2020.957650
NODE_0001108	2020-12-19	2020.966661
hCoV-19/Canada/ON-PHL-21-00400/2020_AM.4_2020-12-31	2020-12-31	2020.998634
NODE_0001109	2020-12-30	2020.996510
hCoV-19/Canada/ON-PHL-21-01663/2021_AM.4_2021-01-12	2021-01-12	2021.031507
NODE_0001110	2020-12-31	2020.999719
hCoV-19/Canada/ON-PHL-21-09206/2021_AM.4_2021-01-29	2021-01-29	2021.078082
hCoV-19/Canada/ON-PHL-21-00453/2021_AM.4_2021-01-02	2021-01-02	2021.004110
NODE_0001111	2020-10-26	2020.819236
hCoV-19/Canada/ON-PHL-20-04398/2020_AM.4_2020-12-06	2020-12-06	2020.930328
NODE_0001112	2020-10-26	2020.819648
NODE_0001113	2020-12-28	2020.991720
hCoV-19/Canada/ON-PHL-21-00740/2021_AM.4_2021-01-05	2021-01-05	2021.012329
NODE_0001114	2020-12-30	2020.994929
hCoV-19/Canada/ON-PHL-21-03240/2021_AM.4_2021-02-02	2021-02-02	2021.089041
hCoV-19/Canada/ON-PHL-21-06914/2021_AM.4_2021-03-01	2021-03-01	2021.163014
NODE_0001115	2020-10-26	2020.819648
NODE_0001116	2020-10-26	2020.819648
hCoV-19/Canada/ON-PHL-21-00322/2020_AM.4_2020-11-18	2020-11-18	2020.881148
hCoV-19/Canada/ON-PHL-20-04040/2020_AM.4_2020-11-01	2020-11-01	2020.834699
NODE_0001117	2020-11-12	2020.864277
hCoV-19/Canada/ON-PHL-20-03492/2020_AM.4_2020-11-13	2020-11-13	2020.867486
NODE_0001118	2020-11-15	2020.873999
NODE_0001119	2020-11-17	2020.877208
hCoV-19/Canada/QC-1nIUH-5524193470/2020_AM.4_2020-11-24	2020-11-24	2020.897541
NODE_0001120	2021-01-06	2021.015487
hCoV-19/Canada/ON-PHL-21-09064/2021_AM.4_2021-03-17	2021-03-17	2021.206849
hCoV-19/Canada/ON-PHL-21-01299/2021_AM.4_2021-01-23	2021-01-23	2021.061644
NODE_0001121	2020-12-19	2020.966228
NODE_0001122	2021-03-08	2021.181723
hCoV-19/Canada/ON-PHL-21-07817-v2/2021_AM.4_2021-03-09	2021-03-09	2021.184932
hCoV-19/CANADA/ABPHL-16398/2021_AM.4_2021-05-02	2021-05-02	2021.332877
NODE_0001123	2021-01-16	2021.042526
hCoV-19/Canada/ON-PHL-21-14014/2021_AM.4_2021-04-07	2021-04-07	2021.264384
hCoV-19/Canada/ON-PHL-21-11724/2021_AM.4_2021-03-24	2021-03-24	2021.226027
NODE_0001124	2020-02-12	2020.115618
hCoV-19/CANADA/ABPHL-20755/2021_B.1.1_2021-06-21	2021-06-21	2021.469863
NODE_0001125	2020-02-14	2020.120318
NODE_0001126	2020-03-20	2020.217419
hCoV-19/Canada/AB-ABPHL-04242/2020_B.1.1.7_2020-12-13	2020-12-13	2020.949454
NODE_0001127	2020-03-20	2020.217419
NODE_0001128	2020-04-02	2020.251525
NODE_0001129	2020-10-28	2020.824984
NODE_0001130	2020-12-23	2020.975970
hCoV-19/Canada/QC-1nIEOQ-1046451564/2021_B.1.1.7_2021-04-29	2021-04-29	2021.324658
hCoV-19/Canada/QC-1nIEOQ-U40614179Q/2021_B.1.1.7_2021-04-06	2021-04-06	2021.261644
NODE_0001131	2020-10-30	2020.828193
NODE_0001132	2020-10-31	2020.831402
hCoV-19/Canada/ON-PHL-20-04109/2020_B.1.1.7_2020-12-01	2020-12-01	2020.916667
hCoV-19/Canada/SK-NML-8810/2021_B.1.1.7_2021-01-11	2021-01-11	2021.028767
NODE_0001133	2021-02-25	2021.153056
hCoV-19/Canada/QC-1nIEOQ-1041768060/2021_Q.3_2021-04-26	2021-04-26	2021.316438
NODE_0001134	2021-05-08	2021.348354
hCoV-19/Canada/BC-BCCDC-90055/2021_Q.3_2021-05-20	2021-05-20	2021.382192
NODE_0001135	2021-05-08	2021.349315
hCoV-19/Canada/BC-BCCDC-88206/2021_Q.3_2021-05-08	2021-05-08	2021.349315
hCoV-19/Canada/BC-BCCDC-104241/2021_Q.3_2021-05-27	2021-05-27	2021.401370
NODE_0001136	2020-04-08	2020.268350
NODE_0001137	2020-04-29	2020.326575
hCoV-19/Canada/QC-1nQUP-9964067132/2021_B.1.1.7_2021-04-19	2021-04-19	2021.297260
NODE_0001138	2020-05-05	2020.342963
hCoV-19/Canada/QC-1nMCY-S1110667/2020_B.1.1.7_2020-05-11	2020-05-11	2020.359290
hCoV-19/Canada/QC-1nMCY-S1180495/2020_B.1.1.7_2020-05-18	2020-05-18	2020.378415
NODE_0001139	2020-11-28	2020.908637
NODE_0001140	2020-11-29	2020.911846
hCoV-19/Canada/AB-ABPHL-04534/2021_Q.4_2021-01-14	2021-01-14	2021.036986
hCoV-19/Canada/ON-PHL-21-04485/2021_Q.4_2021-02-06	2021-02-06	2021.100000
NODE_0001141	2020-11-30	2020.915055
hCoV-19/Canada/QC-L00369342001/2021_Q.4_2021-07-23	2021-07-23	2021.557534
NODE_0001142	2021-01-04	2021.009155
hCoV-19/Canada/ON-PHL-21-13222-v2/2021_Q.4_2021-04-10	2021-04-10	2021.272603
NODE_0001143	2021-01-17	2021.045857
NODE_0001144	2021-04-21	2021.301964
hCoV-19/Canada/ON-PHL-21-17547/2021_Q.4_2021-05-13	2021-05-13	2021.363014
NODE_0001145	2021-04-29	2021.324188
hCoV-19/Canada/ON-PHL-21-16675/2021_Q.4_2021-04-30	2021-04-30	2021.327397
NODE_0001146	2021-05-26	2021.399646
hCoV-19/Canada/ON-PHL-21-21777/2021_Q.4_2021-06-15	2021-06-15	2021.453425
hCoV-19/Canada/ON-PHL-21-19951/2021_Q.4_2021-06-07	2021-06-07	2021.431507
NODE_0001147	2021-01-18	2021.046800
hCoV-19/Canada/ON-PHL-21-06765/2021_Q.4_2021-02-16	2021-02-16	2021.127397
NODE_0001148	2021-01-18	2021.047808
NODE_0001149	2021-03-28	2021.238255
hCoV-19/Canada/ON-PHL-21-19430/2021_Q.4_2021-04-25	2021-04-25	2021.313699
NODE_0001150	2021-05-02	2021.333357
NODE_0001151	2021-05-03	2021.336566
hCoV-19/Canada/ON-PHL-21-17658/2021_Q.4_2021-05-17	2021-05-17	2021.373973
hCoV-19/Canada/ON-PHL-21-23177-v2/2021_Q.4_2021-06-22	2021-06-22	2021.472603
NODE_0001152	2021-05-29	2021.406849
hCoV-19/Canada/ON-PHL-21-18871/2021_Q.4_2021-05-29	2021-05-29	2021.406849
hCoV-19/Canada/ON-PHL-21-19609/2021_Q.4_2021-06-03	2021-06-03	2021.420548
NODE_0001153	2021-01-18	2021.048848
hCoV-19/Canada/ON-PHL-21-05027-v2/2021_Q.4_2021-02-25	2021-02-25	2021.152055
NODE_0001154	2021-01-19	2021.049760
hCoV-19/Canada/ON-PHL-21-04538/2021_Q.4_2021-02-11	2021-02-11	2021.113699
NODE_0001155	2021-01-19	2021.050685
hCoV-19/Canada/ON-PHL-21-01573/2021_Q.4_2021-01-19	2021-01-19	2021.050685
NODE_0001156	2021-02-18	2021.133723
hCoV-19/Canada/ON-PHL-21-15063-v2/2021_Q.4_2021-03-29	2021-03-29	2021.239726
NODE_0001157	2021-02-19	2021.136932
hCoV-19/Canada/ON-PHL-21-08353/2021_Q.4_2021-03-06	2021-03-06	2021.176712
hCoV-19/Canada/ON-PHL-21-11954/2021_Q.4_2021-03-08	2021-03-08	2021.182192
NODE_0001158	2020-03-20	2020.217419
NODE_0001159	2020-05-13	2020.364086
NODE_0001160	2020-05-14	2020.367295
hCoV-19/Canada/UN-89641/2021__2021-06-01	2021-06-01	2021.415068
NODE_0001161	2020-05-14	2020.367295
hCoV-19/Canada/QC-1nIUM-T5101165/2020_B.1.1.7_2020-07-10	2020-07-10	2020.523224
hCoV-19/Canada/QC-1nIUH-5524523974/2021_B.1.1.7_2021-09-08	2021-09-08	2021.686301
NODE_0001162	2020-11-05	2020.844836
NODE_0001163	2020-11-21	2020.890025
hCoV-19/Canada/BC-BCCDC-120149/2021_B.1.1.7_2021-05-18	2021-05-18	2021.376712
NODE_0001164	2020-11-22	2020.893234
hCoV-19/Canada/UN-89633/2021__2021-05-26	2021-05-26	2021.398630
NODE_0001165	2020-12-02	2020.918969
hCoV-19/Canada/NS-NML-5167/2020_B.1.1.7_2020-12-30	2020-12-30	2020.995902
hCoV-19/Canada/UN-117280/2021__2021-07-02	2021-07-02	2021.500000
NODE_0001166	2020-11-06	2020.848045
NODE_0001167	2020-12-19	2020.965847
hCoV-19/Canada/BC-BCCDC-9557/2020_B.1.1.7_2020-12-19	2020-12-19	2020.965847
NODE_0001168	2020-12-25	2020.981764
hCoV-19/Canada/BC-BCCDC-238208/2021_B.1.1.7_2021-10-27	2021-10-27	2021.820548
hCoV-19/Canada/BC-BCCDC-9445/2020_B.1.1.7_2020-12-26	2020-12-26	2020.984973
NODE_0001169	2020-11-07	2020.851254
hCoV-19/Canada/AB-ABPHL-25130/2021_B.1.1.7_2021-07-20	2021-07-20	2021.549315
NODE_0001170	2021-02-01	2021.086711
hCoV-19/Canada/AB-ABPHL-05287/2021_B.1.1.7_2021-02-11	2021-02-11	2021.113699
NODE_0001171	2021-05-18	2021.377448
hCoV-19/Canada/BC-BCCDC-189688/2021_B.1.1.7_2021-09-02	2021-09-02	2021.669863
NODE_0001172	2021-05-19	2021.380657
hCoV-19/Canada/AB-ABPHL-24084/2021_B.1.1.7_2021-07-04	2021-07-04	2021.505479
NODE_0001173	2021-07-08	2021.516383
hCoV-19/Canada/AB-ABPHL-37278/2021_B.1.1.7_2021-10-15	2021-10-15	2021.787671
hCoV-19/Canada/AB-ABPHL-42593/2021_B.1.1.7_2021-11-15	2021-11-15	2021.872603
NODE_0001174	2020-03-22	2020.223893
NODE_0001175	2020-03-27	2020.235083
NODE_0001176	2021-02-23	2021.145226
hCoV-19/Canada/ON-PHL-21-18674/2021_B.1.1.7_2021-05-30	2021-05-30	2021.409589
NODE_0001177	2021-02-24	2021.148435
hCoV-19/Canada/ON-PHL-21-16396/2021_B.1.1.7_2021-05-06	2021-05-06	2021.343836
NODE_0001178	2021-03-05	2021.174472
hCoV-19/Canada/SK-NML-34016/2021_B.1.1.7_2021-04-01	2021-04-01	2021.247945
NODE_0001179	2021-03-05	2021.174472
hCoV-19/Canada/SK-NML-48538/2021_B.1.1.7_2021-04-12	2021-04-12	2021.278082
hCoV-19/Canada/ON-PHL-21-17166/2021_B.1.1.7_2021-05-10	2021-05-10	2021.354795
NODE_0001180	2020-03-28	2020.239782
NODE_0001181	2020-04-06	2020.264399
hCoV-19/Canada/QC-L00359585001/2021_B.1.1.7_2021-06-08	2021-06-08	2021.434247
NODE_0001182	2020-04-09	2020.271858
