"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"
"XBB.2.3.3"	0.04937196	0.03293	0.06581	34	"Canada"
"XBB.1.18.1.1*"	0.04924698	0.03024	0.06825	29	"Quebec"
"XBB.1.34"	0.04919957	0.0232	0.0752	12	"Canada"
"XBB.1.18.1*"	0.04914736	0.04035	0.05794	121	"Canada"
"XBB.1.9.2"	0.04888642	0.02854	0.06923	25	"Quebec"
"XBB.1.5.67"	0.04879741	0.03631	0.06128	57	"Ontario"
"FE.1.1"	0.04832102	0.03297	0.06368	37	"Ontario"
"XBB.1.5.66"	0.04828276	0.03463	0.06193	47	"Ontario"
"XBB.2*"	0.04799878	0.01724	0.07875	24	"British Columbia"
"FL.5"	0.04731067	0.02505	0.06958	17	"Ontario"
"XBB.2.3*"	0.04658997	0.03826	0.05492	128	"Canada"
"FE.1.1"	0.0465219	0.0271	0.06594	26	"Quebec"
"XBB.1.5.1"	0.04556503	0.03008	0.06105	50	"Alberta"
"FK.1*"	0.04507694	0.01799	0.07217	11	"Ontario"
"XBB.1.5.26"	0.04487268	0.02034	0.0694	14	"Canada"
"XBB.1.16*"	0.04448093	NA	NA	14	"Nova Scotia"
"FD.1.1"	0.04430787	0.04047	0.04815	620	"Canada"
"CH.1.1.10"	0.04425624	0.01874	0.06977	12	"Canada"
"FE.1"	0.04418639	0.02263	0.06574	18	"Canada"
"XBB.1.5.15.1*"	0.04377	0.03997	0.04757	628	"Canada"
"XBB.1.5.49"	0.04314464	0.02034	0.06595	40	"British Columbia"
"XBB.1.5.17"	0.04284682	0.00177	0.08393	12	"British Columbia"
"XBB.1.5.17*"	0.04284682	0.00177	0.08393	12	"British Columbia"
"XBB.1.5.12"	0.04230954	0.03115	0.05347	63	"Ontario"
"XBB.1.9.1"	0.04207833	0.01628	0.06787	31	"British Columbia"
"XBB.1.5.26"	0.0415406	0.01469	0.06839	12	"Quebec"
"XBB.1.9.2"	0.04140429	0.03153	0.05128	82	"Canada"
"EL.1"	0.0412341	0.0208	0.06167	19	"Canada"
"XBB.2.3*"	0.04104929	0.02125	0.06085	22	"Quebec"
"XBB.2.3"	0.04094037	0.0113	0.07058	12	"Alberta"
"XBB.1.5.56"	0.04087428	0.02646	0.05529	38	"Canada"
"XBB.1.5.36"	0.04041467	0.01959	0.06124	17	"Ontario"
"XBB.1.5.26*"	0.04038199	0.02564	0.05513	36	"Canada"
"FL.3"	0.03974514	0.0153	0.06419	13	"Canada"
"FL.5"	0.03961449	0.02902	0.0502	69	"Canada"
"XBB.1.9.2*"	0.03961112	0.02887	0.05035	64	"Ontario"
"XBB.1.5.37"	0.039225	0.02462	0.05383	36	"Canada"
"EU.1.1"	0.03890319	0.01888	0.05893	19	"Canada"
"XBB.1.9.1.3*"	0.0383601	0.02165	0.05507	27	"Canada"
"XBB.1.5.69"	0.03833463	0.02577	0.0509	46	"Ontario"
"XBB.1.9.1"	0.03804038	0.02961	0.04647	120	"Quebec"
"XBB.1.16.2"	0.03790411	0.02925	0.04655	102	"Canada"
"XBB.1.5.26.1*"	0.03781852	0.01935	0.05629	22	"Canada"
"GB.1"	0.03758906	0.01269	0.06249	12	"Canada"
"XBB.1.5.35"	0.03715687	0.02628	0.04803	63	"Canada"
"XBB.2.3"	0.03713561	0.01194	0.06233	11	"Ontario"
"XBB.1.5.47"	0.03694962	0.0103	0.0636	11	"Quebec"
"XBB.1.5.47*"	0.03694962	0.0103	0.0636	11	"Quebec"
"XBB.1.9.2*"	0.03630533	0.02995	0.04266	185	"Canada"
"XBB.1.9.2"	0.03605798	0.0226	0.04951	38	"Ontario"
"XBB.1.5.46*"	0.03580148	0.01573	0.05588	18	"Canada"
"XBB.1.9*"	0.03577277	0.0028	0.06875	13	"Nova Scotia"
"XBB.1.5.26.1.1*"	0.03541953	0.0169	0.05393	21	"Canada"
"XBB.1.9.2.1*"	0.03526381	0.01244	0.05809	13	"Ontario"
"XBB.1.5.35"	0.03506867	0.02175	0.04839	43	"Quebec"
"BQ.1.25.1"	0.03487112	-0.00222	0.07196	13	"British Columbia"
"FD.1.1"	0.03467303	0.03061	0.03873	551	"Quebec"
"XBB.1.5.15.1*"	0.03467303	0.03061	0.03873	551	"Quebec"
"XBB.1.9*"	0.03429878	0.01862	0.04998	76	"British Columbia"
"XBB.1.5.10"	0.03374093	0.01341	0.05407	16	"Ontario"
"XBB.1.5.66"	0.03362708	0.02337	0.04388	67	"Canada"
"XBB.1.5.50"	0.03349079	0.01565	0.05133	29	"Alberta"
"XBB.1.16.2"	0.03327012	0.02406	0.04248	80	"Ontario"
"XBB.1.5.50"	0.03293824	0.01125	0.05462	37	"British Columbia"
"XBB.1.5.30"	0.03291642	0.00895	0.05689	28	"Newfoundland and Labrador"
"XBB.1.5.10"	0.03258623	0.01563	0.04954	24	"Canada"
"FD.1.1"	0.03239452	0.00901	0.05578	22	"New Brunswick"
"XBB.1.5.15.1*"	0.03239452	0.00901	0.05578	22	"New Brunswick"
"XBB.2.3"	0.03215765	0.02043	0.04389	50	"Canada"
"XBB.1.9.1*"	0.03205391	0.01446	0.04965	57	"British Columbia"
"XBB.1.5.32"	0.03174396	0.02138	0.04211	87	"Alberta"
"XBB.1.9.1*"	0.03169112	0.02645	0.03693	280	"Quebec"
"XBB.1.5.15*"	0.03163862	0.02793	0.03535	626	"Quebec"
"XBB.1.5.14*"	0.03149567	0.01876	0.04423	42	"Canada"
"XBB.1.9*"	0.0312949	0.02657	0.03602	351	"Quebec"
"XBB.1.5.2"	0.031076	0.01898	0.04318	48	"Quebec"
"XBB.1.5.26*"	0.03102447	0.01031	0.05174	16	"Quebec"
"XBB.2*"	0.03097318	0.01466	0.04728	26	"Quebec"
"EG.1"	0.03089847	0.01943	0.04237	51	"Canada"
"XBB.1.5.12"	0.03074481	0.0131	0.04839	22	"Quebec"
"XBB.1.5.24"	0.0305761	0.00587	0.05529	14	"Alberta"
"XBB.1.9*"	0.03052246	0.02772	0.03333	948	"Canada"
"XBB.1.5.49"	0.0304983	0.01973	0.04127	60	"Quebec"
"XBB.1.9.2*"	0.02988607	0.02005	0.03973	71	"Quebec"
"XBB.1.9.1*"	0.02956218	0.02649	0.03264	760	"Canada"
"XBB.1.5.15*"	0.02941639	0.02658	0.03225	892	"Canada"
"FD.2"	0.02923438	0.01075	0.04771	18	"Ontario"
"XBB.1.5.30"	0.02914074	0.00548	0.0528	11	"Ontario"
"FL.10"	0.02909021	0.00552	0.05266	12	"Canada"
"XBB.1.5.1"	0.02904259	0.00987	0.04821	18	"Quebec"
"XBB.1.5.20"	0.02879899	0.00363	0.05396	13	"Alberta"
"XBB.1.9.2.1*"	0.02872044	0.01977	0.03767	82	"Canada"
"XBB.1.22*"	0.02868601	0.00402	0.05336	11	"Canada"
"XBB.1.9*"	0.02838132	0.02085	0.03591	163	"Alberta"
"XBB.1.5.18"	0.02819804	0.01097	0.04542	28	"Alberta"
"XBB.1.9.1"	0.0280443	0.02392	0.03216	401	"Canada"
"EG.4"	0.02793057	0.00538	0.05048	13	"Canada"
"XBB.1.5.69"	0.02783713	0.01893	0.03675	82	"Canada"
"XBB.1.9*"	0.02761203	0.02305	0.03218	312	"Ontario"
"XBB.1.5.12"	0.02726559	0.01973	0.0348	114	"Canada"
"EG.1"	0.02705406	0.00965	0.04446	21	"Quebec"
"FL.4"	0.0268179	0.02078	0.03286	176	"Canada"
"FK.1*"	0.02673189	0.01256	0.04091	31	"Canada"
"XBB.1.5.49"	0.02629758	0.00724	0.04535	22	"Alberta"
"XBB.1.9.1*"	0.0255171	0.01774	0.03329	142	"Alberta"
"XBB.1.9.1*"	0.02548532	0.02045	0.03052	246	"Ontario"
"XBB.2*"	0.02537094	0.01489	0.03585	53	"Ontario"
"FL.4"	0.02503353	0.01431	0.03576	51	"Ontario"
"XBB.2*"	0.02495825	0.01862	0.03129	156	"Canada"
"XBB.1.5.15.1*"	0.0248112	0.00048	0.04915	13	"Alberta"
"XBB.1.5.32"	0.02475243	0.01391	0.03559	145	"British Columbia"
"XBB.1.5.17*"	0.02460615	0.0115	0.03771	46	"Alberta"
"XBB.1.5.14"	0.02451861	0.0081	0.04094	23	"Canada"
"XBB.1.5.35"	0.02419051	0.00632	0.04206	18	"Ontario"
"XBB.1.9.1.2*"	0.02371492	0.00269	0.04474	13	"Ontario"
"XBB.1.5.24"	0.02351333	0.00214	0.04488	13	"Quebec"
"XBB.1.19.1"	0.02335604	0.0077	0.03902	25	"Canada"
"FL.2"	0.02325879	0.0015	0.04501	12	"Ontario"
"XBB.1.5.3"	0.0232181	0.01103	0.03541	41	"Canada"
"XBB.1.5.1"	0.02286158	0.00591	0.03982	53	"British Columbia"
"XBB.1.5.2"	0.02281783	0.00711	0.03853	23	"Ontario"
"XBB.1.5.1"	0.02241408	0.01752	0.02731	259	"Canada"
"XBB.1.9.1.2*"	0.02232443	0.0105	0.03414	43	"Canada"
"XBB.1.9.1.3*"	0.02230225	-0.00036	0.04496	11	"Ontario"
"XBB.1.5.1"	0.02226268	0.01566	0.02887	134	"Ontario"
"XBL*"	0.02223553	0.00021	0.04426	13	"Canada"
"FL.2"	0.02220354	0.01013	0.03428	41	"Canada"
"XBB.1.5.15*"	0.02194733	0.00251	0.04138	28	"New Brunswick"
"XBB.2*"	0.02190946	0.00967	0.03415	49	"Alberta"
"XBB.1.9.1"	0.02189454	0.01303	0.03075	99	"Alberta"
"XBB.1.5.20"	0.02177014	0.01594	0.0276	171	"Ontario"
"XBB.1.19.1"	0.02142418	-0.00011	0.04296	12	"Ontario"
"XBB.1.5.68"	0.02137796	-0.00102	0.04377	11	"Ontario"
"XBB.1.5.62"	0.02128037	0.00464	0.03792	20	"Ontario"
"XBB.1.9.2.1*"	0.02122669	0.00976	0.0327	44	"Quebec"
"DV.1.1"	0.02091102	0.01663	0.02519	331	"Canada"
"XBB.1.9.1"	0.02057171	0.0141	0.02705	136	"Ontario"
"XBB.1.5.3"	0.02049566	0.00756	0.03343	33	"Ontario"
"XBB.1.5.52"	0.02026606	0.00624	0.03429	28	"Ontario"
"CH.1.1.10"	0.01986566	-0.00147	0.0412	12	"Ontario"
"XBB.1.34"	0.0192976	-0.00599	0.04459	11	"Alberta"
"EG.1.3"	0.01882454	0.00189	0.03576	19	"Canada"
"XBB.1.5.20"	0.01872382	0.01388	0.02357	252	"Canada"
"FL.4"	0.01867293	0.01108	0.02626	96	"Quebec"
"XBB.1.5.49"	0.01847576	0.01353	0.02342	241	"Canada"
"XBB.1.17.1"	0.01798344	0.00139	0.03458	21	"Canada"
"XBB.1.17.1"	0.01732116	-0.00471	0.03935	11	"Quebec"
"CH.1.1*"	0.01705282	0.00068	0.03342	23	"Nova Scotia"
"XBB.1.5.15"	0.01682816	0.00811	0.02555	71	"Quebec"
"DV.1.1"	0.01589841	0.01146	0.02034	290	"Quebec"
"XBB.1.5.15*"	0.01538603	0.00932	0.02146	144	"Ontario"
"XBB.1.5.2"	0.01522186	0.01022	0.02022	228	"Canada"
"XBB.1.5.17"	0.01516752	0.0018	0.02853	38	"Alberta"
"FK.1.1"	0.01489665	-0.00295	0.03274	17	"Canada"
"DV*"	0.0148293	0.01049	0.01917	299	"Quebec"
"BM*"	0.0146569	-0.00102	0.03033	24	"Nova Scotia"
"CH.1.1.28"	0.01387855	-0.00074	0.0285	24	"Ontario"
"XBB.1.5.62"	0.0134695	0.00308	0.02386	51	"Canada"
"XBB.1.5.50"	0.01342688	-0.02111	0.04796	12	"Manitoba"
"EG.1.3"	0.01312808	-0.00406	0.03032	17	"Quebec"
"XBB.1.5.50"	0.01289993	0.00787	0.01793	222	"Canada"
"XBB.1.5.49"	0.01274769	0.00556	0.01993	101	"Ontario"
"XBB.1.17.1*"	0.01260297	-0.0016	0.02681	27	"Canada"
"FG.2"	0.01236038	0.00376	0.02096	74	"Canada"
"XBB.1.5.14*"	0.01227902	-0.00716	0.03172	13	"Quebec"
"FL.2"	0.01227123	-0.00986	0.0344	13	"Alberta"
"XBB.1.9.1.2*"	0.01227123	-0.00986	0.0344	13	"Alberta"
"XBB.1.5.15*"	0.01175211	-0.00421	0.02771	25	"Alberta"
"DV*"	0.01144952	0.00784	0.01506	427	"Canada"
"XBB.1.5.69"	0.01143819	-0.00562	0.0285	17	"Quebec"
"XBB.1.5.2"	0.01127809	0.00285	0.01971	93	"Alberta"
"XBB.1.5.13"	0.01110788	0.00195	0.02027	61	"Ontario"
"XBB.1.5.62"	0.01045461	-0.00445	0.02536	22	"Quebec"
"DV*"	0.01037519	-0.01036	0.03111	12	"Nova Scotia"
"XBB.1.5.13*"	0.00995398	0.00094	0.01897	64	"Ontario"
"XBB.1.5.13*"	0.00993349	-0.01328	0.03315	22	"British Columbia"
"XBB.1.5.16*"	0.00970276	0.00245	0.01695	102	"Canada"
"XBB.1.5.67"	0.00954155	0.0042	0.01489	189	"Canada"
"FL.5"	0.00883017	-0.01817	0.03583	16	"British Columbia"
"XBB.1.5.13"	0.00882761	-0.01452	0.03217	11	"Alberta"
"XBB.1.17.1*"	0.00865479	-0.00987	0.02718	14	"Quebec"
"XBB.1.5.52"	0.008451	-0.00291	0.01981	41	"Canada"
"XBB.1.5.13*"	0.0080101	-0.01426	0.03028	12	"Alberta"
"XBB.1.5.15*"	0.00770341	-0.0081	0.02351	48	"British Columbia"
"BA.2.75*"	0.00756736	-0.00655	0.02168	26	"Nova Scotia"
"XBR"	0.00754868	NA	NA	19	"Canada"
"XBB.1.5.32"	0.00728955	0.00006	0.01452	92	"Quebec"
"XBB.1.5.16*"	0.00711483	-0.00078	0.01501	77	"Quebec"
"XBB.1.5.16"	0.00706293	-0.00765	0.02178	26	"Canada"
"XBB.1.5.13"	0.00659376	-0.01991	0.0331	16	"British Columbia"
"BQ.1.1.63"	0.00650175	-0.01182	0.02483	14	"Quebec"
"FD.2"	0.0064681	-0.01289	0.02583	31	"British Columbia"
"XBB.1.5.4"	0.00635315	-0.00245	0.01515	68	"Canada"
"XBB.1.5.41"	0.00626118	-0.01486	0.02738	12	"Canada"
"FG.2"	0.00615587	-0.00192	0.01423	73	"Quebec"
"XBB.1.5.13"	0.00612631	0.00084	0.01141	192	"Canada"
"CH.1.1"	0.00584792	-0.01258	0.02427	30	"Newfoundland and Labrador"
"CH.1.1*"	0.00584792	-0.01258	0.02427	30	"Newfoundland and Labrador"
"BM*"	0.00584792	-0.01258	0.02427	30	"Newfoundland and Labrador"
"XBB.1.5.24"	0.00583661	-0.00243	0.01411	77	"Canada"
"BM*"	0.00583342	-0.00246	0.01413	89	"Alberta"
"XBB.1.5.15"	0.00540752	0	0.01081	181	"Canada"
"XBB.1.5.23"	0.00505346	-0.00634	0.01645	38	"Ontario"
"BQ.1.1.8"	0.00498035	-0.01558	0.02554	21	"New Brunswick"
"XBB.1.5.23"	0.0048966	-0.00496	0.01476	53	"Canada"
"XBB.1.5.17*"	0.00486989	-0.00196	0.01169	108	"Ontario"
"CH.1.1.28"	0.00477889	-0.00759	0.01715	34	"Canada"
"XBB.1.5.17"	0.00473544	-0.00212	0.01159	107	"Ontario"
"XBB.1.5.17*"	0.00448135	-0.00035	0.00931	227	"Canada"
"XBB.1.5.51"	0.00440748	-0.01666	0.02548	13	"Alberta"
"XBB.1.5.13*"	0.00436343	-0.00068	0.00941	208	"Canada"
"XBB.1.5.32"	0.00428561	0.00122	0.00735	583	"Canada"
"XBB.1.5.4"	0.0041074	-0.00593	0.01414	49	"Ontario"
"XBB.1.5.55"	0.00386202	-0.00509	0.01281	62	"Ontario"
"XBB.1.5.16"	0.00355304	-0.01394	0.02104	16	"Ontario"
"XBB.1.5.67"	0.00354266	-0.01349	0.02058	20	"Alberta"
"FD.4"	0.00313688	-0.02611	0.03238	14	"Canada"
"XBB.1.5.19"	0.00306369	-0.00876	0.01489	33	"Quebec"
"XBB.1.5.21"	0.0029626	-0.00873	0.01465	44	"Alberta"
"CH.1.1*"	0.00295621	-0.0005	0.00641	427	"Quebec"
"XBB.1.5.31"	0.00294116	-0.00556	0.01144	88	"Alberta"
"XBB.1.5.34"	0.00281045	-0.01199	0.01761	21	"Quebec"
"CH.1.1.11"	0.00251286	-0.0115	0.01653	29	"Alberta"
"BM*"	0.00247348	-0.00096	0.00591	431	"Quebec"
"XBB.1.5.51"	0.00233022	-0.00568	0.01034	81	"Canada"
"CH.1.1*"	0.00230409	-0.00619	0.0108	82	"Alberta"
"XBB.1.5.51"	0.00216551	-0.00876	0.0131	41	"Ontario"
"XBB.1.5.5"	0.0021265	-0.00604	0.01029	78	"Canada"
"XBB.1.5.17"	0.00212402	-0.00282	0.00707	215	"Canada"
"FD.2"	0.00207776	-0.00692	0.01107	64	"Canada"
"CH.1.1.2"	0.00187172	-0.00934	0.01309	39	"Ontario"
"XBB.1.5.36"	0.00182984	-0.00942	0.01308	41	"Canada"
"DR.2"	0.00182367	-0.01564	0.01928	16	"Canada"
"ED.2"	0.00174756	-0.00701	0.0105	64	"Ontario"
"XBB.1.5.39"	0.00160201	-0.004	0.00721	153	"Quebec"
"BA.2.75*"	0.00129854	-0.01619	0.01879	32	"Newfoundland and Labrador"
"XBB.1.5.31"	0.0011979	-0.0031	0.00549	285	"Canada"
"XBB.1.5.5"	0.00080424	-0.00772	0.00933	64	"Quebec"
"BA.2.75*"	0.00031643	-0.00302	0.00366	454	"Quebec"
"XBF"	0.00026654	-0.01166	0.01219	77	"British Columbia"
"XBB.1.5.7"	0.0000822	-0.00817	0.00834	68	"Quebec"
"XBB.1.5.34"	0.00003425	-0.01182	0.01189	37	"Canada"
"DV*"	0.00003044	-0.01636	0.01642	21	"Alberta"
