"Date"	"Lineage"	"Frequency"	"% Frequency"
2021-12-27	"BA.1.1.15"	10	"0%"
2021-12-27	"BA.1.1.16"	207	"3%"
2021-12-27	"BA.1.1.18"	68	"1%"
2021-12-27	"BA.1.1.2"	29	"0%"
2021-12-27	"BA.1.1.6"	65	"1%"
2021-12-27	"BA.1.1.7"	0	"0%"
2021-12-27	"BA.1.13"	24	"0%"
2021-12-27	"BA.1.14"	57	"1%"
2021-12-27	"BA.1.15"	909	"11%"
2021-12-27	"BA.1.15.1"	27	"0%"
2021-12-27	"BA.1.15.2"	1	"0%"
2021-12-27	"BA.1.17"	159	"2%"
2021-12-27	"BA.1.17.2"	1067	"13%"
2021-12-27	"BA.1.18"	365	"5%"
2021-12-27	"BA.1.19"	12	"0%"
2021-12-27	"BA.1.20"	251	"3%"
2021-12-27	"BA.1.21"	7	"0%"
2021-12-27	"BA.1.3"	42	"1%"
2021-12-27	"BA.1.6"	138	"2%"
2021-12-27	"BC.2"	5	"0%"
2022-01-03	" other lineages"	12	"0%"
2022-01-03	"BA.1"	1318	"18%"
2022-01-03	"BA.1.1"	2713	"37%"
2022-01-03	"BA.1.1.1"	18	"0%"
2022-01-03	"BA.1.1.10"	204	"3%"
2022-01-03	"BA.1.1.14"	32	"0%"
2022-01-03	"BA.1.1.15"	5	"0%"
2022-01-03	"BA.1.1.16"	256	"4%"
2022-01-03	"BA.1.1.18"	63	"1%"
2022-01-03	"BA.1.1.2"	30	"0%"
2022-01-03	"BA.1.1.6"	76	"1%"
2022-01-03	"BA.1.1.7"	4	"0%"
2022-01-03	"BA.1.13"	16	"0%"
2022-01-03	"BA.1.14"	51	"1%"
2022-01-03	"BA.1.15"	772	"11%"
2022-01-03	"BA.1.15.1"	20	"0%"
2022-01-03	"BA.1.15.2"	2	"0%"
2022-01-03	"BA.1.17"	104	"1%"
2022-01-03	"BA.1.17.2"	928	"13%"
2022-01-03	"BA.1.18"	297	"4%"
2022-01-03	"BA.1.19"	11	"0%"
2022-01-03	"BA.1.20"	217	"3%"
2022-01-03	"BA.1.21"	1	"0%"
2022-01-03	"BA.1.3"	72	"1%"
2022-01-03	"BA.1.6"	78	"1%"
2022-01-03	"BC.2"	1	"0%"
2022-01-10	" other lineages"	8	"0%"
2022-01-10	"BA.1"	965	"17%"
2022-01-10	"BA.1.1"	2156	"39%"
2022-01-10	"BA.1.1.1"	14	"0%"
2022-01-10	"BA.1.1.10"	208	"4%"
2022-01-10	"BA.1.1.14"	37	"1%"
2022-01-10	"BA.1.1.15"	3	"0%"
2022-01-10	"BA.1.1.16"	237	"4%"
2022-01-10	"BA.1.1.18"	36	"1%"
2022-01-10	"BA.1.1.2"	53	"1%"
2022-01-10	"BA.1.1.6"	64	"1%"
2022-01-10	"BA.1.1.7"	1	"0%"
2022-01-10	"BA.1.13"	12	"0%"
2022-01-10	"BA.1.14"	38	"1%"
2022-01-10	"BA.1.15"	537	"10%"
2022-01-10	"BA.1.15.1"	18	"0%"
2022-01-10	"BA.1.15.2"	1	"0%"
2022-01-10	"BA.1.17"	80	"1%"
2022-01-10	"BA.1.17.2"	624	"11%"
2022-01-10	"BA.1.18"	188	"3%"
2022-01-10	"BA.1.19"	11	"0%"
2022-01-10	"BA.1.20"	127	"2%"
2022-01-10	"BA.1.21"	8	"0%"
2022-01-10	"BA.1.3"	73	"1%"
2022-01-10	"BA.1.6"	29	"1%"
2022-01-10	"BC.2"	3	"0%"
2022-01-17	" other lineages"	4	"0%"
2022-01-17	"BA.1"	712	"15%"
2022-01-17	"BA.1.1"	2124	"46%"
2022-01-17	"BA.1.1.1"	11	"0%"
2022-01-17	"BA.1.1.10"	166	"4%"
2022-01-17	"BA.1.1.14"	32	"1%"
2022-01-17	"BA.1.1.15"	3	"0%"
2022-01-17	"BA.1.1.16"	204	"4%"
2022-01-17	"BA.1.1.18"	36	"1%"
2022-01-17	"BA.1.1.2"	16	"0%"
2022-01-17	"BA.1.1.6"	61	"1%"
2022-01-17	"BA.1.1.7"	1	"0%"
2022-01-17	"BA.1.13"	20	"0%"
2022-01-17	"BA.1.14"	31	"1%"
2022-01-17	"BA.1.15"	433	"9%"
2022-01-17	"BA.1.15.1"	15	"0%"
2022-01-17	"BA.1.15.2"	1	"0%"
2022-01-17	"BA.1.17"	53	"1%"
2022-01-17	"BA.1.17.2"	420	"9%"
2022-01-17	"BA.1.18"	137	"3%"
2022-01-17	"BA.1.19"	3	"0%"
2022-01-17	"BA.1.20"	91	"2%"
2022-01-17	"BA.1.21"	0	"0%"
2022-01-17	"BA.1.3"	49	"1%"
2022-01-17	"BA.1.6"	26	"1%"
2022-01-17	"BC.2"	0	"0%"
2022-01-24	" other lineages"	6	"0%"
2022-01-24	"BA.1"	732	"15%"
2022-01-24	"BA.1.1"	2272	"46%"
2022-01-24	"BA.1.1.1"	10	"0%"
2022-01-24	"BA.1.1.10"	132	"3%"
2022-01-24	"BA.1.1.14"	13	"0%"
2022-01-24	"BA.1.1.15"	4	"0%"
2022-01-24	"BA.1.1.16"	344	"7%"
2022-01-24	"BA.1.1.18"	37	"1%"
2022-01-24	"BA.1.1.2"	16	"0%"
2022-01-24	"BA.1.1.6"	66	"1%"
2022-01-24	"BA.1.1.7"	2	"0%"
2022-01-24	"BA.1.13"	14	"0%"
2022-01-24	"BA.1.14"	33	"1%"
2022-01-24	"BA.1.15"	441	"9%"
2022-01-24	"BA.1.15.1"	14	"0%"
2022-01-24	"BA.1.15.2"	2	"0%"
2022-01-24	"BA.1.17"	26	"1%"
2022-01-24	"BA.1.17.2"	429	"9%"
2022-01-24	"BA.1.18"	157	"3%"
2022-01-24	"BA.1.19"	7	"0%"
2022-01-24	"BA.1.20"	93	"2%"
2022-01-24	"BA.1.21"	3	"0%"
2022-01-24	"BA.1.3"	56	"1%"
2022-01-24	"BA.1.6"	28	"1%"
2022-01-24	"BC.2"	0	"0%"
2022-01-31	" other lineages"	3	"0%"
2022-01-31	"BA.1"	759	"16%"
2022-01-31	"BA.1.1"	2348	"49%"
2022-01-31	"BA.1.1.1"	4	"0%"
2022-01-31	"BA.1.1.10"	156	"3%"
2022-01-31	"BA.1.1.14"	24	"0%"
2022-01-31	"BA.1.1.15"	2	"0%"
2022-01-31	"BA.1.1.16"	309	"6%"
2022-01-31	"BA.1.1.18"	49	"1%"
2022-01-31	"BA.1.1.2"	27	"1%"
2022-01-31	"BA.1.1.6"	75	"2%"
2022-01-31	"BA.1.1.7"	1	"0%"
2022-01-31	"BA.1.13"	11	"0%"
2022-01-31	"BA.1.14"	41	"1%"
2022-01-31	"BA.1.15"	343	"7%"
2022-01-31	"BA.1.15.1"	6	"0%"
2022-01-31	"BA.1.15.2"	5	"0%"
2022-01-31	"BA.1.17"	25	"1%"
2022-01-31	"BA.1.17.2"	371	"8%"
2022-01-31	"BA.1.18"	138	"3%"
2022-01-31	"BA.1.19"	2	"0%"
2022-01-31	"BA.1.20"	74	"2%"
2022-01-31	"BA.1.21"	2	"0%"
2022-01-31	"BA.1.3"	35	"1%"
2022-01-31	"BA.1.6"	11	"0%"
2022-01-31	"BC.2"	0	"0%"
2022-02-07	" other lineages"	6	"0%"
2022-02-07	"BA.1"	479	"13%"
2022-02-07	"BA.1.1"	2026	"54%"
2022-02-07	"BA.1.1.1"	7	"0%"
2022-02-07	"BA.1.1.10"	140	"4%"
2022-02-07	"BA.1.1.14"	14	"0%"
2022-02-07	"BA.1.1.15"	1	"0%"
2022-02-07	"BA.1.1.16"	256	"7%"
2022-02-07	"BA.1.1.18"	30	"1%"
2022-02-07	"BA.1.1.2"	18	"0%"
2022-02-07	"BA.1.1.6"	58	"2%"
2022-02-07	"BA.1.1.7"	0	"0%"
2022-02-07	"BA.1.13"	8	"0%"
2022-02-07	"BA.1.14"	29	"1%"
2022-02-07	"BA.1.15"	238	"6%"
2022-02-07	"BA.1.15.1"	1	"0%"
2022-02-07	"BA.1.15.2"	3	"0%"
2022-02-07	"BA.1.17"	21	"1%"
2022-02-07	"BA.1.17.2"	252	"7%"
2022-02-07	"BA.1.18"	85	"2%"
2022-02-07	"BA.1.19"	2	"0%"
2022-02-07	"BA.1.20"	55	"1%"
2022-02-07	"BA.1.21"	1	"0%"
2022-02-07	"BA.1.3"	26	"1%"
2022-02-07	"BA.1.6"	8	"0%"
2022-02-07	"BC.2"	1	"0%"
2022-02-14	" other lineages"	4	"0%"
2022-02-14	"BA.1"	305	"9%"
2022-02-14	"BA.1.1"	1959	"60%"
2022-02-14	"BA.1.1.1"	7	"0%"
2022-02-14	"BA.1.1.10"	105	"3%"
2022-02-14	"BA.1.1.14"	19	"1%"
2022-02-14	"BA.1.1.15"	2	"0%"
2022-02-14	"BA.1.1.16"	220	"7%"
2022-02-14	"BA.1.1.18"	49	"1%"
2022-02-14	"BA.1.1.2"	7	"0%"
2022-02-14	"BA.1.1.6"	67	"2%"
2022-02-14	"BA.1.1.7"	3	"0%"
2022-02-14	"BA.1.13"	9	"0%"
2022-02-14	"BA.1.14"	26	"1%"
2022-02-14	"BA.1.15"	191	"6%"
2022-02-14	"BA.1.15.1"	2	"0%"
2022-02-14	"BA.1.15.2"	6	"0%"
2022-02-14	"BA.1.17"	20	"1%"
2022-02-14	"BA.1.17.2"	156	"5%"
2022-02-14	"BA.1.18"	63	"2%"
2022-02-14	"BA.1.19"	4	"0%"
2022-02-14	"BA.1.20"	34	"1%"
2022-02-14	"BA.1.21"	2	"0%"
2022-02-14	"BA.1.3"	12	"0%"
2022-02-14	"BA.1.6"	11	"0%"
2022-02-14	"BC.2"	0	"0%"
2022-02-21	" other lineages"	5	"0%"
2022-02-21	"BA.1"	292	"9%"
2022-02-21	"BA.1.1"	1883	"60%"
2022-02-21	"BA.1.1.1"	4	"0%"
2022-02-21	"BA.1.1.10"	88	"3%"
2022-02-21	"BA.1.1.14"	12	"0%"
2022-02-21	"BA.1.1.15"	3	"0%"
2022-02-21	"BA.1.1.16"	297	"9%"
2022-02-21	"BA.1.1.18"	46	"1%"
2022-02-21	"BA.1.1.2"	9	"0%"
2022-02-21	"BA.1.1.6"	42	"1%"
2022-02-21	"BA.1.1.7"	1	"0%"
2022-02-21	"BA.1.13"	5	"0%"
2022-02-21	"BA.1.14"	27	"1%"
2022-02-21	"BA.1.15"	161	"5%"
2022-02-21	"BA.1.15.1"	4	"0%"
2022-02-21	"BA.1.15.2"	2	"0%"
2022-02-21	"BA.1.17"	16	"1%"
2022-02-21	"BA.1.17.2"	140	"4%"
2022-02-21	"BA.1.18"	73	"2%"
2022-02-21	"BA.1.19"	3	"0%"
2022-02-21	"BA.1.20"	30	"1%"
2022-02-21	"BA.1.21"	3	"0%"
2022-02-21	"BA.1.3"	9	"0%"
2022-02-21	"BA.1.6"	3	"0%"
2022-02-21	"BC.2"	0	"0%"
2022-02-28	" other lineages"	1	"0%"
2022-02-28	"BA.1"	172	"7%"
2022-02-28	"BA.1.1"	1528	"65%"
2022-02-28	"BA.1.1.1"	9	"0%"
2022-02-28	"BA.1.1.10"	68	"3%"
2022-02-28	"BA.1.1.14"	10	"0%"
2022-02-28	"BA.1.1.15"	0	"0%"
2022-02-28	"BA.1.1.16"	213	"9%"
2022-02-28	"BA.1.1.18"	30	"1%"
2022-02-28	"BA.1.1.2"	8	"0%"
2022-02-28	"BA.1.1.6"	31	"1%"
2022-02-28	"BA.1.1.7"	0	"0%"
2022-02-28	"BA.1.13"	3	"0%"
2022-02-28	"BA.1.14"	25	"1%"
2022-02-28	"BA.1.15"	117	"5%"
2022-02-28	"BA.1.15.1"	2	"0%"
2022-02-28	"BA.1.15.2"	0	"0%"
2022-02-28	"BA.1.17"	9	"0%"
2022-02-28	"BA.1.17.2"	72	"3%"
2022-02-28	"BA.1.18"	30	"1%"
2022-02-28	"BA.1.19"	0	"0%"
2022-02-28	"BA.1.20"	17	"1%"
2022-02-28	"BA.1.21"	1	"0%"
2022-02-28	"BA.1.3"	8	"0%"
2022-02-28	"BA.1.6"	6	"0%"
2022-02-28	"BC.2"	2	"0%"
2022-03-07	" other lineages"	2	"0%"
2022-03-07	"BA.1"	119	"6%"
2022-03-07	"BA.1.1"	1382	"69%"
2022-03-07	"BA.1.1.1"	4	"0%"
2022-03-07	"BA.1.1.10"	60	"3%"
2022-03-07	"BA.1.1.14"	8	"0%"
2022-03-07	"BA.1.1.15"	3	"0%"
2022-03-07	"BA.1.1.16"	178	"9%"
2022-03-07	"BA.1.1.18"	13	"1%"
2022-03-07	"BA.1.1.2"	5	"0%"
2022-03-07	"BA.1.1.6"	22	"1%"
2022-03-07	"BA.1.1.7"	0	"0%"
2022-03-07	"BA.1.13"	3	"0%"
2022-03-07	"BA.1.14"	22	"1%"
2022-03-07	"BA.1.15"	82	"4%"
2022-03-07	"BA.1.15.1"	1	"0%"
2022-03-07	"BA.1.15.2"	0	"0%"
2022-03-07	"BA.1.17"	4	"0%"
2022-03-07	"BA.1.17.2"	46	"2%"
2022-03-07	"BA.1.18"	18	"1%"
2022-03-07	"BA.1.19"	1	"0%"
2022-03-07	"BA.1.20"	9	"0%"
2022-03-07	"BA.1.21"	0	"0%"
2022-03-07	"BA.1.3"	5	"0%"
2022-03-07	"BA.1.6"	2	"0%"
2022-03-07	"BC.2"	0	"0%"
2022-03-14	" other lineages"	2	"0%"
2022-03-14	"BA.1"	65	"3%"
2022-03-14	"BA.1.1"	1489	"76%"
2022-03-14	"BA.1.1.1"	4	"0%"
2022-03-14	"BA.1.1.10"	42	"2%"
2022-03-14	"BA.1.1.14"	16	"1%"
2022-03-14	"BA.1.1.15"	1	"0%"
2022-03-14	"BA.1.1.16"	112	"6%"
2022-03-14	"BA.1.1.18"	12	"1%"
2022-03-14	"BA.1.1.2"	4	"0%"
2022-03-14	"BA.1.1.6"	2	"0%"
2022-03-14	"BA.1.1.7"	0	"0%"
2022-03-14	"BA.1.13"	6	"0%"
2022-03-14	"BA.1.14"	7	"0%"
2022-03-14	"BA.1.15"	108	"6%"
2022-03-14	"BA.1.15.1"	0	"0%"
2022-03-14	"BA.1.15.2"	3	"0%"
2022-03-14	"BA.1.17"	6	"0%"
2022-03-14	"BA.1.17.2"	35	"2%"
2022-03-14	"BA.1.18"	22	"1%"
2022-03-14	"BA.1.19"	3	"0%"
2022-03-14	"BA.1.20"	5	"0%"
2022-03-14	"BA.1.21"	0	"0%"
2022-03-14	"BA.1.3"	0	"0%"
2022-03-14	"BA.1.6"	7	"0%"
2022-03-14	"BC.2"	4	"0%"
2022-03-21	" other lineages"	0	"0%"
2022-03-21	"BA.1"	56	"3%"
2022-03-21	"BA.1.1"	1334	"79%"
2022-03-21	"BA.1.1.1"	4	"0%"
2022-03-21	"BA.1.1.10"	65	"4%"
2022-03-21	"BA.1.1.14"	7	"0%"
2022-03-21	"BA.1.1.15"	0	"0%"
2022-03-21	"BA.1.1.16"	67	"4%"
2022-03-21	"BA.1.1.18"	7	"0%"
2022-03-21	"BA.1.1.2"	1	"0%"
2022-03-21	"BA.1.1.6"	7	"0%"
2022-03-21	"BA.1.1.7"	0	"0%"
2022-03-21	"BA.1.13"	3	"0%"
2022-03-21	"BA.1.14"	6	"0%"
2022-03-21	"BA.1.15"	68	"4%"
2022-03-21	"BA.1.15.1"	2	"0%"
2022-03-21	"BA.1.15.2"	1	"0%"
2022-03-21	"BA.1.17"	2	"0%"
2022-03-21	"BA.1.17.2"	32	"2%"
2022-03-21	"BA.1.18"	19	"1%"
2022-03-21	"BA.1.19"	0	"0%"
2022-03-21	"BA.1.20"	7	"0%"
2022-03-21	"BA.1.21"	0	"0%"
2022-03-21	"BA.1.3"	0	"0%"
2022-03-21	"BA.1.6"	0	"0%"
2022-03-21	"BC.2"	0	"0%"
2022-03-28	" other lineages"	0	"0%"
2022-03-28	"BA.1"	33	"3%"
2022-03-28	"BA.1.1"	867	"77%"
2022-03-28	"BA.1.1.1"	2	"0%"
2022-03-28	"BA.1.1.10"	24	"2%"
2022-03-28	"BA.1.1.14"	4	"0%"
2022-03-28	"BA.1.1.15"	1	"0%"
2022-03-28	"BA.1.1.16"	88	"8%"
2022-03-28	"BA.1.1.18"	2	"0%"
2022-03-28	"BA.1.1.2"	4	"0%"
2022-03-28	"BA.1.1.6"	1	"0%"
2022-03-28	"BA.1.1.7"	1	"0%"
2022-03-28	"BA.1.13"	0	"0%"
2022-03-28	"BA.1.14"	9	"1%"
2022-03-28	"BA.1.15"	53	"5%"
2022-03-28	"BA.1.15.1"	0	"0%"
2022-03-28	"BA.1.15.2"	3	"0%"
2022-03-28	"BA.1.17"	0	"0%"
2022-03-28	"BA.1.17.2"	17	"2%"
2022-03-28	"BA.1.18"	6	"1%"
2022-03-28	"BA.1.19"	0	"0%"
2022-03-28	"BA.1.20"	3	"0%"
2022-03-28	"BA.1.21"	3	"0%"
2022-03-28	"BA.1.3"	1	"0%"
2022-03-28	"BA.1.6"	4	"0%"
2022-03-28	"BC.2"	0	"0%"
2022-04-04	" other lineages"	1	"0%"
2022-04-04	"BA.1"	12	"2%"
2022-04-04	"BA.1.1"	595	"81%"
2022-04-04	"BA.1.1.1"	6	"1%"
2022-04-04	"BA.1.1.10"	27	"4%"
2022-04-04	"BA.1.1.14"	3	"0%"
2022-04-04	"BA.1.1.15"	2	"0%"
2022-04-04	"BA.1.1.16"	36	"5%"
2022-04-04	"BA.1.1.18"	3	"0%"
2022-04-04	"BA.1.1.2"	1	"0%"
2022-04-04	"BA.1.1.6"	2	"0%"
2022-04-04	"BA.1.1.7"	1	"0%"
2022-04-04	"BA.1.13"	0	"0%"
2022-04-04	"BA.1.14"	4	"1%"
2022-04-04	"BA.1.15"	18	"2%"
2022-04-04	"BA.1.15.1"	0	"0%"
2022-04-04	"BA.1.15.2"	0	"0%"
2022-04-04	"BA.1.17"	1	"0%"
2022-04-04	"BA.1.17.2"	10	"1%"
2022-04-04	"BA.1.18"	4	"1%"
2022-04-04	"BA.1.19"	1	"0%"
2022-04-04	"BA.1.20"	4	"1%"
2022-04-04	"BA.1.21"	0	"0%"
2022-04-04	"BA.1.3"	0	"0%"
2022-04-04	"BA.1.6"	0	"0%"
2022-04-04	"BC.2"	0	"0%"
2022-04-11	" other lineages"	0	"0%"
2022-04-11	"BA.1"	9	"2%"
2022-04-11	"BA.1.1"	307	"83%"
2022-04-11	"BA.1.1.1"	5	"1%"
2022-04-11	"BA.1.1.10"	6	"2%"
2022-04-11	"BA.1.1.14"	0	"0%"
2022-04-11	"BA.1.1.15"	0	"0%"
2022-04-11	"BA.1.1.16"	19	"5%"
2022-04-11	"BA.1.1.18"	2	"1%"
2022-04-11	"BA.1.1.2"	1	"0%"
2022-04-11	"BA.1.1.6"	1	"0%"
2022-04-11	"BA.1.1.7"	0	"0%"
2022-04-11	"BA.1.13"	0	"0%"
2022-04-11	"BA.1.14"	0	"0%"
2022-04-11	"BA.1.15"	11	"3%"
