"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"
"BQ.1.22"	3.22927	1.662	4.796	25	"Quebec"
"BA.2*"	3.205351	2.787	3.624	856	"Alberta"
"BQ.1.1.2"	3.197906	2.218	4.178	58	"Canada"
"XBB.1"	3.197662	2.814	3.581	479	"Canada"
"BQ.1.14"	3.157858	-0.343	6.659	25	"Newfoundland and Labrador"
"CJ.1"	3.089697	1.313	4.866	18	"Ontario"
"CQ.2"	3.054176	-1.681	7.79	12	"Ontario"
"XBF"	3.006137	1.954	4.058	59	"Alberta"
"CJ*"	2.955585	1.419	4.492	24	"Ontario"
"BE.4*"	2.820033	0.849	4.791	14	"Ontario"
"BN.3.1"	2.809516	1.025	4.594	16	"Canada"
"BQ.1.8"	2.683386	0.653	4.714	14	"Quebec"
"BW.1.1"	2.679355	1.993	3.365	131	"Ontario"
"BQ.1.1.4"	2.668659	1.108	4.229	44	"New Brunswick"
"CK*"	2.658306	1.192	4.124	24	"Alberta"
"CM.8.1"	2.6502	1.742	3.559	71	"Ontario"
"CM.8*"	2.6502	1.742	3.559	71	"Ontario"
"BA.2*"	2.633123	1.123	4.143	81	"Nova Scotia"
"XBB.2"	2.628052	0.866	4.39	16	"Alberta"
"CM.8*"	2.620082	1.869	3.371	96	"Canada"
"CM.8.1"	2.60406	1.85	3.358	95	"Canada"
"BQ.1.13"	2.574979	1.406	3.744	51	"Quebec"
"BN*"	2.570754	1.328	3.813	39	"Quebec"
"BF.7.8"	2.543599	0.445	4.642	12	"Ontario"
"BQ.1.1*"	2.541	1.474	3.608	446	"New Brunswick"
"CK*"	2.506576	1.101	3.912	29	"Quebec"
"BF.7.5"	2.50349	1.147	3.86	29	"Alberta"
"BN.1*"	2.493498	1.242	3.745	38	"Quebec"
"BE.9"	2.49289	1.219	3.767	31	"Canada"
"BN.1.7"	2.404353	0.287	4.522	11	"Canada"
"CK.1"	2.334779	0.359	4.31	12	"Alberta"
"BQ.1.19"	2.329577	0.45	4.209	14	"Canada"
"BQ.1.11"	2.307135	0.833	3.781	28	"Quebec"
"BQ.1.15"	2.276123	0.337	4.216	14	"Ontario"
"BN.3.1"	2.271741	0.337	4.206	14	"Ontario"
"BW.1.1"	2.247375	1.78	2.715	270	"Canada"
"BW.1*"	2.239013	1.611	2.867	153	"Ontario"
"BQ.1.1.8"	2.236704	1.229	3.244	54	"Ontario"
"BF.7.8"	2.229559	0.529	3.93	17	"Canada"
"BQ.1.1.3"	2.210719	1.11	3.311	45	"Alberta"
"BQ.1.1.7"	2.159586	1.148	3.171	70	"Quebec"
"XBB.1"	2.075263	1.561	2.589	254	"Ontario"
"BQ.1.22"	2.061024	1.354	2.768	105	"Canada"
"BM.1.1*"	1.993149	1.123	2.863	67	"Canada"
"CH.1.1*"	1.989914	0.906	3.074	43	"Alberta"
"BQ.1.1"	1.973897	0.845	3.103	224	"New Brunswick"
"BQ.1.1"	1.965513	1.484	2.447	2907	"Quebec"
"BR.2.1"	1.965493	0.893	3.038	47	"Ontario"
"BQ.1.1.18"	1.94241	1.302	2.583	145	"Ontario"
"BQ.1.1"	1.922018	1.53	2.314	1635	"Alberta"
"BQ.1.22"	1.894137	0.987	2.801	67	"Ontario"
"BQ.1.13"	1.886106	-0.398	4.17	15	"New Brunswick"
"BQ.1.2"	1.885857	-0.444	4.215	15	"New Brunswick"
"BR.2.1"	1.846731	0.989	2.705	69	"Canada"
"BM*"	1.844018	0.778	2.91	44	"Alberta"
"BQ.1.25"	1.840903	1.418	2.264	333	"Canada"
"BQ.1.1*"	1.834088	1.447	2.221	2090	"Alberta"
"BQ.1.1*"	1.829415	1.359	2.3	3732	"Quebec"
"BE.9"	1.81679	0.376	3.257	25	"Ontario"
"BQ.1.1.1"	1.806897	-0.443	4.057	16	"New Brunswick"
"BQ.1.1*"	1.794921	-0.358	3.948	59	"Newfoundland and Labrador"
"BA.2.10.1"	1.731646	-0.339	3.802	13	"Quebec"
"BQ.1.1.8"	1.718161	1.028	2.408	109	"Canada"
"BW.1.1"	1.686521	0.264	3.109	24	"Alberta"
"BW.1*"	1.66748	1.242	2.093	322	"Canada"
"BF.3"	1.653555	1.135	2.172	213	"Canada"
"BQ.1.13"	1.636822	0.414	2.859	34	"Alberta"
"BQ.1.1.8"	1.61936	0.322	2.917	30	"Alberta"
"BW.1*"	1.614165	0.218	3.01	25	"Alberta"
"CH.1.1"	1.603616	0.467	2.74	38	"Alberta"
"BQ.1.1.15"	1.59837	0.81	2.387	82	"Canada"
"BA.5.1.22"	1.557878	-0.544	3.66	11	"Canada"
"BF.26"	1.513355	0.164	2.863	36	"Quebec"
"BA.2.75*"	1.464254	1.227	1.701	1399	"Canada"
"BQ.1.1.6"	1.46157	0.507	2.416	55	"Canada"
"BQ.1.1.18"	1.442039	1.008	1.876	304	"Canada"
"BQ.1.1.5"	1.438048	0.712	2.164	106	"Ontario"
"BQ.1.1"	1.436949	1.264	1.61	11569	"Canada"
"BF.13"	1.430785	-0.221	3.082	21	"Quebec"
"BQ.1.1*"	1.413775	1.244	1.584	15267	"Canada"
"BQ.1.1"	1.409643	-0.065	2.884	79	"Nova Scotia"
"BQ.1.1"	1.382308	-0.791	3.556	34	"Newfoundland and Labrador"
"BA.5.3.1"	1.357722	0.334	2.381	48	"Canada"
"BQ.1.1.19"	1.340442	0.111	2.57	43	"Quebec"
"BQ.1.1.18"	1.337647	0.527	2.148	85	"Alberta"
"BQ.1.1.1"	1.319302	-0.561	3.2	37	"Nova Scotia"
"BN.1.2.1"	1.314361	-0.339	2.968	18	"Canada"
"BQ.1.1.3"	1.30426	0.364	2.245	91	"Quebec"
"BQ.1.1.5"	1.294706	0.859	1.731	300	"Canada"
"BQ.1.1.18"	1.290648	0.023	2.558	42	"Quebec"
"BQ.1.1.4"	1.286095	0.47	2.103	92	"Alberta"
"BQ.1.1.1"	1.271332	0.428	2.115	117	"Quebec"
"BN.1.5"	1.261101	-0.123	2.646	27	"Ontario"
"BQ.1.1*"	1.257268	1.017	1.497	8129	"Ontario"
"BQ.1.1.1"	1.248482	0.834	1.663	426	"Ontario"
"BQ.1.1"	1.242917	0.999	1.486	6219	"Ontario"
"BF.3"	1.212506	0.652	1.773	208	"Ontario"
"BQ.1.8*"	1.201911	-0.442	2.845	23	"Quebec"
"BE.1.2.1"	1.194112	-0.051	2.439	30	"Alberta"
"BQ.1.1.5"	1.179878	-0.709	3.069	17	"Quebec"
"BQ.1.1.23"	1.172482	-0.855	3.2	12	"Canada"
"BQ.1.1.1"	1.163503	0.855	1.472	727	"Canada"
"BQ.1.25"	1.157379	0.685	1.63	296	"Ontario"
"BQ.1.1.7"	1.083887	0.639	1.529	291	"Canada"
"CM*"	1.081974	-0.867	3.031	16	"Quebec"
"BA.2.3*"	1.081974	-0.867	3.031	16	"Quebec"
"CK.2.1.1"	1.074166	-0.285	2.434	27	"Canada"
"CA.7"	1.072971	-0.913	3.059	13	"Ontario"
"BR.2.1"	1.049746	-0.572	2.671	18	"Alberta"
"BA.5.2.24"	1.047122	0.317	1.778	99	"Canada"
"BQ.1.1.3"	1.033451	0.638	1.429	388	"Canada"
"XBB.1"	1.02374	-1.545	3.592	14	"New Brunswick"
"BQ.1.1.4"	1.015758	0.432	1.599	357	"Quebec"
"DJ.1.1"	0.996804	-0.765	2.759	16	"Canada"
"CA.7"	0.991613	-0.548	2.531	21	"Canada"
"BE.1.2.1"	0.988783	-1.146	3.124	28	"New Brunswick"
"BQ.1.5"	0.973754	-0.927	2.874	32	"New Brunswick"
"BQ.1.3"	0.970375	0.548	1.393	341	"Canada"
"BQ.1.1.18"	0.961716	-1.52	3.443	12	"New Brunswick"
"BQ.1.1.13"	0.95018	-0.896	2.796	28	"Nova Scotia"
"BN.1.4"	0.949284	-1.045	2.944	13	"Ontario"
"BQ.1.10"	0.912769	0.419	1.406	235	"Canada"
"BQ.1.10"	0.902544	0.207	1.598	124	"Ontario"
"CK.1"	0.888934	0.238	1.54	125	"Canada"
"BQ.1.10.1"	0.856792	0.032	1.681	142	"Quebec"
"BA.2.3.20"	0.831491	-0.359	2.022	36	"Alberta"
"BU.1"	0.799172	-0.651	2.249	24	"Canada"
"BQ.1.1*"	0.796768	-0.462	2.056	228	"Nova Scotia"
"BQ.1.13"	0.766722	0.406	1.127	488	"Canada"
"BA.2.75*"	0.759422	0.449	1.07	905	"Ontario"
"CK*"	0.757476	0.301	1.214	282	"Canada"
"BQ.1.1.4"	0.744275	0.267	1.222	294	"Ontario"
"BQ.1.1.10"	0.739517	0.283	1.196	284	"Canada"
"BM.1.1*"	0.731314	-0.373	1.836	44	"Ontario"
"CM.8*"	0.712005	-1.199	2.623	13	"Alberta"
"BA.2.10.1"	0.665258	-0.372	1.702	48	"Canada"
"XBB.2"	0.661483	-0.269	1.592	60	"Canada"
"BQ.1.1.4"	0.633543	0.343	0.925	841	"Canada"
"BQ.1.1.7"	0.608834	0.06	1.158	208	"Ontario"
"BQ.1.3"	0.597281	0.049	1.145	222	"Ontario"
"BF.7.4"	0.540599	-1.276	2.357	30	"New Brunswick"
"BQ.1.10*"	0.535497	-0.195	1.266	211	"Quebec"
"BQ.1.12"	0.52773	0.053	1.003	420	"Alberta"
"BQ.1.1.3"	0.523833	-0.061	1.109	173	"Ontario"
"BQ.1.2"	0.512224	-0.307	1.332	121	"Quebec"
"BA.2.3*"	0.506286	-0.147	1.16	137	"Ontario"
"BQ.1.1.5"	0.500111	-0.499	1.499	53	"Alberta"
"BA.5.2.24"	0.482779	-0.302	1.268	94	"Ontario"
"CM*"	0.457748	-0.205	1.12	133	"Ontario"
"CM.8.1"	0.409172	-1.605	2.423	12	"Alberta"
"BN.1.5"	0.384859	-0.613	1.382	53	"Canada"
"BN.1.3"	0.325011	-0.293	0.943	145	"Canada"
"BQ.1.10*"	0.3189	-0.027	0.665	575	"Canada"
"BQ.1.1.15"	0.27467	-0.781	1.33	50	"Ontario"
"BQ.1.6"	0.231997	-1.589	2.053	16	"Canada"
"BQ.1.1.1"	0.224875	-0.504	0.953	120	"Alberta"
"BA.2.3*"	0.207796	-0.279	0.694	247	"Canada"
"CK.1"	0.192466	-0.629	1.014	86	"Ontario"
"BW.1.1"	0.184441	-1.966	2.335	15	"Quebec"
"CM*"	0.155184	-0.337	0.647	242	"Canada"
"BQ.1.1.19"	0.153566	-0.965	1.272	43	"Canada"
"BN*"	0.152875	-0.203	0.508	527	"Canada"
"BQ.1.13"	0.142626	-0.293	0.578	367	"Ontario"
"CK*"	0.133738	-0.422	0.69	213	"Ontario"
"DF.1"	0.122073	-1.241	1.486	29	"Canada"
"BN.1.3*"	0.113269	-0.422	0.648	204	"Canada"
"BQ.1.12"	0.112704	-0.19	0.416	744	"Canada"
"BN.1*"	0.110755	-0.253	0.474	501	"Canada"
"BQ.1.14"	0.107576	-1.309	1.525	72	"New Brunswick"
"BA.2.10.1"	0.106094	-1.17	1.382	34	"Ontario"
"BQ.1.14"	0.093392	-1.16	1.347	33	"Alberta"
"BQ.1.3"	0.088243	-1.008	1.184	61	"Quebec"
"BN.1.4"	0.074466	-1.656	1.805	18	"Canada"
"BA.5.1.18"	0.059033	-1.308	1.426	29	"Canada"
"BQ.1.12"	0.058551	-0.452	0.569	245	"Ontario"
"BQ.1.10*"	0.057181	-0.423	0.537	316	"Ontario"
"BQ.1.5"	0.049499	-0.323	0.422	489	"Canada"
"BA.2.75*"	0.042753	-0.608	0.694	162	"Alberta"
"BN.1.3"	0.027741	-0.706	0.762	109	"Ontario"
"DB.1"	0.020982	-1.217	1.259	50	"Quebec"
"BN.1"	0.005224	-0.648	0.658	136	"Canada"
