"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"
"XBB.2.3.2"	0.05295413	0.0286	0.07731	17	"Quebec"
"XBB.1.9.1"	0.05254984	0.0229	0.0822	30	"British Columbia"
"XBB.2.3.3"	0.05217493	0.03602	0.06833	38	"Alberta"
"FK.1.1"	0.05202493	0.01303	0.09102	17	"British Columbia"
"FK.1*"	0.05202493	0.01303	0.09102	17	"British Columbia"
"XBB.2.3*"	0.05146646	0.03857	0.06437	62	"Alberta"
"XBB.1.5.26.1*"	0.05138362	0.02176	0.081	11	"Quebec"
"XBB.1.5.26.1.1*"	0.05138362	0.02176	0.081	11	"Quebec"
"XBB.1.5.26*"	0.05136314	0.04001	0.06272	63	"Canada"
"XBB.1.5.59"	0.05134088	0.02434	0.07834	11	"Canada"
"XBB.2.3"	0.05128046	0.01265	0.08991	17	"British Columbia"
"XBB.1.9.2"	0.05120238	0.04002	0.06238	66	"Ontario"
"FL.5"	0.05097481	0.03261	0.06934	24	"Ontario"
"FL.3"	0.05093433	0.02989	0.07197	18	"Canada"
"XBB.1.9.2"	0.05061266	0.04283	0.0584	133	"Canada"
"FK.1"	0.04894568	0.02342	0.07447	11	"Canada"
"FL.5"	0.04873424	0.0405	0.05697	115	"Canada"
"XBB.1.9.2"	0.04855428	0.03253	0.06457	36	"Quebec"
"FL.3.1"	0.04854304	0.02676	0.07032	16	"Canada"
"XBB.1.9.2*"	0.04809527	0.04308	0.05311	315	"Canada"
"EG.1"	0.0468246	0.03199	0.06166	40	"Quebec"
"XBB.2*"	0.04670611	0.01518	0.07823	24	"British Columbia"
"XBB.1.9.1.3*"	0.04658793	0.03286	0.06032	39	"Canada"
"FL.2"	0.0465029	0.02074	0.07227	13	"Quebec"
"XBB.1.16.1*"	0.04639813	0.02662	0.06618	22	"Alberta"
"XBB.1.9.1.2*"	0.04639467	0.02245	0.07034	15	"Quebec"
"XBB.2.3"	0.04634097	0.02555	0.06713	17	"Ontario"
"FE.1.2"	0.04626195	0.02833	0.06419	23	"Ontario"
"XBB.1.5.47"	0.04556474	0.03715	0.05398	104	"Canada"
"XBB.2*"	0.04503641	0.03944	0.05064	236	"Canada"
"XBB.2.3"	0.04503551	0.01965	0.07042	13	"Quebec"
"XBB.2.3"	0.04485648	0.0245	0.06521	20	"Alberta"
"XBB.1.16"	0.04432262	NA	NA	13	"Nova Scotia"
"FE.1.2"	0.04420843	0.02813	0.06028	27	"Canada"
"XBB.2*"	0.04347502	0.03184	0.05511	65	"Alberta"
"XBB.1.16*"	0.04312431	0.01601	0.07024	22	"Nova Scotia"
"XBB.1.18.1.1*"	0.04298239	0.028	0.05797	36	"Quebec"
"XBB.1.18.1*"	0.04275231	0.028	0.0575	37	"Quebec"
"XBB.1.16.1"	0.04232442	0.02236	0.06229	20	"Alberta"
"XBB.1.5.30"	0.04210836	0.03079	0.05343	53	"Canada"
"XBB.1.5.49"	0.04160868	0.01812	0.0651	40	"British Columbia"
"XBB.1.11.1"	0.0413881	0.02337	0.05941	20	"Canada"
"XBB.1.5.1"	0.04137714	0.03044	0.05231	72	"Alberta"
"XBB.1.5.17"	0.04131524	-0.00099	0.08362	12	"British Columbia"
"XBB.1.5.17*"	0.04131524	-0.00099	0.08362	12	"British Columbia"
"XBB.1.9.1*"	0.04069524	0.01351	0.06788	15	"Nova Scotia"
"XBB.1.18.1.1*"	0.0399635	0.0297	0.05022	64	"Ontario"
"XBB.1.5.26*"	0.03995038	0.02232	0.05758	24	"Quebec"
"EG.1"	0.03970545	0.03049	0.04892	77	"Canada"
"FL.4"	0.03964063	0.02988	0.0494	69	"Ontario"
"EG.1.3"	0.03963778	0.02564	0.05364	33	"Canada"
"XBB.1.18.1.1*"	0.03953252	0.03216	0.04691	122	"Canada"
"XBB.1.5.50"	0.03948177	0.02641	0.05255	46	"Alberta"
"FD.1.1"	0.03907558	0.03595	0.0422	747	"Canada"
"XBB.1.5.15.1*"	0.03865843	0.03556	0.04175	756	"Canada"
"EG.1"	0.03846223	0.01639	0.06053	13	"Ontario"
"XBB.1.9.2.1*"	0.03845995	0.03125	0.04567	124	"Canada"
"FE.1.1"	0.03843736	0.02912	0.04775	74	"Canada"
"XBB.1.18.1*"	0.03818437	0.02837	0.048	68	"Ontario"
"XBB.1.5.56"	0.03810645	0.02171	0.05451	27	"Quebec"
"FE.1.1"	0.03782789	0.02235	0.05331	30	"Quebec"
"XBB.1.16.2"	0.03737994	0.03048	0.04428	134	"Canada"
"XBB.1.9*"	0.03726672	0.03333	0.0412	450	"Ontario"
"XBB.1.9.2*"	0.03701769	0.02869	0.04534	105	"Quebec"
"FE.1"	0.03669655	0.0195	0.05389	21	"Canada"
"XBB.1.18.1*"	0.03641532	0.02947	0.04337	131	"Canada"
"FE.1.1"	0.03621698	0.02357	0.04886	39	"Ontario"
"XBB.1.9*"	0.03608028	0.01916	0.053	75	"British Columbia"
"XBB.1.11.1"	0.03541961	0.0153	0.05554	15	"Ontario"
"XBB.1.9*"	0.0352	0.02931	0.04109	255	"Alberta"
"XBB.1.9*"	0.03518502	0.03284	0.03753	1303	"Canada"
"XBB.2.3"	0.03491356	0.02546	0.04437	68	"Canada"
"XBB.1.9.1*"	0.03477099	0.01556	0.05399	56	"British Columbia"
"XBB.1.5.66"	0.03453257	0.02325	0.04581	48	"Ontario"
"XBB.1.9.1.3*"	0.03426151	0.01287	0.05565	13	"Ontario"
"XBB.1.5.67"	0.034132	0.02379	0.04448	57	"Ontario"
"FL.2"	0.03404658	0.01542	0.05267	17	"Ontario"
"XBB.1.5.68"	0.0337946	0.01512	0.05247	17	"Canada"
"CH.1.1.15"	0.03376268	0.01151	0.05601	14	"Alberta"
"XBB.1.5.26"	0.03354952	0.01369	0.05341	15	"Canada"
"XBB.1.5.56"	0.03354464	0.02121	0.04588	39	"Canada"
"XBB.1.5.49"	0.03353169	0.01797	0.04909	29	"Alberta"
"XBB.1.9.1*"	0.0330837	0.02695	0.03921	220	"Alberta"
"XBB.1.9.1.2*"	0.03276482	0.01487	0.05066	18	"Ontario"
"XBB.1.9*"	0.03249696	0.02843	0.03656	458	"Quebec"
"XBB.1.9.1*"	0.03230737	0.02972	0.0349	986	"Canada"
"XBB.1.5.26"	0.03228998	0.01019	0.05439	13	"Quebec"
"FD.1.1"	0.03228659	0.02877	0.0358	663	"Quebec"
"XBB.1.5.15.1*"	0.03228659	0.02877	0.0358	663	"Quebec"
"XBB.1.9.1"	0.03212325	0.02511	0.03914	138	"Quebec"
"XBB.1.9*"	0.03207191	0.01138	0.05276	20	"Nova Scotia"
"XBB.1.9.1*"	0.03143764	0.02693	0.03594	353	"Quebec"
"FK.1*"	0.03130474	0.00848	0.05412	11	"Ontario"
"XBB.1.5.10"	0.03102906	0.01694	0.04511	29	"Canada"
"XBB.1.5.46*"	0.03102435	0.0145	0.04755	21	"Canada"
"XBB.1.5.50"	0.03064241	0.00804	0.05325	37	"British Columbia"
"XBB.1.5.30"	0.03061693	0.01302	0.04821	33	"Newfoundland and Labrador"
"FL.4"	0.03048195	0.02534	0.03562	221	"Canada"
"XBB.1.5.36"	0.03047261	0.01276	0.04819	18	"Ontario"
"XBB.1.9.2.1*"	0.03026344	0.02041	0.04012	64	"Quebec"
"XBB.1.9.1*"	0.02989087	0.02545	0.03433	308	"Ontario"
"FD.1.1"	0.02973927	0.0051	0.05438	22	"New Brunswick"
"XBB.1.5.15.1*"	0.02973927	0.0051	0.05438	22	"New Brunswick"
"XBB.1.5.15*"	0.02968051	0.02642	0.03294	744	"Quebec"
"CH.1.1.15"	0.02936635	0.01059	0.04814	15	"Canada"
"XBB.1.5.12"	0.02935838	0.01981	0.03891	63	"Ontario"
"FL.10"	0.0289161	0.00962	0.04822	15	"Canada"
"GB.1"	0.02888368	0.00815	0.04962	13	"Canada"
"XBB.1.5.10"	0.02882938	0.01125	0.04641	18	"Ontario"
"XBB.1.5.15.1*"	0.02865162	0.0094	0.0479	17	"Alberta"
"XBB.1.9.1.2*"	0.02843615	0.01854	0.03833	57	"Canada"
"XBB.1.5.15*"	0.02841388	0.02594	0.03088	1039	"Canada"
"FL.2"	0.02788986	0.01775	0.03803	54	"Canada"
"XBB.1.9.1"	0.02771336	0.02423	0.0312	486	"Canada"
"EL.1"	0.02768117	0.01089	0.04447	19	"Canada"
"XBB.1.5.35"	0.02761454	0.01849	0.03673	67	"Canada"
"XBB.1.5.49"	0.0271033	0.01761	0.0366	66	"Quebec"
"XBB.1.5.32"	0.02698398	0.01835	0.03561	95	"Alberta"
"FD.2"	0.02681432	0.01071	0.04292	21	"Ontario"
"XBB.1.9.1"	0.02678165	0.01967	0.03389	137	"Alberta"
"XBB.1.5.69"	0.02635377	0.0154	0.03731	46	"Ontario"
"XBB.1.5.35"	0.02546478	0.01418	0.03675	45	"Quebec"
"XBB.1.5.32"	0.0250109	0.01317	0.03685	143	"British Columbia"
"EG.4"	0.02462652	0.00569	0.04356	15	"Canada"
"XBB.1.5.24"	0.02443248	0.005	0.04387	16	"Alberta"
"XBB.1.5.47"	0.02439373	0.00201	0.04678	11	"Quebec"
"XBB.1.5.20"	0.02416484	0.0186	0.02973	181	"Ontario"
"XBB.1.22*"	0.02410008	0.00381	0.04439	13	"Canada"
"XBB.1.16.2"	0.02361939	0.01545	0.03179	82	"Ontario"
"XBB.1.5.15*"	0.02347423	0.0016	0.04535	27	"New Brunswick"
"XBB.1.5.66"	0.0232768	0.01447	0.03209	69	"Canada"
"XBB.1.5.31"	0.02313452	-0.00609	0.05236	20	"British Columbia"
"XBB.1.5.18"	0.02258371	0.00826	0.0369	30	"Alberta"
"XBB.1.5.62"	0.02233173	0.00757	0.0371	24	"Ontario"
"XBB.1.5.2"	0.02222922	0.01177	0.03269	50	"Quebec"
"XBL.2"	0.02205205	0.00168	0.04242	11	"Canada"
"FK.1*"	0.02178316	0.00948	0.03409	34	"Canada"
"CH.1.1"	0.02173173	0.00012	0.04334	14	"Nova Scotia"
"XBB.1.19.1"	0.02143573	0.00213	0.04074	14	"Ontario"
"XBB.1.17.1"	0.02128056	0.00699	0.03557	26	"Canada"
"XBB.1.5.14*"	0.02108752	-0.00201	0.04418	11	"Alberta"
"XBB.1.5.12"	0.02081708	0.01414	0.02749	119	"Canada"
"CH.1.1.11"	0.02068239	0.00727	0.0341	33	"Alberta"
"XBB.1.5.20"	0.0202835	0.01575	0.02482	262	"Canada"
"XBB.1.5.15*"	0.02020975	0.0146	0.02582	168	"Ontario"
"XBB.1.5.14*"	0.02006627	0.00894	0.03119	42	"Canada"
"XBB.1.5.12"	0.02002927	0.00464	0.03542	22	"Quebec"
"XBB.1.9.1"	0.01984394	0.01401	0.02568	157	"Ontario"
"XBB.1.5.1"	0.01942685	0.00143	0.03743	53	"British Columbia"
"XBB.1.5.1"	0.01937397	0.01502	0.02372	285	"Canada"
"XBB.1.5.30"	0.01912243	-0.00238	0.04062	11	"Ontario"
"XBB.1.5.1"	0.01870853	0.00187	0.03554	18	"Quebec"
"XBL*"	0.01835358	-0.00059	0.0373	14	"Canada"
"XBB.1.5.69"	0.01807967	0.01005	0.02611	81	"Canada"
"XBB.1.19.1"	0.01806175	0.00423	0.03189	27	"Canada"
"XBB.1.5.1"	0.01800633	0.01178	0.02423	138	"Ontario"
"XBB.1.5.35"	0.01773715	0.00133	0.03414	19	"Ontario"
"XBB.1.5.2"	0.01767086	0.00241	0.03293	22	"Ontario"
"XBB.1.17.1"	0.01744782	-0.00222	0.03711	13	"Quebec"
"XBB.1.5.68"	0.01708694	-0.00304	0.03721	12	"Ontario"
"XBB.1.5.17*"	0.01678796	0.00566	0.02791	48	"Alberta"
"XBB.1.5.38"	0.01613605	-0.00644	0.03871	11	"Canada"
"DV.1.1"	0.01588122	0.01192	0.01984	339	"Canada"
"XBB.1.5.24"	0.01553409	-0.00321	0.03428	14	"Quebec"
"XBB.1.5.49"	0.01525439	0.01077	0.01974	262	"Canada"
"XBB.1.5.14"	0.01508798	0.00015	0.03002	23	"Canada"
"XBB.1.5.20"	0.0144637	-0.00621	0.03513	13	"Alberta"
"XBB.1.5.3"	0.01441646	0.00344	0.02539	42	"Canada"
"XBB.1.5.62"	0.01421315	0.00448	0.02395	54	"Canada"
"XBB.1.17.1*"	0.01408604	0.0014	0.02677	32	"Canada"
"FL.4"	0.01395893	0.00702	0.0209	103	"Quebec"
"XBB.1.5.2"	0.01377812	0.00918	0.01837	248	"Canada"
"XBB.1.5.62"	0.01366208	-0.00155	0.02887	21	"Quebec"
"XBB.1.5.15*"	0.01365641	0.00005	0.02726	30	"Alberta"
"XBB.1.5.15"	0.01362098	0.00566	0.02158	78	"Quebec"
"XBB.1.5.3"	0.01308829	0.00085	0.02533	34	"Ontario"
"XBB.1.5.50"	0.01297135	-0.02185	0.04779	12	"Manitoba"
"BM*"	0.01269833	0.00478	0.02062	94	"Alberta"
"XBB.1.5.50"	0.01259555	0.00805	0.01714	253	"Canada"
"DV.1.1"	0.01257758	0.00834	0.01681	298	"Quebec"
"DV*"	0.01236964	0.00818	0.01656	304	"Quebec"
"CH.1.1*"	0.01202335	-0.00086	0.02491	45	"Newfoundland and Labrador"
"BM*"	0.01202335	-0.00086	0.02491	45	"Newfoundland and Labrador"
"ED.2"	0.01148854	0.00147	0.02151	51	"Ontario"
"XBR"	0.01144663	-0.00596	0.02886	18	"Canada"
"XBB.1.5.52"	0.01135698	-0.00209	0.02481	28	"Ontario"
"XBB.1.5.2"	0.01127796	0.004	0.01855	110	"Alberta"
"CH.1.1"	0.01119996	-0.00176	0.02416	44	"Newfoundland and Labrador"
"CH.1.1.10"	0.01110042	-0.00906	0.03126	12	"Ontario"
"CH.1.1*"	0.01078281	0.00264	0.01892	87	"Alberta"
"XBB.1.5.52"	0.01052907	-0.00062	0.02167	41	"Canada"
"BQ.1.1.63"	0.01040644	-0.00944	0.03026	12	"Quebec"
"XBB.1.5.4"	0.01011907	0.00197	0.01826	77	"Canada"
"FL.2"	0.0099901	-0.00908	0.02906	15	"Alberta"
"XBB.1.9.1.2*"	0.0099901	-0.00908	0.02906	15	"Alberta"
"XBB.1.5.13"	0.0098736	0.00065	0.01909	60	"Ontario"
"DV*"	0.00880684	0.00527	0.01235	423	"Canada"
"BA.2.75*"	0.00878295	-0.00363	0.0212	47	"Newfoundland and Labrador"
"XBB.1.17.1*"	0.00874212	-0.00845	0.02593	16	"Quebec"
"BA.2.75*"	0.00792409	0.00049	0.01536	104	"Alberta"
"XBB.1.5.49"	0.00787395	0.00092	0.01483	107	"Ontario"
"XBB.1.5.17"	0.00777406	-0.00435	0.0199	38	"Alberta"
"XBB.1.5.15"	0.00763063	0.00254	0.01272	200	"Canada"
"FK.1.1"	0.00759631	-0.00843	0.02363	18	"Canada"
"XBB.1.34"	0.00745144	-0.01469	0.02959	11	"Alberta"
"CH.1.1*"	0.00737219	-0.00637	0.02111	29	"Nova Scotia"
"XBB.1.5.13"	0.00681327	0.00155	0.01207	188	"Canada"
"CH.1.1.11"	0.0062089	-0.00295	0.01536	62	"Canada"
"FG.2"	0.00620408	-0.00197	0.01438	77	"Canada"
"XBB.1.5.5"	0.00562631	-0.00271	0.01396	74	"Canada"
"XBB.1.5.12"	0.00558428	-0.00956	0.02073	23	"Alberta"
"BA.2.75*"	0.00532481	-0.00806	0.01871	30	"Nova Scotia"
"BM*"	0.00532481	-0.00806	0.01871	30	"Nova Scotia"
"XBB.1.5.51"	0.005233	-0.00927	0.01974	22	"Quebec"
"XBB.1.5.24"	0.0052024	-0.00289	0.0133	81	"Canada"
"EG.1.3"	0.00513655	-0.01133	0.0216	17	"Quebec"
"XBB.1.5.14*"	0.00459281	-0.01424	0.02343	13	"Quebec"
"XBB.1.5.16*"	0.0044156	-0.00255	0.01138	107	"Canada"
"CH.1.1*"	0.00439312	0.00085	0.00794	416	"Quebec"
"XBR"	0.00437632	-0.01172	0.02048	18	"Quebec"
"XBB.1.5.13"	0.0042292	-0.01679	0.02525	12	"Alberta"
"XBB.1.5.36"	0.00420065	-0.00702	0.01542	41	"Canada"
"XBB.1.5.4"	0.00416219	-0.0059	0.01423	51	"Ontario"
"BM*"	0.00415413	0.00062	0.00769	418	"Quebec"
"XBB.1.5.18"	0.00374023	-0.00328	0.01076	106	"Canada"
"XBB.1.5.69"	0.00362007	-0.01286	0.0201	17	"Quebec"
"XBB.1.5.32"	0.0033655	-0.00374	0.01047	93	"Quebec"
"FL.5"	0.00334819	-0.02622	0.03291	16	"British Columbia"
"XBB.1.5.15"	0.00322731	-0.00452	0.01098	87	"Ontario"
"XBB.1.5.17*"	0.00271636	-0.00204	0.00747	235	"Canada"
"XBB.1.5.67"	0.00235307	-0.00288	0.00759	193	"Canada"
"BA.2.75*"	0.00224645	-0.00121	0.0057	436	"Quebec"
"XBB.1.5.32"	0.00219878	-0.01396	0.01835	63	"Manitoba"
"XBB.1.5.32"	0.00191567	-0.00117	0.005	581	"Canada"
"XBB.1.5.17*"	0.00190848	-0.00489	0.00871	115	"Ontario"
"XBB.1.5.16*"	0.00186364	-0.0058	0.00953	80	"Quebec"
"XBB.1.5.15*"	0.0018311	-0.01554	0.0192	48	"British Columbia"
"XBB.1.5.19"	0.00182187	-0.00985	0.01349	34	"Quebec"
"XBB.1.5.34"	0.00176523	-0.01044	0.01397	34	"Canada"
"XBB.1.5.13"	0.00176194	-0.00554	0.00907	89	"Quebec"
"XBF"	0.00154766	-0.01259	0.01568	73	"British Columbia"
"XBB.1.5.5"	0.00154184	-0.00704	0.01013	64	"Quebec"
"XBB.1.5.23"	0.00146568	-0.00829	0.01122	55	"Canada"
"FD.2"	0.00146324	-0.00754	0.01047	65	"Canada"
"XBB.1.5.67"	0.00111937	-0.01454	0.01678	22	"Alberta"
"XBB.1.5.17"	0.00111685	-0.00576	0.008	113	"Ontario"
"FG.2"	0.00109318	-0.00677	0.00896	76	"Quebec"
"CH.1.1*"	0.00087143	-0.00143	0.00317	1073	"Canada"
"XBB.1.5.13"	0.00054097	-0.02863	0.02971	16	"British Columbia"
"XBB.1.5.55"	0.00042719	-0.00721	0.00806	92	"Canada"
"FD.2"	0.0003561	-0.02101	0.02172	31	"British Columbia"
"XBB.1.5.39"	0.00030808	-0.00526	0.00588	157	"Quebec"
"XBB.1.5.51"	0.00028405	-0.01924	0.01981	14	"Alberta"
"BM*"	0.00023633	-0.00204	0.00251	1104	"Canada"
