"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"
"XBB.1.5.20"	0.00883634	-0.01512	0.0328	11	"Alberta"
"XBB.1.5.51"	0.00864182	-0.00904	0.02633	15	"Quebec"
"XBB.1.5.4"	0.00837101	-0.00353	0.02028	37	"Ontario"
"DV*"	0.00835409	0.00421	0.0125	336	"Canada"
"XBB.1.5.19"	0.00821956	-0.00081	0.01725	68	"Canada"
"XBB.1.5.35"	0.00792055	-0.00163	0.01747	61	"Canada"
"EG.4"	0.00781078	-0.00468	0.0203	35	"Canada"
"XBB.1.5.26"	0.00758772	-0.01156	0.02674	13	"Quebec"
"XBB.1.5.69"	0.00747531	-0.00703	0.02198	47	"British Columbia"
"XBB.1.5.20"	0.00738743	0.00135	0.01342	158	"Ontario"
"XBB.1.5.15"	0.00731514	-0.00094	0.01557	73	"Quebec"
"XBB.1.5.68"	0.00718225	-0.00959	0.02396	20	"Canada"
"XBB.1.5.7"	0.00714435	0.0002	0.01408	116	"Ontario"
"BA.5*"	0.00710797	-0.02017	0.03438	11	"Newfoundland and Labrador"
"CH.1.1*"	0.00647451	-0.00344	0.01638	75	"Alberta"
"CH.1.1*"	0.00640262	0.00355	0.00925	764	"Canada"
"XBB.1.5.38"	0.00638072	-0.0102	0.02296	20	"Canada"
"XBB.1.5.1"	0.00576794	0.0015	0.01004	333	"Canada"
"XBB.1.5.63"	0.00567961	-0.01997	0.03133	12	"Manitoba"
"BA.2.75*"	0.00564435	-0.00388	0.01517	84	"Alberta"
"FH*"	0.00562225	-0.0021	0.01335	94	"Ontario"
"BA.2.75*"	0.00543066	0.00263	0.00823	810	"Canada"
"FG.2"	0.00542735	-0.00616	0.01702	43	"Canada"
"DV.1.1"	0.0050267	0.00028	0.00977	270	"Canada"
"XBB.1.5.13"	0.00496015	-0.00609	0.01601	46	"Ontario"
"EG.4"	0.00462689	-0.01874	0.028	18	"British Columbia"
"XBB.1.5.2"	0.00415496	-0.0012	0.00951	214	"Canada"
"FG*"	0.00387725	-0.00639	0.01415	49	"Quebec"
"XBB.1.5.32"	0.00375022	-0.00682	0.01432	97	"Manitoba"
"XBB.1.5.52"	0.00336752	-0.01159	0.01833	26	"Canada"
"XBB.1.5.32"	0.0033011	-0.00331	0.00991	276	"British Columbia"
"XBB.1.5.66"	0.00329275	-0.00725	0.01384	54	"Canada"
"CH.1.1.11"	0.0032861	-0.00826	0.01483	45	"Canada"
"GB.1"	0.00323146	-0.016	0.02246	27	"British Columbia"
"GB*"	0.00323146	-0.016	0.02246	27	"British Columbia"
"XBB.1.5.32"	0.00319686	-0.00633	0.01273	91	"Alberta"
"XBB.1.5.39"	0.00304128	-0.00222	0.00831	222	"Canada"
"XBB.1.5.36"	0.00288747	-0.01298	0.01875	24	"Canada"
"XBB.1.5.17"	0.00282548	-0.00532	0.01098	90	"Ontario"
"XBB.1.5.67"	0.00264289	-0.00481	0.01009	111	"Canada"
"FE*"	0.00252594	-0.01306	0.01811	42	"British Columbia"
"XBB.1.5.20"	0.0024376	-0.00248	0.00735	262	"Canada"
"XBB.1.5.7"	0.00243337	-0.00303	0.0079	209	"Canada"
"XBR"	0.00236823	-0.01811	0.02285	14	"Canada"
"CH.1.1*"	0.00185517	-0.00257	0.00628	315	"Quebec"
"FP*"	0.00180733	-0.01815	0.02177	15	"Ontario"
"FP.4"	0.00180733	-0.01815	0.02177	15	"Ontario"
"XBB.1.5.50"	0.0017129	-0.00338	0.00681	245	"Canada"
"BA.2.75*"	0.00170783	-0.00271	0.00613	316	"Quebec"
"XBB.1.5.19"	0.0015004	-0.01404	0.01704	22	"Quebec"
"CH.1.1*"	0.00146759	-0.02302	0.02596	12	"New Brunswick"
"FH*"	0.00138049	-0.00398	0.00675	221	"Canada"
"XBB.1.5.35"	0.00136276	-0.01013	0.01285	41	"Quebec"
"XBB.1.5.36"	0.00129005	-0.01756	0.02014	17	"Ontario"
"XBB.1.5.7"	0.00098198	-0.0096	0.01156	48	"Quebec"
"XBB.1.5.37"	0.00094466	-0.02146	0.02335	20	"British Columbia"
"XBB.1.5.12"	0.00079513	-0.00944	0.01103	60	"Ontario"
"XBB.1.5.24"	0.00066889	-0.00968	0.01102	59	"Canada"
"XBB.1.5.38"	0.00061765	-0.02441	0.02564	16	"British Columbia"
"XBB.1.5.32"	0.00006765	-0.00332	0.00345	613	"Canada"
"XBB.1.5.52"	0.00005013	-0.01811	0.01821	19	"Ontario"
"XBB.1.5.69"	0.00003764	-0.01257	0.01264	40	"Ontario"
