"Date"	"Lineage"	"Frequency"	"% Frequency"
2021-12-13	"BA.1.15.2"	0	"0%"
2021-12-13	"BA.1.15.3"	0	"0%"
2021-12-13	"BA.1.16"	0	"0%"
2021-12-13	"BA.1.17"	143	"3%"
2021-12-13	"BA.1.17.1"	0	"0%"
2021-12-13	"BA.1.17.2"	1070	"23%"
2021-12-13	"BA.1.18"	17	"0%"
2021-12-13	"BA.1.19"	10	"0%"
2021-12-13	"BA.1.20"	438	"9%"
2021-12-13	"BA.1.21"	9	"0%"
2021-12-13	"BA.1.3"	20	"0%"
2021-12-13	"BA.1.4"	0	"0%"
2021-12-13	"BA.1.5"	0	"0%"
2021-12-13	"BA.1.6"	13	"0%"
2021-12-13	"BA.1.7"	0	"0%"
2021-12-13	"BA.1.8"	1	"0%"
2021-12-13	"BA.1.9"	0	"0%"
2021-12-13	"BC.2"	0	"0%"
2021-12-13	"BD.1"	0	"0%"
2021-12-20	"BA.1"	1816	"26%"
2021-12-20	"BA.1.1"	1514	"22%"
2021-12-20	"BA.1.1.1"	20	"0%"
2021-12-20	"BA.1.1.10"	142	"2%"
2021-12-20	"BA.1.1.11"	0	"0%"
2021-12-20	"BA.1.1.13"	0	"0%"
2021-12-20	"BA.1.1.14"	22	"0%"
2021-12-20	"BA.1.1.15"	1	"0%"
2021-12-20	"BA.1.1.16"	179	"3%"
2021-12-20	"BA.1.1.17"	0	"0%"
2021-12-20	"BA.1.1.18"	26	"0%"
2021-12-20	"BA.1.1.2"	37	"1%"
2021-12-20	"BA.1.1.3"	0	"0%"
2021-12-20	"BA.1.1.4"	0	"0%"
2021-12-20	"BA.1.1.6"	76	"1%"
2021-12-20	"BA.1.1.7"	0	"0%"
2021-12-20	"BA.1.1.8"	0	"0%"
2021-12-20	"BA.1.1.9"	0	"0%"
2021-12-20	"BA.1.10"	0	"0%"
2021-12-20	"BA.1.12"	0	"0%"
2021-12-20	"BA.1.13"	20	"0%"
2021-12-20	"BA.1.13.1"	0	"0%"
2021-12-20	"BA.1.14"	18	"0%"
2021-12-20	"BA.1.14.1"	0	"0%"
2021-12-20	"BA.1.14.2"	0	"0%"
2021-12-20	"BA.1.15"	815	"12%"
2021-12-20	"BA.1.15.1"	49	"1%"
2021-12-20	"BA.1.15.2"	3	"0%"
2021-12-20	"BA.1.15.3"	1	"0%"
2021-12-20	"BA.1.16"	1	"0%"
2021-12-20	"BA.1.17"	90	"1%"
2021-12-20	"BA.1.17.1"	0	"0%"
2021-12-20	"BA.1.17.2"	1286	"19%"
2021-12-20	"BA.1.18"	198	"3%"
2021-12-20	"BA.1.19"	8	"0%"
2021-12-20	"BA.1.20"	444	"6%"
2021-12-20	"BA.1.21"	16	"0%"
2021-12-20	"BA.1.3"	58	"1%"
2021-12-20	"BA.1.4"	0	"0%"
