#node	date	numeric date
hCoV-19/Canada/BC-BCCDC-167539/2020_B.1.36.36_2020-12-06	2020-12-06	2020.930328
NODE_0000717	2020-12-30	2020.997064
hCoV-19/Canada/BC-BCCDC-36530/2021_B.1.36.36_2021-01-03	2021-01-03	2021.006849
NODE_0000718	2021-01-08	2021.020548
hCoV-19/Canada/BC-BCCDC-35001/2021_B.1.36.36_2021-01-08	2021-01-08	2021.020548
NODE_0000719	2021-02-20	2021.139300
hCoV-19/Canada/BC-BCCDC-74646/2021_B.1.36.36_2021-04-15	2021-04-15	2021.286301
NODE_0000720	2021-02-21	2021.140191
hCoV-19/Canada/BC-BCCDC-24865/2021_B.1.36.36_2021-02-24	2021-02-24	2021.149315
NODE_0000721	2021-02-21	2021.141096
hCoV-19/Canada/BC-BCCDC-27131/2021_B.1.36.36_2021-02-21	2021-02-21	2021.141096
hCoV-19/Canada/BC-BCCDC-59664/2021_B.1.36.36_2021-04-10	2021-04-10	2021.272603
NODE_0000722	2020-02-18	2020.133538
NODE_0000723	2020-02-20	2020.137117
NODE_0000724	2020-03-01	2020.165347
hCoV-19/Canada/AB-35896/2020_B.1.308_2020-03-22	2020-03-22	2020.222678
hCoV-19/Canada/Qc-LSPQ-L00237598/2020_B.1.453_2020-03-25	2020-03-25	2020.230874
NODE_0000725	2020-02-22	2020.142833
NODE_0000726	2020-03-24	2020.226873
hCoV-19/Canada/ON-PHL-20-01797/2020_B.1.167_2020-04-01	2020-04-01	2020.250000
NODE_0000727	2020-04-01	2020.248994
hCoV-19/Canada/ON-PHL-20-02040/2020_B.1.167_2020-04-28	2020-04-28	2020.323770
NODE_0000728	2020-04-02	2020.252136
NODE_0000729	2020-05-20	2020.384152
hCoV-19/Canada/ON-PHL-20-00905/2020_B.1.167_2020-06-01	2020-06-01	2020.416667
hCoV-19/Canada/ON-PHL-20-02052/2020_B.1.167_2020-05-27	2020-05-27	2020.403005
NODE_0000730	2020-04-02	2020.252136
hCoV-19/Canada/ON-PHL-20-80745/2020_B.1.167_2020-04-24	2020-04-24	2020.312842
NODE_0000731	2020-04-23	2020.310828
hCoV-19/Canada/ON-PHL-20-01701/2020_B.1.167_2020-05-04	2020-05-04	2020.340164
NODE_0000732	2020-04-29	2020.325334
hCoV-19/Canada/ON-PHL-20-00446/2020_B.1.167_2020-05-16	2020-05-16	2020.372951
NODE_0000733	2020-04-30	2020.328476
hCoV-19/Canada/ON-PHL-20-00595/2020_B.1.167_2020-05-24	2020-05-24	2020.394809
hCoV-19/Canada/ON-PHL-20-01269/2020_B.1.167_2020-06-09	2020-06-09	2020.438525
NODE_0000734	2020-02-23	2020.145976
NODE_0000735	2020-02-24	2020.149118
NODE_0000736	2020-03-19	2020.213485
hCoV-19/Canada/Qc-LSPQ-L00240158/2020_B.1.332_2020-03-26	2020-03-26	2020.233607
NODE_0000737	2020-03-19	2020.214481
hCoV-19/Canada/NS-NML-1733/2020_B.1.332_2020-03-30	2020-03-30	2020.244536
hCoV-19/Canada/QC-CHUM-2007900943A/2020_B.1.332_2020-03-19	2020-03-19	2020.214481
NODE_0000738	2020-04-03	2020.255631
hCoV-19/Canada/QC-1nDWVQ-MX20003917/2020_B.1.598_2020-04-09	2020-04-09	2020.271858
NODE_0000739	2020-04-03	2020.256524
hCoV-19/Canada/QC-1nKGZ-Q8242082/2020_B.1.598_2020-04-24	2020-04-24	2020.312842
NODE_0000740	2020-04-04	2020.257451
NODE_0000741	2020-04-04	2020.258197
hCoV-19/Canada/QC-1nDJXQ-2009501433A/2020_B.1.598_2020-04-04	2020-04-04	2020.258197
NODE_0000742	2020-04-05	2020.261339
hCoV-19/Canada/QC-1nDWVQ-MX20007949/2020_B.1.598_2020-04-15	2020-04-15	2020.288251
hCoV-19/Canada/Qc-JEW-Q9012004/2020_B.1.598_2020-05-01	2020-05-01	2020.331967
NODE_0000743	2020-04-17	2020.294300
hCoV-19/Canada/Qc-JEW-Q9081405/2020_B.1.598_2020-05-08	2020-05-08	2020.351093
NODE_0000744	2020-05-11	2020.360173
NODE_0000745	2020-05-20	2020.383263
hCoV-19/Canada/QC-1nKGZ-R0051737/2020_B.1.598_2020-06-05	2020-06-05	2020.427596
hCoV-19/Canada/QC-1nKGZ-Q9212326/2020_B.1.598_2020-05-21	2020-05-21	2020.386612
NODE_0000746	2020-05-14	2020.367076
hCoV-19/Canada/Qc-JEW-Q9151867/2020_B.1.598_2020-05-15	2020-05-15	2020.370219
hCoV-19/Canada/QC-1nKGZ-Q9292163/2020_B.1.598_2020-05-29	2020-05-29	2020.408470
NODE_0000747	2020-03-02	2020.168311
NODE_0000748	2020-03-03	2020.171453
hCoV-19/Canada/QC-JEW-Q9041887/2020_B.1_2020-05-04	2020-05-04	2020.340164
NODE_0000749	2020-03-03	2020.171453
NODE_0000750	2020-03-20	2020.217213
hCoV-19/Canada/QC-JUS-V5252197/2020_B.1.359_2020-03-25	2020-03-25	2020.230874
hCoV-19/Canada/QC-CHUM-2008001152A/2020_B.1.359_2020-03-20	2020-03-20	2020.217213
NODE_0000751	2020-07-15	2020.538028
hCoV-19/Canada/ON-PHL-20-02138/2020_B.1.509_2020-07-24	2020-07-24	2020.561475
NODE_0000752	2020-08-31	2020.665887
hCoV-19/Canada/BC-BCCDC-9879/2020_B.1.509_2020-11-26	2020-11-26	2020.903005
NODE_0000753	2020-09-01	2020.669029
hCoV-19/Canada/BC-BCCDC-36310/2021_B.1.509_2021-01-10	2021-01-10	2021.026027
NODE_0000754	2020-09-11	2020.694764
NODE_0000755	2020-09-12	2020.697906
hCoV-19/Canada/ON-PHL-20-03195/2020_B.1.509_2020-11-03	2020-11-03	2020.840164
hCoV-19/Canada/ON-PHL-20-02854/2020_B.1.509_2020-10-18	2020-10-18	2020.796448
NODE_0000756	2020-10-17	2020.794426
hCoV-19/Canada/ON-PHL-20-03045-v2/2020_B.1.509_2020-10-28	2020-10-28	2020.823770
hCoV-19/Canada/NS-NML-5492/2020_B.1.509_2020-10-24	2020-10-24	2020.812842
NODE_0000757	2020-03-16	2020.207277
NODE_0000758	2020-03-16	2020.207277
NODE_0000759	2020-03-16	2020.207277
NODE_0000760	2020-03-22	2020.222678
hCoV-19/Canada/QC-1nIFV-45395101/2020_B.1.499_2020-03-22	2020-03-22	2020.222678
NODE_0000761	2020-03-27	2020.236339
hCoV-19/Canada/QC-JUS-V6010823/2020_B.1.499_2020-04-01	2020-04-01	2020.250000
hCoV-19/Canada/QC-JUS-V5301313/2020_B.1.499_2020-03-27	2020-03-27	2020.236339
NODE_0000762	2020-03-16	2020.207277
hCoV-19/Canada/QC-L00249235/2020_B.1_2020-04-14	2020-04-14	2020.285519
NODE_0000763	2020-07-25	2020.564714
hCoV-19/Canada/QC-HSE-0084071266/2020_B.1.615_2020-08-10	2020-08-10	2020.607923
NODE_0000764	2020-07-26	2020.566940
hCoV-19/Canada/Qc-JUS-V927155399/2020_B.1.615_2020-07-26	2020-07-26	2020.566940
NODE_0000765	2020-07-27	2020.570082
hCoV-19/Canada/QC-HSE-0074061530/2020_B.1.615_2020-07-31	2020-07-31	2020.580601
NODE_0000766	2020-08-03	2020.588798
hCoV-19/Canada/QC-HSE-0084063775/2020_B.1.615_2020-08-03	2020-08-03	2020.588798
hCoV-19/Canada/QC-HSE-0084082202/2020_B.1.615_2020-08-21	2020-08-21	2020.637978
NODE_0000767	2020-04-27	2020.322285
hCoV-19/Canada/ON-PHL-20-01139/2020_B.1_2020-06-12	2020-06-12	2020.446721
NODE_0000768	2020-06-08	2020.436614
hCoV-19/Canada/Qc-JUS-V819168999/2020_B.1.611_2020-06-19	2020-06-19	2020.465847
NODE_0000769	2020-06-09	2020.437600
NODE_0000770	2020-06-15	2020.455273
hCoV-19/Canada/Qc-JUS-V923206999/2020_B.1.611_2020-07-23	2020-07-23	2020.558743
NODE_0000771	2020-06-30	2020.495492
hCoV-19/Canada/Qc-JUS-V918078799/2020_B.1.611_2020-07-17	2020-07-17	2020.542350
hCoV-19/Canada/Qc-JUS-V902106399/2020_B.1.611_2020-07-01	2020-07-01	2020.498634
NODE_0000772	2020-06-09	2020.438525
hCoV-19/Canada/Qc-CHUM-2016103625A/2020_B.1.611_2020-06-09	2020-06-09	2020.438525
NODE_0000773	2020-06-24	2020.478775
NODE_0000774	2020-08-08	2020.602151
hCoV-19/Canada/QC-1nIOU-A1090795/2020_B.1.611_2020-09-08	2020-09-08	2020.687158
NODE_0000775	2020-09-21	2020.722268
hCoV-19/Canada/ON-PHL-20-02783/2020_B.1.611_2020-09-22	2020-09-22	2020.725410
hCoV-19/Canada/ON-PHL-20-02997/2020_B.1.611_2020-10-25	2020-10-25	2020.815574
NODE_0000776	2020-07-09	2020.519586
hCoV-19/Canada/Qc-HCLM-0081227532/2020_B.1.611_2020-08-05	2020-08-05	2020.594262
NODE_0000777	2020-07-09	2020.520492
hCoV-19/Canada/QC-HGA-T50920742D/2020_B.1.611_2020-07-09	2020-07-09	2020.520492
NODE_0000778	2020-07-10	2020.524109
hCoV-19/Canada/Qc-HCLM-0081243503/2020_B.1.611_2020-08-11	2020-08-11	2020.610656
hCoV-19/Canada/QC-HSE-0084062271/2020_B.1.611_2020-08-02	2020-08-02	2020.586066
NODE_0000779	2020-07-23	2020.558943
hCoV-19/Canada/QC-1nIOU-A3210772/2020_B.1.505_2020-11-21	2020-11-21	2020.889344
NODE_0000780	2020-08-16	2020.623167
NODE_0000781	2020-08-28	2020.656245
NODE_0000782	2020-08-29	2020.659387
hCoV-19/Canada/QC-1nIOU-A1131060/2020_B.1.505_2020-09-13	2020-09-13	2020.700820
hCoV-19/Canada/Qc-JUS-W219065399/2020_B.1.505_2020-10-19	2020-10-19	2020.799180
NODE_0000783	2020-09-01	2020.666841
hCoV-19/Canada/ON-PHL-20-02242/2020_B.1.505_2020-09-17	2020-09-17	2020.711749
hCoV-19/Canada/Qc-L00294474/2020_B.1.505_2020-09-28	2020-09-28	2020.741803
NODE_0000784	2020-08-21	2020.639127
NODE_0000785	2020-08-26	2020.650363
hCoV-19/Canada/ON-PHL-20-02446/2020_B.1.505_2020-09-01	2020-09-01	2020.668033
NODE_0000786	2020-08-29	2020.658614
hCoV-19/Canada/Qc-L00299362/2020_B.1.505_2020-10-13	2020-10-13	2020.782787
hCoV-19/Canada/QC-L00327025001/2021_B.1.505_2021-02-09	2021-02-09	2021.108219
NODE_0000787	2020-08-25	2020.648554
NODE_0000788	2020-09-13	2020.700326
hCoV-19/Canada/QC-1nDWVQ-MX20195425/2020_B.1.505_2020-09-27	2020-09-27	2020.739071
hCoV-19/Canada/QC-1nKGZ-R4071807/2020_B.1.505_2020-10-07	2020-10-07	2020.766393
NODE_0000789	2020-09-15	2020.705127
hCoV-19/Canada/QC-HDL-S7110574IA/2020_B.1.505_2020-11-11	2020-11-11	2020.862022
NODE_0000790	2020-10-10	2020.775912
NODE_0000791	2020-10-12	2020.779054
hCoV-19/Canada/QC-HDL-S6262928IA/2020_B.1.505_2020-10-26	2020-10-26	2020.818306
NODE_0000792	2020-10-26	2020.817002
hCoV-19/Canada/QC-1nIEOQ-7056197609/2020_B.1.505_2020-12-14	2020-12-14	2020.952186
NODE_0000793	2020-11-01	2020.834429
hCoV-19/Canada/QC-HCLM-7056130190/2020_B.1.505_2020-11-05	2020-11-05	2020.845628
NODE_0000794	2020-11-24	2020.896441
hCoV-19/Canada/QC-1nIRE-U02122879Q/2020_B.1.505_2020-12-21	2020-12-21	2020.971311
NODE_0000795	2020-11-24	2020.897541
hCoV-19/Canada/Qc-HPB-T93025039Q/2020_B.1.505_2020-11-30	2020-11-30	2020.913934
hCoV-19/Canada/QC-1nIEOQ-7056160314/2020_B.1.505_2020-11-24	2020-11-24	2020.897541
NODE_0000796	2020-12-03	2020.921889
hCoV-19/Canada/QC-1nSKP-0636225760/2021_B.1.505_2021-01-28	2021-01-28	2021.075342
NODE_0000797	2020-12-03	2020.921889
hCoV-19/Canada/QC-1nSKP-0636210303/2021_B.1.505_2021-01-11	2021-01-11	2021.028767
NODE_0000798	2020-12-07	2020.933682
hCoV-19/Canada/QC-1nSKP-0636216472/2021_B.1.505_2021-01-18	2021-01-18	2021.047945
NODE_0000799	2020-12-07	2020.933682
hCoV-19/Canada/QC-1nSKP-0636204581/2021_B.1.505_2021-01-04	2021-01-04	2021.009589
NODE_0000800	2020-12-07	2020.933682
hCoV-19/Canada/QC-1nSKP-0636202460/2020_B.1.505_2020-12-31	2020-12-31	2020.998634
NODE_0000801	2020-12-07	2020.933682
hCoV-19/Canada/QC-1nSKP-0633054406/2021_B.1.505_2021-01-02	2021-01-02	2021.004110
hCoV-19/Canada/QC-1nSKP-0636188299/2020_B.1.505_2020-12-13	2020-12-13	2020.949454
NODE_0000802	2020-02-20	2020.136680
NODE_0000803	2020-02-28	2020.159703
NODE_0000804	2020-05-15	2020.370599
NODE_0000805	2020-06-01	2020.415886
hCoV-19/Canada/ON-PHL-20-01758/2020_B.1.422_2020-07-01	2020-07-01	2020.498634
hCoV-19/Canada/ON-PHL-20-01221/2020_B.1.422_2020-06-25	2020-06-25	2020.482240
NODE_0000806	2020-06-03	2020.420980
hCoV-19/Canada/ON-PHL-20-02065/2020_B.1.422_2020-08-27	2020-08-27	2020.654372
hCoV-19/Canada/ON-PHL-20-01141/2020_B.1.422_2020-06-12	2020-06-12	2020.446721
NODE_0000807	2020-02-28	2020.160687
NODE_0000808	2020-03-12	2020.194945
hCoV-19/Canada/ON-PHL-20-90250/2020_B.1.422_2020-03-13	2020-03-13	2020.198087
NODE_0000809	2020-03-13	2020.198087
hCoV-19/Canada/ON-PHL-20-01934/2020_B.1.422_2020-04-15	2020-04-15	2020.288251
NODE_0000810	2020-05-29	2020.407780
hCoV-19/Canada/ON-PHL-20-01153/2020_B.1.422_2020-06-15	2020-06-15	2020.454918
NODE_0000811	2020-07-03	2020.504142
hCoV-19/Canada/BC-BCCDC-165504/2020_B.1.422_2020-07-20	2020-07-20	2020.550546
NODE_0000812	2020-07-04	2020.507285
hCoV-19/Canada/BC-BCCDC-165554/2020_B.1.422_2020-07-15	2020-07-15	2020.536885
NODE_0000813	2020-07-04	2020.507893
NODE_0000814	2020-07-04	2020.507893
hCoV-19/Canada/BC-BCCDC-3471/2020_B.1.422_2020-08-06	2020-08-06	2020.596995
hCoV-19/Canada/BC-BCCDC-3539/2020_B.1.422_2020-07-09	2020-07-09	2020.520492
NODE_0000815	2020-07-28	2020.571994
hCoV-19/Canada/BC-BCCDC-3932/2020_B.1.422_2020-07-29	2020-07-29	2020.575137
NODE_0000816	2020-08-12	2020.613965
hCoV-19/Canada/BC-BCCDC-4624/2020_B.1.422_2020-09-01	2020-09-01	2020.668033
hCoV-19/Canada/BC-BCCDC-3360/2020_B.1.422_2020-08-22	2020-08-22	2020.640710
NODE_0000817	2020-02-29	2020.161688
NODE_0000818	2020-03-18	2020.211339
hCoV-19/Canada/ON-PHL-20-80824/2020_B.1.422_2020-03-19	2020-03-19	2020.214481
NODE_0000819	2020-04-23	2020.309003
hCoV-19/Canada/ON-PHL-20-00557/2020_B.1.422_2020-05-21	2020-05-21	2020.386612
hCoV-19/Canada/ON-PHL-20-00217/2020_B.1.422_2020-05-05	2020-05-05	2020.342896
NODE_0000820	2020-02-29	2020.162528
NODE_0000821	2020-02-29	2020.163543
hCoV-19/Canada/ON-PHL-20-80408/2020_B.1.422_2020-03-23	2020-03-23	2020.225410
NODE_0000822	2020-03-01	2020.165301
hCoV-19/Canada/ON-PHL-20-90027-v2/2020_B.1.422_2020-03-01	2020-03-01	2020.165301
hCoV-19/Canada/ON-PHL-20-80469/2020_B.1.422_2020-04-02	2020-04-02	2020.252732
NODE_0000823	2020-03-29	2020.242826
NODE_0000824	2020-03-31	2020.246605
hCoV-19/Canada/ON-PHL-20-00408/2020_B.1.422_2020-05-14	2020-05-14	2020.367486
hCoV-19/Canada/ON-PHL-20-00786/2020_B.1.422_2020-05-31	2020-05-31	2020.413934
NODE_0000825	2020-03-31	2020.245968
NODE_0000826	2020-04-01	2020.249110
hCoV-19/Canada/ON-PHL-20-01689/2020_B.1.422_2020-04-29	2020-04-29	2020.326503
hCoV-19/Canada/ON-PHL-20-01638/2020_B.1.422_2020-04-26	2020-04-26	2020.318306
NODE_0000827	2020-04-01	2020.249110
hCoV-19/Canada/ON-PHL-20-00730-v2/2020_B.1.422_2020-06-06	2020-06-06	2020.430328
NODE_0000828	2020-04-02	2020.252252
hCoV-19/Canada/ON-PHL-20-80798/2020_B.1.422_2020-04-09	2020-04-09	2020.271858
NODE_0000829	2020-09-23	2020.727732
hCoV-19/Canada/ON-PHL-20-02843/2020_B.1.422_2020-10-01	2020-10-01	2020.750000
hCoV-19/Canada/ON-PHL-20-02660/2020_B.1.422_2020-09-24	2020-09-24	2020.730874
NODE_0000830	2020-02-21	2020.139761
NODE_0000831	2020-04-25	2020.315082
hCoV-19/Canada/ON-PHL-20-02264/2020_B.1_2020-09-10	2020-09-10	2020.692623
NODE_0000832	2020-09-21	2020.723702
hCoV-19/Canada/AB-ABPHL-04178/2020_B.1.576_2020-11-29	2020-11-29	2020.911202
hCoV-19/Canada/ON-PHL-20-04029/2020_B.1.576_2020-11-01	2020-11-01	2020.834699
NODE_0000833	2020-02-22	2020.142606
NODE_0000834	2020-02-23	2020.145748
NODE_0000835	2020-05-24	2020.393470
hCoV-19/Canada/ON-PHL-20-01151/2020_B.1.354_2020-06-12	2020-06-12	2020.446721
hCoV-19/Canada/ON-PHL-20-01776/2020_B.1.354_2020-07-01	2020-07-01	2020.498634
NODE_0000836	2020-03-05	2020.177367
NODE_0000837	2020-03-07	2020.180509
NODE_0000838	2020-03-07	2020.180509
NODE_0000839	2020-09-11	2020.695355
hCoV-19/Canada/BC-BCCDC-5579/2020_B.1.521_2020-09-11	2020-09-11	2020.695355
hCoV-19/Canada/BC-BCCDC-4802/2020_B.1.521_2020-09-17	2020-09-17	2020.711749
NODE_0000840	2020-03-29	2020.242612
hCoV-19/Canada/QC-HVE-P6060615/2020_B.1.592_2020-04-06	2020-04-06	2020.263661
NODE_0000841	2020-04-01	2020.249192
hCoV-19/Canada/QC-JUS-V6031135/2020_B.1.592_2020-04-02	2020-04-02	2020.252732
NODE_0000842	2020-04-14	2020.285109
hCoV-19/Canada/Qc-JEW-Q9072540/2020_B.1.592_2020-05-07	2020-05-07	2020.348361
hCoV-19/Canada/QC-HVE-P6151022/2020_B.1.592_2020-04-15	2020-04-15	2020.288251
NODE_0000843	2020-03-08	2020.183651
hCoV-19/Canada/BC-BCCDC-5204/2020_B.1.426_2020-09-25	2020-09-25	2020.733607
NODE_0000844	2020-04-05	2020.260508
NODE_0000845	2020-07-03	2020.502833
NODE_0000846	2020-08-20	2020.635505
hCoV-19/Canada/Qc-HCLM-0081287212/2020_B.1.265_2020-08-31	2020-08-31	2020.665301
hCoV-19/Canada/Qc-HCLM-0081277632/2020_B.1.265_2020-08-26	2020-08-26	2020.651639
NODE_0000847	2021-02-04	2021.094521
hCoV-19/Canada/QC-1nIEOQ-U20458499V/2021_B.1.265_2021-02-04	2021-02-04	2021.094521
hCoV-19/Canada/QC-1nIEOQ-U20849449V/2021_B.1.265_2021-02-08	2021-02-08	2021.105479
NODE_0000848	2020-09-05	2020.679159
hCoV-19/Canada/ON-PHL-20-03310/2020_B.1.265_2020-11-04	2020-11-04	2020.842896
NODE_0000849	2020-09-06	2020.681640
NODE_0000850	2020-09-06	2020.681640
NODE_0000851	2020-09-06	2020.681640
hCoV-19/Canada/ON-PHL-20-02090/2020_B.1.265_2020-09-10	2020-09-10	2020.692623
hCoV-19/Canada/ON-PHL-20-02885/2020_B.1.265_2020-10-21	2020-10-21	2020.804645
NODE_0000852	2020-09-07	2020.684783
hCoV-19/Canada/ON-UHTC_0468/2021_B.1.265_2020-10-15	2020-10-15	2020.788251
hCoV-19/Canada/ON-PHL-20-02338/2020_B.1.265_2020-09-22	2020-09-22	2020.725410
NODE_0000853	2020-09-13	2020.701123
hCoV-19/Canada/ON-PHL-20-02633/2020_B.1.265_2020-09-20	2020-09-20	2020.719945
NODE_0000854	2020-10-07	2020.765606
hCoV-19/Canada/ON-PHL-20-03953/2020_B.1.265_2020-11-01	2020-11-01	2020.834699
NODE_0000855	2020-10-09	2020.771038
hCoV-19/Canada/ON-PHL-20-02715/2020_B.1.265_2020-10-11	2020-10-11	2020.777322
NODE_0000856	2020-11-13	2020.866519
hCoV-19/Canada/ON-PHL-20-03950/2020_B.1.265_2020-11-17	2020-11-17	2020.878415
NODE_0000857	2020-11-13	2020.867486
hCoV-19/Canada/ON-PHL-20-04359/2020_B.1.265_2020-12-03	2020-12-03	2020.922131
hCoV-19/Canada/ON-PHL-20-03355/2020_B.1.265_2020-11-13	2020-11-13	2020.867486
NODE_0000858	2020-03-17	2020.208973
NODE_0000859	2020-09-30	2020.747886
hCoV-19/Canada/AB-ABPHL-04112/2020_B.1.577_2020-11-20	2020-11-20	2020.886612
NODE_0000860	2020-10-01	2020.751028
NODE_0000861	2020-11-03	2020.840902
NODE_0000862	2021-01-04	2021.009187
hCoV-19/Canada/AB-ABPHL-04663/2021_B.1.577_2021-02-03	2021-02-03	2021.091781
hCoV-19/Canada/BC-BCCDC-37471/2021_B.1.577_2021-01-05	2021-01-05	2021.012329
NODE_0000863	2020-11-13	2020.868355
hCoV-19/Canada/BC-BCCDC-167561/2020_B.1.577_2020-12-16	2020-12-16	2020.957650
hCoV-19/Canada/BC-BCCDC-9918/2020_B.1.577_2020-12-07	2020-12-07	2020.933060
NODE_0000864	2020-10-13	2020.782385
hCoV-19/Canada/BC-BCCDC-5720/2020_B.1.577_2020-10-14	2020-10-14	2020.785519
NODE_0000865	2021-02-28	2021.160507
hCoV-19/Canada/BC-BCCDC-56979/2021_B.1.577_2021-03-27	2021-03-27	2021.234247
NODE_0000866	2021-03-01	2021.163649
NODE_0000867	2021-03-02	2021.164598
hCoV-19/Canada/BC-BCCDC-169140/2021_B.1.577_2021-04-03	2021-04-03	2021.253425
NODE_0000868	2021-03-02	2021.165753
hCoV-19/Canada/BC-BCCDC-45008/2021_B.1.577_2021-03-02	2021-03-02	2021.165753
hCoV-19/Canada/BC-BCCDC-49915/2021_B.1.577_2021-03-21	2021-03-21	2021.217808
NODE_0000869	2021-03-02	2021.166792
NODE_0000870	2021-04-16	2021.289930
hCoV-19/Canada/BC-BCCDC-106867/2021_B.1.577_2021-04-24	2021-04-24	2021.310959
hCoV-19/Canada/BC-BCCDC-133981/2021_B.1.577_2021-04-27	2021-04-27	2021.319178
NODE_0000871	2021-04-05	2021.258502
hCoV-19/Canada/BC-BCCDC-71773/2021_B.1.577_2021-04-12	2021-04-12	2021.278082
hCoV-19/Canada/BC-BCCDC-59083/2021_B.1.577_2021-04-06	2021-04-06	2021.261644
NODE_0000872	2020-03-18	2020.211155
NODE_0000873	2020-07-09	2020.519140
NODE_0000874	2020-07-10	2020.522282
hCoV-19/Canada/QC-1nIOU-A5113452/2021_B.1.588_2021-01-11	2021-01-11	2021.028767
NODE_0000875	2020-09-26	2020.737299
hCoV-19/Canada/ON-PHL-20-04051/2020_B.1.595_2020-10-01	2020-10-01	2020.750000
hCoV-19/Canada/ON-PHL-20-02953/2020_B.1.595_2020-10-21	2020-10-21	2020.804645
NODE_0000876	2020-12-24	2020.980658
hCoV-19/Canada/AB-ABPHL-06254/2021_B.1.587_2021-01-10	2021-01-10	2021.026027
NODE_0000877	2020-12-27	2020.986942
NODE_0000878	2021-02-03	2021.091307
hCoV-19/CANADA/ABPHL-07145/2021_B.1.587_2021-02-17	2021-02-17	2021.130137
hCoV-19/CANADA/ABPHL-06754/2021_B.1.587_2021-02-28	2021-02-28	2021.160274
NODE_0000879	2020-12-28	2020.990084
NODE_0000880	2021-01-06	2021.015005
hCoV-19/Canada/AB-ABPHL-03157/2021_B.1.587_2021-01-11	2021-01-11	2021.028767
hCoV-19/Canada/AB-ABPHL-03200/2021_B.1.587_2021-01-18	2021-01-18	2021.047945
NODE_0000881	2021-02-04	2021.094118
hCoV-19/CANADA/ABPHL-11790/2021_B.1.587_2021-03-25	2021-03-25	2021.228767
hCoV-19/Canada/AB-ABPHL-05029/2021_B.1.587_2021-02-05	2021-02-05	2021.097260
NODE_0000882	2020-03-18	2020.211155
NODE_0000883	2020-03-18	2020.211155
hCoV-19/Canada/ON-PHL-20-80836/2020_B.1.595_2020-03-24	2020-03-24	2020.228142
NODE_0000884	2020-03-20	2020.216119
hCoV-19/Canada/NL-NML-2418/2020_B.1.589_2020-07-09	2020-07-09	2020.520492
hCoV-19/Canada/BC-BCCDC-4941/2020_B.1.567_2020-09-19	2020-09-19	2020.717213
NODE_0000885	2020-04-14	2020.284721
NODE_0000886	2020-06-23	2020.475944
hCoV-19/Canada/BC-BCCDC-9911/2020_B.1.595_2020-12-28	2020-12-28	2020.990437
NODE_0000887	2020-11-02	2020.838210
hCoV-19/Canada/QC-1nIUH-5524193084/2020_B.1.595_2020-11-23	2020-11-23	2020.894809
NODE_0000888	2020-11-15	2020.872951
hCoV-19/Canada/QC-HMR-A3151369/2020_B.1.595_2020-11-15	2020-11-15	2020.872951
hCoV-19/Canada/QC-1nDJXQ-2034305811A/2020_B.1.595_2020-12-08	2020-12-08	2020.935792
NODE_0000889	2020-07-09	2020.521076
NODE_0000890	2020-08-19	2020.633052
NODE_0000891	2020-09-05	2020.679819
hCoV-19/Canada/QC-1nIUH-5524333412/2021_B.1.596_2021-03-14	2021-03-14	2021.198630
NODE_0000892	2020-12-03	2020.922131
hCoV-19/Canada/BC-BCCDC-35206/2020_B.1.596_2020-12-03	2020-12-03	2020.922131
hCoV-19/Canada/BC-BCCDC-35204/2020_B.1.596_2020-12-10	2020-12-10	2020.941257
NODE_0000893	2021-01-03	2021.007510
hCoV-19/Canada/ON-PHL-21-01351/2021_B.1.596_2021-01-22	2021-01-22	2021.058904
NODE_0000894	2021-02-15	2021.125124
hCoV-19/Canada/ON-PHL-21-07702/2021_B.1.596_2021-03-07	2021-03-07	2021.179452
NODE_0000895	2021-03-03	2021.168236
hCoV-19/Canada/BC-BCCDC-88904/2021_B.1.596_2021-04-15	2021-04-15	2021.286301
NODE_0000896	2021-03-04	2021.171378
hCoV-19/Canada/ON-PHL-21-13303/2021_B.1.596_2021-04-05	2021-04-05	2021.258904
hCoV-19/Canada/ON-PHL-21-08658/2021_B.1.596_2021-03-19	2021-03-19	2021.212329
NODE_0000897	2020-07-19	2020.547208
hCoV-19/Canada/ON-PHL-20-02263/2020_B.1.2_2020-09-10	2020-09-10	2020.692623
NODE_0000898	2020-07-20	2020.549991
hCoV-19/Canada/ON-PHL-20-01852/2020_B.1.2_2020-08-18	2020-08-18	2020.629781
NODE_0000899	2020-07-21	2020.553133
NODE_0000900	2020-07-21	2020.554393
hCoV-19/Canada/ON-PHL-21-04993-v2/2021_B.1.2_2021-02-24	2021-02-24	2021.149315
NODE_0000901	2020-07-21	2020.554393
NODE_0000902	2020-07-21	2020.554393
hCoV-19/Canada/BC-BCCDC-3949/2020_B.1.2_2020-08-04	2020-08-04	2020.591530
hCoV-19/Canada/BC-BCCDC-4387/2020_B.1.2_2020-09-02	2020-09-02	2020.670765
NODE_0000903	2020-09-28	2020.740681
NODE_0000904	2020-10-25	2020.815574
hCoV-19/Canada/BC-BCCDC-8545/2020_B.1.2_2020-11-28	2020-11-28	2020.908470
hCoV-19/Canada/BC-BCCDC-6992/2020_B.1.2_2020-10-25	2020-10-25	2020.815574
NODE_0000905	2020-12-18	2020.962705
hCoV-19/Canada/BC-BCCDC-25307/2021_B.1.2_2021-01-23	2021-01-23	2021.061644
NODE_0000906	2020-12-19	2020.965847
hCoV-19/Canada/BC-BCCDC-402941/2020__2020-12-19	2020-12-19	2020.965847
