"Date"	"Lineage"	"Frequency"	"% Frequency"
2022-01-24	" other lineages"	0	"0%"
2022-01-24	"XAC"	1	"100%"
2022-01-24	"XAE"	0	"0%"
2022-01-24	"XAG"	0	"0%"
2022-01-24	"XAM"	0	"0%"
2022-01-24	"XAN"	0	"0%"
2022-01-24	"XAQ"	0	"0%"
2022-01-24	"XAS"	0	"0%"
2022-01-24	"XAY"	0	"0%"
2022-01-24	"XAZ"	0	"0%"
2022-01-24	"XBB"	0	"0%"
2022-01-24	"XBB.1"	0	"0%"
2022-01-24	"XBB.1.1"	0	"0%"
2022-01-24	"XBB.1.4"	0	"0%"
2022-01-24	"XBB.1.5"	0	"0%"
2022-01-24	"XBB.2"	0	"0%"
2022-01-24	"XBB.3"	0	"0%"
2022-01-24	"XBD"	0	"0%"
2022-01-24	"XBE"	0	"0%"
2022-01-24	"XBF"	0	"0%"
2022-01-24	"XE"	0	"0%"
2022-01-24	"XM"	0	"0%"
2022-01-24	"XN"	0	"0%"
2022-01-24	"XZ"	0	"0%"
2022-02-21	" other lineages"	0	"0%"
2022-02-21	"XAC"	6	"75%"
2022-02-21	"XAE"	1	"12%"
2022-02-21	"XAG"	0	"0%"
2022-02-21	"XAM"	0	"0%"
2022-02-21	"XAN"	0	"0%"
2022-02-21	"XAQ"	0	"0%"
2022-02-21	"XAS"	0	"0%"
2022-02-21	"XAY"	0	"0%"
2022-02-21	"XAZ"	0	"0%"
2022-02-21	"XBB"	0	"0%"
2022-02-21	"XBB.1"	0	"0%"
2022-02-21	"XBB.1.1"	0	"0%"
2022-02-21	"XBB.1.4"	0	"0%"
2022-02-21	"XBB.1.5"	0	"0%"
2022-02-21	"XBB.2"	0	"0%"
2022-02-21	"XBB.3"	0	"0%"
2022-02-21	"XBD"	0	"0%"
2022-02-21	"XBE"	0	"0%"
2022-02-21	"XBF"	0	"0%"
2022-02-21	"XE"	0	"0%"
2022-02-21	"XM"	1	"12%"
2022-02-21	"XN"	0	"0%"
2022-02-21	"XZ"	0	"0%"
2022-02-28	" other lineages"	0	"0%"
2022-02-28	"XAC"	3	"75%"
2022-02-28	"XAE"	0	"0%"
2022-02-28	"XAG"	0	"0%"
2022-02-28	"XAM"	0	"0%"
2022-02-28	"XAN"	0	"0%"
2022-02-28	"XAQ"	1	"25%"
2022-02-28	"XAS"	0	"0%"
2022-02-28	"XAY"	0	"0%"
2022-02-28	"XAZ"	0	"0%"
2022-02-28	"XBB"	0	"0%"
2022-02-28	"XBB.1"	0	"0%"
2022-02-28	"XBB.1.1"	0	"0%"
2022-02-28	"XBB.1.4"	0	"0%"
2022-02-28	"XBB.1.5"	0	"0%"
2022-02-28	"XBB.2"	0	"0%"
