"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"
"FL.4"	0.02113878	0.00789	0.03439	49	"New Brunswick"
"FU*"	0.02092039	0.01468	0.02716	149	"Ontario"
"XBB.1.5.77"	0.02085808	0.00614	0.03557	24	"Quebec"
"FK.1.5"	0.02078948	0.00511	0.03646	21	"Canada"
"FL.13*"	0.02050626	0.01287	0.02814	94	"Canada"
"XBB.1.16.3"	0.02050059	0.01269	0.02831	90	"Canada"
"XBB.1.16*"	0.02035414	-0.01231	0.05301	19	"Manitoba"
"XBB.1.5.62"	0.0203483	0.00521	0.03549	21	"Ontario"
"CH.1.1.29"	0.02015493	0.00064	0.03967	24	"Newfoundland and Labrador"
NA	0.02012041	0.01303	0.02721	109	"Canada"
"HE"	0.01947782	0.00885	0.0301	49	"Quebec"
NA	0.01947782	0.00885	0.0301	49	"Quebec"
"HA*"	0.01936003	0.00781	0.03091	38	"Ontario"
"XBB.1.9.2"	0.01933777	0.00956	0.02911	60	"Quebec"
"FL.13.3*"	0.01923527	0.00984	0.02863	62	"Canada"
"FL.5"	0.01917275	0.0131	0.02525	161	"Canada"
"FH.1"	0.01914359	0.00327	0.03502	21	"Canada"
"FD.1.1"	0.01881407	0.01507	0.02256	875	"Quebec"
"XBB.1.5.49"	0.01877638	0.01361	0.02394	221	"Canada"
"EG.6.1"	0.01856849	0.00711	0.03003	38	"Ontario"
"XBB.2.3.5"	0.01850088	0.00691	0.03009	41	"Canada"
"CH.1.1.29"	0.01844686	0.00527	0.03162	31	"Canada"
"FD*"	0.01830608	0.01461	0.022	927	"Quebec"
"CH.1.1*"	0.01827728	-0.00089	0.03745	28	"Newfoundland and Labrador"
"BA.2.75*"	0.01827728	-0.00089	0.03745	28	"Newfoundland and Labrador"
"XBB.1.16.2"	0.018274	0.01171	0.02484	134	"Canada"
"XBB.1.5.4"	0.01818878	0.0029	0.03348	23	"Quebec"
"HH.1.1"	0.01768978	0.0036	0.03178	28	"Canada"
"XBB.1.16.1"	0.01700368	0.01001	0.02399	115	"Ontario"
"XBB.1.9.1"	0.01670833	0.01283	0.02058	463	"Canada"
"FL.3.1"	0.0163165	-0.00206	0.03469	16	"Quebec"
"HH*"	0.01599603	0.00226	0.02973	29	"Quebec"
"GJ.3"	0.01598536	-0.00437	0.03634	13	"Quebec"
"FL.3*"	0.01584408	-0.00106	0.03275	35	"British Columbia"
"FD.1.1"	0.0151377	0.00363	0.02664	81	"New Brunswick"
"FD*"	0.01488184	0.0034	0.02636	82	"New Brunswick"
"XBB.1.16.2"	0.01487095	0.00374	0.026	43	"Ontario"
"XBB.1.5.15"	0.01413378	-0.00015	0.02842	27	"Ontario"
"CH.1.1*"	0.01408978	0.00709	0.02109	119	"Ontario"
"GY*"	0.01408864	-0.00261	0.03079	20	"Quebec"
"XBB.2.3.5"	0.01396702	0.00187	0.02607	39	"Ontario"
NA	0.01396597	0.00381	0.02413	53	"Ontario"
"XBB.1.9.1"	0.01388528	0.00492	0.02285	164	"British Columbia"
"CH.1.1*"	0.01388266	-0.00122	0.02899	44	"British Columbia"
"FE.1.1*"	0.01380565	0.00397	0.02364	57	"Ontario"
"HS*"	0.01359427	-0.00395	0.03114	18	"Quebec"
"EG.1*"	0.01357558	0.00181	0.02534	85	"British Columbia"
"FE.1*"	0.01329749	0.00788	0.01871	218	"Canada"
"HM.1"	0.01319391	0.00027	0.02612	36	"Canada"
"XBB.1.5.7"	0.01308498	-0.00224	0.02841	24	"Quebec"
"XBB.2.3.3"	0.01287296	0.00209	0.02365	53	"Canada"
"XBB.2.3.2"	0.0126154	-0.00175	0.02698	28	"Quebec"
"EG.1*"	0.01258384	-0.01736	0.04252	12	"Alberta"
"HT*"	0.0122498	0.00222	0.02228	113	"British Columbia"
"HT*"	0.01209331	0.00745	0.01673	313	"Canada"
"XBB.1.5.11"	0.01205187	-0.0047	0.02881	22	"Canada"
"FL.13.3"	0.01190489	0.00111	0.0227	54	"Canada"
"XBB.1.5.15"	0.01176543	0.00331	0.02022	90	"Canada"
"BA.2.75*"	0.01142789	0.00459	0.01827	131	"Ontario"
"XBB.1.5.31"	0.01114248	-0.00171	0.024	36	"Ontario"
"XBB.1.5.13"	0.01096992	0.00102	0.02092	62	"Quebec"
"XBB.1.9.1"	0.0108241	0.003	0.01865	106	"Quebec"
"XBB.1.5.50"	0.01010001	-0.0077	0.0279	35	"British Columbia"
"HS*"	0.00985799	-0.00206	0.02177	46	"Canada"
"CH.1.1*"	0.0094319	-0.00672	0.02558	48	"Alberta"
"XBB.1.16.2"	0.00935782	-0.00938	0.02809	17	"Quebec"
"CH.1.1*"	0.00882859	0.00488	0.01278	482	"Canada"
"XBB.1.5.24"	0.00846676	-0.00649	0.02343	30	"Canada"
"XBB.1.5.1"	0.00791844	-0.0047	0.02054	83	"British Columbia"
"BA.2.75*"	0.00773421	-0.00712	0.02259	50	"British Columbia"
"FL.13*"	0.00772887	-0.01171	0.02717	33	"Alberta"
"BA.2.75*"	0.00716583	0.00325	0.01108	507	"Canada"
"XBB.1.5.15"	0.00703958	-0.00429	0.01837	50	"Quebec"
"FL.13.3"	0.00690401	-0.01377	0.02758	29	"Alberta"
"FL.13.3*"	0.00690401	-0.01377	0.02758	29	"Alberta"
"XBB.1.16.3"	0.00674319	-0.00337	0.01686	69	"Ontario"
"XBB.1.5.75"	0.00658789	-0.01169	0.02486	21	"Canada"
"XBB.1.5.7"	0.00653853	-0.00409	0.01717	60	"Ontario"
"XBB.1.5.49"	0.00624062	-0.02065	0.03313	17	"Alberta"
"FE.1*"	0.00582213	-0.00332	0.01497	80	"Ontario"
"CH.1.1"	0.00566824	-0.00434	0.01567	67	"Ontario"
"FL.5"	0.00542186	-0.00624	0.01708	50	"Quebec"
"XBB.1.5.95"	0.00509837	-0.01557	0.02577	15	"Quebec"
"HM.1"	0.00447209	-0.01142	0.02036	34	"Newfoundland and Labrador"
"HM*"	0.00447209	-0.01142	0.02036	34	"Newfoundland and Labrador"
"XBB.1.5.78"	0.00444722	-0.01796	0.02685	13	"Quebec"
"XBB.1.5.13"	0.00426077	-0.0021	0.01062	194	"Canada"
"XBB.1.5.78"	0.0040332	-0.01578	0.02384	19	"Canada"
"BA.2.75*"	0.00400688	-0.01176	0.01978	55	"Alberta"
"DV*"	0.00391039	-0.00207	0.00989	220	"Canada"
"XBB.1.5.7"	0.00364015	-0.00458	0.01186	114	"Canada"
"CH.1.1*"	0.00344355	-0.00266	0.00954	212	"Quebec"
"BA.2.75*"	0.00344355	-0.00266	0.00954	212	"Quebec"
"XBB.1.5.4"	0.00311736	-0.01526	0.02149	21	"Ontario"
"GV*"	0.00298906	-0.01356	0.01954	28	"Canada"
"CH.1.1"	0.00297631	-0.00665	0.0126	83	"Canada"
"XBB.1.5.13"	0.00277314	-0.01032	0.01587	82	"British Columbia"
"XBB.1.5.50"	0.0025946	-0.00485	0.01004	144	"Canada"
"BQ.1.1"	0.00175046	-0.02116	0.02466	13	"Quebec"
"FT*"	0.00105287	-0.00659	0.0087	141	"Canada"
"BA.5*"	0.00093568	-0.007	0.00887	124	"Ontario"
"XBB.1.5.97"	0.00037118	-0.03319	0.03394	11	"British Columbia"
"FE.1.2"	0.00030379	-0.0153	0.01591	34	"Canada"
"XBB.2.3*"	0.00017162	-0.03437	0.03471	16	"Manitoba"
"HH*"	0.00017162	-0.03437	0.03471	16	"Manitoba"
"XBB.1.5.13"	0.0001575	-0.01771	0.01802	24	"Ontario"
