"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"
"EG.1.4"	0.01292847	0.00308	0.02277	57	"Canada"
"HS*"	0.0128248	-0.00959	0.03524	14	"Quebec"
"FD*"	0.01253105	0.00785	0.01721	784	"Quebec"
"FL.4*"	0.01235842	-0.013	0.03771	26	"Alberta"
"BQ.1.1*"	0.01234572	-0.00121	0.0259	40	"Ontario"
"XBB.1.16.2"	0.01225274	0.00466	0.01984	108	"Canada"
"HM.1"	0.01201215	-0.00986	0.03389	17	"Newfoundland and Labrador"
"HM*"	0.01201215	-0.00986	0.03389	17	"Newfoundland and Labrador"
"FL.13.3*"	0.01191505	0.00105	0.02278	51	"Canada"
"FU*"	0.01164249	0.00394	0.01935	136	"Ontario"
"BQ.1*"	0.0115733	0.00009	0.02306	57	"Ontario"
"XBB.1.5.7"	0.01149554	-0.00217	0.02516	40	"Ontario"
"XBB.1.5.100"	0.01110012	-0.01103	0.03323	15	"Quebec"
"XBB.1.9.1"	0.01084675	0.00625	0.01544	361	"Canada"
"XBB.1.16"	0.01080814	-0.00528	0.0269	11	"New Brunswick"
"XBB.2.3.12"	0.01072078	-0.01149	0.03293	12	"Canada"
"EG.1.3"	0.01001768	-0.00693	0.02697	26	"Ontario"
"HT.1"	0.00991928	-0.00814	0.02798	19	"Canada"
"HY*"	0.00938892	-0.01236	0.03114	16	"Quebec"
"XBB.1.5.7"	0.00919669	-0.00087	0.01926	65	"Canada"
"XBB.1.9.1"	0.00865112	-0.00169	0.01899	80	"Quebec"
"XBB.1.9.1"	0.008554	-0.00465	0.02175	111	"British Columbia"
"XBB.1.16"	0.00842952	-0.01336	0.03022	14	"Newfoundland and Labrador"
"GF*"	0.0081897	-0.01418	0.03056	15	"Ontario"
"XBB.1.5.4"	0.00805811	-0.01604	0.03216	13	"Ontario"
"XBB.1.16.1"	0.00722689	-0.00167	0.01612	103	"Ontario"
"XBB.2.3.3"	0.00716344	-0.01657	0.0309	33	"Alberta"
"FL.4"	0.00688473	-0.0261	0.03987	15	"Alberta"
"CH.1.1.29"	0.00674864	-0.00947	0.02296	26	"Canada"
"FH.1"	0.00667397	-0.01282	0.02616	18	"Canada"
"XBB.1.5.4"	0.00626854	-0.01197	0.02451	24	"Quebec"
"XBB.1.5.15"	0.00620815	-0.00768	0.02009	41	"Quebec"
"EG.6.1"	0.00606065	-0.00888	0.02101	36	"Ontario"
"XBB.1.9.2"	0.00500607	-0.00739	0.01741	57	"Quebec"
"XBB.1.9*"	0.00489072	-0.00251	0.01229	119	"New Brunswick"
"XBB.1.5.15"	0.00479538	-0.01432	0.02391	23	"Ontario"
"XBB.1.5.15"	0.00478091	-0.00532	0.01488	73	"Canada"
"FT*"	0.00423244	-0.00511	0.01357	88	"Canada"
"FL.13.3"	0.00381583	-0.00947	0.0171	43	"Canada"
"FL.5"	0.00367463	-0.00362	0.01097	152	"Canada"
"BA.2.75*"	0.00342744	-0.0014	0.00826	363	"Canada"
"CH.1.1*"	0.00342229	-0.00144	0.00828	359	"Canada"
"XBB.1.5.95"	0.00311719	-0.02437	0.03061	11	"Quebec"
"FT*"	0.00285765	-0.0121	0.01781	39	"Quebec"
"CH.1.1*"	0.00222478	-0.02298	0.02743	32	"Alberta"
"BA.2.75*"	0.00222478	-0.02298	0.02743	32	"Alberta"
"CH.1.1"	0.00203465	-0.0114	0.01547	48	"Ontario"
"XBB.2.3.11"	0.00195464	-0.03114	0.03505	15	"British Columbia"
"GY*"	0.00195396	-0.01992	0.02383	18	"Quebec"
"XBB.1.5.39"	0.00155342	-0.01399	0.0171	37	"Quebec"
"XBB.1.5.50"	0.00123325	-0.02525	0.02772	25	"British Columbia"
"XBB.1.5.1"	0.0008636	-0.0194	0.02112	55	"Alberta"
"HH.1.1"	0.0008161	-0.01695	0.01859	26	"Canada"
"EG.7"	0.00022196	-0.01688	0.01733	11	"New Brunswick"
