"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"
"GA.4.1"	0.04166474	0.02128	0.06205	31	"Alberta"
"GA.4*"	0.04166474	0.02128	0.06205	31	"Alberta"
"GK.2*"	0.041354	0.02008	0.06263	16	"Quebec"
"JD.1*"	0.04123766	0.02986	0.05262	114	"Alberta"
"DV.7.1"	0.0408179	0.01982	0.06181	15	"Quebec"
"HV*"	0.0402136	0.01068	0.06975	20	"Newfoundland and Labrador"
"HV.1"	0.04015119	0.01036	0.06994	19	"Newfoundland and Labrador"
"DV.7.1.2"	0.03996829	0.02696	0.05298	59	"Canada"
"DV.7.1*"	0.03991674	0.02411	0.05572	29	"Quebec"
"GA*"	0.03975341	0.02009	0.05941	32	"Alberta"
"GJ.1*"	0.03911774	0.01104	0.06719	14	"Nova Scotia"
"HK.3"	0.03854184	0.02648	0.0506	94	"Alberta"
"GA*"	0.03845982	0.0255	0.05142	57	"Canada"
"HK.3.2"	0.03837572	NA	NA	21	"Alberta"
"DV.7.1*"	0.03815302	0.03154	0.04477	325	"Ontario"
"HK.6"	0.03803632	0.02619	0.04988	69	"Canada"
"HV*"	0.0379109	0.03273	0.04309	1009	"Alberta"
"JF.1"	0.03789854	0.0136	0.06219	53	"British Columbia"
"GK.3.1"	0.03778022	0.02739	0.04817	122	"Ontario"
"GK.3*"	0.03778022	0.02739	0.04817	122	"Ontario"
"JN.1"	0.03713988	NA	NA	16	"Alberta"
"DV.7.1"	0.03712273	0.03025	0.04399	289	"Ontario"
"JF.1"	0.03710152	0.02831	0.04589	173	"Ontario"
"DV.7.1*"	0.03703035	0.03206	0.04201	461	"Canada"
"HV*"	0.03685766	0.02257	0.05115	130	"Nova Scotia"
"GK*"	0.03639515	0.0243	0.04849	54	"Quebec"
"XBB.1.16.9"	0.03636271	0.00629	0.06644	31	"British Columbia"
"JF.1"	0.03615871	0.02161	0.05071	58	"Alberta"
"JF*"	0.03613623	0.02515	0.04713	69	"Quebec"
"XBB.1.41.1"	0.03610199	0.0162	0.056	23	"Canada"
"GK.3.1"	0.03602302	0.02751	0.04454	137	"Canada"
"DV*"	0.03598471	0.02953	0.04244	328	"Ontario"
"GK.1*"	0.03579352	0.01963	0.05195	24	"Quebec"
"DV.7.1"	0.03565878	0.03041	0.04091	392	"Canada"
"JD.1.1.2"	0.03538129	0.00971	0.06106	17	"Alberta"
"DV.7.1.2"	0.03503616	0.01357	0.0565	13	"Quebec"
"DV*"	0.03493421	0.02045	0.04942	31	"Quebec"
"DV*"	0.0347722	0.02994	0.03961	467	"Canada"
"FL.15.1.1"	0.03462054	0.01645	0.05279	27	"Canada"
"JA.1"	0.03413124	0.01531	0.05296	31	"Ontario"
"JF.1"	0.03384193	0.0284	0.03928	354	"Canada"
"GK.3*"	0.03311463	0.02517	0.04106	151	"Canada"
"GK.1*"	0.03299752	0.00378	0.06221	30	"British Columbia"
"JA.1"	0.03296021	0.01643	0.04949	32	"Canada"
"XBB.1.16.2"	0.03273049	0.00449	0.06097	34	"British Columbia"
"GJ*"	0.03245574	0.00746	0.05745	15	"Nova Scotia"
"HR.1"	0.03209115	0.02215	0.04204	116	"Ontario"
"FL.1.5"	0.0318035	0.00231	0.06129	12	"Ontario"
"HF.1"	0.03170922	0.01428	0.04914	35	"Alberta"
"GA.4*"	0.03157069	0.00103	0.06211	11	"Ontario"
"GE.1.1"	0.03096081	0.00686	0.05507	18	"Ontario"
"HR*"	0.03026834	0.02052	0.04002	117	"Ontario"
"HK.1"	0.02994794	0.01802	0.04188	79	"Ontario"
"FL.15.1*"	0.02990043	0.0097	0.0501	25	"Ontario"
"JA*"	0.02979202	0.01185	0.04774	32	"Ontario"
"HK.1"	0.0296912	0.01971	0.03967	87	"Canada"
"JA*"	0.0295249	0.01369	0.04536	33	"Canada"
"XBB.1.42.1"	0.02908608	0.0072	0.05097	21	"Ontario"
"XBB.1.5.70"	0.02898834	0.00961	0.04836	14	"Quebec"
"HF.1*"	0.02894745	0.01372	0.04417	44	"Alberta"
"EG.5.1.6"	0.02855125	0.01188	0.04522	20	"Quebec"
"JN.2"	0.02853976	0.01616	0.04092	69	"Alberta"
"GS*"	0.02820207	0.01213	0.04428	38	"Alberta"
"XBB.1.16.11"	0.02809279	0.00986	0.04633	16	"Quebec"
"DV*"	0.02795145	0.016	0.0399	74	"Alberta"
"DV.7.1*"	0.02795145	0.016	0.0399	74	"Alberta"
"GN.1.1"	0.02794495	0	0.06803	14	"British Columbia"
"GK.2.1"	0.02787599	0.0115	0.04425	30	"Canada"
"XBB.1.41*"	0.02778485	0.01467	0.0409	47	"Canada"
"GS.4.1"	0.0276182	0.01515	0.04009	52	"Canada"
"FU.2"	0.02727323	0.00275	0.05179	16	"Ontario"
"FL.24"	0.02667159	0.00191	0.05143	15	"Alberta"
"FY.3.1"	0.02664899	0.01051	0.04279	30	"Canada"
"FL.1*"	0.02663933	0.01187	0.04141	84	"Nova Scotia"
"FL.1.5*"	0.02663933	0.01187	0.04141	84	"Nova Scotia"
"FL.1.5.1"	0.02629888	0.01154	0.04105	83	"Nova Scotia"
"HN*"	0.02629888	0.01154	0.04105	83	"Nova Scotia"
"GS.4.1"	0.02618176	0.00087	0.05149	15	"Ontario"
"GK.1*"	0.02582744	0.01882	0.03284	225	"Ontario"
"XCH"	0.02565143	0.01053	0.04077	34	"Canada"
"FL.24"	0.0255806	0.00751	0.04365	30	"Ontario"
"HY*"	0.02553106	0	0.06091	17	"British Columbia"
"CH.1.1*"	0.02552506	0.01999	0.03106	373	"Ontario"
"JM*"	0.02522862	0.0113	0.03915	51	"Ontario"
"GK.1.1"	0.02517677	0.01978	0.03057	307	"Canada"
"XBB.1.16.15"	0.0249441	0.01079	0.0391	49	"Ontario"
"EG.5.1.6"	0.02487915	0.00916	0.0406	61	"Nova Scotia"
"HR.1"	0.02480384	0.0178	0.03181	166	"Canada"
"DV.7.1"	0.0245781	0.01246	0.0367	66	"Alberta"
"GK.1*"	0.02450785	0.01987	0.02915	415	"Canada"
"CH.1.1*"	0.0244703	0.01377	0.03517	88	"Alberta"
"XBB.1.5.37"	0.02443416	0.00217	0.0467	19	"Ontario"
"GS.4*"	0.02434009	0.0074	0.04128	31	"Alberta"
"GE.1.1"	0.02418232	0.00639	0.04197	24	"Canada"
"HF*"	0.02406385	0.00983	0.03829	45	"Alberta"
"GK.1.1"	0.02400173	0.00213	0.04587	20	"Nova Scotia"
"GK.1*"	0.02383136	0.00327	0.04439	23	"Nova Scotia"
"FL.15.1*"	0.02378692	0.01064	0.03693	44	"Canada"
"HK.3"	0.02364083	0.00437	0.04291	74	"New Brunswick"
"JE.1"	0.02363516	0.00197	0.0453	18	"Alberta"
"FL.16"	0.02315495	0	0.05852	16	"British Columbia"
"HR*"	0.02305959	0.0162	0.02992	168	"Canada"
"GS.4*"	0.02295481	0.01396	0.03195	95	"Canada"
"HK.3*"	0.02273628	0.00532	0.04015	96	"New Brunswick"
"JG*"	0.02262186	0.01193	0.03331	50	"Quebec"
"GK.1.1"	0.0225414	0.01386	0.03122	140	"Ontario"
"EG.5.1.6"	0.02196159	0.01316	0.03077	124	"Ontario"
"XBB.1.5.59"	0.02187671	0	0.04678	16	"Nova Scotia"
"CH.1.1*"	0.02152331	0.01761	0.02543	561	"Canada"
"GK*"	0.02143496	0.01634	0.02653	465	"Ontario"
"GS.4.1"	0.0213866	0.00245	0.04032	23	"Alberta"
"FL.1.5*"	0.02110062	0.00697	0.03523	112	"British Columbia"
"CH.1.1*"	0.02108024	0.00924	0.03292	36	"Quebec"
"HN*"	0.02097988	0.00683	0.03513	111	"British Columbia"
"FY.4.1.1"	0.0208002	0.00276	0.03884	22	"Canada"
"JG*"	0.02043077	0.01615	0.02471	671	"Ontario"
"XBB.1.16.11"	0.02017014	0.00321	0.03714	28	"Alberta"
"XBB.1.16.17"	0.02016299	0.00964	0.03069	66	"Canada"
"HV.1"	0.01983904	0.00191	0.03777	71	"New Brunswick"
"FL.1.5*"	0.01966564	0.01419	0.02514	429	"Alberta"
"XBB.1.16.17"	0.01964636	0	0.04627	11	"Alberta"
"EG.5.1.4"	0.01964528	0.00215	0.03714	15	"Quebec"
"JJ*"	0.01964528	0.00215	0.03714	15	"Quebec"
"GZ.1"	0.01961617	0.00435	0.03488	30	"Canada"
"FL.1.5.1"	0.0196143	0.00543	0.03379	106	"British Columbia"
"XCH.1"	0.01954654	0	0.05504	12	"New Brunswick"
"GK.1.1"	0.01945029	0	0.05426	12	"New Brunswick"
"GK.1*"	0.01945029	0	0.05426	12	"New Brunswick"
"GK.3.2"	0.01941381	0	0.04262	13	"Canada"
"JF.1"	0.01937346	0	0.05078	15	"New Brunswick"
"FL.1*"	0.01923153	0.01379	0.02468	430	"Alberta"
"HS.1.1"	0.01905239	0.0042	0.03391	32	"Canada"
"GK*"	0.01892938	0.01551	0.02235	790	"Canada"
"XBB.1.16.6"	0.01892735	0.00639	0.03146	33	"Quebec"
"XBB.1.16.23"	0.01891026	0.00857	0.02925	67	"Canada"
"HF*"	0.0188186	0	0.03916	11	"Quebec"
"JG*"	0.01876611	0.0159	0.02163	1222	"Canada"
"FL.24"	0.01868938	0.0076	0.02978	58	"Canada"
"EG.6.1.1"	0.01862865	0.00601	0.03125	44	"Canada"
"GK.1.1"	0.01839584	0.00795	0.02884	80	"Alberta"
"XBB.2.3*"	0.01832511	0	0.04006	21	"Newfoundland and Labrador"
"FK.1*"	0.01821589	0	0.04245	13	"Alberta"
"FK.1.1.2"	0.01821589	0	0.04245	13	"Alberta"
"FK.1.1*"	0.01821589	0	0.04245	13	"Alberta"
"FL*"	0.0181137	0.00528	0.03095	96	"Nova Scotia"
"GZ.1"	0.01799857	0.00105	0.03495	29	"Ontario"
"GS*"	0.01796925	0.01066	0.02527	135	"Canada"
"XBB.1.16.15"	0.01796476	0.01059	0.02534	135	"Canada"
"GK.3*"	0.01791475	0	0.04041	15	"Alberta"
"GK*"	0.01788773	0.00071	0.03507	31	"Nova Scotia"
"XBB.1.16.17"	0.01784552	0.00418	0.03151	48	"Ontario"
"JG*"	0.01769939	0.01061	0.02479	202	"Alberta"
"EG.5.1.3"	0.01763213	0	0.03595	30	"Nova Scotia"
"JG*"	0.01763213	0	0.03595	30	"Nova Scotia"
"GS.4"	0.01752879	0.00483	0.03023	43	"Canada"
"XBB.1.16.15"	0.01746823	0.0031	0.03183	39	"Alberta"
"JM*"	0.01746823	0.0031	0.03183	39	"Alberta"
"GK.1*"	0.01731918	0.00745	0.02719	88	"Alberta"
"XBB.1.9.2"	0.01713614	0	0.03734	21	"Nova Scotia"
"HK.11"	0.01696184	0.00216	0.03177	40	"Ontario"
"HF.1"	0.01677014	0.00716	0.02638	74	"Canada"
"EG.5.1.6"	0.01670638	0.00169	0.03172	91	"British Columbia"
"JJ*"	0.01668648	0.01158	0.02179	392	"Ontario"
"FL.15*"	0.01630912	0	0.03908	14	"Alberta"
"FY.4.1*"	0.01594049	0.00021	0.03167	27	"Canada"
"FL.1.5.1"	0.01592473	0.01033	0.02152	381	"Alberta"
"HN*"	0.01589828	0.01032	0.02148	387	"Alberta"
"FL.10*"	0.01575929	0	0.04597	18	"British Columbia"
"EG.5.1.6"	0.0157452	0.01185	0.01964	523	"Canada"
"XBB.1.16*"	0.01557924	0.00886	0.0223	161	"Quebec"
"FL.1.5*"	0.01545358	0.01288	0.01803	1534	"Canada"
"JE.1*"	0.0153877	0.00295	0.02782	43	"Canada"
"JM*"	0.01523931	0.00817	0.02231	141	"Canada"
"FL.1*"	0.01518857	0.00226	0.02811	116	"British Columbia"
"FL.1*"	0.01516051	0.00685	0.02347	83	"Quebec"
"FL.1.5*"	0.01516051	0.00685	0.02347	83	"Quebec"
"JF*"	0.01500349	0.00917	0.02084	278	"Alberta"
"EG.5.1.4"	0.01490965	0.00978	0.02004	377	"Ontario"
"HN*"	0.01490553	0.00624	0.02357	73	"Quebec"
"HV*"	0.01488981	0	0.03043	122	"New Brunswick"
"FL.15"	0.01484788	0	0.0381	13	"Alberta"
"FL.1*"	0.01478229	0.01223	0.01733	1547	"Canada"
"GA*"	0.01471515	0	0.03538	19	"Ontario"
"EG.5.1"	0.01454584	0.00544	0.02365	71	"Quebec"
"FL.4.9"	0.01425729	0	0.04131	11	"Newfoundland and Labrador"
"FL.4*"	0.01425729	0	0.04131	11	"Newfoundland and Labrador"
"EG.5.1.3"	0.0141078	0.00041	0.02781	26	"Quebec"
"EG.5.1.3"	0.01402083	0.00674	0.0213	175	"Alberta"
"HK.3.3"	0.01386678	0	0.03854	22	"New Brunswick"
"XBB.1.9.2"	0.01349553	0	0.03067	24	"Alberta"
"XBB.1.17.1"	0.01299468	0	0.03513	13	"Canada"
"GS*"	0.01267265	0.00087	0.02447	59	"Ontario"
"FL.1.5.1"	0.01215603	0.00946	0.01485	1304	"Canada"
"GS.4*"	0.01196009	0	0.0257	43	"Ontario"
"XBB.1.16.6"	0.0118319	0.00566	0.018	219	"Alberta"
"HN*"	0.01182342	0.00918	0.01446	1368	"Canada"
"JJ*"	0.01168762	0.00829	0.01508	661	"Canada"
"XCF"	0.01167197	0	0.03254	18	"Ontario"
"XCF*"	0.01167197	0	0.03254	18	"Ontario"
"HS.1*"	0.01160379	0	0.02454	38	"Canada"
"EG.10*"	0.01152019	0	0.02349	44	"Canada"
"JJ*"	0.01145391	0.00277	0.02014	96	"Alberta"
"EG.10.1"	0.01141234	0	0.02351	43	"Canada"
"FL.1.5.1"	0.01106967	0.00205	0.02009	65	"Quebec"
"EG.5.1.4"	0.01092107	0.00222	0.01962	95	"Alberta"
"FU.1"	0.01091207	0.00537	0.01645	216	"Canada"
"FL*"	0.01082518	0.00616	0.01549	527	"Alberta"
"XBB.1.41.2"	0.01076434	0	0.02901	20	"Alberta"
"JF*"	0.01070569	0.0081	0.01331	1366	"Canada"
"EG.5.1.4"	0.0106224	0.00721	0.01403	645	"Canada"
"GW.5"	0.01059033	0	0.03029	16	"Canada"
"GN*"	0.01048843	0	0.03687	21	"British Columbia"
"GN.1*"	0.01048843	0	0.03687	21	"British Columbia"
"GK*"	0.01030944	0.00245	0.01816	131	"Alberta"
"FY*"	0.01015562	0	0.02246	44	"Alberta"
"XBB.1.22*"	0.01015562	0	0.02246	44	"Alberta"
"EG.5.1.3"	0.01009917	0.00709	0.01311	945	"Canada"
"XBB.1.16.8"	0.00994996	0.00345	0.01645	154	"Canada"
"XBB.1.16.9"	0.00991372	0	0.02195	46	"Alberta"
"XCL"	0.00970714	0	0.02724	20	"Canada"
"FL.1.5*"	0.00959531	0.00568	0.01351	729	"Ontario"
"EG.5.1.4"	0.00944465	0	0.031	16	"Nova Scotia"
"JJ*"	0.00944465	0	0.031	16	"Nova Scotia"
"FL.15.1"	0.00936177	0	0.02829	17	"Canada"
"FK.1.1.2"	0.00923677	0	0.02403	28	"Canada"
"FY.3*"	0.00916744	0	0.02164	39	"Canada"
"GW.5*"	0.00915821	0	0.02393	28	"Canada"
"XCF"	0.00910552	0	0.027	19	"Canada"
"FL.1*"	0.00889129	0.00502	0.01277	737	"Ontario"
"FU.1"	0.00868287	0.00119	0.01618	150	"Alberta"
"FL*"	0.00856113	0	0.02889	27	"Newfoundland and Labrador"
"XBB.1.41*"	0.0084957	0	0.02557	22	"Alberta"
"FL.15.3"	0.00841322	0	0.03239	13	"Ontario"
"EG.6.1"	0.00837133	0.00186	0.01488	194	"Ontario"
"EG.6.1*"	0.0082103	0.00209	0.01433	225	"Ontario"
"JG*"	0.00792651	0	0.02569	40	"New Brunswick"
"GW.5.1*"	0.00772803	0	0.03015	12	"Canada"
"GK*"	0.00759661	0	0.03258	18	"New Brunswick"
"XBB.1.16.8"	0.0074678	0	0.01803	68	"Ontario"
"XCH*"	0.00742448	0	0.0314	19	"New Brunswick"
"GE.1*"	0.00729392	0	0.01503	132	"Ontario"
"HK.11"	0.00715693	0	0.01714	61	"Canada"
"EG.6.1.1"	0.00706804	0	0.02257	31	"Ontario"
"EG.5.1.4"	0.00681764	0	0.02914	20	"New Brunswick"
"JJ*"	0.00681764	0	0.02914	20	"New Brunswick"
"FY.5"	0.00679589	0	0.02336	22	"Alberta"
"FL.15.1"	0.00664603	0	0.02748	17	"Ontario"
"EG.5.1.6"	0.0065379	0	0.01346	150	"Alberta"
"HK.6"	0.00633814	0	0.02538	17	"Alberta"
"EG.5.1.3"	0.00616945	0.00162	0.01072	470	"Ontario"
"JG*"	0.00611876	0	0.01665	156	"British Columbia"
"HN.1"	0.00563023	0	0.01525	64	"Canada"
"XBB.1.5.70"	0.00561048	0	0.01935	31	"Canada"
"EG.5.1.6"	0.00560333	0	0.02341	51	"New Brunswick"
"EG.5.1.3"	0.00549822	0	0.01604	154	"British Columbia"
"GS.4"	0.00522559	0	0.02141	28	"Ontario"
"EG.5.1"	0.00512719	0.0015	0.00876	692	"Ontario"
"JF*"	0.00499996	0.00092	0.00908	683	"Ontario"
"GE.1"	0.00476057	0	0.01295	112	"Ontario"
"XBB.1.16.6"	0.00449333	0.00169	0.00729	1010	"Canada"
"FU.1"	0.00426146	0	0.01732	41	"Ontario"
"EG.5.1"	0.00416084	0.00164	0.00669	1250	"Canada"
"FL.1.5.1"	0.00413587	0	0.00835	575	"Ontario"
"XBB.2.3*"	0.00412986	0	0.01798	39	"Nova Scotia"
"FT*"	0.00412711	0	0.01758	32	"Canada"
"XBB.1.16.9"	0.00385758	0	0.01085	122	"Canada"
"HS.1.1"	0.00360779	0	0.01754	32	"Alberta"
"HS.1*"	0.00360779	0	0.01754	32	"Alberta"
"XBB.1.42.1"	0.003527	0	0.01381	54	"Canada"
"FY.1.2"	0.00343149	0	0.01765	28	"Canada"
"EG.5.1"	0.0033247	0	0.01655	50	"Nova Scotia"
"EG.5.1.5"	0.00331792	0	0.02648	13	"Ontario"
"HN*"	0.00322376	0	0.00729	620	"Ontario"
"EG.5.1"	0.00322013	0	0.01443	133	"British Columbia"
"HK.3*"	0.00314988	0	0.02797	20	"British Columbia"
"FT.3.1.1"	0.00309465	0	0.01668	31	"Canada"
"HK.7"	0.00290469	0	0.01549	36	"Canada"
"GY*"	0.00265195	0	0.02	43	"British Columbia"
"EG.5.2*"	0.00261398	0	0.009	141	"Canada"
"XBB.1.9.2"	0.00246937	0	0.02291	31	"British Columbia"
"XBB.1.42*"	0.00245156	0	0.02805	16	"Newfoundland and Labrador"
"XBB.1.42"	0.00245156	0	0.02805	16	"Newfoundland and Labrador"
"FL*"	0.002125	0.00011	0.00414	2461	"Canada"
"XBB.1.16.15"	0.00198879	0	0.02432	25	"British Columbia"
"FL.15.3"	0.00145414	0	0.02184	14	"Canada"
"GK.2*"	0.00141689	0	0.00977	105	"Ontario"
"EG.6.1*"	0.00126621	0	0.00417	850	"Canada"
"GK.2*"	0.00118862	0	0.00681	190	"Canada"
"XBB.1.16.23"	0.00090784	0	0.01688	23	"Alberta"
"XBB.1.9.2"	0.00080443	0	0.00757	128	"Canada"
"JG.1"	0.00069365	0	0.02125	13	"Canada"
"FL.2.2.1"	0.0005663	0	0.01972	15	"Canada"
"EG.5.2.1"	0.00044074	0	0.02296	11	"Alberta"
"EG.6.1"	0.00043538	0	0.00339	806	"Canada"
"FL*"	0.0004173	0	0.00672	173	"Quebec"
"XBB.2.3.11"	0.00038698	0	0.0159	23	"Canada"
"GE.1*"	0.00036094	0	0.00571	205	"Canada"
"EG.5.2*"	0.00035295	0	0.02567	18	"British Columbia"
"XCL"	0.00009371	0	0.02472	11	"Ontario"
